day,time_tag,bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,SNR_analog,SNR_Photon,photon_per_bin,analog_bg_corr,Photon_per_bin_bg_corr,afterpulse_raw,afterpulse_counts_per_bin,photon_APcorr_counts,photon_deadtime_counts,photon_deadtime_corr,k_scale,b_offset,r2_overlap,analog_scaled_for_glue,weight_w,merged_counts_per_bin,range2_corrected_counts,range2_norm,ratio_mean_overlap,ratio_std_overlap
12-01-2026,06.05,0,0.0,39.2397,0.252027,163.815,0.88587,0.0,155.69641347950815,184.91990924176233,4.095375,35.67456217142857,4.085484477321429,0.0,0.0,4.085484477321429,8.172003530684433,,0.009600246810859662,4.40795308553289,0.543440001717838,4.750437687247962,0.0,4.750437687247962,0.0,0.0,1.001970777594865,0.044874206202148284
12-01-2026,06.05,1,3.75,92.1684,0.511564,194.319,0.868186,0.0,180.16983212266697,223.82185384237937,4.857975,88.60326217142858,4.848084477321429,0.0,0.0,4.848084477321429,11.923636336828837,,0.009600246810859662,4.40795308553289,0.543440001717838,5.25856627062591,0.0,5.25856627062591,73.94858818067686,4.448976659645203e-05,1.001970777594865,0.044874206202148284
12-01-2026,06.05,2,7.5,315.35,2.1949,112.32,1.37692,0.0,143.67397147933846,81.57336664439474,2.8080000000000003,311.7848621714286,2.798109477321429,0.0,0.0,2.798109477321429,4.25560602816038,8.882244325649808,0.009600246810859662,4.40795308553289,0.543440001717838,7.401164714268466,0.0,7.401164714268466,416.31551517760124,0.0002504683396453672,1.001970777594865,0.044874206202148284
12-01-2026,06.05,3,11.25,474.739,0.029807,0.799667,0.114262,0.0,15927.097661623107,6.998538446727696,0.019991675,471.17386217142854,0.010101152321428572,0.0,0.0,0.010101152321428572,0.01011365665480354,0.01012619198506795,0.009600246810859662,4.40795308553289,0.543440001717838,8.931338453204578,0.0,8.931338453204578,1130.3725229837044,0.0006800672054984363,1.001970777594865,0.044874206202148284
12-01-2026,06.05,4,15.0,473.457,6.3565e-06,0.0,0.0,0.0,74483914.1036734,,0.0,469.89186217142856,-0.009890522678571429,0.0,0.0,-0.009890522678571429,-0.009878563689607286,-0.009866633585809883,0.009600246810859662,4.40795308553289,0.543440001717838,8.919030936793055,0.0,8.919030936793055,2006.7819607784375,0.0012073423339315716,1.001970777594865,0.044874206202148284
12-01-2026,06.05,5,18.75,473.457,0.0,0.283215,0.0683531,0.0,inf,4.143411198614254,0.007080375,469.89186217142856,-0.002810147678571429,0.0,0.0,-0.002810147678571429,-0.002809181426696443,-0.002808215839072504,0.009600246810859662,4.40795308553289,0.543440001717838,8.919030936793055,0.0,8.919030936793055,3135.5968137163086,0.0018864723967680803,1.001970777594865,0.044874206202148284
12-01-2026,06.05,6,22.5,473.457,1.10266e-05,20.8247,0.580491,0.0,42937714.25462064,35.87428573397348,0.5206175,469.89186217142856,0.5107269773214286,0.0,0.0,0.5107269773214286,0.5447829863544641,0.5837052944844334,0.009600246810859662,4.40795308553289,0.543440001717838,8.919030936793055,0.0,8.919030936793055,4515.259411751484,0.002716520251346035,1.001970777594865,0.044874206202148284
12-01-2026,06.05,7,26.25,473.457,9.01586e-06,4.34819,0.296537,0.0,52513792.361460805,14.663229209171199,0.10870474999999999,469.89186217142856,0.09881422732142855,0.0,0.0,0.09881422732142855,0.10002400378631193,0.10126376984863973,0.009600246810859662,4.40795308553289,0.543440001717838,8.919030936793055,0.0,8.919030936793055,6145.769754883964,0.003697485897665437,1.001970777594865,0.044874206202148284
12-01-2026,06.05,8,30.0,473.457,6.3565e-06,1.04956,0.183635,0.0,74483914.1036734,5.715468184169685,0.026239000000000002,469.89186217142856,0.01634847732142857,0.0,0.0,0.01634847732142857,0.01638125709530715,0.016414168584495164,0.009600246810859662,4.40795308553289,0.543440001717838,8.919030936793055,0.0,8.919030936793055,8027.12784311375,0.004829369335726286,1.001970777594865,0.044874206202148284
12-01-2026,06.05,9,33.75,473.457,6.3565e-06,5.93086,0.338705,0.0,74483914.1036734,17.510399905522505,0.1482715,469.89186217142856,0.13838097732142857,0.0,0.0,0.13838097732142857,0.14076523517332726,0.14323309335803566,0.009600246810859662,4.40795308553289,0.543440001717838,8.919030936793055,0.0,8.919030936793055,10159.33367644084,0.006112170565528581,1.001970777594865,0.044874206202148284
