analog,analog_sterr,photon_counting,pc_sterr,overflow_info
37.1147,0.171211,147.239,0.847783,0.0
68.3023,0.237494,164.715,0.849823,0.0
144.549,0.838355,91.5452,1.17799,0.0
367.467,1.73887,0.783007,0.120383,1.0
486.242,0.263092,14.0775,0.569269,1.0
474.3,0.0942328,122.432,1.30653,1.0
473.489,0.0162899,135.594,1.28103,1.0
473.466,0.00496073,26.1058,0.735221,0.0
473.807,0.0574278,5.28113,0.301298,1.0
474.065,0.0788759,13.7943,0.506697,1.0
474.203,0.0873069,39.7168,0.791332,1.0
474.23,0.0881292,90.0125,1.00897,1.0
474.138,0.0835806,138.109,0.997071,1.0
474.381,0.0977813,112.82,1.02802,1.0
474.591,0.108083,85.9142,0.911035,1.0
479.277,0.209,85.3478,0.916136,1.0
496.606,0.162039,90.9954,0.911715,1.0
499.989,0.0110548,103.04,0.941641,1.0
500.0,0.0,109.338,0.915456,1.0
500.0,0.0,114.919,0.919536,1.0
499.797,0.0380212,128.13,0.912055,1.0
498.558,0.158778,151.037,0.921237,1.0
494.345,0.325213,167.164,0.920216,1.0
476.942,0.542583,180.558,0.914095,1.0
443.819,0.574279,186.389,0.914435,1.0
411.679,0.543218,189.354,0.896752,0.0
382.783,0.517039,187.688,0.893691,0.0
356.637,0.491686,188.855,0.913415,0.0
333.163,0.463056,187.922,0.900493,0.0
311.962,0.439586,185.939,0.890631,0.0
292.715,0.421519,185.523,0.890291,0.0
275.183,0.405128,182.407,0.883489,0.0
258.898,0.392405,182.391,0.890291,0.0
243.547,0.38178,181.741,0.877028,0.0
229.056,0.371647,180.008,0.870227,0.0
215.298,0.363564,178.509,0.869887,0.0
202.122,0.357034,178.825,0.863426,0.0
189.548,0.349328,175.51,0.874648,0.0
177.721,0.338443,176.343,0.866826,0.0
166.525,0.327894,174.294,0.843022,0.0
155.888,0.320478,173.494,0.865806,0.0
145.773,0.314981,172.178,0.839281,0.0
135.913,0.309173,171.529,0.845402,0.0
126.355,0.303732,171.029,0.863086,0.0
117.371,0.298525,169.113,0.861045,0.0
108.669,0.293209,168.513,0.845742,0.0
100.163,0.288023,167.663,0.840981,0.0
92.0851,0.280248,167.297,0.857644,0.0
84.2215,0.270608,165.314,0.829759,0.0
76.5824,0.260082,163.582,0.821598,0.0
69.5828,0.246619,163.199,0.852543,0.0
63.2179,0.230203,163.315,0.859685,0.0
57.2599,0.211077,162.732,0.856964,0.0
51.8441,0.191058,161.166,0.817177,0.0
47.0934,0.171032,160.9,0.838941,0.0
42.878,0.149682,159.017,0.816497,0.0
39.2367,0.129123,159.9,0.813776,0.0
36.2885,0.109979,157.234,0.83384,0.0
33.8051,0.0926989,156.268,0.803234,0.0
31.7032,0.078726,156.202,0.827719,0.0
30.1088,0.0687217,154.919,0.810035,0.0
28.8071,0.0601995,153.469,0.813096,0.0
27.6908,0.053275,151.52,0.799493,0.0
26.8276,0.0475479,153.369,0.826358,0.0
26.0965,0.0441571,150.521,0.811056,0.0
25.4314,0.0413816,150.954,0.807315,0.0
24.9285,0.038691,150.737,0.817857,0.0
24.476,0.0364425,148.938,0.798473,0.0
24.0615,0.0361297,148.721,0.824998,0.0
23.7331,0.0345131,149.055,0.8335,0.0
23.4111,0.032826,147.105,0.801874,0.0
23.1299,0.0322355,146.739,0.831119,0.0
22.8955,0.0320931,146.472,0.803234,0.0
22.7007,0.0318855,146.672,0.810035,0.0
22.5213,0.0319273,144.906,0.825678,0.0
22.2989,0.0316759,144.99,0.793372,0.0
22.1296,0.0314284,145.456,0.810375,0.0
22.0034,0.0307336,145.306,0.812416,0.0
21.7813,0.0305845,145.556,0.824318,0.0
21.5906,0.0303167,144.823,0.799153,0.0
21.5192,0.0304945,144.057,0.823978,0.0
21.3732,0.0295782,144.473,0.800173,0.0
21.163,0.0293408,143.14,0.8318,0.0
20.9954,0.0292952,143.957,0.809015,0.0
20.9116,0.028187,143.89,0.804594,0.0
20.8403,0.028596,142.791,0.815476,0.0
20.7386,0.0293191,142.924,0.800854,0.0
20.662,0.0282879,143.39,0.811056,0.0
20.5549,0.0279217,142.107,0.811056,0.0
20.4335,0.0282592,141.908,0.787251,0.0
20.4254,0.0284568,142.874,0.798133,0.0
