bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,66.4227,0.117168,188.365,0.863019,0.0,188.365,0.863019,566.9013723883655,218.26286559160346,444673327.46148455,444.6733274614846,58.52566554445555,288.7125372980803,38.0,406.6733274614846,1195.8617494296873,0.0,1195.8617494296873,0.2,5979.308747148436,0.0,0.0,0.0,0.0
1,3.75,64.7305,0.108594,186.936,0.870949,0.0,186.936,0.870949,596.0780521944123,214.6348408460197,436791011.3804555,436.7910113804555,56.83346554445555,280.8302212170512,36.06328740122878,400.7277239792267,1167.858040131784,0.0,1167.858040131784,0.2,5839.29020065892,16423.003689353212,82115.01844676606,656920.1475741285,3.212028905610233e-07
2,7.5,58.8192,0.104928,188.735,0.86233,0.0,188.735,0.86233,560.5672461116194,218.8663272761008,446740828.77660924,446.74082877660925,50.922165544455545,290.78003861320497,34.23847134592593,412.50235743068333,1070.033712763449,0.0,1070.033712763449,0.2,5350.168563817245,60189.39634294401,300946.98171472,2407575.85371776,1.177190753419242e-06
3,11.25,53.8613,0.0765518,192.736,0.867846,0.0,192.736,0.867846,703.5928613043717,222.08548521281423,469826718.73269254,469.82671873269254,45.96426554445554,313.86592856928826,32.51885340007681,437.30786533261573,987.98691550067,0.0,987.98691550067,0.2,4939.93457750335,125042.09399305354,625210.4699652677,5001683.759722142,2.4455868604845784e-06
4,15.0,53.5335,0.0645515,190.954,0.859916,0.0,190.954,0.859916,829.3145782824566,222.0612245847269,459376565.80497015,459.37656580497014,45.63646554445554,303.41577564156586,30.898139760816136,428.478426044154,982.5622518037944,0.0,982.5622518037944,0.2,4912.811259018972,221076.50665585374,1105382.5332792688,8843060.266234148,4.323838337747468e-06
5,18.75,52.4212,0.0603907,190.181,0.883707,0.0,190.181,0.883707,868.0343165421166,215.20820815043902,454928252.65651304,454.92825265651305,44.52416554445554,298.96746249310877,29.370416759027677,425.55783589748535,964.155133347313,0.0,964.155133347313,0.2,4820.775666736565,338960.78906741476,1694803.9453370736,13558431.56269659,6.6294319416052425e-06
6,22.5,51.1503,0.0600941,192.383,0.869915,0.0,192.383,0.869915,851.1700815887084,221.15149181241847,467734618.93594974,467.73461893594975,43.253265544455545,311.77382877254547,27.930127845898994,439.80449109005076,943.1233911497563,0.0,943.1233911497563,0.2,4715.616955748781,477456.21676956414,2387281.0838478203,19098248.670782566,9.338140564514136e-06
7,26.25,51.0168,0.0680453,191.61,0.879569,0.0,191.61,0.879569,749.7475946171154,217.84533106555597,463191493.5792343,463.1914935792343,43.11976554445555,307.23070341583,26.572051973526886,436.61944160570744,940.9141397661906,0.0,940.9141397661906,0.2,4704.570698830953,648348.6494326408,3241743.2471632035,25933945.97730563,1.2680473330472797e-05
8,30.0,50.9838,0.0902932,192.4,0.856813,0.0,192.4,0.856813,564.6471716585523,224.55308217779142,467835119.730776,467.835119730776,43.086765544455545,311.8743295673717,25.29128328511626,442.54383644565974,940.3680326826125,0.0,940.3680326826125,0.2,4701.840163413062,846331.2294143512,4231656.147071756,33853249.176574044,1.6552638141108535e-05
9,33.75,51.42,0.114877,193.106,0.897843,0.0,193.106,0.897843,447.60918199465516,215.07769175679937,472031430.1076394,472.0314301076394,43.522965544455545,316.0706399442351,24.083212035431963,447.9482180722074,947.5865754055444,0.0,947.5865754055444,0.2,4737.932877027722,1079360.3335478778,5396801.667739389,43174413.34191511,2.1110246679007014e-05
10,37.5,52.6128,0.139307,193.375,0.896809,0.0,193.375,0.896809,377.6752065581773,215.62562373928006,473641991.5620083,473.64199156200834,44.71576554445554,317.68120139860406,22.943506666970173,450.6984848950382,967.3258641719663,0.0,967.3258641719663,0.2,4836.629320859831,1360301.9964918275,6801509.982459137,54412079.8596731,2.6604934247951433e-05
11,41.25,54.4243,0.17015,195.191,0.873018,0.0,195.191,0.873018,319.8607111372319,223.58187345507196,484687032.43982095,484.68703243982094,46.527265544455545,328.72624227641666,21.868096971831555,462.8189354679894,997.3038333205018,0.0,997.3038333205018,0.2,4986.519166602508,1696974.8038844164,8484874.01942208,67878992.15537664,3.318961759536491e-05
12,45.0,56.8385,0.183794,195.427,0.884052,0.0,195.427,0.884052,309.2511180996115,221.05826354105866,486144821.58885306,486.14482158885306,48.941465544455546,330.1840314254488,20.853158273520616,465.29166331533247,1037.2557036591134,0.0,1037.2557036591134,0.2,5186.278518295567,2100442.7999097044,10502213.999548523,84017711.99638817,4.108068849953821e-05
13,48.75,59.5698,0.18277,195.191,0.862674,0.0,195.191,0.862674,325.9276686545932,226.26275974470076,484687032.43982095,484.68703243982094,51.672765544455544,328.72624227641666,19.895096566880543,464.79193587294037,1082.4551666099248,0.0,1082.4551666099248,0.2,5412.2758330496235,2572522.3568963995,12862611.784481997,102900894.27585597,5.031367176783008e-05
14,52.5,61.8199,0.180532,194.367,0.904739,0.0,194.367,0.904739,342.431812642634,214.8321228553207,479637865.23135185,479.63786523135184,53.92286554445554,323.67707506794756,18.99053455811675,460.6473306732351,1119.6913953601982,0.0,1119.6913953601982,0.2,5598.456976800991,3086149.408461546,15430747.04230773,123445976.33846183,6.035924544933719e-05
15,56.25,62.263,0.168201,193.913,0.873363,0.0,193.913,0.873363,370.1702130189476,222.03024401079506,476882676.18354774,476.88267618354774,54.36596554445554,320.92188602014346,18.13629855037899,458.7463776331688,1127.0241241096962,0.0,1127.0241241096962,0.2,5635.1206205484805,3565974.7676908355,17829873.838454176,142638990.7076334,6.97437219594925e-05
16,60.0,60.9613,0.160464,194.25,0.875777,0.0,194.25,0.875777,379.90639645029415,221.8030389014555,478926022.26358813,478.92602226358815,53.064265544455544,322.96523210018387,17.329406123675696,461.59661613991244,1105.482681967467,0.0,1105.482681967467,0.2,5527.413409837334,3979737.655082881,19898688.275414404,159189506.20331523,7.78361414675852e-05
17,63.75,59.2893,0.16406,192.77,0.868881,0.0,192.77,0.868881,361.38790686334266,221.8600705965489,470028805.9361589,470.0288059361589,51.39226554445554,314.0680157727546,16.56705456099788,453.46175137516104,1077.8132563995114,0.0,1077.8132563995114,0.2,5389.066281997557,4380300.437336139,21901502.186680697,175212017.49344558,8.567039188514566e-05
