bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,65.4228,0.210963,189.215,0.892397,1.0,189.215,0.892397,310.11504387025207,212.03007181781203,449439563.3655985,449.4395633655985,59.748257632367626,449.43302522816515,38.0,411.4395633655985,3573.5061387846695,0.0,3573.5061387846695,0.2,17867.530693923345,0.0,0.0,0.0,0.0
1,3.75,65.3741,0.0891476,187.846,0.877729,0.0,187.846,0.877729,733.3242846694695,214.0136648099812,441791792.32384944,441.79179232384945,59.69955763236763,441.7852541864161,36.06328740122878,405.7285049226207,3570.616805070107,0.0,3570.616805070107,0.2,17853.084025350534,50211.798821298384,251058.99410649188,2008471.9528519353,0.001804425548639629
2,7.5,61.4476,0.0906813,189.699,0.865789,1.0,189.699,0.865789,677.6215162332255,219.10534783879214,452179921.55149496,452.17992155149494,55.77305763236763,452.1733834140616,34.23847134592593,417.941450205569,3337.6605662563607,0.0,3337.6605662563607,0.2,16688.302831281802,187743.4068519203,938717.0342596014,7509736.274076812,0.006746800709488891
3,11.25,57.1136,0.0792184,190.234,0.874658,0.0,190.234,0.874658,720.9638164870788,217.4952953039931,455231638.9458931,455.2316389458931,51.43905763236763,455.2251008084598,32.51885340007681,422.7127855458163,3080.527664430618,0.0,3080.527664430618,0.2,15402.63832215309,389879.28252950014,1949396.4126475004,15595171.301180005,0.01401081329082181
4,15.0,55.379,0.0661845,190.367,0.886598,0.0,190.367,0.886598,836.736698169511,214.7162524616568,455994004.7472797,455.9940047472797,49.70445763236763,455.98746660984636,30.898139760816136,425.09586498646354,2977.615174465936,0.0,2977.615174465936,0.2,14888.075872329679,669963.4142548356,3349817.0712741776,26798536.57019342,0.02407599667236938
5,18.75,52.1399,0.0692976,188.932,0.870565,0.0,188.932,0.870565,752.4055667151531,217.02227863513923,447846160.81880385,447.84616081880387,46.46535763236763,447.83962268137054,29.370416759027677,418.47574405977616,2785.4418513686214,0.0,2785.4418513686214,0.2,13927.209256843107,979256.9008717809,4896284.504358904,39170276.034871235,0.03519085577681391
6,22.5,49.0121,0.0652677,190.2,0.87227,0.0,190.2,0.87227,750.9395918655016,218.05175003152692,455036986.70775247,455.0369867077525,43.33755763236763,455.03044857031915,27.930127845898994,427.1068588618535,2599.8718720583865,0.0,2599.8718720583865,0.2,12999.359360291932,1316185.1352295582,6580925.676147791,52647405.409182325,0.047298805071698244
7,26.25,46.7859,0.0601236,188.831,0.88421,0.0,188.831,0.88421,778.1619863082051,213.5589961660691,447279073.4240135,447.2790734240135,41.11135763236763,447.2725352865802,26.572051973526886,420.70702145048665,2467.7931304699077,0.0,2467.7931304699077,0.2,12338.965652349538,1700463.7039644208,8502318.519822104,68018548.15857683,0.06110834951139545
8,30.0,44.1301,0.0633745,189.549,0.857261,0.0,189.549,0.857261,696.3384326503561,221.11002366840435,451328570.2183099,451.3285702183099,38.45555763236763,451.32203208087657,25.29128328511626,426.0372869331936,2310.2265497895187,0.0,2310.2265497895187,0.2,11551.132748947593,2079203.894810567,10396019.474052833,83168155.79242267,0.07471886522089345
9,33.75,41.7687,0.063832,189.599,0.843274,0.0,189.599,0.843274,654.353615741321,224.8367671717615,451612147.15411633,451.6121471541163,36.09415763236763,451.605609016683,24.083212035431963,427.52893511868433,2170.126495712152,0.0,2170.126495712152,0.2,10850.63247856076,2471909.7115221233,12359548.557610614,98876388.46088493,0.0888312536516611
10,37.5,39.7434,0.0632112,187.997,0.875682,0.0,187.997,0.875682,628.7398435720253,214.68638158600956,442627935.28808177,442.62793528808174,34.06885763236763,442.6213971506484,22.943506666970173,419.6844286211116,2049.966997311673,0.0,2049.966997311673,0.2,10249.834986558364,2882766.08996954,14413830.4498477,115310643.5987816,0.10359590585483228
11,41.25,37.5195,0.0646211,189.215,0.865448,0.0,189.215,0.865448,580.6075724492465,218.6324308335105,449439563.3655985,449.4395633655985,31.84495763236763,449.43302522816515,21.868096971831555,427.5714663937669,1918.0247129622803,0.0,1918.0247129622803,0.2,9590.123564811402,3263638.92564988,16318194.628249401,130545557.0259952,0.11728306089841765
12,45.0,35.5089,0.0645079,188.331,0.888645,0.0,188.331,0.888645,550.4581609384276,211.93052343736812,444483895.17344457,444.4838951734446,29.834357632367627,444.47735703601126,20.853158273520616,423.630736899924,1798.7373543072645,0.0,1798.7373543072645,0.2,8993.686771536322,3642443.1424722103,18212215.712361053,145697725.6988884,0.1308958774636889
