day,timestamp,pbls_km,pbls_m,min_pbls_m,max_pbls_m
02-02-2026,2026-02-02 00:05:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
02-02-2026,2026-02-02 00:35:00,1.7987548,1798.7548,1498.7548,2098.7547999999997
02-02-2026,2026-02-02 01:05:00,2.3983397,2398.3397,2098.3397,2698.3397
02-02-2026,2026-02-02 01:35:00,1.9186717,1918.6716999999999,1618.6716999999999,2218.6717
02-02-2026,2026-02-02 02:05:00,1.7687756,1768.7756,1468.7756,2068.7756
02-02-2026,2026-02-02 02:35:00,2.0086095,2008.6095,1708.6095,2308.6095
02-02-2026,2026-02-02 03:05:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
02-02-2026,2026-02-02 03:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
02-02-2026,2026-02-02 04:05:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
02-02-2026,2026-02-02 04:35:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
02-02-2026,2026-02-02 05:05:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
02-02-2026,2026-02-02 05:35:00,2.0985472,2098.5472,1798.5472,2398.5472
02-02-2026,2026-02-02 06:05:00,1.9186717,1918.6716999999999,1618.6716999999999,2218.6717
02-02-2026,2026-02-02 06:35:00,1.9786303,1978.6303,1678.6303,2278.6303
02-02-2026,2026-02-02 07:05:00,2.0985472,2098.5472,1798.5472,2398.5472
02-02-2026,2026-02-02 07:35:00,2.188485,2188.485,1888.4850000000001,2488.485
02-02-2026,2026-02-02 08:05:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
02-02-2026,2026-02-02 08:35:00,2.188485,2188.485,1888.4850000000001,2488.485
02-02-2026,2026-02-02 09:05:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
02-02-2026,2026-02-02 09:35:00,1.7987548,1798.7548,1498.7548,2098.7547999999997
02-02-2026,2026-02-02 10:05:00,1.7987548,1798.7548,1498.7548,2098.7547999999997
02-02-2026,2026-02-02 10:35:00,1.7687756,1768.7756,1468.7756,2068.7756
02-02-2026,2026-02-02 11:05:00,1.6788378,1678.8378,1378.8378,1978.8378
02-02-2026,2026-02-02 11:35:00,1.708817,1708.817,1408.817,2008.817
02-02-2026,2026-02-02 12:05:00,1.6788378,1678.8378,1378.8378,1978.8378
02-02-2026,2026-02-02 12:35:00,1.9186717,1918.6716999999999,1618.6716999999999,2218.6717
02-02-2026,2026-02-02 13:05:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
02-02-2026,2026-02-02 13:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
02-02-2026,2026-02-02 14:05:00,2.2484434,2248.4434,1948.4434,2548.4434
02-02-2026,2026-02-02 14:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
02-02-2026,2026-02-02 15:05:00,2.188485,2188.485,1888.4850000000001,2488.485
02-02-2026,2026-02-02 15:35:00,1.9786303,1978.6303,1678.6303,2278.6303
02-02-2026,2026-02-02 16:05:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
02-02-2026,2026-02-02 16:35:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
02-02-2026,2026-02-02 17:05:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
02-02-2026,2026-02-02 17:35:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
02-02-2026,2026-02-02 18:05:00,1.9786303,1978.6303,1678.6303,2278.6303
02-02-2026,2026-02-02 18:35:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
02-02-2026,2026-02-02 19:05:00,2.188485,2188.485,1888.4850000000001,2488.485
02-02-2026,2026-02-02 19:35:00,2.0985472,2098.5472,1798.5472,2398.5472
02-02-2026,2026-02-02 20:05:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
02-02-2026,2026-02-02 20:35:00,2.0086095,2008.6095,1708.6095,2308.6095
02-02-2026,2026-02-02 21:05:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
02-02-2026,2026-02-02 21:35:00,1.9786303,1978.6303,1678.6303,2278.6303
02-02-2026,2026-02-02 22:05:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
02-02-2026,2026-02-02 22:35:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
02-02-2026,2026-02-02 23:05:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
02-02-2026,2026-02-02 23:35:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
