day,timestamp,pbls_km,pbls_m,min_pbls_m,max_pbls_m
20-01-2026,2026-01-20 00:05:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
20-01-2026,2026-01-20 00:35:00,1.828734,1828.7340000000002,1528.7340000000002,2128.7340000000004
20-01-2026,2026-01-20 01:05:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
20-01-2026,2026-01-20 01:35:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
20-01-2026,2026-01-20 02:05:00,1.828734,1828.7340000000002,1528.7340000000002,2128.7340000000004
20-01-2026,2026-01-20 02:35:00,1.828734,1828.7340000000002,1528.7340000000002,2128.7340000000004
20-01-2026,2026-01-20 03:05:00,1.8886925,1888.6925,1588.6925,2188.6925
20-01-2026,2026-01-20 03:35:00,1.9186717,1918.6716999999999,1618.6716999999999,2218.6717
20-01-2026,2026-01-20 04:05:00,1.8886925,1888.6925,1588.6925,2188.6925
20-01-2026,2026-01-20 04:35:00,1.9186717,1918.6716999999999,1618.6716999999999,2218.6717
20-01-2026,2026-01-20 05:05:00,1.9786303,1978.6303,1678.6303,2278.6303
20-01-2026,2026-01-20 05:35:00,1.8886925,1888.6925,1588.6925,2188.6925
20-01-2026,2026-01-20 06:05:00,1.9186717,1918.6716999999999,1618.6716999999999,2218.6717
20-01-2026,2026-01-20 06:35:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
20-01-2026,2026-01-20 07:05:00,1.9186717,1918.6716999999999,1618.6716999999999,2218.6717
20-01-2026,2026-01-20 07:35:00,1.8886925,1888.6925,1588.6925,2188.6925
20-01-2026,2026-01-20 08:05:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
20-01-2026,2026-01-20 08:35:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
20-01-2026,2026-01-20 09:05:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
20-01-2026,2026-01-20 09:35:00,1.828734,1828.7340000000002,1528.7340000000002,2128.7340000000004
20-01-2026,2026-01-20 10:05:00,1.8886925,1888.6925,1588.6925,2188.6925
20-01-2026,2026-01-20 10:35:00,1.7987548,1798.7548,1498.7548,2098.7547999999997
20-01-2026,2026-01-20 11:05:00,1.9186717,1918.6716999999999,1618.6716999999999,2218.6717
20-01-2026,2026-01-20 11:35:00,2.0086095,2008.6095,1708.6095,2308.6095
20-01-2026,2026-01-20 12:05:00,2.0086095,2008.6095,1708.6095,2308.6095
20-01-2026,2026-01-20 12:35:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
20-01-2026,2026-01-20 13:05:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
20-01-2026,2026-01-20 13:35:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
20-01-2026,2026-01-20 14:05:00,1.8886925,1888.6925,1588.6925,2188.6925
20-01-2026,2026-01-20 14:35:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
20-01-2026,2026-01-20 15:05:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
20-01-2026,2026-01-20 15:35:00,1.7987548,1798.7548,1498.7548,2098.7547999999997
20-01-2026,2026-01-20 16:05:00,1.828734,1828.7340000000002,1528.7340000000002,2128.7340000000004
20-01-2026,2026-01-20 16:35:00,1.828734,1828.7340000000002,1528.7340000000002,2128.7340000000004
20-01-2026,2026-01-20 17:05:00,1.7687756,1768.7756,1468.7756,2068.7756
20-01-2026,2026-01-20 17:35:00,1.6188793,1618.8792999999998,1318.8792999999998,1918.8792999999998
20-01-2026,2026-01-20 18:05:00,1.5889001,1588.9001,1288.9001,1888.9001
20-01-2026,2026-01-20 18:35:00,1.6188793,1618.8792999999998,1318.8792999999998,1918.8792999999998
20-01-2026,2026-01-20 19:05:00,1.5889001,1588.9001,1288.9001,1888.9001
20-01-2026,2026-01-20 19:35:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
20-01-2026,2026-01-20 20:05:00,1.7687756,1768.7756,1468.7756,2068.7756
20-01-2026,2026-01-20 20:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
20-01-2026,2026-01-20 21:05:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
20-01-2026,2026-01-20 21:35:00,2.2484434,2248.4434,1948.4434,2548.4434
20-01-2026,2026-01-20 22:05:00,2.2484434,2248.4434,1948.4434,2548.4434
20-01-2026,2026-01-20 22:35:00,2.2484434,2248.4434,1948.4434,2548.4434
20-01-2026,2026-01-20 23:05:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
20-01-2026,2026-01-20 23:35:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
