analog,analog_sterr,photon_counting,pc_sterr,overflow_info
34.1836,0.209204,166.781,0.872267,0.0
81.0348,0.452122,193.336,0.879069,0.0
295.416,2.25379,113.969,1.36774,0.0
474.428,0.0401045,0.749688,0.110861,0.0
473.457,0.0,0.0,0.0,0.0
473.457,0.0,0.0999584,0.0408078,0.0
473.457,6.3565e-06,25.8226,0.637282,0.0
473.457,9.01586e-06,11.3953,0.486293,0.0
473.457,0.0,3.6818,0.288035,0.0
473.457,0.0,10.3457,0.437324,0.0
473.457,0.0,42.4323,0.817517,0.0
473.457,0.0,97.8092,1.00591,0.0
473.457,0.0,147.988,1.00897,0.0
473.457,0.0,109.188,1.06746,0.0
473.457,0.0,67.8551,0.873968,0.0
473.457,0.0,64.2566,0.839621,0.0
473.457,0.0,64.3065,0.862745,0.0
473.457,0.0,79.8501,0.93722,0.0
473.457,0.0,103.94,0.915115,0.0
473.457,0.0,116.751,0.951843,0.0
473.457,0.0,119.65,0.929058,0.0
473.457,0.0,135.86,0.93722,0.0
473.457,0.0,157.918,0.904233,0.0
473.457,0.0,176.277,0.899132,0.0
473.457,0.0,190.271,0.905934,0.0
473.457,0.0,196.102,0.898792,0.0
473.457,0.0,204.232,0.88791,0.0
473.457,0.0,204.765,0.911375,0.0
473.457,0.0,204.098,0.88655,0.0
473.457,0.0,204.431,0.894372,0.0
473.457,0.0,202.282,0.861385,0.0
473.457,0.0,203.132,0.883149,0.0
473.457,0.0,203.032,0.865126,0.0
473.655,0.0422064,200.35,0.880429,1.0
479.642,0.209675,201.066,0.911035,1.0
497.875,0.128931,201.349,0.882469,1.0
500.0,0.000451247,202.099,0.893691,1.0
500.0,0.0,199.867,0.862745,1.0
500.0,0.0,202.749,0.889951,1.0
499.701,0.0464689,200.633,0.88757,1.0
492.357,0.2835,202.416,0.913755,1.0
458.454,0.501725,201.499,0.907294,1.0
411.471,0.550219,201.066,0.868527,0.0
364.573,0.534493,203.215,0.890971,0.0
321.668,0.532191,203.065,0.901173,0.0
279.239,0.537616,200.866,0.877708,0.0
237.57,0.521188,203.948,0.872267,0.0
198.568,0.497388,203.065,0.880769,0.0
162.512,0.464795,203.049,0.905594,0.0
130.24,0.417551,201.449,0.898792,0.0
102.641,0.365606,202.332,0.890631,0.0
79.497,0.312979,199.967,0.856284,0.0
60.6675,0.258083,198.601,0.88519,0.0
46.052,0.210135,198.517,0.854584,0.0
35.1563,0.168423,196.918,0.828739,0.0
27.353,0.133087,194.786,0.876348,0.0
21.642,0.104792,192.57,0.864106,0.0
17.4389,0.0831785,192.553,0.878388,0.0
14.4734,0.0664527,189.821,0.854584,0.0
12.3255,0.0535163,190.404,0.875668,0.0
10.7017,0.0439421,189.621,0.867506,0.0
9.55803,0.037658,187.922,0.863766,0.0
8.74254,0.0331891,184.84,0.853224,0.0
8.0979,0.0297102,185.09,0.83418,0.0
7.66324,0.0275812,180.891,0.83384,0.0
7.38803,0.0258344,181.908,0.852884,0.0
