a2610800.284275
Narit-cm 08/01/2026 00:27:53 08/01/2026 00:28:42 0045 0013.384714 0052.542598 00.0 00.0
0000367 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 01600 1 0000 3.75 00000.o 0 0 01 000 16 000367 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 000367 0.500 S2A0
1 1 1 01600 1 0000 3.75 00000.o 0 0 00 000 00 000367 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 000367 3.1746 S2P0
1 5 0 01600 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
27.9379	0.354061	176.567	2.22187	0
69.2061	1.21568	198.147	2.21047	0
310.562	5.36638	90.6812	3.20746	0
473.958	0.0243634	0	0	0
473.457	0	0	0	0
473.457	0	0.217984	0.153822	0
473.457	0	24.7411	1.53822	0
473.457	0	5.44959	0.88305	0
473.457	4.12921E-5	7.62943	1.01408	0
473.457	0	24.4142	1.62367	0
473.457	0	51.9891	1.93701	0
473.457	0	123.161	2.52951	0
473.457	0	161.308	2.80297	0
473.457	0	126.431	2.52951	0
473.457	0	105.286	2.51242	0
473.457	0	82.6158	2.26175	0
473.457	0	86.2125	2.31872	0
473.457	0	90.7902	2.27314	0
473.457	0	108.556	2.25605	0
473.457	0	116.839	2.26744	0
473.457	0	125.995	2.31302	0
473.457	0	149.755	2.52381	0
473.457	0	167.956	2.31302	0
473.457	0	185.177	2.30732	0
473.457	0	196.185	2.31872	0
473.457	0	203.597	2.29593	0
473.457	0	204.578	2.22756	0
473.457	0	205.123	2.24466	0
473.457	0	202.398	2.18768	0
473.457	0	202.725	2.42126	0
473.457	0	209.482	2.40987	0
473.457	4.12921E-5	201.417	2.18768	0
475.33	0.331043	204.033	2.29023	1
492.525	0.609947	201.526	2.33581	1
498.839	0.271238	202.616	2.19908	1
500	0	196.185	2.29023	1
500	0	200.327	2.25035	1
500	0	201.962	2.38139	1
497.218	0.36766	202.18	2.22187	1
469.355	1.24286	201.09	2.27884	1
428.167	1.77094	199.237	2.19338	1
379.949	2.00029	203.924	2.22187	0
332.233	2.02534	206.213	2.36429	0
287.119	2.02407	204.905	2.17059	0
244.748	2.04007	205.232	2.30163	0
206.125	2.02657	206.431	2.3529	0
169.558	1.97933	204.796	2.21617	0
135.606	1.86567	203.488	2.14211	0
107.048	1.70904	201.417	2.22187	0
83.7007	1.52366	201.962	2.20478	0
64.8753	1.32318	199.455	2.18199	0
50.444	1.12481	198.474	2.1649	0
