a2610811.050788
Narit-cm 08/01/2026 10:35:08 08/01/2026 11:05:07 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 01600 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 01600 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 01600 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
33.3206	0.136633	160.583	0.83554	0
59.4909	0.221269	167.38	0.844382	0
147.332	0.975032	83.282	1.19873	0
392.497	1.70245	0.316535	0.0724339	1
483.333	0.253708	26.1558	0.72978	1
473.479	0.0118106	140.575	1.23852	0
473.457	2.00424E-5	121.716	1.28715	0
473.457	0	23.7068	0.671289	0
473.457	0	13.4277	0.493095	0
473.457	0	30.8372	0.690332	0
473.457	0	69.8709	0.910695	0
473.457	0	120.483	1.0457	0
473.457	0	149.171	1.02156	0
473.457	0	127.53	1.02666	0
473.652	0.0405404	106.456	0.965785	1
478.866	0.205133	100.575	0.982108	1
492.951	0.224802	100.675	0.925317	1
499.767	0.0470687	107.122	0.93892	1
499.889	0.0348929	109.554	0.935859	1
499.977	0.0150596	117.135	0.926338	1
500	0	136.61	0.949802	1
499.946	0.0127059	159.217	0.934839	1
494.542	0.211577	173.578	0.922937	1
471.799	0.453169	182.507	0.927358	1
437.243	0.484038	189.488	0.906614	1
404.972	0.465698	188.505	0.912395	1
375.766	0.442174	190.304	0.88655	0
349.303	0.416548	187.422	0.900833	0
325.678	0.393376	187.005	0.902873	0
304.33	0.372941	183.857	0.912055	0
284.762	0.353284	185.023	0.889271	0
266.885	0.338391	180.758	0.867506	0
250.347	0.3253	182.457	0.876688	0
234.966	0.314662	179.742	0.863426	0
220.661	0.308586	180.425	0.877368	0
207.056	0.30499	177.843	0.849823	0
194.022	0.299749	177.709	0.877708	0
181.76	0.29322	176.91	0.853564	0
170.154	0.287371	174.91	0.863086	0
159.187	0.283944	174.161	0.854584	0
148.795	0.282504	173.528	0.855604	0
138.712	0.280111	172.561	0.850503	0
129.101	0.27781	172.578	0.855944	0
119.976	0.275951	171.162	0.847443	0
111.166	0.273564	169.096	0.856624	0
102.765	0.272687	168.596	0.850163	0
94.7419	0.272087	168.48	0.848123	0
87.0435	0.268579	167.297	0.847783	0
79.6417	0.263077	166.297	0.854584	0
72.5646	0.257886	166.464	0.838941	0
66.0017	0.249121	165.031	0.83656	0
59.9452	0.237888	164.565	0.839621	0
54.3811	0.226627	164.765	0.829419	0
49.4048	0.214028	162.716	0.829419	0
44.8762	0.197252	162.432	0.83316	0
40.8203	0.176952	162.366	0.842682	0
37.3713	0.157951	160.383	0.815136	0
34.4421	0.139614	160.85	0.831459	0
31.9314	0.120667	159.1	0.817517	0
29.8185	0.103948	158.584	0.811056	0
28.097	0.0884589	157.784	0.830099	0
26.7038	0.0759783	155.635	0.825338	0
25.5154	0.0661325	156.935	0.811736	0
24.5749	0.0582247	156.268	0.822618	0
23.8811	0.0502057	153.986	0.813436	0
23.2559	0.0455308	154.436	0.809015	0
22.6588	0.0405335	153.886	0.819557	0
22.1683	0.0374037	152.72	0.816157	0
21.7793	0.0346924	152.137	0.824998	0
21.4263	0.0323701	151.204	0.811736	0
21.1327	0.0304568	150.654	0.829079	0
20.8945	0.0294877	150.454	0.824998	0
20.636	0.0288184	149.888	0.823298	0
20.4339	0.0282174	149.838	0.811396	0
20.3022	0.0272213	150.121	0.802894	0
20.127	0.02682	147.355	0.814116	0
19.9138	0.0271936	147.189	0.809355	0
19.787	0.026333	149.304	0.817517	0
19.708	0.0265966	147.339	0.827719	0
19.5441	0.0257382	148.921	0.815476	0
19.4024	0.0260903	147.255	0.812756	0
19.3021	0.0253816	147.405	0.812416	0
19.1898	0.0249657	146.022	0.814116	0
19.09	0.0254966	148.205	0.819897	0
18.992	0.0255925	147.255	0.818877	0
18.8845	0.0255354	146.256	0.83486	0
18.8257	0.025706	146.506	0.810715	0
18.7599	0.0255731	145.256	0.815136	0
18.643	0.0252469	145.14	0.811736	0
18.5787	0.0255462	146.722	0.816837	0
18.5153	0.0252777	145.973	0.812416	0
18.4344	0.0255373	144.873	0.812076	0
18.405	0.0258447	146.156	0.817857	0
18.3334	0.0253731	144.556	0.821598	0
18.2377	0.0245268	146.289	0.800514	0
18.2146	0.0247204	145.106	0.810715	0
18.1348	0.0245487	143.474	0.816157	0
18.0461	0.0246634	145.723	0.805614	0
18.0778	0.0250221	144.723	0.807655	0
18.0085	0.0243326	146.006	0.808335	0
17.8516	0.0237102	145.656	0.822618	0
17.8442	0.0245152	144.89	0.812756	0
17.8713	0.0238398	144.573	0.827039	0
17.7843	0.0239435	145.09	0.811736	0
17.6722	0.0241209	145.556	0.812756	0
17.6827	0.0245105	145.489	0.796433	0
17.671	0.0248151	141.891	0.804594	0
17.5888	0.0244451	145.873	0.793372	0
17.5709	0.0246845	145.14	0.799493	0
17.5702	0.0241133	144.99	0.776709	0
17.5111	0.0241054	143.723	0.803234	0
17.474	0.0239132	143.907	0.810715	0
17.474	0.023922	143.773	0.807315	0
17.4373	0.0244221	144.956	0.806635	0
17.3897	0.0239069	143.957	0.822278	0
17.3515	0.0241174	144.123	0.824998	0
17.3334	0.023913	144.64	0.795072	0
17.2569	0.0235966	142.374	0.800514	0
17.178	0.0237982	144.073	0.792012	0
17.1599	0.0235341	143.524	0.792352	0
17.0865	0.0234933	142.624	0.821598	0
