bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,63.0452,0.0966365,188.61,0.885915,0.0,188.61,0.885915,652.39531646945,212.89852863988082,446041110.228746,446.041110228746,57.3743698001998,446.0332280936184,38.0,408.041110228746,3493.071148531579,0.0,3493.071148531579,0.2,17465.355742657895,0.0,0.0,0.0,0.0
1,3.75,63.9722,0.0836729,189.028,0.865001,0.0,189.028,0.865001,764.5510075544173,218.52922713384146,448385945.3298769,448.3859453298769,58.3013698001998,448.3780631947493,36.06328740122878,412.32265792864814,3549.0832017795756,0.0,3549.0832017795756,0.2,17745.416008897875,49908.98252502528,249544.91262512637,1996359.3010010112,0.0012202787308150625
2,7.5,60.5064,0.0827641,188.576,0.87083,0.0,188.576,0.87083,731.0705970342215,216.54743176050434,445851005.71821123,445.85100571821124,54.8355698001998,445.84312358308364,34.23847134592593,411.6125343722853,3339.6694216858264,0.0,3339.6694216858264,0.2,16698.34710842913,187856.40496982774,939282.0248491386,7514256.1987931095,0.004593104564235869
3,11.25,56.5251,0.0681795,190.72,0.855402,0.0,190.72,0.855402,829.0629881415967,222.95949740589805,458024653.407519,458.024653407519,50.8542698001998,458.0167712723914,32.51885340007681,425.5058000074422,3099.1076227686235,0.0,3099.1076227686235,0.2,15495.538113843117,392230.80850665394,1961154.0425332694,15689232.340266157,0.009590075553054427
4,15.0,55.8709,0.0674766,190.62,0.86123,0.0,190.62,0.86123,828.0040784509,221.33460283547947,457448330.0808155,457.4483300808155,50.2000698001998,457.4404479456879,30.898139760816136,426.55019031999933,3059.578943982389,0.0,3059.578943982389,0.2,15297.894719911943,688405.2623960375,3442026.311980187,27536210.495841496,0.01683156532918362
5,18.75,53.9314,0.0649817,190.369,0.872201,0.0,190.369,0.872201,829.9475082984901,218.26276282645858,456005480.2387884,456.00548023878844,48.2605698001998,455.99759810366083,29.370416759027677,426.6350634797608,2942.3886772353676,0.0,2942.3886772353676,0.2,14711.943386176838,1034433.5193405589,5172167.596702795,41377340.77362236,0.025291984693547234
6,22.5,51.5219,0.060057,191.022,0.899286,0.0,191.022,0.899286,857.8833441563849,212.41518271161786,459770303.0678215,459.7703030678215,45.8510698001998,459.7624209326939,27.930127845898994,431.8401752219225,2796.7996348394167,0.0,2796.7996348394167,0.2,13983.998174197082,1415879.8151374548,7079399.0756872725,56635192.60549819,0.03461837802315974
7,26.25,50.0292,0.058759,191.792,0.868773,0.0,191.792,0.868773,851.4304191698294,220.76192515190965,464256473.138036,464.25647313803603,44.3583698001998,464.2485910029084,26.572051973526886,437.68442116450916,2706.606331836953,0.0,2706.606331836953,0.2,13533.031659184764,1865020.9255314004,9325104.627657002,74600837.02125601,0.04559991514172504
8,30.0,48.1462,0.0644587,190.0,0.878715,0.0,190.0,0.878715,746.9309806123922,216.22482830041594,453893932.1548017,453.89393215480175,42.4753698001998,453.88605001967414,25.29128328511626,428.6026488696855,2592.8299604604945,0.0,2592.8299604604945,0.2,12964.149802302472,2333546.964414445,11667734.822072225,93341878.5765778,0.057055415357449395
9,33.75,46.1759,0.0697733,190.955,0.874944,0.0,190.955,0.874944,661.7989976108339,218.2482536025163,459382353.2029744,459.3823532029744,40.5050698001998,459.3744710678468,24.083212035431963,435.2991411675424,2473.778667564565,0.0,2473.778667564565,0.2,12368.893337822823,2817788.513522762,14088942.567613808,112711540.54091047,0.0688951610917473
10,37.5,44.3969,0.0726985,190.352,0.850945,0.0,190.352,0.850945,610.6989827850643,223.69483339111224,455907949.28412074,455.9079492841207,38.7260698001998,455.9000671489931,22.943506666970173,432.96444261715055,2366.2862805870186,0.0,2366.2862805870186,0.2,11831.431402935092,3327590.082075495,16637950.410377473,133103603.28301978,0.08135985140534215
11,41.25,42.3563,0.0751602,190.352,0.880429,0.0,190.352,0.880429,563.5469304232826,216.2036916094313,455907949.28412074,455.9079492841207,36.6854698001998,455.9000671489931,21.868096971831555,434.03985231228916,2242.9872559291316,0.0,2242.9872559291316,0.2,11214.936279645657,3816583.002666913,19082915.013334565,152663320.10667652,0.09331576856349391
12,45.0,40.4275,0.0767577,187.806,0.840659,0.0,187.806,0.840659,526.68983046652,223.40330621571886,441570601.8739489,441.5706018739489,34.7566698001998,441.5627197388213,20.853158273520616,420.7174436004283,2126.4435145000757,0.0,2126.4435145000757,0.2,10632.217572500378,4306048.116862654,21530240.584313266,172241924.67450613,0.10528323089413827
13,48.75,38.8198,0.0765362,188.911,0.876315,0.0,188.911,0.876315,507.208353694069,215.5743083252027,447728183.14898545,447.72818314898547,33.1489698001998,447.72030101385786,19.895096566880543,427.8330865821049,2029.3015749026608,0.0,2029.3015749026608,0.2,10146.507874513303,4822762.0241046045,24113810.12052302,192910480.96418417,0.11791692845764877
14,52.5,37.2498,0.0754819,190.067,0.867058,0.0,190.067,0.867058,493.4931420645214,219.2090955853011,454276482.9539781,454.27648295397813,31.5789698001998,454.26860081885053,18.99053455811675,435.2859483958614,1934.4375796498516,0.0,1934.4375796498516,0.2,9672.187898249258,5331793.578909904,26658967.89454952,213271743.15639615,0.13036279187173797
15,56.25,35.7224,0.0721526,186.851,0.847173,0.0,186.851,0.847173,495.0951178474511,220.55825669609396,436327226.5284413,436.3272265284413,30.0515698001998,436.3193443933137,18.13629855037899,418.19092797806235,1842.14760108352,0.0,1842.14760108352,0.2,9210.7380054176,5828670.144053325,29143350.72026662,233146805.762133,0.14251146478810003
16,60.0,34.3583,0.0694693,187.772,0.888658,0.0,187.772,0.888658,494.5824990319465,211.29838475544022,441382690.06591356,441.38269006591355,28.6874698001998,441.37480793078595,17.329406123675696,424.05328394223784,1759.724686482019,0.0,1759.724686482019,0.2,8798.623432410095,6335008.871335268,31675044.356676344,253400354.85341072,0.15489148834759275
17,63.75,32.8616,0.0687817,185.36,0.842373,0.0,185.36,0.842373,477.76661524795117,220.04503943027615,428282544.48260444,428.28254448260446,27.190769800199803,428.27466234747686,16.56705456099788,411.7154899216066,1669.2896917719047,0.0,1669.2896917719047,0.2,8346.448458859522,6784097.637966757,33920488.189833775,271363905.51867026,0.16587174565685747
18,67.5,31.1619,0.0683732,185.327,0.871858,0.0,185.327,0.871858,455.76190671198657,212.56557833959198,428106411.2404135,428.1064112404135,25.4910698001998,428.0985291052859,15.846609975445318,412.25980126496813,1566.588842898529,0.0,1566.588842898529,0.2,7832.944214492645,7137770.415456423,35688852.077282116,285510816.61825687,0.17451907417778104
19,71.25,29.747,0.068823,186.935,0.877344,0.0,186.935,0.877344,432.2246923266931,213.06921800342852,436785551.81108236,436.78555181108237,24.0761698001998,436.77766967595477,15.16559709588684,421.61995471519555,1481.0964436098668,0.0,1481.0964436098668,0.2,7405.482218049334,7518878.6645132145,37594393.32256607,300755146.58052856,0.1838372022367729
20,75.0,28.6366,0.0668364,184.523,0.852316,0.0,184.523,0.852316,428.45814556140067,216.49599444337548,423840410.3715453,423.8404103715453,22.9657698001998,423.8325282364177,14.521689671259445,409.3187207002859,1414.0028255660966,0.0,1414.0028255660966,0.2,7070.014127830483,7953765.893809293,39768829.469046466,318150635.7523717,0.19447023078923847
21,78.75,27.6502,0.0643714,186.767,0.858144,0.0,186.767,0.858144,429.54169087514026,217.64062907856956,435869451.11679554,435.8694511167955,21.9793698001998,435.8615689816679,13.912701456027971,421.95674966076757,1354.401650459491,0.0,1354.401650459491,0.2,6772.008252297455,8399406.485427687,41997032.42713844,335976259.41710746,0.20536617993560893
22,82.5,26.8981,0.0639555,185.561,0.869458,0.0,185.561,0.869458,420.57524372415196,213.42146486661807,429357133.47950906,429.35713347950906,21.2272698001998,429.34925134438146,13.336577741597804,416.02055573791125,1308.9575671285115,0.0,1308.9575671285115,0.2,6544.787835642557,8909092.441268431,44545462.20634215,356363697.6507372,0.2178280435088794
23,86.25,26.2024,0.0617298,184.724,0.869115,0.0,184.724,0.869115,424.46921908057374,212.54264395390712,424902384.05743366,424.90238405743366,20.5315698001998,424.89450192230606,12.791387400606144,412.1109966568275,1266.9213368754038,0.0,1266.9213368754038,0.2,6334.606684377019,9424707.007599683,47123535.037998416,376988280.3039873,0.23043486209663502
24,90.0,25.4986,0.0610554,182.63,0.875972,0.0,182.63,0.875972,417.63054537354594,208.4883991725763,413984107.9790603,413.9841079790603,19.8277698001998,413.9762258439327,12.275315413021143,401.70879256603916,1224.3956809143035,0.0,1224.3956809143035,0.2,6121.978404571517,9917605.015405858,49588025.07702929,396704200.6162343,0.24248625895862078
25,93.75,24.7736,0.0602965,183.032,0.865687,0.0,183.032,0.865687,410.862985413747,211.42976618569992,416055497.8281608,416.0554978281608,19.1027698001998,416.0476156930332,11.786655844860713,404.2688419833001,1180.589058902656,0.0,1180.589058902656,0.2,5902.94529451328,10376271.025511624,51881355.12755812,415050841.02046496,0.2537006806591479
26,97.5,23.8853,0.0561309,181.089,0.865344,0.0,181.089,0.865344,425.52854132037794,209.268221655203,406149663.33283734,406.14966333283735,18.2144698001998,406.14178119770975,11.32380525211114,394.8258580807262,1126.9153729261782,0.0,1126.9153729261782,0.2,5634.576864630891,10712739.263879482,53563696.319397405,428509570.55517924,0.2619273567824136
27,101.25,22.8915,0.0512858,179.866,0.834145,0.0,179.866,0.834145,446.351621696454,215.6291771814253,400048895.705265,400.048895705265,17.2206698001998,400.0410135701374,10.885256484086923,389.1636392211781,1066.8670681604192,0.0,1066.8670681604192,0.2,5334.335340802096,10937054.428438297,54685272.142191485,437482177.1375318,0.2674118810195717
28,105.0,21.9612,0.0494461,181.29,0.85643,0.0,181.29,0.85643,444.1442297774749,211.68104807164625,407162136.7286794,407.1621367286794,16.2903698001998,407.1542545935518,10.469592862033808,396.69254386664556,1010.6556192536113,0.0,1010.6556192536113,0.2,5053.278096268056,11142478.202271065,55712391.01135532,445699128.09084255,0.27243450919850115
29,108.75,21.2327,0.0500186,179.146,0.842373,0.0,179.146,0.842373,424.4960874554666,212.66825978515453,396504538.02549034,396.5045380254903,15.561869800199801,396.4966558903627,10.07548271024303,386.4290553152473,966.6375169977696,0.0,966.6375169977696,0.2,4833.187584988847,11431999.009618934,57159995.04809467,457279960.38475734,0.2795133167690194
