range_m,00.05,00.35,01.05,01.35,02.05,02.35,03.05,03.35,04.05,04.35,05.05,05.35,06.05,06.35,07.05,07.35,08.05,08.35,09.05,09.35,10.05,10.35,11.35,12.05,12.35,13.05,13.35,14.05,14.35,15.05,15.35,16.05,16.35,17.05,18.35,19.05,19.35,20.05,20.35,21.05,21.35,22.05,22.35,23.05,23.35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.75,0.00011936265486552811,6.132632715056237e-05,7.762909410458843e-05,5.702107560247626e-05,5.7827257310053215e-05,5.7881756065982794e-05,0.00013220791796518432,6.664153306593379e-05,7.634849237030323e-05,6.275562744307785e-05,7.590049407897955e-05,0.00010524649724441273,8.177524592798613e-05,7.547352418185065e-05,6.286107875867362e-05,2.770528440332879e-05,1.6029682748823144e-05,2.5003212392311676e-05,2.0463245120074104e-05,1.4124518363206035e-05,1.095928487824665e-05,8.766813607813627e-06,1.1495402345214916e-05,1.1943419733066746e-05,1.7543834713206694e-05,1.0612049077132885e-05,1.4424081386018934e-05,7.16591398590642e-06,6.544918626433793e-06,1.2776958242291855e-05,1.114967903212046e-05,1.1919281845207325e-05,1.8609951331282692e-05,2.151725463830196e-05,0.0001412028590951499,0.00013157515471326972,8.246688019119569e-05,0.00013817629169937773,0.00011361604184208769,9.742373463308656e-05,0.00011463870659597269,0.0001332987628083445,4.878613138988742e-05,7.343512968749397e-05,0.00011593566794771108
7.5,0.0018329368259650323,0.00040784364221450994,0.0006272465845077243,0.0003870866983995043,0.00039510669696436854,0.000399273669520364,0.0017308062809036043,0.0005208223333352613,0.0006506416504523002,0.00046690174969039937,0.0006490926218485733,0.0011563839900381448,0.0007359828840903793,0.0006119547059724169,0.0005693667862850244,0.00024213892439345954,0.00016882516317634147,0.00034331704814702136,0.0002701866207998136,0.00018035008643553193,0.00011176526293742652,9.958768199255263e-05,0.00013752984935514378,0.00013470461879122638,0.00020400677256873664,0.00010550861102660684,0.00015491599794538504,6.448291329765172e-05,5.968035568286189e-05,0.00017634263819717193,0.00014182953871805183,0.0001345739157970845,0.00018819574590501733,0.00021382810575642537,0.0017409575877339646,0.001701179283711303,0.0007101316335197885,0.0016480392970481806,0.0017105725488326293,0.0010006229065807413,0.001719767795342886,0.0016474466309053435,0.00029036264161598756,0.0005876650774292708,0.0012903250191434988
11.25,0.00682672456109502,0.0014066698244794723,0.0022881656446017153,0.0012659294443121002,0.0013968972448878945,0.0013648643377379174,0.006623652550797499,0.0017809938952793485,0.0025349744234465215,0.001640943210433258,0.0024295850731850185,0.004313429082019005,0.0028564837818385222,0.002316426716320666,0.0022347629294456007,0.0009340737304351695,0.0007079627477371476,0.0014534786072449013,0.0011486448372990388,0.000820072140373263,0.0004996259799933484,0.0005003890784566072,0.0009053830501047297,0.0008861536659597634,0.0013412759331894362,0.0006723489105452478,0.001003502239115614,0.0003866551341899592,0.0003275035209701139,0.0009048196065776907,0.0006534644021035144,0.0006306015037426348,0.0008373566170469573,0.0008745778500334897,0.006808572094735046,0.006632304758290337,0.0027912300518156945,0.006019946857263582,0.006623514205280628,0.0037663213258535702,0.006816671316558274,0.006374187954035512,0.0008803175946443812,0.0023129294536116643,0.005124278436740323
15.0,0.01213300191400994,0.002510150532780105,0.004079346110069582,0.0022532988147534088,0.002493378738226255,0.0024323834193817765,0.011786345235187845,0.0031692857632288772,0.004532670147451132,0.002926416306825415,0.0043334449603055075,0.007675619533634528,0.005098750967667047,0.004135778109285963,0.00399348015329695,0.0016673536231384277,0.0012659018116205295,0.002593151958749247,0.002050248800445373,0.0014718758844153989,0.0009029001497951613,0.0009263233819509144,0.002257548488468228,0.002482532552650877,0.0038453947519473297,0.001991708431625068,0.0028219752218756836,0.0009834261499609416,0.0006461691035942589,0.0016549233751135912,0.0011740338229750936,0.0011412585994599797,0.0015057650656582122,0.0015633502958201208,0.01192609761247725,0.01180483664606423,0.004987160125078233,0.010704414416548381,0.011780562776570514,0.006705116571460557,0.01213039301544892,0.011343851679025714,0.0015655837324010271,0.004140924275581825,0.009135477466311308
18.75,0.018957815490640535,0.003922110207468913,0.006373978296983723,0.003520779398052202,0.0038959042784785227,0.0038005990927840252,0.018416164429981004,0.004952009005045121,0.007082297105392394,0.004572525479414711,0.006771007750477355,0.01199315552130395,0.007966798386979761,0.006462153295759317,0.006239812739526484,0.0026052400361537935,0.0019779715806570774,0.004051799935545698,0.003203513750695895,0.0022998013640958288,0.0014106902774974179,0.0014469163841108314,0.0034836669946975095,0.003922719749609478,0.006127043867471056,0.00319798497583183,0.004460746485685735,0.0015181301468872907,0.0010096127577982278,0.0025851983889144756,0.001834412912256068,0.001783188068290134,0.0023527533697840822,0.0024427348372189385,0.01879129867170982,0.018445057259475362,0.0077924376954347395,0.016725647525856847,0.018407129338391427,0.010476744642907121,0.018953739086638933,0.017724768248477678,0.0024462245818766045,0.006470194180596601,0.014274183541111419
22.5,0.02729925430652237,0.005647838698755236,0.00917852874765656,0.00506992233319517,0.005610102161009073,0.005472862693608997,0.026519276779172648,0.007130892967264974,0.010198507831765046,0.006584436690357185,0.009750251160687392,0.01727014395067769,0.011472189677250855,0.009305500745893416,0.008985330344918137,0.0037515456520614628,0.0028482790761461914,0.005834591907185805,0.004613059801002089,0.0033117139642979934,0.002031393999596282,0.002083559593119597,0.004808455311685984,0.005627468129537853,0.008822202972131755,0.004604566710053099,0.006400359982026211,0.002101246011978501,0.0014538423712294481,0.0037226856800368444,0.002641554593648738,0.002567790818337793,0.003387964852489078,0.0035175381655952716,0.026850208849504197,0.026560882453644522,0.011221110281426024,0.024084932437233857,0.026506266247283656,0.015086512285786254,0.027293384284760067,0.025523666277807854,0.0035225633979023107,0.009317079620059107,0.020554824299200445
26.25,0.03715731836165544,0.007687336006639071,0.012492997462088094,0.006900727620182316,0.007635972385817905,0.0074491742218566895,0.03609568228276277,0.009705937649888436,0.013881302326569093,0.008962149939652834,0.013271175190935616,0.02350658482175574,0.01561492483848033,0.012665820459688261,0.012230032969471909,0.005106270470861435,0.0038768242980878717,0.007941527873669568,0.0062788869513639555,0.004507610673627824,0.002764952943894939,0.0028359561128572294,0.006543414352121037,0.007653344684657023,0.012007236728813915,0.006267377692781029,0.008704653074265172,0.00285880546279528,0.0019788410052845266,0.005066988842272372,0.0035954493080218937,0.0034950486138486626,0.004611396604776801,0.004787760280949119,0.036422308317764586,0.03615231222857171,0.01527317788305209,0.032782269150679416,0.0360779735032472,0.020534419500097958,0.037149328609812314,0.03474054576701625,0.004794600180478145,0.01268158059396934,0.02797739974057838
30.0,0.04853200765603976,0.01004060213112042,0.01631738444027833,0.009013195259013635,0.00997351495290502,0.009729533677527106,0.04714538094075138,0.012677143052915509,0.018130680589804528,0.01170566522730166,0.01733377984122203,0.03070247813453811,0.02039500387066819,0.01654311243714385,0.0159739206131878,0.006669414492553711,0.005063607246482118,0.010372607834996987,0.008200995201781492,0.005887491492085321,0.0036113671103933896,0.0037041059433237282,0.008684131508282109,0.010040583483249476,0.015683820109108824,0.008187073683845704,0.011418440624053993,0.003737357469915065,0.002584608659963463,0.006618107875621057,0.004696097055375535,0.004564961454822743,0.00602304862664725,0.006253401183280483,0.0478161507284927,0.04721934658425692,0.019948640500312934,0.042817657666193526,0.047122251106282056,0.02682046628584223,0.04852157206179568,0.04537540671610286,0.006262334929604109,0.0165636971023273,0.036541909865245234
