day,timestamp,pbls_km,pbls_m,min_pbls_m,max_pbls_m
19-02-2026,2026-02-19 00:05:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
19-02-2026,2026-02-19 00:35:00,2.188485,2188.485,1888.4850000000001,2488.485
19-02-2026,2026-02-19 01:05:00,1.5889001,1588.9001,1288.9001,1888.9001
19-02-2026,2026-02-19 01:35:00,1.1092321,1109.2321,809.2321,1409.2321
19-02-2026,2026-02-19 02:05:00,0.98931515,989.31515,689.31515,1289.31515
19-02-2026,2026-02-19 02:35:00,1.6188793,1618.8792999999998,1318.8792999999998,1918.8792999999998
19-02-2026,2026-02-19 03:05:00,2.4882774,2488.2774,2188.2774,2788.2774
19-02-2026,2026-02-19 03:35:00,2.428319,2428.319,2128.319,2728.319
19-02-2026,2026-02-19 04:05:00,2.428319,2428.319,2128.319,2728.319
19-02-2026,2026-02-19 04:35:00,2.7281115,2728.1115,2428.1115,3028.1115
19-02-2026,2026-02-19 05:05:00,2.698132,2698.132,2398.132,2998.132
19-02-2026,2026-02-19 05:35:00,2.7281115,2728.1115,2428.1115,3028.1115
19-02-2026,2026-02-19 06:05:00,2.6381736,2638.1736,2338.1736,2938.1736
19-02-2026,2026-02-19 06:35:00,2.8180492,2818.0492,2518.0492,3118.0492
19-02-2026,2026-02-19 07:05:00,2.548236,2548.2360000000003,2248.2360000000003,2848.2360000000003
19-02-2026,2026-02-19 07:35:00,1.4090246,1409.0246,1109.0246,1709.0246
19-02-2026,2026-02-19 08:05:00,2.4582982,2458.2982,2158.2982,2758.2982
19-02-2026,2026-02-19 08:35:00,1.5289415,1528.9415,1228.9415,1828.9415
19-02-2026,2026-02-19 09:05:00,2.5182567,2518.2567,2218.2567,2818.2567
19-02-2026,2026-02-19 09:35:00,2.6081944,2608.1944,2308.1944,2908.1944
19-02-2026,2026-02-19 10:05:00,2.5782151,2578.2151,2278.2151,2878.2151
19-02-2026,2026-02-19 10:35:00,2.7281115,2728.1115,2428.1115,3028.1115
19-02-2026,2026-02-19 11:05:00,2.8180492,2818.0492,2518.0492,3118.0492
19-02-2026,2026-02-19 11:35:00,2.9679453,2967.9453,2667.9453,3267.9453
19-02-2026,2026-02-19 12:05:00,2.9079869,2907.9869,2607.9869,3207.9869
19-02-2026,2026-02-19 12:35:00,2.9979246,2997.9246000000003,2697.9246000000003,3297.9246000000003
19-02-2026,2026-02-19 13:05:00,2.8780077,2878.0077,2578.0077,3178.0077
19-02-2026,2026-02-19 13:35:00,2.7580907,2758.0906999999997,2458.0906999999997,3058.0906999999997
19-02-2026,2026-02-19 14:05:00,2.6681528,2668.1528000000003,2368.1528000000003,2968.1528000000003
19-02-2026,2026-02-19 14:35:00,2.5782151,2578.2151,2278.2151,2878.2151
19-02-2026,2026-02-19 15:05:00,2.5182567,2518.2567,2218.2567,2818.2567
19-02-2026,2026-02-19 15:35:00,2.5182567,2518.2567,2218.2567,2818.2567
19-02-2026,2026-02-19 16:05:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
19-02-2026,2026-02-19 16:35:00,2.6081944,2608.1944,2308.1944,2908.1944
19-02-2026,2026-02-19 17:05:00,2.8480284,2848.0284,2548.0284,3148.0284
19-02-2026,2026-02-19 17:35:00,2.7281115,2728.1115,2428.1115,3028.1115
19-02-2026,2026-02-19 18:05:00,2.5782151,2578.2151,2278.2151,2878.2151
19-02-2026,2026-02-19 18:35:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
19-02-2026,2026-02-19 19:05:00,2.6081944,2608.1944,2308.1944,2908.1944
19-02-2026,2026-02-19 19:35:00,2.3983397,2398.3397,2098.3397,2698.3397
19-02-2026,2026-02-19 20:05:00,2.2784226,2278.4226,1978.4225999999999,2578.4226
19-02-2026,2026-02-19 20:35:00,2.3983397,2398.3397,2098.3397,2698.3397
19-02-2026,2026-02-19 21:05:00,2.6681528,2668.1528000000003,2368.1528000000003,2968.1528000000003
19-02-2026,2026-02-19 21:35:00,2.3983397,2398.3397,2098.3397,2698.3397
19-02-2026,2026-02-19 22:05:00,2.5182567,2518.2567,2218.2567,2818.2567
19-02-2026,2026-02-19 22:35:00,1.828734,1828.7340000000002,1528.7340000000002,2128.7340000000004
19-02-2026,2026-02-19 23:05:00,3.0279038,3027.9037999999996,2727.9037999999996,3327.9037999999996
19-02-2026,2026-02-19 23:35:00,2.9979246,2997.9246000000003,2697.9246000000003,3297.9246000000003
