day,timestamp,pbls_km,pbls_m,min_pbls_m,max_pbls_m
20-03-2026,2026-03-20 00:05:00,2.3983397,2398.3397,2098.3397,2698.3397
20-03-2026,2026-03-20 00:35:00,1.5889001,1588.9001,1288.9001,1888.9001
20-03-2026,2026-03-20 01:05:00,1.5589207,1558.9207000000001,1258.9207000000001,1858.9207000000001
20-03-2026,2026-03-20 01:35:00,1.828734,1828.7340000000002,1528.7340000000002,2128.7340000000004
20-03-2026,2026-03-20 02:05:00,1.5889001,1588.9001,1288.9001,1888.9001
20-03-2026,2026-03-20 02:35:00,1.7687756,1768.7756,1468.7756,2068.7756
20-03-2026,2026-03-20 03:05:00,1.7687756,1768.7756,1468.7756,2068.7756
20-03-2026,2026-03-20 03:35:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
20-03-2026,2026-03-20 04:05:00,1.8886925,1888.6925,1588.6925,2188.6925
20-03-2026,2026-03-20 04:35:00,2.3683605,2368.3605000000002,2068.3605000000002,2668.3605000000002
20-03-2026,2026-03-20 05:05:00,2.698132,2698.132,2398.132,2998.132
20-03-2026,2026-03-20 05:35:00,2.0985472,2098.5472,1798.5472,2398.5472
20-03-2026,2026-03-20 06:05:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
20-03-2026,2026-03-20 06:35:00,3.3876548,3387.6548,3087.6548,3687.6548
20-03-2026,2026-03-20 07:05:00,3.4775925,3477.5925,3177.5925,3777.5925
20-03-2026,2026-03-20 07:35:00,3.4775925,3477.5925,3177.5925,3777.5925
20-03-2026,2026-03-20 08:05:00,3.6274889,3627.4889,3327.4889,3927.4889
20-03-2026,2026-03-20 08:35:00,3.6874473,3687.4473000000003,3387.4473000000003,3987.4473000000003
20-03-2026,2026-03-20 09:05:00,3.6274889,3627.4889,3327.4889,3927.4889
20-03-2026,2026-03-20 09:35:00,3.5375512,3537.5512,3237.5512,3837.5512
20-03-2026,2026-03-20 10:05:00,3.4476132,3447.6132000000002,3147.6132000000002,3747.6132000000002
20-03-2026,2026-03-20 10:35:00,1.4989623,1498.9623000000001,1198.9623000000001,1798.9623000000001
20-03-2026,2026-03-20 11:05:00,2.2484434,2248.4434,1948.4434,2548.4434
20-03-2026,2026-03-20 11:35:00,2.3383813,2338.3813,2038.3813,2638.3813
20-03-2026,2026-03-20 12:05:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
20-03-2026,2026-03-20 12:35:00,1.5589207,1558.9207000000001,1258.9207000000001,1858.9207000000001
20-03-2026,2026-03-20 13:05:00,1.5289415,1528.9415,1228.9415,1828.9415
20-03-2026,2026-03-20 13:35:00,1.349066,1349.066,1049.066,1649.066
20-03-2026,2026-03-20 14:05:00,1.3790454,1379.0454000000002,1079.0454000000002,1679.0454000000002
20-03-2026,2026-03-20 14:35:00,1.708817,1708.817,1408.817,2008.817
20-03-2026,2026-03-20 15:05:00,1.5289415,1528.9415,1228.9415,1828.9415
20-03-2026,2026-03-20 15:35:00,1.5589207,1558.9207000000001,1258.9207000000001,1858.9207000000001
20-03-2026,2026-03-20 16:05:00,3.2677379,3267.7379,2967.7379,3567.7379
20-03-2026,2026-03-20 16:35:00,3.147821,3147.821,2847.821,3447.821
20-03-2026,2026-03-20 17:05:00,2.8180492,2818.0492,2518.0492,3118.0492
20-03-2026,2026-03-20 17:35:00,2.698132,2698.132,2398.132,2998.132
20-03-2026,2026-03-20 18:05:00,2.8180492,2818.0492,2518.0492,3118.0492
20-03-2026,2026-03-20 18:35:00,2.7281115,2728.1115,2428.1115,3028.1115
20-03-2026,2026-03-20 19:05:00,2.8480284,2848.0284,2548.0284,3148.0284
20-03-2026,2026-03-20 19:35:00,2.9979246,2997.9246000000003,2697.9246000000003,3297.9246000000003
20-03-2026,2026-03-20 20:05:00,3.1178415,3117.8415,2817.8415,3417.8415
20-03-2026,2026-03-20 20:35:00,2.9679453,2967.9453,2667.9453,3267.9453
20-03-2026,2026-03-20 21:05:00,2.7281115,2728.1115,2428.1115,3028.1115
20-03-2026,2026-03-20 21:35:00,3.0878623,3087.8623,2787.8623,3387.8623
20-03-2026,2026-03-20 22:05:00,2.8180492,2818.0492,2518.0492,3118.0492
20-03-2026,2026-03-20 22:35:00,2.548236,2548.2360000000003,2248.2360000000003,2848.2360000000003
20-03-2026,2026-03-20 23:05:00,2.4882774,2488.2774,2188.2774,2788.2774
20-03-2026,2026-03-20 23:35:00,2.9079869,2907.9869,2607.9869,3207.9869
