day,timestamp,pbls_km,pbls_m,min_pbls_m,max_pbls_m
04-02-2026,2026-02-04 00:05:00,2.5182567,2518.2567,2218.2567,2818.2567
04-02-2026,2026-02-04 00:35:00,2.4582982,2458.2982,2158.2982,2758.2982
04-02-2026,2026-02-04 01:05:00,2.4582982,2458.2982,2158.2982,2758.2982
04-02-2026,2026-02-04 01:35:00,2.4882774,2488.2774,2188.2774,2788.2774
04-02-2026,2026-02-04 02:05:00,2.5782151,2578.2151,2278.2151,2878.2151
04-02-2026,2026-02-04 02:35:00,2.3983397,2398.3397,2098.3397,2698.3397
04-02-2026,2026-02-04 03:05:00,2.428319,2428.319,2128.319,2728.319
04-02-2026,2026-02-04 03:35:00,2.4582982,2458.2982,2158.2982,2758.2982
04-02-2026,2026-02-04 04:05:00,2.3683605,2368.3605000000002,2068.3605000000002,2668.3605000000002
04-02-2026,2026-02-04 04:35:00,2.3683605,2368.3605000000002,2068.3605000000002,2668.3605000000002
04-02-2026,2026-02-04 05:05:00,2.3383813,2338.3813,2038.3813,2638.3813
04-02-2026,2026-02-04 05:35:00,2.428319,2428.319,2128.319,2728.319
04-02-2026,2026-02-04 06:05:00,2.4582982,2458.2982,2158.2982,2758.2982
04-02-2026,2026-02-04 06:35:00,2.188485,2188.485,1888.4850000000001,2488.485
04-02-2026,2026-02-04 07:05:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
04-02-2026,2026-02-04 07:35:00,2.4582982,2458.2982,2158.2982,2758.2982
04-02-2026,2026-02-04 08:05:00,2.5782151,2578.2151,2278.2151,2878.2151
04-02-2026,2026-02-04 08:35:00,2.548236,2548.2360000000003,2248.2360000000003,2848.2360000000003
04-02-2026,2026-02-04 09:05:00,2.548236,2548.2360000000003,2248.2360000000003,2848.2360000000003
04-02-2026,2026-02-04 09:35:00,2.548236,2548.2360000000003,2248.2360000000003,2848.2360000000003
04-02-2026,2026-02-04 10:05:00,2.4582982,2458.2982,2158.2982,2758.2982
04-02-2026,2026-02-04 10:35:00,2.428319,2428.319,2128.319,2728.319
04-02-2026,2026-02-04 11:05:00,2.3983397,2398.3397,2098.3397,2698.3397
04-02-2026,2026-02-04 11:35:00,2.3983397,2398.3397,2098.3397,2698.3397
04-02-2026,2026-02-04 12:05:00,2.3983397,2398.3397,2098.3397,2698.3397
04-02-2026,2026-02-04 12:35:00,2.3683605,2368.3605000000002,2068.3605000000002,2668.3605000000002
04-02-2026,2026-02-04 13:05:00,2.308402,2308.402,2008.402,2608.402
04-02-2026,2026-02-04 13:35:00,2.3383813,2338.3813,2038.3813,2638.3813
04-02-2026,2026-02-04 14:05:00,2.3683605,2368.3605000000002,2068.3605000000002,2668.3605000000002
04-02-2026,2026-02-04 14:35:00,2.3983397,2398.3397,2098.3397,2698.3397
04-02-2026,2026-02-04 15:05:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
04-02-2026,2026-02-04 15:35:00,2.3983397,2398.3397,2098.3397,2698.3397
04-02-2026,2026-02-04 16:05:00,2.3983397,2398.3397,2098.3397,2698.3397
04-02-2026,2026-02-04 16:35:00,2.2484434,2248.4434,1948.4434,2548.4434
04-02-2026,2026-02-04 17:05:00,2.3983397,2398.3397,2098.3397,2698.3397
04-02-2026,2026-02-04 17:35:00,2.2784226,2278.4226,1978.4225999999999,2578.4226
04-02-2026,2026-02-04 18:05:00,2.548236,2548.2360000000003,2248.2360000000003,2848.2360000000003
04-02-2026,2026-02-04 18:35:00,2.4582982,2458.2982,2158.2982,2758.2982
04-02-2026,2026-02-04 19:05:00,2.4882774,2488.2774,2188.2774,2788.2774
04-02-2026,2026-02-04 19:35:00,2.3683605,2368.3605000000002,2068.3605000000002,2668.3605000000002
04-02-2026,2026-02-04 20:05:00,2.4582982,2458.2982,2158.2982,2758.2982
04-02-2026,2026-02-04 20:35:00,2.5782151,2578.2151,2278.2151,2878.2151
04-02-2026,2026-02-04 21:05:00,2.6081944,2608.1944,2308.1944,2908.1944
04-02-2026,2026-02-04 21:35:00,2.78807,2788.0699999999997,2488.0699999999997,3088.0699999999997
04-02-2026,2026-02-04 22:05:00,2.308402,2308.402,2008.402,2608.402
04-02-2026,2026-02-04 22:35:00,2.4582982,2458.2982,2158.2982,2758.2982
04-02-2026,2026-02-04 23:05:00,2.428319,2428.319,2128.319,2728.319
04-02-2026,2026-02-04 23:35:00,2.308402,2308.402,2008.402,2608.402
