time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
5.0104165,0.029979246,23.717001,5.0104165,0.029979246,17.719395,5.0104165,30.38889,5.0104165,15.425925,5.0104165,38.0,5.0104165,98.111115,5.0104165,0.0,5.0104165,281.0,5.0104165,975.9567,5.0104165,15.129401,5.0104165,0.0,5.0104165,0.0,5.0104165,0.0,5.0104165,0.02681541,5.0104165,0.043501098,5.0104165,30.823338,5.0104165,30.838888,5.0104165,30.722221,5.0104165,20260105,5.0104165,001500,5.0104165,2026.0,5.0104165,1.0,5.0104165,5.0,5.0104165,0.0,5.0104165,15.0,5.0104165,0.0,5.0104165,-1.0,5.0104165,-999.0,5.0104165,-999.0,5.0104165,-999.0,5.0104165,4.4236665,5.0104165,2500.0,5.0104165,0.029979246,12903.539,5.0104165,0.029979246,7569.1694,5.0104165,,5.0104165,,5.0104165,,5.0104165,,5.0104165,,5.0104165,,5.0104165,,5.0104165,,5.0104165,0.11991698,0.2044345,5.0104165,0.11991698,0.0066884,,,,,,,,,,,,,5.0104165,0.0,0.0,,5.0104165,0.0,1.9786303,5.0104165,0.11991698,0.030745897,5.0104165,0.11991698,27.63528,5.0104165,0.11991698,0.0010248632,5.0104165,0.11991698,0.03167935,5.0104165,0.11991698,6.0,5.0104165,0.0,WaterCloud,5.0104165,30.0,5.0104165,
5.0104165,0.05995849,9.895032,5.0104165,0.05995849,1.0831622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0104165,0.05995849,5375.2656,5.0104165,0.05995849,444.9442,,,,,,,,,,,,,,,,,5.0104165,0.14989623,0.20311983,5.0104165,0.14989623,0.006339468,,,,,,,,,,,,,5.0104165,0.0,1.0,,5.0104165,1.0,,5.0104165,0.14989623,0.03056739,5.0104165,0.14989623,27.634497,5.0104165,0.14989623,0.001018913,5.0104165,0.14989623,0.030267365,5.0104165,0.14989623,6.0,5.0104165,1.0,MixedCloud,,,,
5.0104165,0.08993774,8.621212,5.0104165,0.08993774,0.6683772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0104165,0.08993774,4680.916,5.0104165,0.08993774,267.64154,,,,,,,,,,,,,,,,,5.0104165,0.17987548,0.20707344,5.0104165,0.17987548,0.0064774156,,,,,,,,,,,,,5.0104165,0.0,2.0,,5.0104165,2.0,,5.0104165,0.17987548,0.032362323,5.0104165,0.17987548,27.642395,5.0104165,0.17987548,0.0010787442,5.0104165,0.17987548,0.030329661,5.0104165,0.17987548,6.0,5.0104165,2.0,Ice/dust/ash,,,,
5.0104165,0.11991698,8.000237,5.0104165,0.11991698,0.48189795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0104165,0.11991698,4342.5137,5.0104165,0.11991698,187.67633,,,,,,,,,,,,,,,,,5.0104165,0.20985472,0.21264866,5.0104165,0.20985472,0.0066820574,,,,,,,,,,,,,5.0104165,1.0,0.0,,5.0104165,3.0,,5.0104165,0.20985472,0.034782484,5.0104165,0.20985472,27.653042,5.0104165,0.20985472,0.001159416,5.0104165,0.20985472,0.030466728,5.0104165,0.20985472,6.0,5.0104165,3.0,Rain/Dust,,,,
5.0104165,0.14989623,7.609921,5.0104165,0.14989623,0.39131343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0104165,0.14989623,4130.0605,5.0104165,0.14989623,148.97528,,,,,,,,,,,,,,,,,5.0104165,0.23983397,0.19950403,5.0104165,0.23983397,0.006013502,,,,,,,,,,,,,5.0104165,1.0,1.0,,5.0104165,4.0,,5.0104165,0.23983397,0.030175302,5.0104165,0.23983397,27.632774,5.0104165,0.23983397,0.0010058434,5.0104165,0.23983397,0.029259328,5.0104165,0.23983397,5.0,5.0104165,4.0,Molecular,,,,
5.0104165,0.17987548,7.425004,5.0104165,0.17987548,0.34725568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0104165,0.17987548,4030.4314,5.0104165,0.17987548,130.18466,,,,,,,,,,,,,,,,,5.0104165,0.2698132,0.1861127,5.0104165,0.2698132,0.0057435203,,,,,,,,,,,,,5.0104165,1.0,2.0,,5.0104165,5.0,,5.0104165,0.2698132,0.02545866,5.0104165,0.2698132,27.612019,5.0104165,0.2698132,0.000848622,5.0104165,0.2698132,0.029935423,5.0104165,0.2698132,5.0,5.0104165,5.0,CleanAerosol,,,,
5.0104165,0.20985472,7.277064,5.0104165,0.20985472,0.32039267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0104165,0.20985472,3949.1182,5.0104165,0.20985472,118.58161,,,,,,,,,,,,,,,,,5.0104165,0.29979247,0.18404084,5.0104165,0.29979247,0.0055604484,,,,,,,,,,,,,5.0104165,2.0,0.0,,5.0104165,6.0,,5.0104165,0.29979247,0.02496435,5.0104165,0.29979247,27.609842,5.0104165,0.29979247,0.0008321449,5.0104165,0.29979247,0.029324273,5.0104165,0.29979247,5.0,5.0104165,6.0,PollutedAerosol,,,,
5.0104165,0.23983397,6.499167,5.0104165,0.23983397,0.2724825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0104165,0.23983397,3524.891,5.0104165,0.23983397,98.11213,,,,,,,,,,,,,,,,,5.0104165,0.3297717,0.19587676,5.0104165,0.3297717,0.0062576723,,,,,,,,,,,,,5.0104165,2.0,1.0,,5.0104165,7.0,,5.0104165,0.3297717,0.029705014,5.0104165,0.3297717,27.630701,5.0104165,0.3297717,0.0009901671,5.0104165,0.3297717,0.030959569,5.0104165,0.3297717,6.0,5.0104165,7.0,Undetected,,,,
5.0104165,0.2698132,5.6604047,5.0104165,0.2698132,0.24206455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0104165,0.2698132,3068.0562,5.0104165,0.2698132,85.03572,,,,,,,,,,,,,,,,,5.0104165,0.35975096,0.22391067,5.0104165,0.35975096,0.0074059498,,,,,,,,,,,,,5.0104165,2.0,2.0,,5.0104165,8.0,,5.0104165,0.35975096,0.040638555,5.0104165,0.35975096,27.67881,5.0104165,0.35975096,0.0013546187,5.0104165,0.35975096,0.032017678,5.0104165,0.35975096,6.0,,,,,,,
5.0104165,0.29979247,5.1994643,5.0104165,0.29979247,0.2182954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0104165,0.29979247,2817.5906,5.0104165,0.29979247,74.83515,,,,,,,,,,,,,,,,,5.0104165,0.3897302,0.22041488,5.0104165,0.3897302,0.007295996,,,,,,,,,,,,,5.0104165,3.0,0.0,,5.0104165,9.0,,5.0104165,0.3897302,0.03971104,5.0104165,0.3897302,27.67473,5.0104165,0.3897302,0.0013237013,5.0104165,0.3897302,0.03203399,5.0104165,0.3897302,6.0,,,,,,,
