range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,23.141842,3350.5574,0.241434,1.349066,0.6891678049131658
0.05995849,59.958490000000005,149.89623,10.250529,1455.4076,0.23820421,,0.6799484435778506
0.08993774,89.93774,179.87548,9.565655,1354.7517,0.23485926,,0.6704003606688804
0.11991698,119.91698000000001,209.85472,9.014218,1273.4706,0.23227252,,0.6630165707814534
0.14989623,149.89623,239.83397,8.5437155,1204.298,0.22890006,,0.6533899612096554
0.17987548,179.87548,269.8132,8.089737,1137.3873,0.23015435,,0.6569703031914166
0.20985472,209.85472,299.79247,7.6594076,1073.8816,0.23208849,,0.662491261375412
0.23983397,239.83397,329.7717,7.203703,1006.92523,0.23607482,,0.6738701487556463
0.2698132,269.8132,359.75096,6.779057,944.3485,0.24434291,,0.697471221662215
0.29979247,299.79247,389.7302,6.370623,884.3484,0.25092468,,0.7162587328799529
0.3297717,329.7717,419.70944,5.964153,824.8981,0.258356,,0.7374712650502657
0.35975096,359.75096,449.6887,5.5910163,770.1644,0.2679239,,0.7647826157325586
0.3897302,389.7302,479.66793,5.21773,715.30457,0.27473718,,0.7842309669252604
0.41970944,419.70944,509.64719999999994,4.8709207,664.17456,0.2849588,,0.8134083463252476
0.44968867,449.68867,539.6264,4.5524616,617.38715,0.29394096,,0.8390477156376842
0.47966793,479.66793,569.60565,4.2345233,570.45435,0.30291218,,0.8646558569715191
0.5096472,509.64719999999994,599.58494,3.9617283,530.48157,0.3106273,,0.8866784897201861
0.5396264,539.6264,629.56417,3.7058156,492.86404,0.31828296,,0.9085313952652275
0.56960565,569.60565,659.5434,3.4897962,461.14133,0.32344708,,0.923272257135172
0.59958494,599.58494,689.5227000000001,3.277674,430.08328,0.332525,,0.9491849711670703
0.62956417,629.56417,719.5019,3.0861075,401.80206,0.33448553,,0.9547812589996307
0.6595434,659.5434,749.48114,2.9100103,375.84378,0.34007022,,0.9707226282699924
0.6895226,689.5226,779.4604,2.7733302,355.82806,0.35032687,,1.0
0.7195019,719.5019,809.43966,2.6004164,329.9277,0.3493728,,0.9972766291092657
0.74948114,749.48114,839.4189,2.4627104,309.3092,0.32550395,,0.9291435452838658
0.7794604,779.4604,869.3981,2.3826716,297.56934,0.25582057,,0.7302339383787491
0.80943966,809.43966,899.3774,2.2534137,279.15466,0.22723347,,0.6486327183524346
0.8394189,839.4189,929.35663,2.0095048,243.74026,0.20782384,,0.5932283755453871
0.8693981,869.3981,959.33586,1.5787892,179.65582,0.18848003,,0.538011914415814
0.89937735,899.37735,989.31515,1.3708017,148.82246,0.18155855,,0.5182547088095184
0.92935663,929.35663,1019.2943999999999,1.2298974,128.39915,0.17623252,,0.5030516785652211
0.95933586,959.33586,1049.2736,1.1055927,110.52575,0.1739299,,0.4964789026887946
0.9893151,989.3151,1079.2528,1.0354456,100.216934,0.17270535,,0.4929834528536164
1.0192944,1019.2943999999999,1109.2321,0.9849025,92.77769,0.16926962,,0.4831762405207457
1.0492736,1049.2736,1139.2113,0.94588727,86.985634,0.16874582,,0.48168106545752537
1.0792528,1079.2528,1169.1906000000001,0.9091775,81.598694,0.16554815,,0.47255338992410145
1.1092321,1109.2321,1199.1699,0.8728544,76.22166,0.16324872,,0.46598971982936965
1.1392113,1139.2113,1229.1491,0.84581286,72.25564,0.16505776,,0.4711535829381286
1.1691905,1169.1905,1259.1283,0.8129556,67.36026,0.16274887,,0.46456290949078494
1.1991699,1199.1699,1289.1075999999998,0.78816,63.761032,0.16152142,,0.46105918167224796
1.2291491,1229.1491,1319.0868,0.7699539,61.086697,0.16249153,,0.4638283383743873
1.2591283,1259.1283,1349.066,0.7490704,57.961155,0.16031079,,0.457603466157192
1.2891076,1289.1075999999998,1379.0454000000002,0.72915363,55.1243,0.1559831,,0.4452501745013165
1.3190868,1319.0868,1409.0246,0.71505284,53.049572,0.15528393,,0.4432544098030505
1.349066,1349.066,1439.0038,0.6961178,50.23633,0.15222466,,0.4345217938892327
1.3790452,1379.0452,1468.983,0.6744311,47.042976,0.1571504,,0.4485822055270839
1.4090246,1409.0246,1498.9623000000001,0.66024095,44.91284,0.15301938,,0.4367903038667859
1.4390038,1439.0038,1528.9415,0.643314,42.471558,0.15453738,,0.4411233999835639
1.468983,1468.983,1558.9207000000001,0.6377659,41.61246,0.1502676,,0.4289354110919325
1.4989623,1498.9623000000001,1588.9001,0.6220139,39.339706,0.14726663,,0.4203692111883967
1.5289415,1528.9415,1618.8792999999998,0.6147851,38.265526,0.14662881,,0.41854856865532464
1.5589207,1558.9207000000001,1648.8585,0.60069907,36.123734,0.14771704,,0.4216548961830989
1.5889,1588.9,1678.8378,0.5873568,34.22386,0.14789899,,0.42217426827693805
1.6188793,1618.8792999999998,1708.817,0.5772423,32.67976,0.15049364,,0.4295806370775956
1.6488585,1648.8585,1738.7962,0.5706232,31.736311,0.16273622,,0.4645268003564785
1.6788378,1678.8378,1768.7756,0.56404877,30.82114,0.15436727,,0.44063782489764486
1.708817,1708.817,1798.7548,0.56166893,30.457407,0.16708146,,0.47693018808405985
1.7387962,1738.7962,1828.7340000000002,0.5681095,31.390635,0.1852033,,0.528658563929167
1.7687755,1768.7755,1858.7133000000001,0.5538748,29.287863,0.1772186,,0.5058664212653743
1.7987547,1798.7547,1888.6925,0.5656999,31.081211,0.19251272,,0.5495231353507083
1.828734,1828.7340000000002,1918.6716999999999,0.575978,32.642086,0.1834683,,0.5237060462989893
1.8587133,1858.7133000000001,1948.6509999999998,0.56330514,30.750431,0.13758816,,0.392742240981972
1.8886925,1888.6925,1978.6303,0.5728841,32.174583,0.11685333,,0.33355514522765556
1.9186717,1918.6716999999999,2008.6095,0.5552878,29.581038,0.093612485,,0.26721468724337355
1.948651,1948.6509999999998,2038.5887999999998,0.5015023,21.642908,0.089135736,,0.2544359100973328
1.9786302,1978.6302,2068.5679999999998,0.4763945,17.91395,0.08581971,,0.2449703900816971
2.0086095,2008.6095,2098.5472,0.44981405,13.988857,0.08566935,,0.24454119091692852
2.0385888,2038.5887999999998,2128.5264,0.44261488,12.973044,0.087386526,,0.24944283034869694
2.068568,2068.5679999999998,2158.5057,0.436219,12.046539,0.08513672,,0.24302081082161925
2.0985472,2098.5472,2188.485,0.43406212,11.694905,0.083588205,,0.2386006103385675
