range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,22.397757,3415.9592,0.22070983,1.9786303,0.5360879969049644
0.05995849,59.958490000000005,149.89623,9.135163,1364.81,0.21827836,,0.5301821345252303
0.08993774,89.93774,179.87548,8.519099,1269.212,0.21351534,,0.5186131081206597
0.11991698,119.91698000000001,209.85472,8.04791,1196.2097,0.21022058,,0.5106103776184315
0.14989623,149.89623,239.83397,7.6398935,1133.2925,0.20631687,,0.5011285522081276
0.17987548,179.87548,269.8132,7.176588,1061.4819,0.20579751,,0.4998670648422383
0.20985472,209.85472,299.79247,6.764064,997.7052,0.20619099,,0.500822798916349
0.23983397,239.83397,329.7717,6.3354897,931.209,0.2077047,,0.5044994895367667
0.2698132,269.8132,359.75096,5.9168077,866.44995,0.21372817,,0.5191300565881625
0.29979247,299.79247,389.7302,5.525821,806.9192,0.21783437,,0.5291037153639913
0.3297717,329.7717,419.70944,5.125837,744.6814,0.22057877,,0.53576966177293
0.35975096,359.75096,449.6887,4.778923,691.3937,0.22434619,,0.5449204487646091
0.3897302,389.7302,479.66793,4.429034,637.0181,0.22852056,,0.5550596874729176
0.41970944,419.70944,509.64719999999994,4.0722,581.45374,0.23556516,,0.5721705044356088
0.44968867,449.68867,539.6264,3.739625,530.1323,0.24080375,,0.5848946555062992
0.47966793,479.66793,569.60565,3.4587684,486.81265,0.24167426,,0.5870090604794974
0.5096472,509.64719999999994,599.58494,3.219411,449.52908,0.24520238,,0.5955786053141807
0.5396264,539.6264,629.56417,2.9886065,413.68604,0.24687916,,0.5996513810099905
0.56960565,569.60565,659.5434,2.7505877,376.978,0.24448323,,0.5938318426848307
0.59958494,599.58494,689.5227000000001,2.5615203,347.949,0.25187466,,0.6117850842915287
0.62956417,629.56417,719.5019,2.3777928,319.1879,0.2572077,,0.6247386474881206
0.6595434,659.5434,749.48114,2.1952105,291.37427,0.25272778,,0.6138572502295822
0.6895226,689.5226,779.4604,2.0980666,276.54977,0.25795063,,0.6265431699941667
0.7195019,719.5019,809.43966,1.9960734,260.6079,0.2560549,,0.6219385807995094
