a2610502.350154
Narit-cm 05/01/2026 02:05:01 05/01/2026 02:35:01 0045 0013.384714 0052.542598 00.0 00.0
0002389 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 01600 1 0000 3.75 00000.o 0 0 01 000 16 002389 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002389 0.500 S2A0
1 1 1 01600 1 0000 3.75 00000.o 0 0 00 000 00 002389 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002389 3.1746 S2P0
1 5 0 01600 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
29.5756	0.17307	175.387	0.888785	0
71.6375	0.458979	194.776	0.888785	0
297.341	2.32068	105.333	1.36744	0
473.96	0.0260839	0.569276	0.0969646	0
473.457	0	0	0	0
473.457	0	0.083717	0.0441994	0
473.457	9.01853E-6	22.6036	0.623588	0
473.457	6.40446E-6	10.046	0.460839	0
473.457	6.40446E-6	5.24069	0.335093	0
473.457	9.01853E-6	13.0431	0.481054	0
473.457	0	47.1829	0.850068	0
473.457	0	118.359	1.08374	0
473.457	0	159.163	1.00425	0
473.457	0	121.825	1.04331	0
473.457	6.40446E-6	83.7003	0.91414	0
473.457	0	78.7945	0.891183	0
473.457	0	81.7748	0.883303	0
473.457	0	97.3964	0.928187	0
473.457	0	113.905	0.93367	0
473.457	0	122.662	0.936753	0
473.457	6.40446E-6	133.127	0.989176	0
473.457	0	151.695	0.963136	0
473.457	6.40446E-6	166.731	0.919622	0
473.457	0	179.74	0.909	0
473.457	6.40446E-6	190.875	0.898379	0
473.457	0	197.991	0.8881	0
473.457	0	203.014	0.895637	0
473.457	0	203.65	0.886729	0
473.457	0	204.621	0.888785	0
473.457	0	204.889	0.87508	0
473.457	0	201.875	0.908657	0
473.457	0	204.956	0.906602	0
473.592	0.0342168	202.712	0.892896	1
476.51	0.16413	202.26	0.86857	1
483.587	0.251907	202.21	0.887414	1
