range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,23.054678,3351.687,0.23222695,1.349066,0.31866848532710157
0.05995849,59.958490000000005,149.89623,10.148029,1446.7521,0.22880656,,0.31397492800945187
0.08993774,89.93774,179.87548,9.401502,1336.372,0.22519864,,0.30902403664399514
0.11991698,119.91698000000001,209.85472,8.84678,1254.3494,0.2224657,,0.3052738179450463
0.14989623,149.89623,239.83397,8.372126,1184.3403,0.21986991,,0.3017118004120803
0.17987548,179.87548,269.8132,7.9130154,1116.5896,0.2208881,,0.30310898995048313
0.20985472,209.85472,299.79247,7.4834747,1053.0142,0.22210953,,0.30478507124954457
0.23983397,239.83397,329.7717,7.057117,990.0928,0.2258869,,0.3099684867679417
0.2698132,269.8132,359.75096,6.6355796,927.98157,0.23407623,,0.32120612041444047
0.29979247,299.79247,389.7302,6.2189794,866.5672,0.24060981,,0.33017168639359773
0.3297717,329.7717,419.70944,5.8210173,807.6836,0.24838066,,0.3408350697743987
0.35975096,359.75096,449.6887,5.462904,754.901,0.25645357,,0.3519129485558322
0.3897302,389.7302,479.66793,5.102648,701.5978,0.26472422,,0.3632621718400832
0.41970944,419.70944,509.64719999999994,4.7751446,653.3327,0.27558976,,0.37817217765147176
0.44968867,449.68867,539.6264,4.444816,604.56946,0.2851764,,0.3913272401805029
0.47966793,479.66793,569.60565,4.159824,562.45874,0.2923958,,0.4012339080455826
0.5096472,509.64719999999994,599.58494,3.9049683,524.9789,0.30060285,,0.4124958575846167
0.5396264,539.6264,629.56417,3.6629927,489.34174,0.31048957,,0.4260626985014576
0.56960565,569.60565,659.5434,3.433616,455.40506,0.31227165,,0.4285081198202655
0.59958494,599.58494,689.5227000000001,3.2321136,425.70255,0.31548417,,0.43291643195838303
0.62956417,629.56417,719.5019,3.0648668,401.00964,0.32292536,,0.4431274464264763
0.6595434,659.5434,749.48114,2.8636918,371.39838,0.326303,,0.4477623409672703
0.6895226,689.5226,779.4604,2.6881006,345.53256,0.30416778,,0.4173877568383302
0.7195019,719.5019,809.43966,2.5595715,326.49176,0.28997907,,0.3979176017833484
