range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,22.640083,72807.62,0.20416993,1.5589207,0.8439653562787932
0.05995849,59.958490000000005,149.89623,8.931712,28719.033,0.20073655,,0.8297729932068145
0.08993774,89.93774,179.87548,8.038182,25844.934,0.19825822,,0.8195284647327811
0.11991698,119.91698000000001,209.85472,7.5305963,24215.18,0.19731815,,0.8156425520889504
0.14989623,149.89623,239.83397,7.088398,22789.352,0.19463247,,0.8045409129883697
0.17987548,179.87548,269.8132,6.7018604,21540.744,0.19390291,,0.801525173279164
0.20985472,209.85472,299.79247,6.3660865,20459.58,0.18240063,,0.7539788679137341
0.23983397,239.83397,329.7717,5.972602,19192.918,0.18421735,,0.7614885376386481
0.2698132,269.8132,359.75096,5.5500374,17837.922,0.1905811,,0.7877940006224439
0.29979247,299.79247,389.7302,4.848669,15578.587,0.18992072,,0.7850642262527342
0.3297717,329.7717,419.70944,4.4883537,14422.446,0.19092606,,0.789219941696636
0.35975096,359.75096,449.6887,4.1875653,13455.583,0.1962619,,0.8112763929411783
0.3897302,389.7302,479.66793,3.7742376,12122.963,0.2013936,,0.832489002549341
0.41970944,419.70944,509.64719999999994,3.422252,10992.34,0.20888583,,0.8634591976278849
0.44968867,449.68867,539.6264,3.152893,10131.63,0.21526524,,0.8898293934422171
0.47966793,479.66793,569.60565,2.9160495,9370.098,0.22207114,,0.9179625461464269
0.5096472,509.64719999999994,599.58494,2.7112005,8714.419,0.22735463,,0.9398026012429117
0.5396264,539.6264,629.56417,2.516421,8086.4473,0.23016517,,0.9514203668582293
0.56960565,569.60565,659.5434,2.3568351,7570.538,0.2280282,,0.9425868983479198
0.59958494,599.58494,689.5227000000001,2.1937528,7047.588,0.22973394,,0.9496378165062352
0.62956417,629.56417,719.5019,2.0256584,6508.2246,0.2372004,,0.9805014876356781
0.6595434,659.5434,749.48114,1.8477912,5938.028,0.24191743,,1.0
0.6895226,689.5226,779.4604,1.7139075,5505.5884,0.23788704,,0.9833398114389691
0.7195019,719.5019,809.43966,1.6339134,5249.829,0.23634893,,0.9769818156550358
0.74948114,749.48114,839.4189,1.5388368,4943.9087,0.23577878,,0.9746250197846431
0.7794604,779.4604,869.3981,1.4134909,4538.8965,0.23025721,,0.9518008272491982
0.80943966,809.43966,899.3774,1.31837,4232.6826,0.22366993,,0.9245713713145844
0.8394189,839.4189,929.35663,1.2299272,3951.7354,0.21700206,,0.8970087851875741
0.8693981,869.3981,959.33586,1.1301503,3626.3682,0.21440683,,0.8862810339875056
0.89937735,899.37735,989.31515,1.0259854,3294.388,0.21522394,,0.8896586740360131
0.92935663,929.35663,1019.2943999999999,0.9371264,3008.279,0.21275404,,0.8794489921623259
0.95933586,959.33586,1049.2736,0.87541276,2811.5784,0.21149413,,0.8742409755262365
0.9893151,989.3151,1079.2528,0.8269077,2656.1602,0.21266276,,0.8790716733391224
1.0192944,1019.2943999999999,1109.2321,0.77957755,2503.2373,0.21450527,,0.8866879496859734
1.0492736,1049.2736,1139.2113,0.7366205,2364.3982,0.21250325,,0.8784123161361297
1.0792528,1079.2528,1169.1906000000001,0.6995686,2247.9688,0.21607661,,0.8931833063868114
1.1092321,1109.2321,1199.1699,0.67275023,2161.3354,0.21379998,,0.8837725334631739
1.1392113,1139.2113,1229.1491,0.6337052,2035.6532,0.21878895,,0.9043951483776924
1.1691905,1169.1905,1259.1283,0.6127473,1966.8761,0.22238772,,0.9192711744664286
1.1991699,1199.1699,1289.1075999999998,0.5816153,1867.8423,0.22528654,,0.9312538579795595
1.2291491,1229.1491,1319.0868,0.5638554,1811.2075,0.21439008,,0.8862117954874108
1.2591283,1259.1283,1349.066,0.55198574,1772.5775,0.19657351,,0.8125644770614503
1.2891076,1289.1075999999998,1379.0454000000002,0.5348654,1716.7266,0.18599114,,0.7688207501212294
1.3190868,1319.0868,1409.0246,0.48719323,1560.5083,0.17443931,,0.7210696228047727
1.349066,1349.066,1439.0038,0.42922804,1375.2593,0.17235392,,0.7124493675383373
1.3790452,1379.0452,1468.983,0.39101595,1253.2819,0.17496479,,0.7232417688961065
1.4090246,1409.0246,1498.9623000000001,0.35220885,1129.2266,0.1669197,,0.689986248613835
1.4390038,1439.0038,1528.9415,0.33531162,1075.5048,0.15808135,,0.6534516756399075
1.468983,1468.983,1558.9207000000001,0.32347167,1038.2129,0.1561346,,0.6454045084721677
1.4989623,1498.9623000000001,1588.9001,0.2993604,960.18567,0.1573903,,0.6505951224762929
1.5289415,1528.9415,1618.8792999999998,0.27337497,876.89703,0.15642244,,0.6465943359269318
1.5589207,1558.9207000000001,1648.8585,0.26266545,841.99695,0.15696213,,0.6488252210681967
1.5889,1588.9,1678.8378,0.2554663,819.2732,0.15581566,,0.6440861247575258
1.6188793,1618.8792999999998,1708.817,0.24398334,781.98865,0.14859404,,0.6142345344855888
1.6488585,1648.8585,1738.7962,0.23580247,755.17926,0.15052235,,0.6222054772985973
1.6788378,1678.8378,1768.7756,0.22666965,726.6969,0.14772063,,0.6106241704039267
1.708817,1708.817,1798.7548,0.21021864,673.87244,0.14615597,,0.6041564264302907
1.7387962,1738.7962,1828.7340000000002,0.20319797,651.2661,0.14721419,,0.6085307288524022
1.7687755,1768.7755,1858.7133000000001,0.1961773,628.6929,0.14395195,,0.5950457972375119
1.7987547,1798.7547,1888.6925,0.19012345,609.24695,0.14580475,,0.6027046087584512
1.828734,1828.7340000000002,1918.6716999999999,0.18130298,580.47375,0.14412823,,0.5957744756134356
1.8587133,1858.7133000000001,1948.6509999999998,0.17471367,559.69855,0.14302097,,0.5911974593976135
1.8886925,1888.6925,1978.6303,0.17048937,545.6584,0.13853243,,0.5726434428474212
1.9186717,1918.6716999999999,2008.6095,0.16268034,520.8866,0.13769467,,0.5691804430958116
1.948651,1948.6509999999998,2038.5887999999998,0.15713224,503.0065,0.13538943,,0.5596514066803703
1.9786302,1978.6302,2068.5679999999998,0.14835638,474.91965,0.12297932,,0.5083524572826357
2.0086095,2008.6095,2098.5472,0.14346275,459.39502,0.10480384,,0.433221533479419
2.0385888,2038.5887999999998,2128.5264,0.13684367,437.64124,0.09827474,,0.40623257282453773
2.068568,2068.5679999999998,2158.5057,0.119782835,383.91406,0.09750164,,0.4030368543515033
2.0985472,2098.5472,2188.485,0.09994051,319.68686,0.09628696,,0.398015802333879
2.1285264,2128.5264,2218.4640999999997,0.09103079,290.42154,0.0986453,,0.40776433512872556
2.1585057,2158.5057,2248.4434,0.08805592,280.53928,0.09793808,,0.40484094097725826
2.188485,2188.485,2278.4226,0.085185185,272.1902,0.09447374,,0.3905206003552535
2.2184641,2218.4640999999997,2308.402,0.0843671,268.93494,0.09523432,,0.39366456563299307
2.2484434,2248.4434,2338.3813,0.08197233,261.36453,0.094812565,,0.3919211815370228
2.2784226,2278.4226,2368.3605000000002,0.07771827,247.56055,0.09269466,,0.38316652090756753
2.3084018,2308.4018,2398.3397,0.0768407,244.7009,0.09285277,,0.3838200910120449
2.338381,2338.381,2428.319,0.07373197,234.94249,0.09076217,,0.3751782994718488
2.3683605,2368.3605000000002,2458.2982,0.07090584,225.82196,0.09455374,,0.39085129169899
2.3983397,2398.3397,2488.2774,0.06968615,221.84012,0.096062794,,0.39708918038687835
2.428319,2428.319,2518.2567,0.066711284,212.36882,0.093034506,,0.38457132253761134
2.4582982,2458.2982,2548.2360000000003,0.06555109,208.46078,0.08981372,,0.37125774690976177
2.4882774,2488.2774,2578.2151,0.06564034,209.1158,0.09177342,,0.3793584447387689
2.5182567,2518.2567,2608.1944,0.062918335,200.116,0.09219832,,0.38111482913818984
2.548236,2548.2360000000003,2638.1736,0.060032718,190.53195,0.09101561,,0.3762259296488062
2.5782151,2578.2151,2668.1528000000003,0.0599881,190.79904,0.09118949,,0.37694468728441766
2.6081944,2608.1944,2698.132,0.058679156,186.87561,0.086229,,0.35643979848826934
2.6381736,2638.1736,2728.1115,0.055674553,176.94588,0.08835662,,0.36523461744777963
2.6681528,2668.1528000000003,2758.0906999999997,0.055451438,176.21613,0.08813551,,0.36432062791010966
2.698132,2698.132,2788.0699999999997,0.052625313,166.96646,0.092406474,,0.38197526321274167
2.7281113,2728.1113,2818.0492,0.05203034,164.81711,0.088575564,,0.36613965351731786
2.7580905,2758.0905,2848.0284,0.049888447,158.52122,0.08965579,,0.37060492086080776
2.78807,2788.0699999999997,2878.0077,0.051123008,162.37115,0.08403781,,0.3473822039197424
2.8180492,2818.0492,2907.9869,0.0475978,150.85663,0.08198635,,0.33890220311946934
2.8480284,2848.0284,2937.966,0.047731668,151.3282,0.09097888,,0.37607410098561317
2.8780077,2878.0077,2967.9453,0.044756807,141.91261,0.086549774,,0.3577657633019663
2.9079869,2907.9869,2997.9246000000003,0.042808276,135.66943,0.086453944,,0.3573696364085879
2.937966,2937.966,3027.9037999999996,0.0453964,143.77144,0.08444092,,0.3490485162644131
2.9679453,2967.9453,3057.883,0.04249591,134.25885,0.08780144,,0.36293970219508365
2.9979246,2997.9246000000003,3087.8623,0.04138034,130.95042,0.08626883,,0.3566044414410322
3.0279038,3027.9037999999996,3117.8415,0.040874608,129.20213,0.08458727,,0.34965347474136116
3.057883,3057.883,3147.821,0.04071099,128.72157,0.08760278,,0.36211851291574987
3.0878623,3087.8623,3177.8002,0.038955823,122.95075,0.08402922,,0.3473466959367087
3.1178415,3117.8415,3207.7794000000004,0.03804849,119.865166,0.081595935,,0.33728836735740786
3.1478207,3147.8207,3237.7585999999997,0.038137738,120.64078,0.08431715,,0.34853689541923455
3.1778,3177.8,3267.7379,0.036635432,115.405136,0.08647713,,0.3574654790272863
3.2077794,3207.7794000000004,3297.717,0.035579357,111.99533,0.08380846,,0.3464341531736676
3.2377586,3237.7585999999997,3327.6963,0.03528187,111.21294,0.08178411,,0.33806621540250326
3.2677379,3267.7379,3357.6756,0.03553473,112.23994,0.08193892,,0.3387061444890515
3.297717,3297.717,3387.6548,0.03416629,107.69409,0.08428117,,0.34838816698738906
3.3276963,3327.6963,3417.634,0.033080466,103.95428,0.080641635,,0.33334363299081016
3.3576756,3357.6756,3447.6132000000002,0.032723486,103.12185,0.07865146,,0.32511696242804833
3.3876548,3387.6548,3477.5925,0.03200952,100.61053,0.07709515,,0.31868373436341485
3.417634,3417.634,3507.5717,0.030551838,96.1904,0.07806844,,0.32270696658773207
3.4476132,3447.6132000000002,3537.5512,0.030194856,94.94589,0.07902675,,0.3266682768579346
