range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,23.52136,9059.1455,0.19618395,1.948651,0.7035367916370244
0.05995849,59.958490000000005,149.89623,9.750885,3745.049,0.18785435,,0.673665948178017
0.08993774,89.93774,179.87548,8.539848,3277.869,0.19269939,,0.6910407838715232
0.11991698,119.91698000000001,209.85472,7.713268,2958.6528,0.20989953,,0.7527223399382027
0.14989623,149.89623,239.83397,7.0756803,2712.1943,0.21075477,,0.7557893227656952
0.17987548,179.87548,269.8132,6.943388,2660.1528,0.20217396,,0.7250176131684174
0.20985472,209.85472,299.79247,7.21074,2763.9958,0.18740302,,0.6720474301485373
0.23983397,239.83397,329.7717,6.8886504,2640.6125,0.18962033,,0.6799989428154231
0.2698132,269.8132,359.75096,6.1703553,2362.9692,0.21923278,,0.7861923804820201
0.29979247,299.79247,389.7302,5.31901,2034.0013,0.22367518,,0.8021233057344087
0.3297717,329.7717,419.70944,4.936323,1886.4264,0.22582094,,0.8098182323888219
0.35975096,359.75096,449.6887,5.1434183,1965.8978,0.25025174,,0.8974297146182592
0.3897302,389.7302,479.66793,4.749368,1814.2683,0.2724145,,0.9769077609325544
0.41970944,419.70944,509.64719999999994,4.329347,1652.5266,0.27885386,,1.0
0.44968867,449.68867,539.6264,4.2998366,1641.3738,0.27336103,,0.9803021195403212
0.47966793,479.66793,569.60565,4.2194853,1610.0989,0.24010856,,0.8610551777909762
0.5096472,509.64719999999994,599.58494,3.8756359,1477.1954,0.21388896,,0.7670288659443336
0.5396264,539.6264,629.56417,3.4277256,1304.8518,0.20995839,,0.7529334182428028
0.56960565,569.60565,659.5434,2.7438498,1040.4312,0.19809812,,0.7104012115880339
0.59958494,599.58494,689.5227000000001,2.2320988,842.40454,0.18800102,,0.6741919226077774
0.62956417,629.56417,719.5019,2.003644,754.6321,0.19158809,,0.687055542282972
0.6595434,659.5434,749.48114,1.7471665,655.71027,0.19779348,,0.7093087397104705
0.6895226,689.5226,779.4604,1.5329614,572.79767,0.19560581,,0.7014635192785209
0.7195019,719.5019,809.43966,1.4454409,539.20685,0.18717636,,0.6712346029565451
0.74948114,749.48114,839.4189,1.3800982,514.0206,0.18248704,,0.6544181959683111
0.7794604,779.4604,869.3981,1.278477,474.62256,0.17693035,,0.6344913066650754
0.80943966,809.43966,899.3774,1.1535772,426.37305,0.17525265,,0.6284748936234915
0.8394189,839.4189,929.35663,1.0561357,388.97955,0.17377982,,0.6231931664851259
0.8693981,869.3981,959.33586,0.96767807,354.9159,0.17712677,,0.6351956899574565
0.89937735,899.37735,989.31515,0.89934564,328.41315,0.17888965,,0.6415175676607094
0.92935663,929.35663,1019.2943999999999,0.84271914,306.49524,0.18199232,,0.6526440767217639
0.95933586,959.33586,1049.2736,0.81375873,295.3825,0.18743594,,0.6721654848170292
0.9893151,989.3151,1079.2528,0.7757995,280.6496,0.19229418,,0.6895876571333817
1.0192944,1019.2943999999999,1109.2321,0.75405324,272.38245,0.19697419,,0.7063706774580778
1.0492736,1049.2736,1139.2113,0.73907477,266.6943,0.19881962,,0.7129885883595084
1.0792528,1079.2528,1169.1906000000001,0.7175815,258.22064,0.20297486,,0.7278897268985267
1.1092321,1109.2321,1199.1699,0.70184445,252.12479,0.18871051,,0.6767362302246775
1.1392113,1139.2113,1229.1491,0.67544246,242.0165,0.16701895,,0.5989479579016765
1.1691905,1169.1905,1259.1283,0.6571173,234.96234,0.15951785,,0.5720482047478201
1.1991699,1199.1699,1289.1075999999998,0.59144723,209.51894,0.15693755,,0.5627949708137445
1.2291491,1229.1491,1319.0868,0.50415,175.74092,0.16159396,,0.5794933589945644
1.2591283,1259.1283,1349.066,0.46784174,161.79906,0.16912352,,0.606495172776163
1.2891076,1289.1075999999998,1379.0454000000002,0.44310576,152.41458,0.17867896,,0.6407620106101454
1.3190868,1319.0868,1409.0246,0.4371709,150.09683,0.16273086,,0.5835704049425746
1.349066,1349.066,1439.0038,0.43898562,150.78934,0.16047277,,0.5754726507999566
1.3790452,1379.0452,1468.983,0.44536665,153.19159,0.1613515,,0.5786238712994685
