time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
4.7534723,0.029979246,23.10565,4.7534723,0.029979246,17.945976,4.7534723,29.993826,4.7534723,17.179012,4.7534723,41.0,4.7534723,96.0,4.7534723,0.0,4.7534723,257.0,4.7534723,975.0763,4.7534723,16.535738,4.7534723,0.0,4.7534723,0.0,4.7534723,0.0,4.7534723,0.00070801727,4.7534723,0.0006460149,4.7534723,29.702219,4.7534723,29.976664,4.7534723,29.606668,4.7534723,20260104,4.7534723,180500,4.7534723,2026.0,4.7534723,1.0,4.7534723,4.0,4.7534723,18.0,4.7534723,5.0,4.7534723,0.0,4.7534723,-1.0,4.7534723,-999.0,4.7534723,-999.0,4.7534723,-999.0,4.7534723,4.430889,4.7534723,2500.0,4.7534723,0.029979246,76860.43,4.7534723,0.029979246,60465.27,4.7534723,,4.7534723,,4.7534723,,4.7534723,,4.7534723,,4.7534723,,4.7534723,,4.7534723,,4.7534723,0.11991698,0.22180308,4.7534723,0.11991698,0.010044603,,,,,,,,,,,,,4.7534723,0.0,0.0,,4.7534723,0.0,2.3683605,4.7534723,0.11991698,0.039365504,4.7534723,0.11991698,27.673208,4.7534723,0.11991698,0.0013121836,4.7534723,0.11991698,0.04321377,4.7534723,0.11991698,6.0,4.7534723,0.0,WaterCloud,4.7534723,30.0,4.7534723,
4.7534723,0.05995849,9.656835,4.7534723,0.05995849,1.1877882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7534723,0.05995849,32120.01,4.7534723,0.05995849,4002.6853,,,,,,,,,,,,,,,,,4.7534723,0.14989623,0.2321401,4.7534723,0.14989623,0.01017443,,,,,,,,,,,,,4.7534723,0.0,1.0,,4.7534723,1.0,,4.7534723,0.14989623,0.04368341,4.7534723,0.14989623,27.692207,4.7534723,0.14989623,0.0014561135,4.7534723,0.14989623,0.04195957,4.7534723,0.14989623,6.0,4.7534723,1.0,MixedCloud,,,,
4.7534723,0.08993774,8.84623,4.7534723,0.08993774,0.72745794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7534723,0.08993774,29422.602,4.7534723,0.08993774,2450.6978,,,,,,,,,,,,,,,,,4.7534723,0.17987548,0.2391816,4.7534723,0.17987548,0.010447317,,,,,,,,,,,,,4.7534723,0.0,2.0,,4.7534723,2.0,,4.7534723,0.17987548,0.04680796,4.7534723,0.17987548,27.705954,4.7534723,0.17987548,0.0015602653,4.7534723,0.17987548,0.041837264,4.7534723,0.17987548,6.0,4.7534723,2.0,Ice/dust/ash,,,,
4.7534723,0.11991698,8.649159,4.7534723,0.11991698,0.5676037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7534723,0.11991698,28782.123,4.7534723,0.11991698,1910.4115,,,,,,,,,,,,,,,,,4.7534723,0.20985472,0.24379656,4.7534723,0.20985472,0.0106761735,,,,,,,,,,,,,4.7534723,1.0,0.0,,4.7534723,3.0,,4.7534723,0.20985472,0.04902776,4.7534723,0.20985472,27.715721,4.7534723,0.20985472,0.0016342587,4.7534723,0.20985472,0.041942045,4.7534723,0.20985472,6.0,4.7534723,3.0,Rain/Dust,,,,
4.7534723,0.14989623,8.664124,4.7534723,0.14989623,0.49004903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7534723,0.14989623,28822.492,4.7534723,0.14989623,1648.8898,,,,,,,,,,,,,,,,,4.7534723,0.23983397,0.23717448,4.7534723,0.23983397,0.010263321,,,,,,,,,,,,,4.7534723,1.0,1.0,,4.7534723,4.0,,4.7534723,0.23983397,0.04691933,4.7534723,0.23983397,27.706444,4.7534723,0.23983397,0.0015639778,4.7534723,0.23983397,0.041486043,4.7534723,0.23983397,6.0,4.7534723,4.0,Molecular,,,,
4.7534723,0.17987548,8.547939,4.7534723,0.17987548,0.44536665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7534723,0.17987548,28432.34,4.7534723,0.17987548,1498.4772,,,,,,,,,,,,,,,,,4.7534723,0.2698132,0.2208709,4.7534723,0.2698132,0.00920571,,,,,,,,,,,,,4.7534723,1.0,2.0,,4.7534723,5.0,,4.7534723,0.2698132,0.04103227,4.7534723,0.2698132,27.680542,4.7534723,0.2698132,0.0013677424,4.7534723,0.2698132,0.04001017,4.7534723,0.2698132,6.0,4.7534723,5.0,CleanAerosol,,,,
4.7534723,0.20985472,8.318787,4.7534723,0.20985472,0.41329765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7534723,0.20985472,27680.96,4.7534723,0.20985472,1389.8853,,,,,,,,,,,,,,,,,4.7534723,0.29979247,0.20958221,4.7534723,0.29979247,0.008492232,,,,,,,,,,,,,4.7534723,2.0,0.0,,4.7534723,6.0,,4.7534723,0.29979247,0.03704122,4.7534723,0.29979247,27.662983,4.7534723,0.29979247,0.0012347074,4.7534723,0.29979247,0.038937412,4.7534723,0.29979247,6.0,4.7534723,6.0,PollutedAerosol,,,,
4.7534723,0.23983397,7.701116,4.7534723,0.23983397,0.36724678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7534723,0.23983397,25600.396,4.7534723,0.23983397,1235.2299,,,,,,,,,,,,,,,,,4.7534723,0.3297717,0.20903689,4.7534723,0.3297717,0.008252695,,,,,,,,,,,,,4.7534723,2.0,1.0,,4.7534723,7.0,,4.7534723,0.3297717,0.037194207,4.7534723,0.3297717,27.663654,4.7534723,0.3297717,0.0012398069,4.7534723,0.3297717,0.037977107,4.7534723,0.3297717,6.0,4.7534723,7.0,Undetected,,,,
4.7534723,0.2698132,6.6927266,4.7534723,0.2698132,0.30397144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7534723,0.2698132,22247.793,4.7534723,0.2698132,1021.68066,,,,,,,,,,,,,,,,,4.7534723,0.35975096,0.20335062,4.7534723,0.35975096,0.0077709416,,,,,,,,,,,,,4.7534723,2.0,2.0,,4.7534723,8.0,,4.7534723,0.35975096,0.03532377,4.7534723,0.35975096,27.655424,4.7534723,0.35975096,0.001177459,4.7534723,0.35975096,0.03676278,4.7534723,0.35975096,6.0,,,,,,,
4.7534723,0.29979247,5.8983045,4.7534723,0.29979247,0.2579206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7534723,0.29979247,19606.242,4.7534723,0.29979247,866.9799,,,,,,,,,,,,,,,,,4.7534723,0.3897302,0.19991548,4.7534723,0.3897302,0.0073716994,,,,,,,,,,,,,4.7534723,3.0,0.0,,4.7534723,9.0,,4.7534723,0.3897302,0.034353778,4.7534723,0.3897302,27.651157,4.7534723,0.3897302,0.0011451258,4.7534723,0.3897302,0.03549967,4.7534723,0.3897302,6.0,,,,,,,
