range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,22.418236,3326.4019,0.21862596,2.0086095,0.5189507520569231
0.05995849,59.958490000000005,149.89623,9.219189,1337.4075,0.21525913,,0.5109589336994516
0.08993774,89.93774,179.87548,8.592592,1242.4446,0.21187812,,0.5029334563855408
0.11991698,119.91698000000001,209.85472,8.0392685,1158.2024,0.20859061,,0.4951299192992101
0.14989623,149.89623,239.83397,7.601845,1091.7113,0.20565227,,0.48815520434404674
0.17987548,179.87548,269.8132,7.185557,1028.7073,0.20760542,,0.4927913814081977
0.20985472,209.85472,299.79247,6.7747583,966.6243,0.20939115,,0.49703015491190516
0.23983397,239.83397,329.7717,6.3754277,906.55225,0.21269651,,0.5048760624053193
0.2698132,269.8132,359.75096,6.024096,854.8259,0.21931092,,0.5205766363166372
0.29979247,299.79247,389.7302,5.6643906,800.5823,0.22519629,,0.5345466936128214
0.3297717,329.7717,419.70944,5.29829,745.69946,0.23077458,,0.5477878374856332
0.35975096,359.75096,449.6887,4.9517627,693.2638,0.23618753,,0.5606365150779307
0.3897302,389.7302,479.66793,4.623487,644.0671,0.24123748,,0.5726235423749171
0.41970944,419.70944,509.64719999999994,4.300357,595.0566,0.2459664,,0.5838485432413147
0.44968867,449.68867,539.6264,3.9739702,546.35034,0.25052083,,0.5946593585428948
0.47966793,479.66793,569.60565,3.686598,503.32416,0.25677913,,0.6095146368986667
0.5096472,509.64719999999994,599.58494,3.3997622,459.81216,0.263533,,0.6255462459344586
0.5396264,539.6264,629.56417,3.1479995,422.0172,0.26595128,,0.6312864984858217
0.56960565,569.60565,659.5434,2.953845,392.02185,0.27061707,,0.642361648158988
0.59958494,599.58494,689.5227000000001,2.7798603,365.87756,0.27535453,,0.6536069203574021
0.62956417,629.56417,719.5019,2.5866725,336.76,0.27991956,,0.6644428967970821
0.6595434,659.5434,749.48114,2.4454854,315.26804,0.2872609,,0.6818689788328365
0.6895226,689.5226,779.4604,2.3132231,295.47293,0.28983027,,0.6879678725498155
0.7195019,719.5019,809.43966,2.1928158,277.1759,0.2849333,,0.676343972696842
0.74948114,749.48114,839.4189,2.09643,263.06787,0.2818169,,0.6689465980954442
0.7794604,779.4604,869.3981,1.9958053,248.05981,0.27971026,,0.6639460830042209
0.80943966,809.43966,899.3774,1.8691953,229.10333,0.28023714,,0.6651967339893269
0.8394189,839.4189,929.35663,1.7554218,211.80743,0.2786126,,0.6613405759431985
0.8693981,869.3981,959.33586,1.6625465,197.77513,0.27100518,,0.6432829018672888
0.89937735,899.37735,989.31515,1.5790272,185.0749,0.26943994,,0.6395675037729839
0.92935663,929.35663,1019.2943999999999,1.5004164,172.89735,0.26700073,,0.6337775698423347
0.95933586,959.33586,1049.2736,1.4084189,158.93634,0.2565915,,0.6090692610173739
0.9893151,989.3151,1079.2528,1.340473,148.5869,0.26323876,,0.6248478107198792
1.0192944,1019.2943999999999,1109.2321,1.2861519,140.52698,0.26879027,,0.6380253871136045
1.0492736,1049.2736,1139.2113,1.205563,128.48016,0.26763773,,0.6352896118206077
1.0792528,1079.2528,1169.1906000000001,1.179057,124.47214,0.26005736,,0.6172961461206985
1.1092321,1109.2321,1199.1699,1.157043,120.946075,0.25231338,,0.598914320627908
1.1392113,1139.2113,1229.1491,1.1141901,114.38513,0.2487015,,0.5903408289787948
1.1691905,1169.1905,1259.1283,1.0564183,105.55362,0.23445214,,0.5565172332432754
1.1991699,1199.1699,1289.1075999999998,1.0077494,98.3408,0.22621796,,0.536971823797974
1.2291491,1229.1491,1319.0868,0.9645992,92.14897,0.22429885,,0.532416447218816
1.2591283,1259.1283,1349.066,0.90844864,84.03779,0.22356087,,0.5306647097947563
1.2891076,1289.1075999999998,1379.0454000000002,0.8657444,77.635735,0.22826317,,0.5418265229728312
1.3190868,1319.0868,1409.0246,0.83947635,73.7957,0.22543031,,0.5351021850786855
1.349066,1349.066,1439.0038,0.81859285,70.5419,0.21716209,,0.5154759751483914
1.3790452,1379.0452,1468.983,0.8104864,69.39864,0.2138595,,0.507636642782575
1.4090246,1409.0246,1498.9623000000001,0.7865685,66.04781,0.19819377,,0.47045102052151916
1.4390038,1439.0038,1528.9415,0.75555557,61.48419,0.19214939,,0.4561035224169125
1.468983,1468.983,1558.9207000000001,0.7298379,57.489555,0.19104503,,0.45348211161765706
1.4989623,1498.9623000000001,1588.9001,0.6918489,51.466663,0.18537784,,0.4400299465017235
1.5289415,1528.9415,1618.8792999999998,0.66965646,47.974728,0.18686874,,0.4435688843124102
1.5589207,1558.9207000000001,1648.8585,0.65915513,46.261417,0.18954912,,0.4499312816086797
1.5889,1588.9,1678.8378,0.6397145,43.105362,0.19705063,,0.46773755793589417
1.6188793,1618.8792999999998,1708.817,0.6307155,41.7747,0.22029985,,0.5229240518167528
1.6488585,1648.8585,1738.7962,0.6241708,40.825893,0.23515905,,0.5581952200483948
1.6788378,1678.8378,1768.7756,0.6258366,41.073685,0.24075556,,0.5714796125944314
1.708817,1708.817,1798.7548,0.6491745,44.57294,0.25618702,,0.6081091499665546
1.7387962,1738.7962,1828.7340000000002,0.6544846,45.353714,0.27509707,,0.6529957895446451
1.7687755,1768.7755,1858.7133000000001,0.65641826,45.475525,0.28272802,,0.6711093165997524
1.7987547,1798.7547,1888.6925,0.66918045,47.51729,0.28209513,,0.6696070304967237
1.828734,1828.7340000000002,1918.6716999999999,0.6742823,48.102203,0.24812248,,0.5889664136785442
1.8587133,1858.7133000000001,1948.6509999999998,0.67798597,48.437202,0.20821767,,0.4942446745026996
1.8886925,1888.6925,1978.6303,0.6654767,46.27153,0.17055361,,0.4048417862888888
1.9186717,1918.6716999999999,2008.6095,0.6183549,39.745487,0.15774219,,0.37443141762124704
1.948651,1948.6509999999998,2038.5887999999998,0.57016206,32.54006,0.13200867,,0.31334796002512316
1.9786302,1978.6302,2068.5679999999998,0.5266697,26.073595,0.109768964,,0.2605577417261395
2.0086095,2008.6095,2098.5472,0.5094452,23.532495,0.08390507,,0.1991648163735394
2.0385888,2038.5887999999998,2128.5264,0.48032126,19.150257,0.08772118,,0.2082230871956867
2.068568,2068.5679999999998,2158.5057,0.45522833,15.304897,0.08239489,,0.19558011377581805
2.0985472,2098.5472,2188.485,0.4297486,11.520576,0.07835364,,0.185987429875196
2.1285264,2128.5264,2218.4640999999997,0.43071547,11.724606,0.0840642,,0.19954254202503488
2.1585057,2158.5057,2248.4434,0.42426,10.638341,0.083982624,,0.19934890570412497
