range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,23.28257,75714.2,0.21163553,2.1285264,0.824933739629447
0.05995849,59.958490000000005,149.89623,9.308375,30253.514,0.22558168,,0.8792944118328961
0.08993774,89.93774,179.87548,8.352462,27141.227,0.23204859,,0.9045017683204721
0.11991698,119.91698000000001,209.85472,7.7749963,25267.193,0.2295181,,0.8946381760456072
0.14989623,149.89623,239.83397,7.926729,25762.127,0.23344891,,0.9099600730497296
0.17987548,179.87548,269.8132,7.806515,25365.594,0.25654852,,1.0
0.20985472,209.85472,299.79247,7.3730927,23960.297,0.22908722,,0.8929586496932432
0.23983397,239.83397,329.7717,7.134062,23211.092,0.21327445,,0.8313220828559058
0.2698132,269.8132,359.75096,7.3118854,23792.053,0.22409712,,0.873507748163973
0.29979247,299.79247,389.7302,6.065804,19715.164,0.22642425,,0.8825786638722375
0.3297717,329.7717,419.70944,5.1773915,16813.7,0.19093809,,0.7442572266641804
0.35975096,359.75096,449.6887,4.9061427,15950.583,0.1927318,,0.7512489255443766
0.3897302,389.7302,479.66793,4.4831176,14553.992,0.1914599,,0.7462911888947946
0.41970944,419.70944,509.64719999999994,3.4113193,11085.011,0.19203334,,0.748526399606593
0.44968867,449.68867,539.6264,3.0864346,10033.676,0.19252145,,0.7504290026697484
0.47966793,479.66793,569.60565,2.7637663,8982.0,0.19343077,,0.7539734394102137
0.5096472,509.64719999999994,599.58494,2.485096,8074.684,0.19677795,,0.7670204061204485
0.5396264,539.6264,629.56417,2.2440426,7291.671,0.19628412,,0.7650955070799084
0.56960565,569.60565,659.5434,2.047092,6655.9434,0.19627513,,0.7650604649755921
0.59958494,599.58494,689.5227000000001,1.8934703,6152.523,0.19926533,,0.7767159600063177
0.62956417,629.56417,719.5019,1.7227874,5595.086,0.19920242,,0.7764707432340673
0.6595434,659.5434,749.48114,1.5861372,5155.7676,0.20006967,,0.7798511953996071
0.6895226,689.5226,779.4604,1.4825822,4816.5737,0.19736004,,0.7692893336511939
0.7195019,719.5019,809.43966,1.3687341,4448.8276,0.19570392,,0.7628339465766554
0.74948114,749.48114,839.4189,1.2694482,4124.702,0.19847018,,0.7736165462969734
0.7794604,779.4604,869.3981,1.169701,3798.9219,0.19829959,,0.7729516038525578
0.80943966,809.43966,899.3774,1.0889186,3536.3254,0.19867903,,0.7744306223243853
0.8394189,839.4189,929.35663,1.0326937,3355.9675,0.19398294,,0.7561257418284852
0.8693981,869.3981,959.33586,0.9707124,3154.6282,0.18903217,,0.7368281446332257
0.89937735,899.37735,989.31515,0.9088651,2951.3784,0.18189506,,0.7090084168094207
0.92935663,929.35663,1019.2943999999999,0.8354455,2714.6091,0.181774,,0.7085365372600863
0.95933586,959.33586,1049.2736,0.76982,2499.0466,0.1838467,,0.7166157107435271
0.9893151,989.3151,1079.2528,0.6972631,2264.5703,0.18802404,,0.732898556577134
1.0192944,1019.2943999999999,1109.2321,0.6645248,2157.8845,0.190998,,0.7444907497419981
1.0492736,1049.2736,1139.2113,0.63882196,2072.807,0.19381286,,0.7554627873121232
1.0792528,1079.2528,1169.1906000000001,0.6170609,2004.4143,0.1956485,,0.7626179250615049
