time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
5.451389,0.029979246,22.019485,5.451389,0.029979246,17.81352,5.451389,30.358023,5.451389,23.740742,5.451389,35.0,5.451389,65.55556,5.451389,0.0,5.451389,231.22223,5.451389,972.09625,5.451389,16.901121,5.451389,0.0,5.451389,0.0,5.451389,0.0,5.451389,0.036465082,5.451389,0.04374817,5.451389,27.613335,5.451389,28.207775,5.451389,27.368889,5.451389,20260105,5.451389,105000,5.451389,2026.0,5.451389,1.0,5.451389,5.0,5.451389,10.0,5.451389,50.0,5.451389,0.0,5.451389,-1.0,5.451389,-999.0,5.451389,-999.0,5.451389,-999.0,5.451389,4.129667,5.451389,2500.0,5.451389,0.029979246,10141.585,5.451389,0.029979246,7319.3696,5.451389,,5.451389,,5.451389,,5.451389,,5.451389,,5.451389,,5.451389,,5.451389,,5.451389,0.11991698,0.17849758,5.451389,0.11991698,0.007588697,,,,,,,,,,,,,5.451389,0.0,0.0,,5.451389,0.0,1.708817,5.451389,0.11991698,0.013525849,5.451389,0.11991698,27.559515,5.451389,0.11991698,0.00045086164,5.451389,0.11991698,0.040770583,5.451389,0.11991698,6.0,5.451389,0.0,WaterCloud,5.451389,30.0,5.451389,
5.451389,0.05995849,7.888711,5.451389,0.05995849,1.063439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.05995849,3622.5667,5.451389,0.05995849,420.01736,,,,,,,,,,,,,,,,,5.451389,0.14989623,0.1741427,5.451389,0.14989623,0.006947147,,,,,,,,,,,,,5.451389,0.0,1.0,,5.451389,1.0,,5.451389,0.14989623,0.01230602,5.451389,0.14989623,27.554148,5.451389,0.14989623,0.00041020065,5.451389,0.14989623,0.03835621,5.451389,0.14989623,6.0,5.451389,1.0,MixedCloud,,,,
5.451389,0.08993774,7.09585,5.451389,0.08993774,0.6725717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.08993774,3256.108,5.451389,0.08993774,259.03088,,,,,,,,,,,,,,,,,5.451389,0.17987548,0.17028226,5.451389,0.17987548,0.0064921314,,,,,,,,,,,,,5.451389,0.0,2.0,,5.451389,2.0,,5.451389,0.17987548,0.011233008,5.451389,0.17987548,27.549425,5.451389,0.17987548,0.00037443358,5.451389,0.17987548,0.03671899,5.451389,0.17987548,6.0,5.451389,2.0,Ice/dust/ash,,,,
5.451389,0.11991698,6.557951,5.451389,0.11991698,0.48496205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.11991698,3008.7476,5.451389,0.11991698,181.65329,,,,,,,,,,,,,,,,,5.451389,0.20985472,0.16709039,5.451389,0.20985472,0.006430888,,,,,,,,,,,,,5.451389,1.0,0.0,,5.451389,3.0,,5.451389,0.20985472,0.010383274,5.451389,0.20985472,27.545685,5.451389,0.20985472,0.00034610915,5.451389,0.20985472,0.037056904,5.451389,0.20985472,6.0,5.451389,3.0,Rain/Dust,,,,
5.451389,0.14989623,6.121434,5.451389,0.14989623,0.389231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.14989623,2806.9438,5.451389,0.14989623,142.30283,,,,,,,,,,,,,,,,,5.451389,0.23983397,0.16427882,5.451389,0.23983397,0.0064288815,,,,,,,,,,,,,5.451389,1.0,1.0,,5.451389,4.0,,5.451389,0.23983397,0.0096495785,5.451389,0.23983397,27.54246,5.451389,0.23983397,0.00032165262,5.451389,0.23983397,0.037660573,5.451389,0.23983397,6.0,5.451389,4.0,Molecular,,,,
5.451389,0.17987548,5.728425,5.451389,0.17987548,0.32777035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.17987548,2625.9756,5.451389,0.17987548,116.92449,,,,,,,,,,,,,,,,,5.451389,0.2698132,0.16422932,5.451389,0.2698132,0.0064226785,,,,,,,,,,,,,5.451389,1.0,2.0,,5.451389,5.0,,5.451389,0.2698132,0.009826963,5.451389,0.2698132,27.54324,5.451389,0.2698132,0.0003275654,5.451389,0.2698132,0.03763378,5.451389,0.2698132,6.0,5.451389,5.0,CleanAerosol,,,,
5.451389,0.20985472,5.365194,5.451389,0.20985472,0.29428825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.20985472,2458.1226,5.451389,0.20985472,103.31434,,,,,,,,,,,,,,,,,5.451389,0.29979247,0.16498597,5.451389,0.29979247,0.0064233197,,,,,,,,,,,,,5.451389,2.0,0.0,,5.451389,6.0,,5.451389,0.29979247,0.010271274,5.451389,0.29979247,27.545197,5.451389,0.29979247,0.0003423758,5.451389,0.29979247,0.037473246,5.451389,0.29979247,6.0,5.451389,6.0,PollutedAerosol,,,,
5.451389,0.23983397,5.0176706,5.451389,0.23983397,0.27004313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.23983397,2297.5586,5.451389,0.23983397,93.32309,,,,,,,,,,,,,,,,,5.451389,0.3297717,0.16703427,5.451389,0.3297717,0.0066078734,,,,,,,,,,,,,5.451389,2.0,1.0,,5.451389,7.0,,5.451389,0.3297717,0.0111406185,5.451389,0.3297717,27.54902,5.451389,0.3297717,0.00037135396,5.451389,0.3297717,0.038050704,5.451389,0.3297717,6.0,5.451389,7.0,Undetected,,,,
5.451389,0.2698132,4.679964,5.451389,0.2698132,0.24820764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.2698132,2141.9834,5.451389,0.2698132,84.30685,,,,,,,,,,,,,,,,,5.451389,0.35975096,0.17262104,5.451389,0.35975096,0.00687351,,,,,,,,,,,,,5.451389,2.0,2.0,,5.451389,8.0,,5.451389,0.35975096,0.013196063,5.451389,0.35975096,27.558062,5.451389,0.35975096,0.00043986877,5.451389,0.35975096,0.038284816,5.451389,0.35975096,6.0,,,,,,,
5.451389,0.29979247,4.367098,5.451389,0.29979247,0.22946602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.29979247,1997.6577,5.451389,0.29979247,76.55714,,,,,,,,,,,,,,,,,5.451389,0.3897302,0.17678119,5.451389,0.3897302,0.007001235,,,,,,,,,,,,,5.451389,3.0,0.0,,5.451389,9.0,,5.451389,0.3897302,0.014788519,5.451389,0.3897302,27.565071,5.451389,0.3897302,0.0004929506,5.451389,0.3897302,0.038087785,5.451389,0.3897302,6.0,,,,,,,
5.451389,0.3297717,4.054604,5.451389,0.3297717,0.215856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.3297717,1853.2799,5.451389,0.3297717,70.97468,,,,,,,,,,,,,,,,,5.451389,0.41970944,0.18174872,5.451389,0.41970944,0.007137268,,,,,,,,,,,,,5.451389,3.0,1.0,,,,,5.451389,0.41970944,0.01666565,5.451389,0.41970944,27.573326,5.451389,0.41970944,0.0005555217,5.451389,0.41970944,0.03778378,5.451389,0.41970944,6.0,,,,,,,
5.451389,0.35975096,3.7811246,5.451389,0.35975096,0.2035252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.35975096,1727.57,5.451389,0.35975096,65.85687,,,,,,,,,,,,,,,,,5.451389,0.4496887,0.18675552,5.451389,0.4496887,0.007323919,,,,,,,,,,,,,5.451389,3.0,2.0,,,,,5.451389,0.4496887,0.018549746,5.451389,0.4496887,27.58162,5.451389,0.4496887,0.00061832485,5.451389,0.4496887,0.037734155,5.451389,0.4496887,6.0,,,,,,,
5.451389,0.3897302,3.5042837,5.451389,0.3897302,0.1896475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.3897302,1599.704,5.451389,0.3897302,60.106323,,,,,,,,,,,,,,,,,5.451389,0.47966793,0.19178274,5.451389,0.47966793,0.00765525,,,,,,,,,,,,,5.451389,4.0,0.0,,,,,5.451389,0.47966793,0.020460512,5.451389,0.47966793,27.590027,5.451389,0.47966793,0.0006820171,5.451389,0.47966793,0.03839175,5.451389,0.47966793,6.0,,,,,,,
5.451389,0.41970944,3.252075,5.451389,0.41970944,0.17682582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.41970944,1483.4143,5.451389,0.41970944,54.85964,,,,,,,,,,,,,,,,,5.451389,0.5096472,0.19711567,5.451389,0.5096472,0.00773449,,,,,,,,,,,,,5.451389,4.0,1.0,,,,,5.451389,0.5096472,0.02251068,5.451389,0.5096472,27.599047,5.451389,0.5096472,0.000750356,5.451389,0.5096472,0.03775239,5.451389,0.5096472,6.0,,,,,,,
5.451389,0.44968867,2.9978876,5.451389,0.44968867,0.16623531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.44968867,1365.6458,5.451389,0.44968867,50.483078,,,,,,,,,,,,,,,,,5.451389,0.5396264,0.20348442,5.451389,0.5396264,0.008074364,,,,,,,,,,,,,5.451389,4.0,2.0,,,,,5.451389,0.5396264,0.024903905,5.451389,0.5396264,27.609577,5.451389,0.5396264,0.0008301302,5.451389,0.5396264,0.03816345,5.451389,0.5396264,6.0,,,,,,,
5.451389,0.47966793,2.777525,5.451389,0.47966793,0.15893203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.47966793,1264.2192,5.451389,0.47966793,47.462936,,,,,,,,,,,,,,,,,5.451389,0.56960565,0.20784582,5.451389,0.56960565,0.008318823,,,,,,,,,,,,,5.451389,5.0,0.0,,,,,5.451389,0.56960565,0.026630845,5.451389,0.56960565,27.617176,5.451389,0.56960565,0.00088769477,5.451389,0.56960565,0.038488828,5.451389,0.56960565,6.0,,,,,,,
5.451389,0.5096472,2.561862,5.451389,0.5096472,0.14814813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.5096472,1164.8639,5.451389,0.5096472,42.93798,,,,,,,,,,,,,,,,,5.451389,0.59958494,0.20971939,5.451389,0.59958494,0.008320566,,,,,,,,,,,,,5.451389,5.0,1.0,,,,,5.451389,0.59958494,0.02754964,5.451389,0.59958494,27.62122,5.451389,0.59958494,0.0009183213,5.451389,0.59958494,0.038162075,5.451389,0.59958494,6.0,,,,,,,
5.451389,0.5396264,2.3843372,5.451389,0.5396264,0.14151421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.5396264,1082.8593,5.451389,0.5396264,40.298176,,,,,,,,,,,,,,,,,5.451389,0.62956417,0.21369123,5.451389,0.62956417,0.008667558,,,,,,,,,,,,,5.451389,5.0,2.0,,,,,5.451389,0.62956417,0.029204855,5.451389,0.62956417,27.628502,5.451389,0.62956417,0.00097349513,5.451389,0.62956417,0.03897964,5.451389,0.62956417,6.0,,,,,,,
5.451389,0.56960565,2.213699,5.451389,0.56960565,0.13551986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.56960565,1004.11066,5.451389,0.56960565,37.80296,,,,,,,,,,,,,,,,,5.451389,0.6595434,0.21677323,5.451389,0.6595434,0.008917959,,,,,,,,,,,,,5.451389,6.0,0.0,,,,,5.451389,0.6595434,0.030535618,5.451389,0.6595434,27.63436,5.451389,0.6595434,0.001017854,5.451389,0.6595434,0.03951481,5.451389,0.6595434,6.0,,,,,,,
5.451389,0.59958494,2.0339134,5.451389,0.59958494,0.12730925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.59958494,921.18445,5.451389,0.59958494,34.490486,,,,,,,,,,,,,,,,,5.451389,0.6895227,0.2178294,5.451389,0.6895227,0.008505627,,,,,,,,,,,,,5.451389,6.0,1.0,,,,,5.451389,0.6895227,0.031229952,5.451389,0.6895227,27.637411,5.451389,0.6895227,0.0010409984,5.451389,0.6895227,0.03757514,5.451389,0.6895227,6.0,,,,,,,
5.451389,0.62956417,1.8926969,5.451389,0.62956417,0.123099804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.62956417,856.3211,5.451389,0.62956417,32.7065,,,,,,,,,,,,,,,,,5.451389,0.7195019,0.22031973,5.451389,0.7195019,0.008643113,,,,,,,,,,,,,5.451389,6.0,2.0,,,,,5.451389,0.7195019,0.032367304,5.451389,0.7195019,27.642418,5.451389,0.7195019,0.0010789102,5.451389,0.7195019,0.037753414,5.451389,0.7195019,6.0,,,,,,,
5.451389,0.6595434,1.7700877,5.451389,0.6595434,0.118964754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.6595434,799.73175,5.451389,0.6595434,30.986443,,,,,,,,,,,,,,,,,5.451389,0.74948114,0.22221476,5.451389,0.74948114,0.009011804,,,,,,,,,,,,,5.451389,7.0,0.0,,,,,5.451389,0.74948114,0.033329535,5.451389,0.74948114,27.646648,5.451389,0.74948114,0.0011109847,5.451389,0.74948114,0.03896924,5.451389,0.74948114,6.0,,,,,,,
5.451389,0.6895226,1.6403689,5.451389,0.6895226,0.11023354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.6895226,740.0834,5.451389,0.6895226,27.425358,,,,,,,,,,,,,,,,,5.451389,0.7794604,0.2207783,5.451389,0.7794604,0.009171864,,,,,,,,,,,,,5.451389,7.0,1.0,,,,,5.451389,0.7794604,0.033168033,5.451389,0.7794604,27.645939,5.451389,0.7794604,0.0011056012,5.451389,0.7794604,0.03988031,5.451389,0.7794604,6.0,,,,,,,
5.451389,0.7195019,1.5344192,5.451389,0.7195019,0.10603897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.7195019,691.1278,5.451389,0.7195019,25.70329,,,,,,,,,,,,,,,,,5.451389,0.80943966,0.22176392,5.451389,0.80943966,0.008999626,,,,,,,,,,,,,5.451389,7.0,2.0,,,,,5.451389,0.80943966,0.033808157,5.451389,0.80943966,27.648754,5.451389,0.80943966,0.0011269384,5.451389,0.80943966,0.03899655,5.451389,0.80943966,6.0,,,,,,,
5.451389,0.74948114,1.4315933,5.451389,0.74948114,0.10374832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.74948114,643.3775,5.451389,0.74948114,24.768196,,,,,,,,,,,,,,,,,5.451389,0.8394189,0.22099467,5.451389,0.8394189,0.009485116,,,,,,,,,,,,,5.451389,8.0,0.0,,,,,5.451389,0.8394189,0.033879954,5.451389,0.8394189,27.64907,5.451389,0.8394189,0.0011293319,5.451389,0.8394189,0.04115394,5.451389,0.8394189,6.0,,,,,,,
5.451389,0.7794604,1.3311319,5.451389,0.7794604,0.100892454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.7794604,597.091,5.451389,0.7794604,23.561531,,,,,,,,,,,,,,,,,5.451389,0.8693981,0.22119328,5.451389,0.8693981,0.009574341,,,,,,,,,,,,,5.451389,8.0,1.0,,,,,5.451389,0.8693981,0.034286924,5.451389,0.8693981,27.650864,5.451389,0.8693981,0.0011428975,5.451389,0.8693981,0.041476507,5.451389,0.8693981,6.0,,,,,,,
5.451389,0.80943966,1.2572066,5.451389,0.80943966,0.09672765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.80943966,562.7146,5.451389,0.80943966,21.811018,,,,,,,,,,,,,,,,,5.451389,0.8993774,0.22193299,5.451389,0.8993774,0.009479819,,,,,,,,,,,,,5.451389,8.0,2.0,,,,,5.451389,0.8993774,0.034871146,5.451389,0.8993774,27.653435,5.451389,0.8993774,0.0011623716,5.451389,0.8993774,0.04097764,5.451389,0.8993774,6.0,,,,,,,
5.451389,0.8394189,1.1740592,5.451389,0.8394189,0.095805444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.8394189,524.64557,5.451389,0.8394189,21.416107,,,,,,,,,,,,,,,,,5.451389,0.92935663,0.21936633,5.451389,0.92935663,0.009337728,,,,,,,,,,,,,5.451389,9.0,0.0,,,,,5.451389,0.92935663,0.034296844,5.451389,0.92935663,27.650904,5.451389,0.92935663,0.001143228,5.451389,0.92935663,0.040789485,5.451389,0.92935663,6.0,,,,,,,
5.451389,0.8693981,1.1076157,5.451389,0.8693981,0.09308344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.8693981,494.23306,5.451389,0.8693981,20.270956,,,,,,,,,,,,,,,,,5.451389,0.95933586,0.22116171,5.451389,0.95933586,0.008674327,,,,,,,,,,,,,5.451389,9.0,1.0,,,,,5.451389,0.95933586,0.03525549,5.451389,0.95933586,27.655123,5.451389,0.95933586,0.0011751832,5.451389,0.95933586,0.03774435,5.451389,0.95933586,6.0,,,,,,,
5.451389,0.89937735,1.0407407,5.451389,0.89937735,0.08966235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.89937735,463.26535,5.451389,0.89937735,18.96214,,,,,,,,,,,,,,,,,5.451389,0.98931515,0.22213952,5.451389,0.98931515,0.009222603,,,,,,,,,,,,,5.451389,9.0,2.0,,,,,5.451389,0.98931515,0.035934698,5.451389,0.98931515,27.658112,5.451389,0.98931515,0.0011978231,5.451389,0.98931515,0.039850213,5.451389,0.98931515,6.0,,,,,,,
5.451389,0.92935663,0.9708612,5.451389,0.92935663,0.08641976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451389,0.92935663,430.78513,5.451389,0.92935663,17.562738,,,,,,,,,,,,,,,,,5.451389,1.0192944,0.21857345,5.451389,1.0192944,0.009271131,,,,,,,,,,,,,,,,,,,,5.451389,1.0192944,0.03501355,5.451389,1.0192944,27.65406,5.451389,1.0192944,0.0011671183,5.451389,1.0192944,0.040687043,5.451389,1.0192944,6.0,,,,,,,
