range_raw,range (m) for NRB,range (m),copol_raw,copol_snr,copol_nrb,pbls,Normalize copol nrb
0.029979246,29.979246,119.91698000000001,23.900715,5565.9976,0.22231396,2.3683605,0.09222457509873798
0.05995849,59.958490000000005,149.89623,10.761535,2487.0144,0.217756,,0.09033375400807393
0.08993774,89.93774,179.87548,9.352194,2157.94,0.21011128,,0.0871624234548832
0.11991698,119.91698000000001,209.85472,8.628321,1989.594,0.20268154,,0.08408027506170943
0.14989623,149.89623,239.83397,8.106769,1868.9529,0.19274047,,0.0799563282039556
0.17987548,179.87548,269.8132,7.504255,1724.8708,0.19095547,,0.0792158399928183
0.20985472,209.85472,299.79247,6.923501,1585.5923,0.19027315,,0.07893278681846357
0.23983397,239.83397,329.7717,6.278908,1435.6636,0.19223791,,0.0797478465482754
0.2698132,269.8132,359.75096,5.814413,1326.6741,0.19724262,,0.08182399711139075
0.29979247,299.79247,389.7302,5.391388,1227.7798,0.20334587,,0.08435586527644603
0.3297717,329.7717,419.70944,5.0041647,1136.48,0.21087821,,0.08748057618528517
0.35975096,359.75096,449.6887,4.642317,1052.036,0.22024345,,0.09136564610935878
0.3897302,389.7302,479.66793,4.3385243,980.1282,0.23590654,,0.09786331193287832
0.41970944,419.70944,509.64719999999994,4.0682726,917.14636,0.24560326,,0.10188589279937647
0.44968867,449.68867,539.6264,3.818117,857.9443,0.23525564,,0.09759329301039694
0.47966793,479.66793,569.60565,3.691596,829.1482,0.22903162,,0.09501132469897805
0.5096472,509.64719999999994,599.58494,3.455362,773.5015,0.23117413,,0.09590012212040314
0.5396264,539.6264,629.56417,3.0028708,667.1286,0.23477104,,0.09739226186915485
0.56960565,569.60565,659.5434,2.6727948,590.25476,0.2458257,,0.10197816966082487
0.59958494,599.58494,689.5227000000001,2.4657743,541.0823,0.25491187,,0.10574747037196734
0.62956417,629.56417,719.5019,2.2955675,500.89572,0.25507376,,0.10581462871174382
0.6595434,659.5434,749.48114,2.2184439,482.9762,0.252077,,0.10457145478927447
0.6895226,689.5226,779.4604,2.1250334,461.1098,0.2555614,,0.10601692096456118
0.7195019,719.5019,809.43966,1.9755467,426.80963,0.2537588,,0.10526913158114602
0.74948114,749.48114,839.4189,1.8167038,389.8726,0.257197,,0.1066954321792033
0.7794604,779.4604,869.3981,1.7284843,368.89075,0.25373483,,0.10525918788231076
0.80943966,809.43966,899.3774,1.6218654,343.22562,0.25387722,,0.1053182568550748
0.8394189,839.4189,929.35663,1.5454409,325.61353,0.25568813,,0.10606949355335527
0.8693981,869.3981,959.33586,1.4456493,301.7159,0.25353023,,0.10517431175458039
0.89937735,899.37735,989.31515,1.3619069,282.42917,0.2536718,,0.10523304055909058
0.92935663,929.35663,1019.2943999999999,1.2992563,267.56882,0.24945648,,0.10348436001781817
0.95933586,959.33586,1049.2736,1.2279042,251.03711,0.244611,,0.10147426432185093
0.9893151,989.3151,1079.2528,1.1652832,236.16267,0.23987961,,0.09951149764549638
1.0192944,1019.2943999999999,1109.2321,1.1025138,220.97472,0.23200543,,0.09624497805873279
1.0492736,1049.2736,1139.2113,1.038361,206.30367,0.22358926,,0.09275361970135053
1.0792528,1079.2528,1169.1906000000001,0.97347903,190.77707,0.21106793,,0.08755927950372604
1.1092321,1109.2321,1199.1699,0.9100847,176.0084,0.19717376,,0.08179543127485354
1.1392113,1139.2113,1229.1491,0.8472557,161.64545,0.1928972,,0.08002134597276878
1.1691905,1169.1905,1259.1283,0.7769001,145.1227,0.18899193,,0.07840128636699392
1.1991699,1199.1699,1289.1075999999998,0.7127622,130.19147,0.18449388,,0.07653531830082805
1.2291491,1229.1491,1319.0868,0.6722743,120.92536,0.18735775,,0.07772336422420605
1.2591283,1259.1283,1349.066,0.6433289,113.650475,0.18625312,,0.07726512025072226
