bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,58.7413,0.0374307,161.776,0.871515,0.0,161.776,0.871515,1569.3347973722107,185.6261796985709,320370439.6086988,320.3704396086988,42.92463176823177,128.5196944003198,38.0,282.3704396086988,494.39639191683113,0.0,494.39639191683113,0.2,2471.9819595841554,0.0,0.0,0.0,0.0
1,3.75,59.1858,0.0384745,162.345,0.885229,0.0,162.345,0.885229,1538.3123887249997,183.39322367432607,322609619.6070023,322.60961960700234,43.36913176823177,130.75887439862333,36.06328740122878,286.5463322057736,497.3416656492187,0.0,497.3416656492187,0.2,2486.7083282460935,6993.867173192139,34969.33586596069,279754.6869276855,1.4810951839800783e-07
2,7.5,56.0016,0.0448876,165.276,0.849573,0.0,165.276,0.849573,1247.596218109233,194.54008072290435,334393891.5472534,334.39389154725336,40.18493176823177,142.54314633887435,34.23847134592593,300.15542020132744,476.24303658584677,0.0,476.24303658584677,0.2,2381.215182929234,26788.67080795388,133943.35403976942,1071546.832318155,5.673051880506195e-07
3,11.25,53.5627,0.0360106,166.533,0.868773,0.0,166.533,0.868773,1487.414816748402,191.68758697611457,339579806.2604966,339.57980626049664,37.74603176823177,147.72906105211763,32.51885340007681,307.06095286041983,460.0827933779269,0.0,460.0827933779269,0.2,2300.4139668896346,58229.228536893876,291146.1426844694,2329169.141475755,1.2331236470066653e-06
4,15.0,53.3052,0.036322,169.581,0.857801,0.0,169.581,0.857801,1467.5733715103793,197.69270495138147,352499055.5666856,352.4990555666856,37.488531768231766,160.64831035830662,30.898139760816136,321.6009158058695,458.3765886848115,0.0,458.3765886848115,0.2,2291.8829434240574,103134.7324540826,515673.6622704129,4125389.2981633036,2.1840900285370513e-06
5,18.75,52.0592,0.0394188,171.173,0.855402,0.0,171.173,0.855402,1320.669325296559,200.10825319557355,359448094.6267012,359.44809462670116,36.242531768231764,167.59734941832215,29.370416759027677,330.0776778676735,450.12054578142545,0.0,450.12054578142545,0.2,2250.602728907127,158245.5043762824,791227.5218814119,6329820.175051295,3.3511739444607746e-06
6,22.5,51.1149,0.0425855,171.809,0.86363,0.0,171.809,0.86363,1200.288830705287,198.93820270254622,362264125.80019176,362.2641258001918,35.298231768231766,170.41338059181277,27.930127845898994,334.3339979542928,443.86357843498297,0.0,443.86357843498297,0.2,2219.3178921749145,224705.93658271013,1123529.6829135504,8988237.463308405,4.758610254424999e-06
7,26.25,50.7822,0.0471538,170.871,0.869801,0.0,170.871,0.869801,1076.9481992967692,196.44838302094388,358118966.5627785,358.1189665627785,34.96553176823177,166.2682213543995,26.572051973526886,331.5469145892516,441.6590957111014,0.0,441.6590957111014,0.2,2208.2954785555066,304330.7206384308,1521653.6031921539,12173228.82553723,6.444828783744811e-06
8,30.0,50.0878,0.0523566,171.24,0.872201,0.0,171.24,0.872201,956.6663992696241,196.33089161787248,359743666.88123006,359.74366688123007,34.27113176823177,167.89292167285106,25.29128328511626,334.4523835961138,437.0579751716863,0.0,437.0579751716863,0.2,2185.289875858431,393352.17765451764,1966760.888272588,15734087.106180705,8.330041184729504e-06
9,33.75,49.3657,0.0583324,169.782,0.871858,0.0,169.782,0.871858,846.282683380077,194.73584001064395,353368642.8631073,353.3686428631073,33.549031768231764,161.5178976547283,24.083212035431963,329.2854308276753,432.2733133895555,0.0,432.2733133895555,0.2,2161.3665669477773,492386.3210327905,2461931.605163953,19695452.84131162,1.0427292807828394e-05
10,37.5,48.6022,0.0612176,171.055,0.872201,0.0,171.055,0.872201,793.9252763911034,196.1187845462227,358928152.888642,358.928152888642,32.78553176823177,167.07740768026298,22.943506666970173,335.9846462216718,427.2143336489976,0.0,427.2143336489976,0.2,2136.071668244988,600770.1566939028,3003850.7834695145,24030806.267756112,1.2722543390142415e-05
11,41.25,47.5843,0.0624609,168.777,0.894143,0.0,168.777,0.894143,761.8253979689694,188.75839770595977,349042828.4693474,349.0428284693474,31.767631768231766,157.1920832609684,21.868096971831555,327.17473149751584,420.4696899320179,0.0,420.4696899320179,0.2,2102.3484496600895,715455.4567749492,3577277.283874746,28618218.270997968,1.5151240438814281e-05
12,45.0,46.4075,0.0634191,167.705,0.884886,0.0,167.705,0.884886,731.759044199618,189.5215880915734,344488866.2751347,344.4888662751347,30.590831768231766,152.63812106675567,20.853158273520616,323.6357080016141,412.6721688335391,0.0,412.6721688335391,0.2,2063.360844167695,835661.1418879167,4178305.7094395827,33426445.67551667,1.769684299172326e-05
13,48.75,45.1807,0.0631369,167.554,0.870144,0.0,167.554,0.870144,715.5989603544045,192.55893277434538,343852329.7958262,343.8523297958262,29.36403176823177,152.0015845874472,19.895096566880543,323.95723322894565,404.543345852902,0.0,404.543345852902,0.2,2022.71672926451,961422.5453785374,4807112.726892686,38456901.81514149,2.036009930511874e-05
14,52.5,44.0859,0.0621686,167.487,0.878715,0.0,167.487,0.878715,709.1345148515489,190.60446219764086,343570279.5656557,343.5702795656557,28.26923176823177,151.7195343572767,18.99053455811675,324.579745007539,397.2891598411629,0.0,397.2891598411629,0.2,1986.4457992058146,1095028.2468122053,5475141.234061027,43801129.87248821,2.318947475714592e-05
15,56.25,43.0559,0.0615764,165.863,0.853344,0.0,165.863,0.853344,699.2273013687062,194.368273521581,336805553.15828997,336.80555315828997,27.239231768231768,144.95480794991096,18.13629855037899,318.669254607911,390.46434106870095,0.0,390.46434106870095,0.2,1952.3217053435046,1235453.5791626866,6177267.8958134325,49418143.16650746,2.616326991657232e-05
16,60.0,41.9805,0.0605038,168.727,0.87083,0.0,168.727,0.87083,693.8489813862931,193.75423446596926,348829050.217515,348.829050217515,26.163831768231766,156.97830500913597,17.329406123675696,331.49964409383927,383.3387001872393,0.0,383.3387001872393,0.2,1916.6935009361964,1380019.3206740613,6900096.603370307,55200772.82696245,2.9224746753617818e-05
17,63.75,40.9974,0.0590914,166.901,0.857459,0.0,166.901,0.857459,693.7963899992214,194.64604138506917,341113466.98497194,341.1134669849719,25.180731768231766,149.2627217765929,16.56705456099788,324.54641242397406,376.82464258024186,0.0,376.82464258024186,0.2,1884.1232129012092,1531438.8989862641,7657194.494931321,61257555.959450565,3.243136767799174e-05
18,67.5,40.0395,0.0576639,164.506,0.879744,0.0,164.506,0.879744,694.3599028161467,186.99303433726175,331256834.81764543,331.2568348176454,24.222831768231764,139.40608960926642,15.846609975445318,315.41022484220014,370.4775611218523,0.0,370.4775611218523,0.2,1852.3878056092615,1687988.3878614397,8439941.939307198,67519535.51445758,3.574662500681713e-05
19,71.25,39.107,0.055586,165.444,0.866373,0.0,165.444,0.866373,703.5404598280141,190.96162969067595,335082319.2126339,335.08231921263393,23.290331768231766,143.23157400425492,15.16559709588684,319.9167221167471,364.2987810195991,0.0,364.2987810195991,0.2,1821.4939050979956,1849385.5305198086,9246927.652599044,73975421.22079234,3.9164541372397046e-05
20,75.0,38.3222,0.0544913,164.355,0.836202,0.0,164.355,0.836202,703.2718984498443,196.5493983511161,330645133.70954853,330.64513370954853,22.50553176823177,138.79438850116952,14.521689671259445,316.1234440382891,359.0986666772418,0.0,359.0986666772418,0.2,1795.4933333862089,2019930.0000594852,10099650.000297425,80797200.0023794,4.277617119370468e-05
21,78.75,37.5614,0.0533475,164.64,0.846487,0.0,164.64,0.846487,704.0892262992643,194.49796630072285,331800622.9725982,331.8006229725982,21.744731768231766,139.9498777642192,13.912701456027971,317.88792151657026,354.0575772383204,0.0,354.0575772383204,0.2,1770.287886191602,2195710.1938420213,10978550.969210107,87828407.75368084,4.6498678241712726e-05
22,82.5,36.794,0.0511745,163.534,0.878372,0.0,163.534,0.878372,718.9909036727277,186.17852117326143,327339062.9312321,327.3390629312321,20.977331768231764,135.48831772285308,13.336577741597804,314.0024851896343,348.97275595095414,0.0,348.97275595095414,0.2,1744.8637797547706,2375195.8201911817,11875979.100955907,95007832.80764726,5.029965544354393e-05
23,86.25,36.1058,0.0503611,163.065,0.857116,0.0,163.065,0.857116,716.9382718010529,190.24846111844838,325465334.69348896,325.46533469348896,20.28913176823177,133.61458948510995,12.791387400606144,312.6739472928828,344.41271684492665,0.0,344.41271684492665,0.2,1722.0635842246331,2562107.726404212,12810538.63202106,102484309.05616847,5.425789939163856e-05
24,90.0,35.4901,0.0495526,164.204,0.851973,0.0,164.204,0.851973,716.2106529223491,192.73380729201514,330034568.771499,330.034568771499,19.673431768231765,138.18382356311997,12.275315413021143,317.75925335847785,340.3330654680288,0.0,340.3330654680288,0.2,1701.665327340144,2756697.8302910333,13783489.151455166,110267913.21164133,5.83787449636229e-05
25,93.75,34.8891,0.048346,161.625,0.850945,0.0,161.625,0.850945,721.654325073429,189.93589479931137,319778801.1139086,319.77880111390857,19.072431768231766,127.92805590552956,11.786655844860713,307.99214526904785,336.3508168444855,0.0,336.3508168444855,0.2,1681.7540842224275,2956208.351172236,14781041.75586118,118248334.04688942,6.260379048297664e-05
26,97.5,34.3116,0.0476978,161.122,0.86843,0.0,161.122,0.86843,719.3539324664869,185.53251269532376,317815758.62145424,317.8157586214542,18.494931768231766,125.96501341307521,11.32380525211114,306.4919533693431,332.5242801055566,0.0,332.5242801055566,0.2,1662.621400527783,3161058.9377534473,15805294.688767238,126442357.51013789,6.694192287393607e-05
27,101.25,33.7854,0.0474174,160.352,0.868773,0.0,160.352,0.868773,712.510597375647,184.5729551908266,314833686.6390137,314.8336866390137,17.96873176823177,122.9829414306347,10.885256484086923,303.94843015492677,329.0376590977222,0.0,329.0376590977222,0.2,1645.188295488611,3373150.1270939927,16865750.635469962,134926005.0837597,7.143338991667537e-05
28,105.0,33.2664,0.0468391,159.129,0.839288,0.0,159.129,0.839288,710.2271392917455,189.5999942808666,310153527.0581368,310.15352705813683,17.449731768231764,118.30278184975782,10.469592862033808,299.683934196103,325.59874556091853,0.0,325.59874556091853,0.2,1627.9937278045925,3589726.1698091268,17948630.84904563,143589046.79236507,7.601983295151563e-05
29,108.75,32.7343,0.0457492,159.213,0.880086,0.0,159.213,0.880086,715.5163368976944,180.90618416836534,310472792.3433053,310.4727923433053,16.917631768231765,118.62204713492628,10.07548271024303,300.39730963306226,322.07303093098943,0.0,322.07303093098943,0.2,1610.365154654947,3809016.8298697798,19045084.149348896,152360673.19479117,8.066376359052723e-05
30,112.5,32.1524,0.0450839,158.844,0.850945,0.0,158.844,0.850945,713.1681154469777,186.66776348647682,309072685.43388253,309.07268543388255,16.335731768231767,117.22194022550354,9.70167421832204,299.37101121556054,318.21733962643066,0.0,318.21733962643066,0.2,1591.0866981321533,4027438.204647013,20137191.023235064,161097528.1858805,8.52892853262112e-05
