bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,49.323,0.079923,186.75,0.874047,0.0,186.75,0.874047,617.1314890582186,213.66127908453436,435776872.90716267,435.77687290716267,43.66157320679321,435.76278378825947,38.0,397.77687290716267,2973.7157352798326,0.0,2973.7157352798326,0.2,14868.578676399162,0.0,0.0,0.0,0.0
1,3.75,49.7698,0.115411,186.784,0.901372,0.0,186.784,0.901372,431.23965653187304,207.2218795347537,435962051.8075583,435.9620518075583,44.1083732067932,435.9479626886551,36.06328740122878,399.8987644063295,3003.9491914546493,0.0,3003.9491914546493,0.2,15019.745957273246,42243.03550483101,211215.17752415503,1689721.4201932403,0.000569730197418378
2,7.5,46.661,0.0992867,186.566,0.853895,0.0,186.566,0.853895,469.96224066264665,218.4882216197542,434776286.17725277,434.77628617725276,40.99957320679321,434.76219705834956,34.23847134592593,400.53781483132684,2793.5871311227993,0.0,2793.5871311227993,0.2,13967.935655613996,157139.27612565746,785696.3806282872,6285571.045026298,0.0021193313818324757
3,11.25,43.8975,0.20104,187.569,0.860385,1.0,187.569,0.860385,218.35206923995224,218.0058927108213,440262655.852567,440.26265585256704,38.23607320679321,440.24856673366384,32.51885340007681,407.74380245249023,2606.590362682543,0.0,2606.590362682543,0.2,13032.951813412714,329896.59277700935,1649482.9638850465,13195863.711080374,0.0044493026763903175
4,15.0,43.5353,0.129553,188.438,0.873364,0.0,188.438,0.873364,336.04239191682166,215.7611259451958,445080364.2649676,445.0803642649676,37.873873206793206,445.0662751460644,30.898139760816136,414.18222450415146,2582.081504521131,0.0,2582.081504521131,0.2,12910.407522605656,580968.3385172545,2904841.6925862725,23238733.540690176,0.007835497668234782
5,18.75,42.3043,0.0646638,187.886,0.859702,1.0,187.886,0.859702,654.2192076555972,218.54782238496597,442013110.1588157,442.01311015881566,36.642873206793205,441.99902103991246,29.370416759027677,412.64269339978796,2498.7838667610604,0.0,2498.7838667610604,0.2,12493.919333805301,878478.7031581852,4392393.515790926,35139148.12632741,0.011848008529617048
6,22.5,41.4051,0.0652442,189.323,0.871315,0.0,189.323,0.871315,634.6173299695605,217.2842198286498,450049375.80528975,450.04937580528974,35.743673206793204,450.03528668638654,27.930127845898994,422.11924795939075,2437.9380212095934,0.0,2437.9380212095934,0.2,12189.690106047967,1234206.1232373568,6171030.616186783,49368244.92949427,0.016645690581742756
7,26.25,41.0297,0.0668444,189.24,0.887026,0.0,189.24,0.887026,613.8090849794448,213.34211173065955,449580638.478629,449.580638478629,35.368273206793205,449.5665493597258,26.572051973526886,423.00858650510213,2412.535963358147,0.0,2412.535963358147,0.2,12062.679816790735,1662388.062251473,8311940.311257365,66495522.49005892,0.022420563947971324
8,30.0,39.824,0.0631755,187.352,0.849455,1.0,187.352,0.849455,630.3709507641412,220.55553266506172,439068984.0199813,439.0689840199813,34.162573206793205,439.0548949010781,25.29128328511626,413.77770073486505,2330.9502916706433,0.0,2330.9502916706433,0.2,11654.751458353216,2097855.262503579,10489276.312517894,83914210.50014314,0.028293693352710415
9,33.75,38.6618,0.094147,187.235,0.883611,0.0,187.235,0.883611,410.653552423338,211.89754314964392,438426931.61560804,438.42693161560805,33.000373206793206,438.41284249670485,24.083212035431963,414.34371958017607,2252.3081189616632,0.0,2252.3081189616632,0.2,11261.540594808315,2565519.7167547694,12827598.583773846,102620788.67019077,0.034601065885529886
10,37.5,37.47,0.0682025,186.617,0.855603,0.0,186.617,0.855603,549.393350683626,218.11167095019536,435053359.5858445,435.05335958584453,31.808573206793206,435.03927046694133,22.943506666970173,412.10985291887437,2171.6630136144236,0.0,2171.6630136144236,0.2,10858.315068072117,3053901.112895283,15269505.564476416,122156044.51581131,0.041187847017931635
11,41.25,35.9144,0.0532808,186.082,0.895224,1.0,186.082,0.895224,674.0589480638429,207.8608258938545,432156802.4902072,432.1568024902072,30.252973206793207,432.142713371304,21.868096971831555,410.28870551837565,2066.400783476677,0.0,2066.400783476677,0.2,10332.003917383385,3516110.0831345334,17580550.415672667,140644403.32538134,0.04742164164741175
12,45.0,34.5695,0.0486792,186.282,0.856969,0.0,186.282,0.856969,710.1493040148564,217.37309050852483,433237046.0304535,433.2370460304535,28.908073206793205,433.2229569115503,20.853158273520616,412.3838877569329,1975.3959150578962,0.0,1975.3959150578962,0.2,9876.97957528948,4000176.72799224,20000883.639961198,160007069.11968958,0.05395022989497964
13,48.75,33.4253,0.050586,188.003,0.857652,0.0,188.003,0.857652,660.7618708733642,219.20662459832192,442661197.0940604,442.6611970940604,27.763873206793207,442.6471079751572,19.895096566880543,422.76610052717984,1897.9717419262365,0.0,1897.9717419262365,0.2,9489.858709631182,4510648.467921572,22553242.339607857,180425938.71686286,0.060834942645633674
14,52.5,32.3773,0.0478746,187.051,0.873364,0.0,187.051,0.873364,676.2939011500879,214.17301377203546,437419383.02144647,437.4193830214465,26.715873206793205,437.4052939025433,18.99053455811675,418.42884846332976,1827.0570998689218,0.0,1827.0570998689218,0.2,9135.285499344609,5035826.131513716,25179130.657568578,201433045.26054862,0.06791799362391521
15,56.25,31.4081,0.0462242,186.767,0.841599,0.0,186.767,0.841599,679.4730898533669,221.9192275656221,435869451.11679554,435.8694511167955,25.746673206793208,435.8553619978923,18.13629855037899,417.73315256641655,1761.474589294543,0.0,1761.474589294543,0.2,8807.372946472715,5573415.692689765,27867078.463448822,222936627.7075906,0.07516844338820507
16,60.0,30.5014,0.0464709,186.633,0.874389,0.0,186.633,0.874389,656.354837113118,213.44390197040448,435140326.127804,435.140326127804,24.839973206793207,435.1262370089008,17.329406123675696,417.81092000412826,1700.1212439191927,0.0,1700.1212439191927,0.2,8500.606219595962,6120436.478109093,30602182.390545465,244817459.12436372,0.08254609171163742
