bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,36.4209,0.0288289,151.028,0.860385,0.0,151.028,0.860385,1263.3468498624645,175.53537079330764,280797224.0513007,280.7972240513007,21.070331368631372,95.3154893967386,38.0,242.7972240513007,352.7212008300623,0.0,352.7212008300623,0.2,1763.6060041503113,0.0,0.0,0.0,0.0
1,3.75,36.5988,0.0277589,148.872,0.845015,0.0,148.872,0.845015,1318.4528205368367,176.17675425880017,273434733.45513415,273.43473345513416,21.248231368631366,87.95299880057206,36.06328740122878,237.3714460539054,354.02925316959715,0.0,354.02925316959715,0.2,1770.1462658479857,4978.53637269746,24892.681863487298,199141.45490789838,1.1194282070167587e-07
2,7.5,35.159,0.0286896,153.4,0.829303,0.0,153.4,0.829303,1225.4963471083597,184.97461120965437,289108851.1786746,289.10885117867457,19.808431368631368,103.62711652411247,34.23847134592593,254.87037983274865,343.4427789792524,0.0,343.4427789792524,0.2,1717.213894896262,19318.656317582947,96593.28158791474,772746.2527033178,4.3438165727104216e-07
3,11.25,34.2613,0.0266819,154.904,0.849113,0.0,154.904,0.849113,1284.0652277386541,182.4303714582158,294497790.23994505,294.49779023994506,18.910731368631367,109.01605558538296,32.51885340007681,261.97893683986825,336.8422248184853,0.0,336.8422248184853,0.2,1684.2111240924264,42631.594078589544,213157.97039294773,1705263.7631435816,9.585750780767035e-07
4,15.0,34.5956,0.0273943,155.338,0.868241,0.0,155.338,0.868241,1262.875853735996,178.91115485216662,296070419.8475174,296.07041984751737,19.245031368631366,110.58868519295527,30.898139760816136,265.1722800867012,339.3002456004218,0.0,339.3002456004218,0.2,1696.501228002109,76342.55526009492,381712.77630047454,3053702.2104037963,1.716568954332699e-06
5,18.75,34.5775,0.0289846,155.923,0.823838,0.0,155.923,0.823838,1192.961089682107,189.26415144725055,298202849.8479237,298.2028498479237,19.22693136863137,112.72111519336158,29.370416759027677,268.832433088896,339.1671610172539,0.0,339.1671610172539,0.2,1695.8358050862694,119238.45504512831,596192.2752256416,4769538.201805132,2.6810869690662745e-06
6,22.5,34.8226,0.0313486,157.711,0.87029,0.0,157.711,0.87029,1110.8183459548434,181.21660595893323,304811900.1089168,304.8119001089168,19.47203136863137,119.3301654543547,27.930127845898994,276.8817722630178,340.9693174445726,0.0,340.9693174445726,0.2,1704.8465872228628,172615.71695631486,863078.5847815743,6904628.678252595,3.881279317250904e-06
7,26.25,35.4603,0.0355924,157.243,0.841941,0.0,157.243,0.841941,996.288533507153,186.76249285876324,303068547.11548585,303.06854711548584,20.109731368631365,117.58681246092374,26.572051973526886,276.496495141959,345.65815936093793,0.0,345.65815936093793,0.2,1728.2907968046895,238180.07543464628,1190900.3771732314,9527203.01738585,5.355499585241755e-06
8,30.0,35.8559,0.0396057,158.262,0.854237,0.0,158.262,0.854237,905.3217087439434,185.26708630040608,306876847.5687928,306.8768475687928,20.505331368631367,121.39511291423071,25.29128328511626,281.58556428367655,348.5669030681892,0.0,348.5669030681892,0.2,1742.834515340946,313710.2127613703,1568551.0638068514,12548408.510454811,7.053801252114448e-06
9,33.75,36.049,0.0425348,159.165,0.837159,0.0,159.165,0.837159,847.5177971919464,190.1251733541657,310290315.85805464,310.2903158580546,20.69843136863137,124.80858120349251,24.083212035431963,286.2071038226226,349.98671704662763,0.0,349.98671704662763,0.2,1749.933585233138,398656.7448859243,1993283.7244296214,15946269.79543697,8.963831370001457e-06
10,37.5,36.0567,0.0438823,157.193,0.859702,0.0,157.193,0.859702,821.668417562434,182.8459163756744,302882860.30956084,302.88286030956084,20.706131368631368,117.40112565499874,22.943506666970173,279.9393536425907,350.0433331400195,0.0,350.0433331400195,0.2,1750.2166657000976,492248.4372281524,2461242.186140762,19689937.489126094,1.1068248662699846e-05
