a2610914.050417
Narit-cm 09/01/2026 13:35:06 09/01/2026 14:05:04 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 01600 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 01600 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 01600 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
30.3426	0.110851	156.951	0.804594	0
51.8842	0.180014	161.383	0.849143	0
125.09	0.802011	80.883	1.14364	0
337.175	1.59839	0.483132	0.10372	1
497.942	0.140305	30.1541	0.795072	1
499.556	0.0630999	139.925	1.29871	1
480.283	0.221052	130.546	1.32455	1
477.745	0.179555	36.5681	0.821938	1
494.828	0.19738	23.7068	0.651565	1
499.302	0.0809357	41.0829	0.819557	1
499.602	0.0616603	83.1653	0.995711	1
499.454	0.0720198	137.493	1.09535	1
499.292	0.0821226	157.634	1.07019	1
499.838	0.0384497	137.526	1.07903	1
499.997	0.00277085	117.468	1.0406	1
499.989	0.0110548	111.72	0.974627	1
500	0	111.27	0.973947	1
500	0	114.636	0.972246	1
500	0	117.085	0.952183	1
500	0	126.581	0.968166	1
493.716	0.181617	143.59	0.93688	1
459.821	0.330103	165.248	0.946061	1
421.704	0.316211	180.775	0.9362	0
387.346	0.289962	188.921	0.928038	0
356.884	0.266175	193.203	0.925658	0
329.613	0.248663	194.536	0.904914	0
305.178	0.229927	192.02	0.902533	0
283.301	0.213654	191.504	0.908314	0
263.76	0.198865	189.654	0.896752	0
246.192	0.186247	188.388	0.899132	0
230.077	0.174213	186.855	0.872607	0
215.336	0.165867	183.923	0.874988	0
201.825	0.158115	185.09	0.870567	0
189.122	0.153049	182.357	0.88451	0
177.145	0.150325	179.092	0.868527	0
165.894	0.146688	177.793	0.868867	0
155.265	0.144765	176.21	0.860025	0
145.194	0.142996	177.176	0.874988	0
135.649	0.140537	174.127	0.877028	0
