a2610903.330253
Narit-cm 09/01/2026 03:03:02 09/01/2026 03:33:02 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 01600 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 01600 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 01600 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
26.0528	0.144342	181.358	0.895052	0
58.3398	0.323077	195.768	0.882129	0
244.002	2.20292	118.517	1.36672	0
471.999	0.129047	1.41608	0.150989	0
473.457	0	0	0	0
473.457	0	0.0499792	0.0289055	0
473.457	0	20.6581	0.615178	0
473.457	1.2713E-5	18.509	0.611437	0
473.457	0	4.14827	0.325442	0
473.457	0	16.0433	0.540704	0
473.457	0	46.8471	0.816157	0
473.457	0	102.907	1.00863	0
473.457	6.3565E-6	152.936	1.00931	0
473.457	0	138.942	1.05284	0
473.457	6.3565E-6	97.0596	0.975307	0
473.457	0	87.247	0.932119	0
473.457	0	89.0296	0.902533	0
473.457	6.3565E-6	97.8925	0.932459	0
473.457	0	115.868	0.953543	0
473.457	0	119.633	0.921577	0
473.457	0	119.034	0.951843	0
473.457	0	137.676	0.918176	0
473.457	0	155.352	0.932119	0
473.457	0	175.777	0.912735	0
473.457	0	187.705	0.920557	0
473.457	0	195.219	0.893351	0
473.457	0	200.483	0.904573	0
473.457	0	203.199	0.915796	0
473.457	0	204.848	0.88519	0
473.457	0	204.965	0.894372	0
473.457	6.3565E-6	202.782	0.890631	0
473.457	0	203.432	0.88587	0
473.457	0	202.549	0.902533	0
473.457	9.01586E-6	202.416	0.891311	0
474.06	0.0699404	202.865	0.893011	1
486.668	0.251525	202.932	0.88723	1
499.626	0.0570765	200.267	0.892671	1
500	0	201	0.88791	1
500	0	201.483	0.890631	1
500	0	202.182	0.890971	1
499.823	0.032972	201.083	0.88893	1
493.297	0.241936	201.666	0.880429	1
461.398	0.479099	201.216	0.880429	1
416.947	0.508505	201.983	0.906614	1
375.328	0.5034	202.649	0.873968	0
335.189	0.519242	203.065	0.877368	0
295.131	0.52748	201.899	0.88485	0
256.948	0.531029	201.766	0.883829	0
220.563	0.529762	202.016	0.890631	0
185.939	0.510479	203.232	0.900493	0
154.339	0.482922	202.499	0.873968	0
125.908	0.449704	203.099	0.908654	0
100.875	0.407072	200.233	0.88417	0
79.8963	0.356576	201.833	0.909334	0
62.5671	0.304253	200.05	0.890631	0
48.4976	0.258863	198.634	0.876688	0
37.4593	0.215809	196.068	0.875328	0
28.9322	0.174417	195.135	0.895052	0
22.4699	0.140413	194.985	0.889951	0
17.6657	0.110582	191.57	0.860025	0
14.1874	0.0879788	190.837	0.860705	0
11.6699	0.0727335	189.904	0.850163	0
9.86141	0.0585016	188.655	0.847102	0
8.55917	0.0475444	186.272	0.865466	0
7.54991	0.03961	183.374	0.857985	0
6.81414	0.0332825	181.858	0.83384	0
6.30736	0.0295555	179.642	0.846082	0
5.91023	0.0272902	177.493	0.869207	0
5.57538	0.0245924	173.528	0.838941	0
5.30779	0.0236215	173.494	0.851183	0
5.17081	0.0219369	170.162	0.838601	0
5.08897	0.0210201	169.196	0.859345	0
4.98889	0.0210113	167.264	0.840641	0
4.95229	0.0203737	165.781	0.829759	0
4.97592	0.0196013	165.298	0.847783	0
4.95666	0.0201698	161.349	0.854924	0
4.93608	0.0195838	161.433	0.848123	0
4.96667	0.0194074	159.1	0.843362	0
4.98624	0.0192105	158.8	0.831459	0
5.02473	0.0190751	158.434	0.8318	0
5.09314	0.0189079	157.218	0.8352	0
5.12394	0.0184826	154.536	0.851523	0
5.17008	0.0181186	154.719	0.847783	0
5.24536	0.0182377	154.819	0.83554	0
5.28391	0.0177913	152.22	0.842001	0
5.32917	0.0180924	151.02	0.871247	0
5.40847	0.0178565	151.137	0.840641	0
5.47128	0.0177446	150.571	0.846762	0
5.49707	0.0176038	150.271	0.83418	0
5.5492	0.0172689	149.038	0.840641	0
5.62205	0.0175678	148.471	0.824318	0
5.67427	0.0169704	148.888	0.83588	0
5.71243	0.016997	147.555	0.821257	0
5.74535	0.017079	145.923	0.808675	0
5.80121	0.0166749	146.922	0.8318	0
5.85974	0.0167254	146.739	0.843702	0
5.88672	0.0163638	144.74	0.848123	0
5.92308	0.0161981	144.423	0.83282	0
5.96383	0.0164997	144.29	0.848463	0
6.0009	0.0164399	145.173	0.847102	0
6.06734	0.0162598	143.19	0.845742	0
6.11097	0.0155055	143.574	0.8335	0
6.13705	0.0153692	141.591	0.846082	0
6.17669	0.0155234	141.974	0.867166	0
6.21858	0.0154909	141.558	0.840301	0
6.25406	0.0159643	141.075	0.852884	0
6.28756	0.0158432	139.758	0.850503	0
6.31149	0.0154207	141.858	0.844382	0
6.32135	0.0154388	138.226	0.851863	0
6.34337	0.0155948	137.993	0.83588	0
6.3799	0.0154171	138.376	0.826699	0
6.40167	0.0153836	138.092	0.822958	0
6.41749	0.0150722	137.826	0.861385	0
6.42538	0.0152476	138.159	0.849823	0
6.45248	0.0148622	137.209	0.849483	0
6.49544	0.0150936	135.677	0.843702	0
6.5015	0.0148225	137.01	0.854244	0
6.49974	0.0148057	135.41	0.840981	0
6.53996	0.0148877	134.694	0.849823	0
6.58353	0.0146215	137.376	0.830439	0
6.60181	0.0147064	134.594	0.846082	0
6.60915	0.0142844	134.494	0.851863	0
6.59261	0.0142604	133.145	0.858325	0
6.59883	0.0142029	133.611	0.851183	0
6.61833	0.0142081	132.378	0.824998	0
6.61108	0.0143062	132.678	0.837921	0
6.6187	0.0140099	132.178	0.853564	0
6.63051	0.0138543	131.329	0.838261	0
6.64833	0.0140256	132.112	0.869207	0
6.68138	0.0139735	130.446	0.862405	0
6.68796	0.0138055	130.812	0.83384	0
6.6779	0.0142315	132.028	0.845402	0
6.69318	0.0139207	130.446	0.840981	0
6.71931	0.0139035	131.379	0.83588	0
6.73087	0.0137175	130.895	0.870567	0
6.73322	0.014133	130.579	0.845062	0
6.71562	0.0135295	128.863	0.838941	0
6.68843	0.0137705	128.513	0.844382	0
6.69486	0.0133404	127.58	0.831459	0
6.70545	0.0137407	128.813	0.827719	0
6.70523	0.0133487	128.696	0.827719	0
6.72226	0.013213	128.23	0.855944	0
6.72139	0.0131986	127.613	0.83316	0
6.71336	0.0130417	127.78	0.8369	0
6.716	0.0130624	124.915	0.839281	0
6.6892	0.013243	124.531	0.83418	0
6.67454	0.012964	125.181	0.852543	0
6.67573	0.0130578	124.631	0.831119	0
6.64583	0.0125462	124.098	0.840301	0
6.63746	0.0123294	122.749	0.842342	0
6.64351	0.0124155	123.998	0.861385	0
6.62727	0.0124801	123.698	0.820917	0
6.60019	0.012629	124.198	0.843702	0
6.58589	0.0125005	122.066	0.847783	0
6.58374	0.0125684	121.916	0.847102	0
6.57295	0.0123153	120.45	0.851863	0
6.55921	0.0122093	121.399	0.846082	0
6.56537	0.0121673	123.282	0.850163	0
6.53828	0.0116824	119.917	0.825678	0
6.5022	0.0119482	118.551	0.842682	0
6.51057	0.0117687	120.117	0.844722	0
6.5008	0.0117266	118.601	0.837921	0
6.47415	0.0116245	117.718	0.827379	0
6.46462	0.0117582	117.718	0.851863	0
6.44593	0.0115451	117.001	0.851863	0
6.42825	0.0114051	117.668	0.837241	0
6.40914	0.0114344	116.618	0.821598	0
6.38279	0.011401	116.668	0.852203	0
6.36251	0.0115127	116.685	0.837921	0
6.35634	0.0112011	114.352	0.831119	0
6.34491	0.0112749	115.019	0.826358	0
6.30019	0.0111507	111.853	0.83248	0
6.26384	0.0108681	111.92	0.826018	0
6.24305	0.0108479	113.319	0.829079	0
6.2083	0.0106697	109.354	0.845742	0
6.18159	0.0106757	109.471	0.830439	0
6.15498	0.0103964	110.304	0.8318	0
6.12756	0.0103432	107.688	0.856624	0
6.10269	0.010412	109.538	0.828399	0
6.07496	0.0103791	108.222	0.817177	0
6.04584	0.0101145	107.988	0.844722	0
