time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
6.0694447,0.029979246,22.59448,6.0694447,0.029979246,17.918205,6.0694447,29.808645,6.0694447,19.0,6.0694447,22.777779,6.0694447,85.77778,6.0694447,0.0,6.0694447,286.77777,6.0694447,976.9124,6.0694447,16.562992,6.0694447,0.0,6.0694447,0.0,6.0694447,0.0,6.0694447,0.12446541,6.0694447,0.16200945,6.0694447,28.305555,6.0694447,27.742222,6.0694447,28.21,6.0694447,20260106,6.0694447,014000,6.0694447,2026.0,6.0694447,1.0,6.0694447,6.0,6.0694447,1.0,6.0694447,40.0,6.0694447,0.0,6.0694447,-1.0,6.0694447,-999.0,6.0694447,-999.0,6.0694447,-999.0,6.0694447,4.079667,6.0694447,2500.0,6.0694447,0.029979246,5455.5947,6.0694447,0.029979246,3828.8672,6.0694447,,6.0694447,,6.0694447,,6.0694447,,6.0694447,,6.0694447,,6.0694447,,6.0694447,,6.0694447,0.11991698,0.21809177,6.0694447,0.11991698,0.007827938,,,,,,,,,,,,,6.0694447,0.0,0.0,1.5589207,6.0694447,0.0,1.708817,6.0694447,0.11991698,0.029163698,6.0694447,0.11991698,27.628319,6.0694447,0.11991698,0.0009721233,6.0694447,0.11991698,0.034657795,6.0694447,0.11991698,6.0,6.0694447,0.0,WaterCloud,6.0694447,30.0,6.0694447,
6.0694447,0.05995849,9.173405,6.0694447,0.05995849,1.1428678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0694447,0.05995849,2197.4492,6.0694447,0.05995849,211.43811,,,,,,,,,,,,,,,,,6.0694447,0.14989623,0.21351059,6.0694447,0.14989623,0.007123682,,,,,,,,,,,,,6.0694447,0.0,1.0,1.948651,6.0694447,1.0,,6.0694447,0.14989623,0.027935376,6.0694447,0.14989623,27.622917,6.0694447,0.14989623,0.00093117927,6.0694447,0.14989623,0.03229616,6.0694447,0.14989623,6.0,6.0694447,1.0,MixedCloud,,,,
6.0694447,0.08993774,8.496982,6.0694447,0.08993774,0.7764539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0694447,0.08993774,2032.3774,6.0694447,0.08993774,132.50726,,,,,,,,,,,,,,,,,6.0694447,0.17987548,0.20534472,6.0694447,0.17987548,0.0064870976,,,,,,,,,,,,,6.0694447,0.0,2.0,2.1585057,6.0694447,2.0,,6.0694447,0.17987548,0.02543171,6.0694447,0.17987548,27.611898,6.0694447,0.17987548,0.0008477236,6.0694447,0.17987548,0.030624922,6.0694447,0.17987548,6.0,6.0694447,2.0,Ice/dust/ash,,,,
6.0694447,0.11991698,7.956106,6.0694447,0.11991698,0.606277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0694447,0.11991698,1900.7213,6.0694447,0.11991698,95.784706,,,,,,,,,,,,,,,,,6.0694447,0.20985472,0.20024969,6.0694447,0.20985472,0.0064029046,,,,,,,,,,,,,6.0694447,1.0,0.0,,6.0694447,3.0,,6.0694447,0.20985472,0.023949197,6.0694447,0.20985472,27.605375,6.0694447,0.20985472,0.00079830654,6.0694447,0.20985472,0.03099872,6.0694447,0.20985472,6.0,6.0694447,3.0,Rain/Dust,,,,
6.0694447,0.14989623,7.469076,6.0694447,0.14989623,0.5093708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0694447,0.14989623,1782.5112,6.0694447,0.14989623,74.83378,,,,,,,,,,,,,,,,,6.0694447,0.23983397,0.1978474,6.0694447,0.23983397,0.0067267027,,,,,,,,,,,,,6.0694447,1.0,1.0,,6.0694447,4.0,,6.0694447,0.23983397,0.02338377,6.0694447,0.23983397,27.602886,6.0694447,0.23983397,0.000779459,6.0694447,0.23983397,0.03287426,6.0694447,0.23983397,6.0,6.0694447,4.0,Molecular,,,,
6.0694447,0.17987548,6.8905244,6.0694447,0.17987548,0.44251078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0694447,0.17987548,1642.1743,6.0694447,0.17987548,60.499363,,,,,,,,,,,,,,,,,6.0694447,0.2698132,0.1990651,6.0694447,0.2698132,0.0062986324,,,,,,,,,,,,,6.0694447,1.0,2.0,,6.0694447,5.0,,6.0694447,0.2698132,0.02407761,6.0694447,0.2698132,27.605942,6.0694447,0.2698132,0.000802587,6.0694447,0.2698132,0.030666437,6.0694447,0.2698132,6.0,6.0694447,5.0,CleanAerosol,,,,
6.0694447,0.20985472,6.42359,6.0694447,0.20985472,0.40874612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0694447,0.20985472,1529.2119,6.0694447,0.20985472,53.202038,,,,,,,,,,,,,,,,,6.0694447,0.29979247,0.19954361,6.0694447,0.29979247,0.0064211516,,,,,,,,,,,,,6.0694447,2.0,0.0,,6.0694447,6.0,,6.0694447,0.29979247,0.02451076,6.0694447,0.29979247,27.607847,6.0694447,0.29979247,0.0008170253,6.0694447,0.29979247,0.03117394,6.0694447,0.29979247,6.0,6.0694447,6.0,PollutedAerosol,,,,
6.0694447,0.23983397,6.0439835,6.0694447,0.23983397,0.39442214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0694447,0.23983397,1436.9408,6.0694447,0.23983397,50.022305,,,,,,,,,,,,,,,,,6.0694447,0.3297717,0.20231456,6.0694447,0.3297717,0.006505158,,,,,,,,,,,,,6.0694447,2.0,1.0,,6.0694447,7.0,,6.0694447,0.3297717,0.02573168,6.0694447,0.3297717,27.613218,6.0694447,0.3297717,0.0008577227,6.0694447,0.3297717,0.03116245,6.0694447,0.3297717,6.0,6.0694447,7.0,Undetected,,,,
6.0694447,0.2698132,5.6798606,6.0694447,0.2698132,0.3606277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0694447,0.2698132,1348.6472,6.0694447,0.2698132,42.722496,,,,,,,,,,,,,,,,,6.0694447,0.35975096,0.20803693,6.0694447,0.35975096,0.0066598207,,,,,,,,,,,,,6.0694447,2.0,2.0,,6.0694447,8.0,,6.0694447,0.35975096,0.02802325,6.0694447,0.35975096,27.623302,6.0694447,0.35975096,0.0009341083,6.0694447,0.35975096,0.0310134,6.0694447,0.35975096,6.0,,,,,,,
6.0694447,0.29979247,5.295225,6.0694447,0.29979247,0.3454708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0694447,0.29979247,1255.2251,6.0694447,0.29979247,39.53346,,,,,,,,,,,,,,,,,6.0694447,0.3897302,0.2122165,6.0694447,0.3897302,0.0065685245,,,,,,,,,,,,,6.0694447,3.0,0.0,,6.0694447,9.0,,6.0694447,0.3897302,0.02976995,6.0694447,0.3897302,27.63099,6.0694447,0.3897302,0.0009923317,6.0694447,0.3897302,0.030016389,6.0694447,0.3897302,6.0,,,,,,,
