time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
6.125,0.029979246,22.712122,6.125,0.029979246,17.800089,6.125,29.820988,6.125,21.74691,6.125,34.77778,6.125,77.55556,6.125,0.0,6.125,255.44444,6.125,977.81555,6.125,17.64924,6.125,0.0,6.125,0.0,6.125,0.0,6.125,0.18014152,6.125,0.19575518,6.125,27.112223,6.125,26.74889,6.125,27.136665,6.125,20260106,6.125,030000,6.125,2026.0,6.125,1.0,6.125,6.0,6.125,3.0,6.125,0.0,6.125,0.0,6.125,-1.0,6.125,-999.0,6.125,-999.0,6.125,-999.0,6.125,3.9703336,6.125,2500.0,6.125,0.029979246,4546.497,6.125,0.029979246,3482.9001,6.125,,6.125,,6.125,,6.125,,6.125,,6.125,,6.125,,6.125,,6.125,0.11991698,0.23044437,6.125,0.11991698,0.008614928,,,,,,,,,,,,,6.125,0.0,0.0,,6.125,0.0,1.948651,6.125,0.11991698,0.023256656,6.125,0.11991698,27.602333,6.125,0.11991698,0.00077522185,6.125,0.11991698,0.036047295,6.125,0.11991698,6.0,6.125,0.0,WaterCloud,6.125,30.0,6.125,
6.125,0.05995849,9.379876,6.125,0.05995849,1.0859586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.125,0.05995849,1856.127,6.125,0.05995849,176.27667,,,,,,,,,,,,,,,,,6.125,0.14989623,0.22681594,6.125,0.14989623,0.008393145,,,,,,,,,,,,,6.125,0.0,1.0,,6.125,1.0,,6.125,0.14989623,0.02242417,6.125,0.14989623,27.598665,6.125,0.14989623,0.0007474724,6.125,0.14989623,0.035691213,6.125,0.14989623,6.0,6.125,1.0,MixedCloud,,,,
6.125,0.08993774,8.704121,6.125,0.08993774,0.7911647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.125,0.08993774,1719.7173,6.125,0.08993774,117.798164,,,,,,,,,,,,,,,,,6.125,0.17987548,0.22128923,6.125,0.17987548,0.008068258,,,,,,,,,,,,,6.125,0.0,2.0,,6.125,2.0,,6.125,0.17987548,0.02102109,6.125,0.17987548,27.592493,6.125,0.17987548,0.000700703,6.125,0.17987548,0.03514872,6.125,0.17987548,6.0,6.125,2.0,Ice/dust/ash,,,,
6.125,0.11991698,8.2244835,6.125,0.11991698,0.6550052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.125,0.11991698,1622.8829,6.125,0.11991698,90.851776,,,,,,,,,,,,,,,,,6.125,0.20985472,0.218675,6.125,0.20985472,0.007824255,,,,,,,,,,,,,6.125,1.0,0.0,,6.125,3.0,,6.125,0.20985472,0.02048599,6.125,0.20985472,27.59014,6.125,0.20985472,0.0006828664,6.125,0.20985472,0.034500554,6.125,0.20985472,6.0,6.125,3.0,Rain/Dust,,,,
6.125,0.14989623,7.7669196,6.125,0.14989623,0.5756061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.125,0.14989623,1530.5928,6.125,0.14989623,75.17623,,,,,,,,,,,,,,,,,6.125,0.23983397,0.21361871,6.125,0.23983397,0.007454526,,,,,,,,,,,,,6.125,1.0,1.0,,6.125,4.0,,6.125,0.23983397,0.019204194,6.125,0.23983397,27.5845,6.125,0.23983397,0.00064013974,6.125,0.23983397,0.03370091,6.125,0.23983397,6.0,6.125,4.0,Molecular,,,,
6.125,0.17987548,7.2705483,6.125,0.17987548,0.5188011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.125,0.17987548,1430.272,6.125,0.17987548,63.857742,,,,,,,,,,,,,,,,,6.125,0.2698132,0.2106055,6.125,0.2698132,0.0071426174,,,,,,,,,,,,,6.125,1.0,2.0,,6.125,5.0,,6.125,0.2698132,0.018543178,6.125,0.2698132,27.58159,6.125,0.2698132,0.000618106,6.125,0.2698132,0.032820657,6.125,0.2698132,6.0,6.125,5.0,CleanAerosol,,,,
6.125,0.20985472,6.869805,6.125,0.20985472,0.4789231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.125,0.20985472,1349.2283,6.125,0.20985472,55.958534,,,,,,,,,,,,,,,,,6.125,0.29979247,0.20810002,6.125,0.29979247,0.0069231233,,,,,,,,,,,,,6.125,2.0,0.0,,6.125,6.0,,6.125,0.29979247,0.018043872,6.125,0.29979247,27.579391,6.125,0.29979247,0.0006014624,6.125,0.29979247,0.032185473,6.125,0.29979247,6.0,6.125,6.0,PollutedAerosol,,,,
6.125,0.23983397,6.397263,6.125,0.23983397,0.442957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.125,0.23983397,1254.0111,6.125,0.23983397,48.822655,,,,,,,,,,,,,,,,,6.125,0.3297717,0.2079519,6.125,0.3297717,0.0066190404,,,,,,,,,,,,,6.125,2.0,1.0,,6.125,7.0,,6.125,0.3297717,0.018201338,6.125,0.3297717,27.580086,6.125,0.3297717,0.00060671126,6.125,0.3297717,0.030843493,6.125,0.3297717,6.0,6.125,7.0,Undetected,,,,
6.125,0.2698132,5.8982,6.125,0.2698132,0.41178048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.125,0.2698132,1153.4169,6.125,0.2698132,42.72258,,,,,,,,,,,,,,,,,6.125,0.35975096,0.21469148,6.125,0.35975096,0.0067559164,,,,,,,,,,,,,6.125,2.0,2.0,,6.125,8.0,,6.125,0.35975096,0.02045822,6.125,0.35975096,27.590017,6.125,0.35975096,0.00068194064,6.125,0.35975096,0.030526629,6.125,0.35975096,6.0,,,,,,,
6.125,0.29979247,5.426908,6.125,0.29979247,0.38685113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.125,0.29979247,1058.4883,6.125,0.29979247,37.766296,,,,,,,,,,,,,,,,,6.125,0.3897302,0.21905532,6.125,0.3897302,0.0068916744,,,,,,,,,,,,,6.125,3.0,0.0,,6.125,9.0,,6.125,0.3897302,0.022035863,6.125,0.3897302,27.596958,6.125,0.3897302,0.0007345288,6.125,0.3897302,0.030511878,6.125,0.3897302,6.0,,,,,,,
