bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,41.8141,0.0402278,148.801,0.842468,0.0,148.801,0.842468,1039.4329294666873,176.62510623548906,273195310.16400534,273.1953101640053,27.22346323676324,95.87345734077911,38.0,235.19531016400532,376.60248297460987,0.0,376.60248297460987,0.2,1883.0124148730492,0.0,0.0,0.0,0.0
1,3.75,41.944,0.0390095,147.915,0.861608,0.0,147.915,0.861608,1075.225265640421,171.673197091949,270223561.2876683,270.2235612876683,27.35336323676324,92.9017084644421,36.06328740122878,234.16027388643954,377.498158407496,0.0,377.498158407496,0.2,1887.49079203748,5308.567852605413,26542.839263027065,212342.7141042165,1.2493468901808734e-07
2,7.5,39.8965,0.039401,151.074,0.872203,0.0,151.074,0.872203,1012.5758229486562,173.2096771049859,280956277.16734535,280.9562771673453,25.30586323676324,103.63442434411911,34.23847134592593,246.7178058214194,363.38041053348104,0.0,363.38041053348104,0.2,1816.902052667405,20440.14809250831,102200.74046254154,817605.9237003323,4.810494310942723e-07
3,11.25,38.4483,0.0335266,153.08,0.859215,0.0,153.08,0.859215,1146.7998544439342,178.16262518694393,287974307.30402774,287.9743073040277,23.85766323676324,110.65245448080151,32.51885340007681,255.4554539039509,353.39490505306674,0.0,353.39490505306674,0.2,1766.9745252653336,44726.542670778756,223632.71335389378,1789061.7068311502,1.0526184942112876e-06
4,15.0,38.3501,0.0326488,152.662,0.862633,0.0,152.662,0.862633,1174.6251010756903,176.9721306743424,286498590.196179,286.49859019617895,23.759463236763235,109.17673737295274,30.898139760816136,255.6004504353628,352.7178047643105,0.0,352.7178047643105,0.2,1763.5890238215522,79361.50607196985,396807.5303598493,3174460.2428787937,1.867736338011085e-06
5,18.75,37.6588,0.0336926,154.4,0.862633,0.0,154.4,0.862633,1117.7172435490284,178.9868924560039,292681447.33250433,292.6814473325043,23.068163236763237,115.35959450927811,29.370416759027677,263.3110305734766,347.95121179468583,0.0,347.95121179468583,0.2,1739.7560589734292,122326.59789656923,611632.9894828462,4893063.915862769,2.8788999012883995e-06
6,22.5,37.2284,0.0359102,154.501,0.842127,0.0,154.501,0.842127,1036.7082333153253,183.46520180447843,293044585.3165242,293.0445853165242,22.637763236763238,115.722732493298,27.930127845898994,265.1144574706252,344.983554317286,0.0,344.983554317286,0.2,1724.91777158643,174647.92437312604,873239.6218656301,6985916.974925041,4.110258119523144e-06
7,26.25,37.2093,0.0423231,154.033,0.823671,0.0,154.033,0.823671,879.1723668634859,187.00791942413898,291365500.58296555,291.3655005829656,22.618663236763236,114.04364775973937,26.572051973526886,264.7934486094387,344.85185762161143,0.0,344.85185762161143,0.2,1724.259288108057,237624.48314239163,1188122.415711958,9504979.325695666,5.592382301359862e-06
8,30.0,36.9244,0.0462139,153.832,0.875962,0.0,153.832,0.875962,798.9890487494022,175.61492393505654,290647144.4813621,290.6471444813621,22.333763236763236,113.32529165813588,25.29128328511626,265.3558611962458,342.88743937042375,0.0,342.88743937042375,0.2,1714.4371968521186,308598.69543338136,1542993.4771669067,12343947.817335254,7.262727559643896e-06
9,33.75,36.5723,0.0493611,154.25,0.84281,0.0,154.25,0.84281,740.913391314213,183.0187112160511,292142918.020057,292.14291802005704,21.981663236763236,114.82106519683083,24.083212035431963,268.05970598462505,340.4596693941402,0.0,340.4596693941402,0.2,1702.2983469707008,387804.8421692628,1939024.2108463137,15512193.686770512,9.126807587539113e-06
10,37.5,36.1594,0.054797,152.261,0.821279,0.0,152.261,0.821279,659.8791904666314,185.39497539812902,285089533.36583525,285.0895333658352,21.568763236763235,107.76768054260901,22.943506666970173,262.14602669886506,337.61267642848406,0.0,337.61267642848406,0.2,1688.0633821424203,474767.8262275557,2373839.1311377785,18990713.049102228,1.1173441194016496e-05
11,41.25,35.4955,0.0555302,151.609,0.851013,0.0,151.609,0.851013,639.2107357798099,178.15121508132074,282812268.9811823,282.8122689811823,20.904863236763237,105.49041615795608,21.868096971831555,260.9441720093507,333.0350096086753,0.0,333.0350096086753,0.2,1665.1750480433764,566679.8835372615,2833399.417686308,22667195.34149046,1.3336548950351365e-05
12,45.0,34.7309,0.0550442,152.211,0.851354,0.0,152.211,0.851354,630.9638436020507,178.78696758340243,284914294.3525495,284.9142943525495,20.140263236763236,107.59244152932331,20.853158273520616,264.0611360790289,327.7630047127184,0.0,327.7630047127184,0.2,1638.815023563592,663720.0845432547,3318600.4227162735,26548803.381730188,1.5620345196637682e-05
13,48.75,34.0074,0.0552671,150.556,0.849987,0.0,150.556,0.849987,615.3281065950629,177.12741488987479,279169997.5360591,279.1699975360591,19.416763236763234,101.84814471283289,19.895096566880543,259.27490096917853,322.7743890414852,0.0,322.7743890414852,0.2,1613.871945207426,767093.5089564048,3835467.5447820234,30683740.358256187,1.8053190926480444e-05
14,52.5,33.3055,0.0553271,150.489,0.839734,0.0,150.489,0.839734,601.9744392892453,179.21032136366992,278939720.2606559,278.93972026065586,18.71486323676324,101.61786743742965,18.99053455811675,259.9491857025391,317.9347078533186,0.0,317.9347078533186,0.2,1589.673539266593,876307.5385207095,4381537.692603547,35052301.54082838,2.062349259707733e-05
15,56.25,32.6329,0.0553731,150.188,0.856481,0.0,150.188,0.856481,589.3276699335959,175.35473641563559,277907346.6513523,277.90734665135227,18.042263236763237,100.58549382812606,18.13629855037899,259.7710481009733,313.2970535333858,0.0,313.2970535333858,0.2,1566.4852676669288,991291.4584454785,4956457.292227392,39651658.33781914,2.3329585968537428e-05
16,60.0,31.9702,0.0528582,150.422,0.856823,0.0,150.422,0.856823,604.829525031121,175.55784566940898,278709617.936847,278.709617936847,17.379563236763236,101.38776511362079,17.329406123675696,261.3802118131713,308.7276608515251,0.0,308.7276608515251,0.2,1543.6383042576256,1111419.5790654905,5557097.895327452,44456783.16261962,2.6156745723992483e-05
17,63.75,31.3444,0.0514021,150.823,0.826747,0.0,150.823,0.826747,609.7883160415626,182.4294493962482,280089411.4083225,280.0894114083225,16.753763236763238,102.76755858509631,16.56705456099788,263.52235684732466,304.4126979115698,0.0,304.4126979115698,0.2,1522.063489557849,1237152.2301062392,6185761.150531195,49486089.20424957,2.9115805510613853e-05
18,67.5,30.7448,0.0508366,151.91,0.860241,0.0,151.91,0.860241,604.7768733550238,176.590048602659,283861472.76099616,283.86147276099615,16.15416323676324,106.53961993776994,15.846609975445318,268.0148627855508,300.2783869834822,0.0,300.2783869834822,0.2,1501.391934917411,1368143.4006934909,6840717.003467454,54725736.02773963,3.219862212251823e-05
19,71.25,30.1404,0.050227,150.539,0.869468,0.0,150.539,0.869468,600.0836203635495,173.1392069633385,279111552.3989532,279.1115523989532,15.549763236763237,101.78969957572701,15.16559709588684,263.9459553030664,296.11097950360204,0.0,296.11097950360204,0.2,1480.5548975180102,1503225.8943862547,7516129.471931274,60129035.775450185,3.537772613133491e-05
20,75.0,29.5967,0.0480718,149.168,0.837,0.0,149.168,0.837,615.6769665375542,178.21744324970132,274434954.82405615,274.43495482405615,15.006063236763236,97.11310200082994,14.521689671259445,259.9132651527967,292.36210550159865,0.0,292.36210550159865,0.2,1461.8105275079931,1644536.8434464925,8222684.217232461,65781473.737859696,3.870341395635287e-05
21,78.75,29.1188,0.0464959,148.366,0.835975,0.0,148.366,0.835975,626.2659718383771,177.4765991805975,271732580.82545197,271.732580825452,14.528163236763238,94.41072800222577,13.912701456027971,257.81987936942403,289.06693006375167,0.0,289.06693006375167,0.2,1445.3346503187583,1792666.633473485,8963333.167367425,71706665.3389394,4.2189580049577806e-05
22,82.5,28.6366,0.0456296,148.55,0.838025,0.0,148.55,0.838025,627.5882322001509,177.26201485635872,272350427.27207726,272.35042727207724,14.045963236763239,95.02857444885103,13.336577741597804,259.01384953047943,285.74210563159045,0.0,285.74210563159045,0.2,1428.7105281579522,1944832.2064550126,9724161.032275062,77793288.2582005,4.577072642795099e-05
23,86.25,28.1595,0.0444807,148.416,0.818886,0.0,148.416,0.818886,633.0723212539372,181.2413449491138,271900347.76042753,271.9003477604275,13.568863236763239,94.5784949372013,12.791387400606144,259.10896035982137,282.4524462857089,0.0,282.4524462857089,0.2,1412.2622314285445,2101181.401197281,10505907.005986407,84047256.04789124,4.945033240939603e-05
24,90.0,27.786,0.0435297,148.333,0.855798,0.0,148.333,0.855798,638.3228002949711,173.32711691310334,271621906.1447642,271.6219061447642,13.195363236763239,94.30005332153797,12.275315413021143,259.34659073174305,279.87712084935015,0.0,279.87712084935015,0.2,1399.3856042467507,2267004.678879736,11335023.394398682,90680187.15518944,5.3352906550753126e-05
25,93.75,27.4601,0.0432315,147.848,0.839392,0.0,147.848,0.839392,635.1873055526642,176.13701345735961,270000032.14112175,270.0000321411217,12.869463236763238,92.67817931789551,11.786655844860713,258.213376296261,277.63000288493424,0.0,277.63000288493424,0.2,1388.150014424671,2440107.4472308676,12200537.236154336,97604297.88923469,5.742680013798578e-05
26,97.5,27.083,0.041327,146.578,0.839051,0.0,146.578,0.839051,655.3342850920704,174.69498278412158,265794420.6418568,265.7944206418568,12.492363236763236,88.47256781863058,11.32380525211114,254.47061538974566,275.0298550347311,0.0,275.0298550347311,0.2,1375.1492751736555,2614502.5594239123,13072512.797119563,104580102.3769565,6.153110843978493e-05
27,101.25,26.6995,0.0402861,147.096,0.836317,0.0,147.096,0.836317,662.7472006473697,175.8854597000898,267502601.9927322,267.5026019927322,12.108863236763238,90.18074916950599,10.885256484086923,256.61734550864526,272.3855784488045,0.0,272.3855784488045,0.2,1361.9278922440224,2792377.7815665724,13961888.907832861,111695111.26266289,6.57173195195792e-05
28,105.0,26.347,0.040478,145.541,0.829823,0.0,145.541,0.829823,650.896783437917,175.38800442986033,262404097.58653715,262.40409758653715,11.756363236763239,85.08224476331094,10.469592862033808,251.93450472450334,269.95505042653815,0.0,269.95505042653815,0.2,1349.7752521326906,2976254.430952583,14881272.154762914,119050177.23810332,7.004477141368173e-05
