analog,analog_sterr,photon_counting,pc_sterr,overflow_info
26.362,0.144367,179.632,0.881721,0.0
58.508,0.324637,193.238,0.871449,0.0
241.878,2.20658,117.992,1.33713,0.0
471.876,0.129676,1.23849,0.143815,0.0
473.457,6.40045e-06,0.0,0.0,0.0
473.457,0.0,0.0,0.0,0.0
473.457,0.0,21.0209,0.6321,0.0
473.457,6.40045e-06,20.8033,0.644084,0.0
473.457,0.0,4.40167,0.318447,0.0
473.457,0.0,14.7615,0.520815,0.0
473.457,0.0,42.9121,0.827277,0.0
473.457,0.0,98.7782,1.02006,0.0
473.457,6.40045e-06,148.033,1.0406,0.0
473.457,0.0,139.916,1.07964,0.0
473.457,0.0,102.142,0.946095,0.0
473.457,0.0,93.8577,0.965613,0.0
473.457,6.40045e-06,99.0293,0.934796,0.0
473.457,0.0,105.523,0.966983,0.0
473.457,0.0,123.816,0.946095,0.0
473.457,0.0,122.895,0.946095,0.0
473.457,6.40045e-06,126.109,0.927262,0.0
473.457,0.0,140.402,0.945753,0.0
473.457,0.0,158.912,0.920414,0.0
473.457,0.0,176.586,0.92692,0.0
473.457,0.0,190.577,0.896787,0.0
473.457,0.0,195.649,0.908087,0.0
473.457,6.40045e-06,200.619,0.889254,0.0
473.457,0.0,202.477,0.897815,0.0
473.457,9.01287e-06,203.13,0.902951,0.0
473.457,0.0,205.372,0.890282,0.0
473.457,0.0,202.979,0.894391,0.0
473.457,0.0,203.28,0.890624,0.0
473.457,0.0,202.912,0.874188,0.0
473.457,6.40045e-06,203.548,0.906375,0.0
473.803,0.0549901,201.272,0.887885,1.0
482.398,0.240167,202.092,0.896445,1.0
498.273,0.124889,201.707,0.882064,1.0
499.96,0.0195402,202.51,0.896445,1.0
500.0,0.0,202.494,0.868024,1.0
500.0,0.0,200.301,0.891309,1.0
499.828,0.038511,202.962,0.892678,1.0
495.708,0.212489,201.071,0.88583,1.0
474.104,0.493047,202.326,0.874873,1.0
435.487,0.614301,201.506,0.885488,1.0
394.605,0.622492,203.414,0.895418,1.0
354.258,0.63295,203.213,0.878639,0.0
313.742,0.642092,202.51,0.874873,0.0
273.654,0.652639,201.021,0.873161,0.0
233.987,0.659591,201.791,0.886857,0.0
197.109,0.646884,202.628,0.905348,0.0
164.288,0.616889,203.397,0.895418,0.0
134.389,0.566254,202.059,0.893363,0.0
108.04,0.50868,199.916,0.893363,0.0
85.9433,0.446448,200.753,0.892678,0.0
67.5892,0.3859,200.067,0.868367,0.0
52.6178,0.324503,199.297,0.895418,0.0
40.7119,0.26261,198.51,0.874873,0.0
31.551,0.211816,196.017,0.831728,0.0
24.5401,0.16938,194.46,0.881721,0.0
19.2109,0.131393,192.402,0.876242,0.0
15.2852,0.101462,191.013,0.865628,0.0
12.4448,0.0786743,190.812,0.855013,0.0
10.4238,0.0621528,189.272,0.866312,0.0
8.93346,0.0490324,187.079,0.855013,0.0
7.82953,0.040408,183.13,0.864258,0.0
7.02499,0.0339541,183.247,0.831728,0.0
6.40124,0.0297668,178.126,0.848849,0.0
5.94938,0.0262663,178.912,0.85741,0.0
5.63422,0.0246983,175.247,0.859122,0.0
5.39104,0.0229198,174.695,0.852273,0.0
5.20525,0.0214967,171.381,0.840289,0.0
5.11017,0.0211611,169.356,0.858437,0.0
5.06092,0.0209862,167.582,0.861861,0.0
4.98073,0.0207495,164.87,0.848507,0.0
4.93663,0.020002,163.347,0.851589,0.0
4.93412,0.0196156,162.427,0.841658,0.0
4.93819,0.020153,161.439,0.838577,0.0
4.96089,0.0197988,160.402,0.832756,0.0
4.98692,0.0193009,159.096,0.851589,0.0
5.01563,0.0191791,155.9,0.859122,0.0
5.06735,0.0194266,154.711,0.845083,0.0
5.1048,0.0189118,154.962,0.857752,0.0
5.14374,0.0188867,153.992,0.855355,0.0
5.22115,0.0184099,154.31,0.851246,0.0
5.29632,0.0184025,152.017,0.821114,0.0
5.32589,0.0181815,149.874,0.837207,0.0
5.38366,0.018316,150.711,0.841316,0.0
5.46578,0.0176388,150.678,0.842343,0.0
5.49353,0.0173766,148.418,0.852958,0.0
5.51855,0.0173937,148.987,0.850904,0.0
5.58833,0.0179762,148.151,0.859807,0.0
5.66258,0.0176718,147.615,0.854328,0.0
5.70052,0.0174784,148.05,0.849876,0.0
5.74122,0.01701,146.042,0.858437,0.0
5.81113,0.0173768,145.992,0.846452,0.0
5.86719,0.0171341,144.669,0.840631,0.0
5.88836,0.0163446,144.536,0.838577,0.0
5.90552,0.0162354,143.849,0.84474,0.0
5.95095,0.016305,144.385,0.84474,0.0
6.02115,0.0163478,143.598,0.869394,0.0
6.05749,0.0164251,143.213,0.827277,0.0
6.08775,0.0166242,140.904,0.837207,0.0
6.1309,0.0167315,141.054,0.84611,0.0
6.16614,0.0162792,141.49,0.841658,0.0
6.22918,0.0161616,140.803,0.828989,0.0
6.27687,0.0153402,141.004,0.840289,0.0
6.2962,0.0158335,141.255,0.832413,0.0
6.33899,0.0156002,141.088,0.858094,0.0
6.36439,0.0161441,140.803,0.848849,0.0
6.37009,0.0160295,138.762,0.846452,0.0
6.39257,0.0155367,137.054,0.841316,0.0
6.42959,0.0154722,137.021,0.858094,0.0
6.45909,0.0154332,137.757,0.844398,0.0
6.49667,0.0155985,139.916,0.865628,0.0
6.5281,0.015456,137.071,0.845767,0.0
6.54772,0.0155556,137.573,0.839262,0.0
6.55898,0.015195,136.669,0.84611,0.0
6.56508,0.0154927,137.439,0.852616,0.0
6.59479,0.015248,136.502,0.860491,0.0
6.59257,0.0147618,135.063,0.837549,0.0
6.60425,0.0149096,135.833,0.855013,0.0
6.65689,0.0147886,136.519,0.845767,0.0
6.66597,0.0148835,134.895,0.833783,0.0
6.6684,0.0149484,133.824,0.833098,0.0
6.68121,0.0145768,134.075,0.851246,0.0
6.68065,0.0147535,133.155,0.852958,0.0
6.70273,0.0144555,133.021,0.828304,0.0
6.7152,0.0144017,132.385,0.860491,0.0
6.71563,0.0141413,131.615,0.852273,0.0
6.75794,0.0138003,131.9,0.822826,0.0
6.7806,0.0140809,132.301,0.830359,0.0
6.76006,0.0140234,130.109,0.834125,0.0
6.75929,0.0142488,131.515,0.840289,0.0
6.78258,0.0142246,130.293,0.844055,0.0
6.79889,0.0140512,130.946,0.850219,0.0
6.80717,0.0137205,131.063,0.840974,0.0
6.81268,0.0136754,131.079,0.823853,0.0
6.80476,0.0137491,129.305,0.848507,0.0
6.79141,0.0136229,130.46,0.869737,0.0
6.7851,0.0138244,128.603,0.834468,0.0
6.77769,0.0136731,127.749,0.838919,0.0
6.78124,0.01341,130.293,0.860491,0.0
6.79922,0.0132683,128.117,0.829331,0.0
6.79733,0.0133954,128.803,0.864258,0.0
6.78252,0.0133554,127.833,0.838919,0.0
6.78708,0.0129819,128.452,0.863916,0.0
6.78403,0.0129478,127.715,0.840631,0.0
6.77021,0.012745,126.41,0.839262,0.0
6.76639,0.0129255,125.69,0.840631,0.0
6.75547,0.0129702,123.95,0.841658,0.0
6.75849,0.0128857,125.406,0.828304,0.0
6.76274,0.0131825,125.958,0.848507,0.0
6.7389,0.0126833,125.741,0.855013,0.0
6.69765,0.0129168,122.728,0.855698,0.0
6.67056,0.012434,123.414,0.841316,0.0
6.65681,0.0125997,123.715,0.838919,0.0
6.64442,0.0125506,122.929,0.834468,0.0
6.62206,0.0121635,120.82,0.83481,0.0
6.58996,0.0121485,119.381,0.835837,0.0
6.54967,0.0119694,119.883,0.853643,0.0
6.5333,0.0118553,119.732,0.845425,0.0
6.5282,0.0118319,120.368,0.83344,0.0
6.4965,0.0115343,119.498,0.838577,0.0
6.46569,0.0113995,118.477,0.827619,0.0
6.44101,0.0117458,115.23,0.821798,0.0
6.39078,0.0113245,115.665,0.828304,0.0
6.35632,0.0113454,114.51,0.865628,0.0
6.345,0.0115645,114.695,0.828304,0.0
6.29895,0.0111236,113.272,0.835837,0.0
6.26392,0.01106,114.059,0.848849,0.0
6.24897,0.0109192,112.385,0.82625,0.0
6.2254,0.0109954,111.983,0.833783,0.0
6.20021,0.0108656,110.845,0.842343,0.0
6.17969,0.0112279,109.741,0.839262,0.0
6.16146,0.0108245,110.594,0.847822,0.0
6.12497,0.0105982,107.079,0.840631,0.0
6.09984,0.0106614,108.301,0.833783,0.0
6.0934,0.0105432,107.331,0.844055,0.0
6.04873,0.010273,105.975,0.838919,0.0
6.01895,0.0103828,105.925,0.850219,0.0
6.02395,0.01037,106.879,0.858779,0.0
5.99857,0.0101861,103.414,0.82351,0.0
5.96732,0.010155,105.255,0.845425,0.0
5.96117,0.0102689,102.996,0.850561,0.0
5.94031,0.0102312,103.732,0.835495,0.0
5.92113,0.0100934,102.31,0.842001,0.0
5.9109,0.00997967,101.623,0.84474,0.0
5.89215,0.00965141,102.644,0.839604,0.0
5.90341,0.00991919,100.753,0.834125,0.0
5.89766,0.00962131,100.787,0.821456,0.0
5.86527,0.00982984,101.54,0.843371,0.0
5.84826,0.00982318,100.636,0.851246,0.0
5.8195,0.00989901,99.2134,0.832071,0.0
5.79416,0.00946025,98.7113,0.841658,0.0
5.78948,0.00979111,97.9749,0.827277,0.0
5.76848,0.00990377,96.8201,0.850561,0.0
5.73921,0.0094931,96.6192,0.861861,0.0
5.72227,0.00949715,97.0544,0.848849,0.0
5.71662,0.0091546,96.9707,0.818032,0.0
5.698,0.00920541,95.1632,0.817689,0.0
5.67113,0.00918536,94.0418,0.833098,0.0
5.6599,0.00910261,93.6234,0.828989,0.0
5.63165,0.00904141,91.9498,0.826592,0.0
5.61214,0.00928744,93.9247,0.830359,0.0
5.61018,0.00915342,92.4017,0.838234,0.0
5.58317,0.00918568,91.7824,0.840631,0.0
5.5676,0.00910868,89.9079,0.829331,0.0
5.56251,0.00922115,90.7113,0.852273,0.0
5.52825,0.00921429,90.0921,0.826592,0.0
5.50849,0.00884411,88.6192,0.840974,0.0
5.50924,0.00884339,88.3347,0.822826,0.0
5.48179,0.008917,89.1381,0.858437,0.0
5.45514,0.00876143,86.1925,0.833098,0.0
5.44533,0.00891425,85.0544,0.816662,0.0
5.42388,0.00866072,85.4728,0.851589,0.0
5.4073,0.00895677,85.1213,0.832071,0.0
5.40453,0.00898884,86.8117,0.827277,0.0
5.38598,0.00872596,83.5481,0.830359,0.0
5.35418,0.00866934,82.0921,0.842001,0.0
5.33956,0.00872524,82.4937,0.834468,0.0
5.32918,0.00857287,82.2259,0.832756,0.0
5.30508,0.00852376,81.7238,0.834468,0.0
5.27406,0.00857993,78.9121,0.819059,0.0
5.25541,0.00834794,80.4519,0.845425,0.0
5.24808,0.00850972,78.3766,0.820771,0.0
5.2189,0.00816409,77.7741,0.841658,0.0
5.205,0.00817814,77.6402,0.84611,0.0
5.20466,0.00809846,75.3808,0.80502,0.0
5.17417,0.00804654,75.1967,0.810156,0.0
5.14706,0.0081686,74.6444,0.848849,0.0
5.14352,0.00810571,76.2678,0.839262,0.0
5.12688,0.00800598,73.7071,0.798856,0.0
