range_m,11.05,11.35,12.05,12.35,13.05,13.35,14.05,14.35,15.05,15.35,16.05,16.35,17.05,17.35,18.05,18.35,19.05,19.35,20.05,20.35,21.05,21.35,22.05,22.35,23.05,23.35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.75,2.387652586074936e-06,3.4106880395013937e-06,2.724085801881835e-06,2.332056443122794e-06,3.1085154595293565e-06,2.0449233946359435e-06,2.9585661308060646e-06,2.534367296804541e-06,2.780922429709935e-06,3.5083216629099132e-06,2.004320815860012e-06,3.2768428438329025e-06,2.4717705564770635e-06,3.5765209111023e-06,8.519612428662012e-06,2.348808138062511e-05,8.645196630374906e-05,5.782671511296261e-06,1.077193580162161e-05,0.00015277262949576408,2.1214614736373558e-05,9.496082305616817e-05,4.1803250679062516e-05,4.209160523154401e-05,3.666185432895535e-05,8.296199746261503e-05
7.5,2.5860996130515767e-05,4.0911337299657804e-05,3.152958412686817e-05,2.5752477097037384e-05,3.8427866349641186e-05,2.2701292104959688e-05,3.8310111722572705e-05,3.462138417969214e-05,2.2433081597570006e-05,3.65779460852154e-05,1.5446540714262143e-05,3.44523745644006e-05,2.5654066794995518e-05,4.0681811792884026e-05,0.00012301190600572502,0.00017114197457456342,0.0011010945111794837,7.696146026084158e-05,9.544130952031695e-05,0.0018573697606715028,0.00016876469645991961,0.0008975999791512547,0.0002434294158156621,0.00024431797763723465,0.0001996983300078477,0.0006889005292335756
11.25,0.00017341303324660098,0.0002832287795222906,0.0002183367763411893,0.00017840247332637983,0.00027003962413953494,0.00015451750205419077,0.00027243145833581554,0.0002536132217527678,0.00012476870965581353,0.00023537444749318514,8.846041162942502e-05,0.00021617329754978164,0.00010477291294138902,0.00014986272931303323,0.0004288828641834656,0.0005490706657559422,0.0038502363018668665,0.00026970106376738505,0.0003542594149035526,0.006450433679943084,0.0005506238698402584,0.0031916488487300334,0.0006939960686234035,0.0007042071005107618,0.0005529393865482881,0.0023136807218673673
15.0,0.0005460370992182987,0.0009096701143550184,0.0007150031992035589,0.0005913890390606169,0.0008875852285850802,0.0004979911148478941,0.0008950797352758082,0.0008449584535212079,0.0002846939101860823,0.0006981384535104016,0.00024332808153582235,0.0005626877681236858,0.0001868577243726728,0.0002663671890012656,0.0007614451559297249,0.000975615544046426,0.006836622607180557,0.00047885777312020773,0.0006310814330057561,0.01145497317221247,0.0009777350790602833,0.005673070843635688,0.0012327059812549874,0.001251213953165155,0.0009823133312618108,0.004111408459316518
18.75,0.0009011598623167721,0.00153534452593687,0.0012291281412877082,0.0010294743058390109,0.0015471380733220806,0.0008430657110262221,0.0015739592535649446,0.0015868339503546103,0.00043105832346569195,0.001122629593825458,0.0003786000623955423,0.0008849668107726196,0.00029196519433230127,0.00041619873281447745,0.001189758056140195,0.0015243992875725405,0.01068222282371962,0.0007482152705003246,0.000986064739071494,0.017898395581581985,0.0015277110610316927,0.008864173193180763,0.0019261030957109177,0.001955021801820555,0.0015348645800965794,0.006424075717682061
22.5,0.0012976702017361518,0.0022108961173490926,0.0017699445234542997,0.0014824430004081758,0.002227878825583796,0.0012140146238777598,0.00226652479792406,0.0023028080319340977,0.0006205511662196195,0.0016165102291855412,0.0005228464157093847,0.0012641028520696874,0.0004204298798385138,0.0005993261752528476,0.0017132516008418809,0.002195134974104458,0.015382400866156255,0.0010774299895204673,0.0014199332242629513,0.025773689637478055,0.0021999039278856377,0.012764409398180299,0.002773588457823721,0.002815231394621599,0.0022102049953390745,0.009250669033462167
26.25,0.0017662733301408735,0.003009275270836265,0.0024090911569239083,0.0020178154052000043,0.0030323906237112778,0.0016524087936113953,0.003084992086063304,0.0031345211186435255,0.000844639087354482,0.0022000059313279407,0.000711294424081023,0.001720926201440275,0.0005722517808913106,0.0008157495163163758,0.0023319257900347823,0.0029878226036421794,0.020937156734490456,0.0014665019301806363,0.0019326868885801282,0.03508085533990069,0.002994313679622118,0.017373779458634296,0.003775162067593398,0.003831842731568288,0.003008334576989296,0.012591188406656838
30.0,0.0023069692475309366,0.0039303926038465565,0.003146568041696533,0.002635513998628577,0.003960673467704527,0.002158297171716964,0.004029377418531662,0.004094068399860932,0.0011032020732793235,0.002873931760193172,0.0009292672516715393,0.0022559129984746074,0.0007474308974906912,0.0010654687560050623,0.0030457806237188995,0.003902462176185704,0.02734649042872223,0.001915431092480831,0.0025243257320230242,0.04581989268884988,0.003910940316241133,0.02269228337454275,0.0049308239250199495,0.00500485581266062,0.003929253325047243,0.016445633837266074
