a2612614.350175
Narit-cm 26/01/2026 14:05:00 26/01/2026 14:35:01 0045 0013.384714 0052.542598 00.0 00.0
0002392 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 04000 1 0000 3.75 00000.o 0 0 01 000 16 002392 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002392 0.500 S2A0
1 1 1 04000 1 0000 3.75 00000.o 0 0 00 000 00 002392 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002392 3.1746 S2P0
1 5 0 04000 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
29.4195	0.101618	154.231	0.838209	0
48.3689	0.154081	161.923	0.847785	0
108.587	0.687196	85.6856	1.18088	0
292.35	1.43061	0.585284	0.119011	0
485.432	0.494804	28.4114	0.794093	1
499.989	0.0110901	146.137	1.30878	1
499.978	0.0156804	138.261	1.30057	1
499.96	0.0203916	31.0702	0.728089	1
500	0	21.9732	0.608052	1
499.989	0.0110965	42.0903	0.786569	1
499.978	0.0156804	84.2977	1.00954	1
500	0	139.415	1.06221	1
500	0	166.355	1.05229	1
500	0	141.906	1.06324	1
500	0	122.441	1.01946	1
500	0	114.632	0.976372	1
500	0	110.602	0.938411	1
500	0	115.786	0.981843	1
499.548	0.042036	117.96	0.96577	1
486.205	0.329186	124.983	0.953459	1
448.833	0.448777	143.779	0.975004	1
409.502	0.420737	166.037	0.941489	0
374.574	0.395525	181.505	0.944567	0
343.29	0.371004	193.93	0.91242	0
315.679	0.345855	198.829	0.911052	0
291.191	0.323681	200.318	0.918234	0
269.172	0.301777	198.445	0.902844	0
249.597	0.280733	197.726	0.904896	0
232.143	0.261493	198.696	0.901477	0
216.351	0.247289	194.933	0.91755	0
202.003	0.235802	193.411	0.879931	0
188.845	0.223463	190.033	0.91242	0
176.727	0.214565	189.114	0.898057	0
165.506	0.210201	185.853	0.879931	0
154.939	0.206272	186.003	0.906264	0
144.926	0.202001	183.495	0.90387	0
135.445	0.19885	181.154	0.890533	0
126.544	0.195807	179.548	0.875486	0
118.119	0.193579	178.361	0.86591	0
110.061	0.192035	175.535	0.87446	0
102.409	0.189492	176.054	0.864884	0
95.125	0.187597	174.13	0.873092	0
88.1915	0.188341	172.14	0.886087	0
81.593	0.187562	168.779	0.880615	0
75.2437	0.185685	166.572	0.865226	0
69.1592	0.184393	167.876	0.850179	0
63.4054	0.181961	166.622	0.863516	0
58.0003	0.177938	166.254	0.830001	0
53.0058	0.173433	162.224	0.849837	0
48.3585	0.16668	161.321	0.842655	0
44.0992	0.157569	160.017	0.865568	0
40.3399	0.14729	157.291	0.856676	0
36.9609	0.136713	156.823	0.838551	0
33.9933	0.125885	153.662	0.838893	0
31.5264	0.112239	152.508	0.845049	0
29.4135	0.0992162	151.672	0.833421	0
27.577	0.0885894	148.562	0.80401	0
26.0539	0.0771584	148.93	0.851547	0
24.8581	0.0665057	147.124	0.818374	0
23.9013	0.0578115	144.298	0.812218	0
23.0441	0.04986	143.612	0.827265	0
22.379	0.0438628	141.254	0.81769	0
21.8868	0.0390955	140.251	0.836841	0
21.3694	0.0344165	139.983	0.834789	0
20.9434	0.0309586	137.625	0.806746	0
20.6617	0.0287819	137.425	0.818032	0
20.3873	0.0270102	138.361	0.819058	0
20.1205	0.0255526	136.137	0.800249	0
19.9058	0.0251402	136.789	0.818032	0
19.6937	0.0237084	135.418	0.787937	0
19.509	0.0228181	136.171	0.835473	0
19.3692	0.0227652	133.545	0.791699	0
19.2263	0.0223024	134.365	0.785885	0
19.1151	0.0215633	134.666	0.813244	0
19.0064	0.0213475	133.495	0.796487	0
18.8771	0.0218929	131.572	0.796145	0
18.7647	0.0211986	131.07	0.80401	0
18.6609	0.0210819	131.957	0.829317	0
18.5616	0.0214078	132.375	0.802642	0
18.4703	0.0211892	132.391	0.801616	0
18.3693	0.0215038	131.639	0.821794	0
18.2503	0.0208864	131.472	0.80401	0
18.212	0.0212634	133.244	0.815638	0
18.1864	0.0208958	129.448	0.80914	0
18.076	0.0210145	130.1	0.803668	0
17.9925	0.0206262	132.726	0.804352	0
17.9486	0.0203523	129.849	0.820084	0
17.8971	0.0206437	130.067	0.800249	0
17.8453	0.0206033	130.836	0.784517	0
17.7796	0.0201126	130.803	0.788279	0
17.7323	0.0209071	129.565	0.820084	0
17.7089	0.0205427	129.783	0.792041	0
17.6599	0.019986	129.682	0.812218	0
17.6087	0.0204959	129.532	0.820768	0
17.5734	0.0198648	129.849	0.793067	0
17.5099	0.0205662	129.398	0.811192	0
17.4701	0.0209014	129.783	0.825556	0
17.4486	0.0200011	128.278	0.801616	0
17.3947	0.0203944	128.696	0.764682	0
17.3389	0.0200665	128.144	0.798881	0
17.288	0.0201505	128.763	0.808456	0
17.2582	0.0204932	128.528	0.815638	0
17.2394	0.0204205	128.177	0.792383	0
17.2066	0.0201938	127.726	0.802642	0
17.1675	0.0199623	128.144	0.788963	0
17.1384	0.0199651	129.515	0.791699	0
17.1248	0.020308	128.846	0.792383	0
17.114	0.0200194	129.314	0.809482	0
17.0802	0.0197702	127.876	0.807772	0
17.0342	0.0199436	128.094	0.786569	0
16.9937	0.0198594	127.893	0.812218	0
16.9638	0.0195297	128.579	0.793751	0
16.9692	0.0192129	127.408	0.793751	0
16.9276	0.0197288	126.605	0.787595	0
16.8828	0.0204651	127.525	0.794435	0
16.8699	0.0193994	128.411	0.780413	0
16.82	0.0195277	127.341	0.804694	0
16.7841	0.0194704	129.281	0.796829	0
16.7779	0.0191604	126.605	0.799565	0
16.7072	0.0196635	126.355	0.795461	0
16.6872	0.019527	127.876	0.792725	0
16.708	0.0195097	127.358	0.81427	0
16.6479	0.0195119	127.157	0.809482	0
16.58	0.0197579	126.973	0.793067	0
16.5887	0.0196392	127.742	0.799565	0
16.5741	0.0196973	127.057	0.782123	0
16.5093	0.0195711	126.522	0.795119	0
16.4462	0.0199551	125.803	0.779387	0
16.3988	0.0199199	125.117	0.798881	0
16.4028	0.0194442	127.107	0.81256	0
16.3943	0.0189392	126.104	0.790331	0
16.3387	0.0194979	126.856	0.805378	0
16.3269	0.0195001	125.151	0.802642	0
16.3282	0.0195093	126.204	0.813244	0
16.2825	0.0190279	126.187	0.828975	0
16.2388	0.0191839	126.338	0.805036	0
16.1906	0.0191069	126.237	0.81085	0
16.1518	0.0186813	124.114	0.808798	0
16.1322	0.0197383	125.217	0.793067	0
16.1023	0.0193365	125.635	0.786911	0
16.0551	0.0196847	126.455	0.828633	0
16.0024	0.0194684	124.983	0.807088	0
15.9492	0.0200893	124.097	0.788963	0
15.9291	0.0196699	124.448	0.797171	0
15.8921	0.0198327	125.518	0.785543	0
15.8448	0.0190388	124.465	0.778019	0
15.8285	0.0195824	125.652	0.797171	0
15.8137	0.0192568	125.485	0.8194	0
15.8057	0.019499	123.378	0.807772	0
15.7678	0.0193264	124.749	0.789989	0
15.7133	0.0194902	124.365	0.795461	0
15.6856	0.0192637	123.528	0.798881	0
15.642	0.0191139	124.348	0.791357	0
15.6254	0.0191548	124.064	0.796487	0
15.6243	0.0189851	123.144	0.80572	0
15.586	0.0192037	123.98	0.800933	0
15.5398	0.0194313	125.05	0.786911	0
15.5013	0.0188291	124.766	0.778361	0
15.4702	0.0196954	123.127	0.801958	0
15.4579	0.0194206	123.679	0.799907	0
15.3994	0.0191248	123.043	0.794777	0
15.3386	0.0190616	123.712	0.793409	0
15.3486	0.01905	124.281	0.804352	0
15.3274	0.0196968	123.06	0.795119	0
15.2903	0.019114	123.763	0.812902	0
15.2615	0.0189929	123.445	0.802984	0
15.2082	0.0186301	124.314	0.781439	0
15.2123	0.0189228	123.278	0.787937	0
15.2067	0.0193489	121.873	0.802984	0
15.1519	0.0188889	122.308	0.795803	0
15.1482	0.0190804	121.957	0.80743	0
15.1524	0.0194196	123.579	0.807088	0
15.1077	0.0192274	123.194	0.817348	0
15.0968	0.0197708	121.087	0.805036	0
15.0656	0.0190268	122.625	0.806062	0
15.025	0.0190246	122.575	0.782807	0
15.0231	0.01881	121.639	0.808456	0
15.0137	0.0189023	121.622	0.804694	0
14.9944	0.0190047	121.957	0.804694	0
14.9645	0.0192536	122.14	0.80572	0
14.9252	0.019309	121.505	0.814612	0
14.8951	0.0191343	123.478	0.803668	0
14.9127	0.018902	121.154	0.806404	0
14.909	0.0187206	120.719	0.774258	0
14.8634	0.0192926	121.171	0.797171	0
14.8435	0.0187683	121.054	0.793067	0
14.8059	0.0187955	123.043	0.791357	0
14.7911	0.0187428	121.137	0.792725	0
14.8063	0.0182856	121.355	0.799907	0
14.7789	0.0186512	120.435	0.777335	0
14.7289	0.0184807	120.903	0.791699	0
14.7126	0.0183098	120.669	0.793751	0
14.7056	0.0185064	121.003	0.795119	0
14.6684	0.0186949	122.174	0.796487	0
14.6767	0.0187697	121.003	0.806404	0
14.6862	0.0181138	124.398	0.800933	0
14.6512	0.0182222	120.736	0.81598	0
14.6231	0.0184048	120.234	0.799907	0
14.6263	0.0188158	121.472	0.787595	0
14.6115	0.0178228	120.033	0.808798	0
