a2612617.050175
Narit-cm 26/01/2026 16:35:02 26/01/2026 17:05:01 0045 0013.384714 0052.542598 00.0 00.0
0002397 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 04000 1 0000 3.75 00000.o 0 0 01 000 16 002397 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002397 0.500 S2A0
1 1 1 04000 1 0000 3.75 00000.o 0 0 00 000 00 002397 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002397 3.1746 S2P0
1 5 0 04000 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
35.1294	0.17553	178.089	0.875134	0
70.728	0.341602	193.959	0.888089	0
247.472	2.11901	117.58	1.3473	0
472.109	0.133643	1.50188	0.163981	0
473.457	2.00926E-5	0	0	0
473.457	0	0.383813	0.086252	0
473.457	6.37242E-6	48.9946	0.922862	0
473.457	6.37242E-6	32.524	0.822633	0
473.457	0	4.62244	0.30103	0
473.457	0	19.3742	0.560808	0
473.457	6.37242E-6	54.3346	0.842406	0
473.457	0	120	1.03161	0
473.457	6.37242E-6	172.532	0.969909	0
473.457	0	140.809	1.03741	0
473.457	0	90.9303	0.930021	0
473.457	0	84.3388	0.873429	0
473.457	6.37242E-6	90.2628	0.900362	0
473.457	0	98.106	0.896611	0
473.457	0	106.783	0.906157	0
473.457	0	110.805	0.888089	0
473.457	0	122.386	0.88877	0
473.457	0	143.413	0.911271	0
473.457	0	164.589	0.907862	0
473.457	0	183.68	0.894566	0
473.457	0	191.039	0.897293	0
473.457	0	196.312	0.902748	0
473.457	0	198.214	0.89218	0
473.457	0	199.866	0.878202	0
473.457	0	200.083	0.893202	0
473.457	0	195.611	0.875475	0
473.457	0	196.713	0.867974	0
474.054	0.0702534	195.611	0.902407	1
481.782	0.238559	196.179	0.885361	1
497.966	0.131607	194.894	0.877861	1
499.982	0.0122867	195.311	0.879566	1
500	0	194.677	0.880247	1
500	0	196.379	0.886384	1
500	0	195.544	0.865247	1
499.401	0.0663938	194.009	0.883998	1
492.519	0.287769	194.944	0.872747	1
