a2621816.350183
Narit-cm 18/02/2026 16:05:02 18/02/2026 16:35:01 0045 0013.384714 0052.542598 00.0 00.0
0002387 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 04000 1 0000 3.75 00000.o 0 0 01 000 16 002387 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002387 0.500 S2A0
1 1 1 04000 1 0000 3.75 00000.o 0 0 00 000 00 002387 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002387 3.1746 S2P0
1 5 0 04000 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
48.7845	0.219965	124.407	0.921121	0
84.5061	0.226442	165.949	0.853881	0
158.566	0.82734	91.2107	1.2038	0
377.728	1.69732	0.770842	0.12213	1
486.252	0.263345	14.7633	0.58595	1
473.486	0.0120111	118.542	1.29986	0
473.457	2.84637E-5	121.575	1.31393	0
473.457	0	18.8689	0.63981	0
473.457	0	5.7478	0.356098	0
473.457	0	12.6183	0.476856	0
473.457	0	41.4914	0.773947	0
473.468	0.0111197	97.545	1.04737	1
473.457	0	135.165	1.02644	0
473.466	0.00612395	101.835	1.01066	0
478.444	0.189825	76.5145	0.910143	1
497.569	0.140353	77.0172	0.878581	1
499.985	0.00860226	88.1609	0.927639	1
500	0	96.4558	0.953712	1
500	0	102.12	0.939989	1
500	0	108.84	0.931756	1
500	0	131.026	0.925924	1
498.803	0.0769261	155.09	0.93553	1
478.575	0.324381	173.691	0.928668	1
442	0.349194	184.365	0.919063	0
407.797	0.321964	192.61	0.905683	0
377.711	0.299084	190.716	0.906712	0
350.762	0.280262	193.297	0.911515	0
326.576	0.2603	190.482	0.879267	0
304.957	0.245491	190.063	0.901223	0
285.296	0.233634	187.834	0.874121	0
267.231	0.222396	186.561	0.927296	0
250.549	0.216519	186.812	0.904654	0
234.896	0.214707	183.393	0.883041	0
220.065	0.212074	182.857	0.890245	0
205.952	0.209774	181.483	0.878238	0
192.54	0.207822	178.249	0.86726	0
179.861	0.205013	178.165	0.896077	0
167.845	0.203653	176.104	0.869662	0
156.44	0.20262	175.953	0.877895	0
145.5	0.201318	175.316	0.88064	0
135.018	0.201283	171.496	0.859713	0
125.026	0.202217	173.456	0.865888	0
115.407	0.202979	170.792	0.883727	0
106.142	0.202807	170.658	0.87961	0
97.325	0.202365	169.099	0.851136	0
88.9037	0.201238	169.016	0.861428	0
80.905	0.197942	167.072	0.840158	0
73.4329	0.192899	165.765	0.861428	0
66.5381	0.186818	165.346	0.852165	0
60.2874	0.176947	163.217	0.856282	0
54.7153	0.164694	162.229	0.837071	0
49.8561	0.150652	160.871	0.859713	0
45.6507	0.135124	161.424	0.835699	0
42.0867	0.120682	158.928	0.841531	0
39.1993	0.106188	158.324	0.828494	0
36.7761	0.0915712	156.498	0.831582	0
34.7656	0.0793307	155.073	0.793845	0
33.2319	0.0690974	154.604	0.820261	0
31.9091	0.0608568	153.699	0.834669	0
30.7468	0.053757	151.119	0.820604	0
29.8129	0.0480935	150.817	0.834326	0
29.0508	0.0433653	149.258	0.825407	0
28.3656	0.040497	148.504	0.821633	0
27.732	0.0372702	148.605	0.799334	0
27.1778	0.0347039	147.532	0.828837	0
26.733	0.0334973	147.784	0.80448	0
26.3698	0.032907	146.292	0.815115	0
25.98	0.0311082	145.32	0.798305	0
25.5813	0.0309832	145.622	0.805509	0
25.2802	0.0306525	144.767	0.788699	0
24.9707	0.0305486	144.315	0.806538	0
24.6483	0.0295703	144.181	0.80894	0
24.4268	0.0290416	144.935	0.81237	0
24.1955	0.0287633	142.405	0.796933	0
23.9424	0.0283696	142.79	0.805166	0
23.7789	0.0288514	143.544	0.816144	0
23.5912	0.0290831	142.84	0.833983	0
23.3489	0.0289912	143.176	0.825064	0
23.1811	0.0284597	141.701	0.815115	0
23.0013	0.0278768	140.578	0.808597	0
22.8031	0.0271575	140.411	0.817516	0
22.6517	0.0276267	142.07	0.806195	0
22.5187	0.0267461	140.662	0.817173	0
22.4149	0.0272574	141.751	0.796589	0
22.3127	0.0272056	142.338	0.801735	0
22.1833	0.0273387	140.075	0.779093	0
22.0552	0.0266464	140.008	0.816144	0
21.9362	0.0264806	140.561	0.802078	0
21.7971	0.0268419	140.762	0.817516	0
21.6974	0.0262037	139.975	0.81237	0
21.6417	0.0261522	140.612	0.793845	0
21.5565	0.0268543	139.908	0.79213	0
21.4767	0.0269298	139.992	0.795903	0
21.4343	0.026213	139.506	0.81237	0
21.3382	0.0259652	138.098	0.800706	0
21.1979	0.0263875	139.64	0.805852	0
21.1135	0.0255142	139.623	0.810655	0
21.0753	0.0256138	139.338	0.788699	0
21.0503	0.025654	139.12	0.780466	0
21.0026	0.025341	138.802	0.817516	0
20.9157	0.0256922	138.634	0.786641	0
