time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
49.153473,0.029979246,24.164421,49.153473,0.029979246,18.380516,49.153473,29.055555,49.153473,30.049385,49.153473,30.777779,49.153473,60.77778,49.153473,0.0,49.153473,289.1111,49.153473,974.3238,49.153473,21.642906,49.153473,0.0,49.153473,0.0,49.153473,0.0,49.153473,0.71720845,49.153473,0.7415108,49.153473,25.388891,49.153473,25.141113,49.153473,25.165556,49.153473,20260218,49.153473,034100,49.153473,2026.0,49.153473,2.0,49.153473,18.0,49.153473,3.0,49.153473,41.0,49.153473,0.0,49.153473,-1.0,49.153473,-999.0,49.153473,-999.0,49.153473,-999.0,49.153473,4.01,49.153473,2500.0,49.153473,0.029979246,2387.197,49.153473,0.029979246,1838.748,49.153473,,49.153473,,49.153473,,49.153473,,49.153473,,49.153473,,49.153473,,49.153473,,49.153473,0.11991698,0.29149267,49.153473,0.11991698,0.018527951,,,,,,,,,,,,,49.153473,0.0,0.0,,49.153473,0.0,1.8886925,49.153473,0.11991698,0.010895024,49.153473,0.11991698,27.547937,49.153473,0.11991698,0.0003631676,49.153473,0.11991698,0.05976636,49.153473,0.11991698,6.0,49.153473,0.0,WaterCloud,49.153473,30.0,49.153473,
49.153473,0.05995849,12.240205,49.153473,0.05995849,2.0205715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.153473,0.05995849,1173.2806,49.153473,0.05995849,133.32153,,,,,,,,,,,,,,,,,49.153473,0.14989623,0.2879384,49.153473,0.14989623,0.01826588,,,,,,,,,,,,,49.153473,0.0,1.0,,49.153473,1.0,,49.153473,0.14989623,0.019556187,49.153473,0.14989623,27.586046,49.153473,0.14989623,0.0006518726,49.153473,0.14989623,0.059661157,49.153473,0.14989623,6.0,49.153473,1.0,MixedCloud,,,,
49.153473,0.08993774,11.541261,49.153473,0.08993774,1.7097278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.153473,0.08993774,1102.1505,49.153473,0.08993774,100.9932,,,,,,,,,,,,,,,,,49.153473,0.17987548,0.2841626,49.153473,0.17987548,0.018204242,,,,,,,,,,,,,49.153473,0.0,2.0,,49.153473,2.0,,49.153473,0.17987548,0.026717294,49.153473,0.17987548,27.617556,49.153473,0.17987548,0.00089057616,49.153473,0.17987548,0.060217507,49.153473,0.17987548,6.0,49.153473,2.0,Ice/dust/ash,,,,
49.153473,0.11991698,10.948936,49.153473,0.11991698,1.5471663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.153473,0.11991698,1041.936,49.153473,0.11991698,84.00785,,,,,,,,,,,,,,,,,49.153473,0.20985472,0.2794522,49.153473,0.20985472,0.017710967,,,,,,,,,,,,,49.153473,1.0,0.0,,49.153473,3.0,,49.153473,0.20985472,0.032379095,49.153473,0.20985472,27.642466,49.153473,0.20985472,0.0010793031,49.153473,0.20985472,0.05959658,49.153473,0.20985472,6.0,49.153473,3.0,Rain/Dust,,,,
49.153473,0.14989623,10.416198,49.153473,0.14989623,1.4538301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.153473,0.14989623,987.7259,49.153473,0.14989623,74.34386,,,,,,,,,,,,,,,,,49.153473,0.23983397,0.27686098,49.153473,0.23983397,0.017340176,,,,,,,,,,,,,49.153473,1.0,1.0,,49.153473,4.0,,49.153473,0.23983397,0.0375222,49.153473,0.23983397,27.665098,49.153473,0.23983397,0.0012507401,49.153473,0.23983397,0.058950014,49.153473,0.23983397,6.0,49.153473,4.0,Molecular,,,,
49.153473,0.17987548,9.893977,49.153473,0.17987548,1.3924438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.153473,0.17987548,934.59595,49.153473,0.17987548,67.88034,,,,,,,,,,,,,,,,,49.153473,0.2698132,0.27943572,49.153473,0.2698132,0.016924292,,,,,,,,,,,,,49.153473,1.0,2.0,,49.153473,5.0,,49.153473,0.2698132,0.044147424,49.153473,0.2698132,27.69425,49.153473,0.2698132,0.0014715807,49.153473,0.2698132,0.057108898,49.153473,0.2698132,6.0,49.153473,5.0,CleanAerosol,,,,
49.153473,0.20985472,9.339134,49.153473,0.20985472,1.3307302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.153473,0.20985472,878.1135,49.153473,0.20985472,61.50326,,,,,,,,,,,,,,,,,49.153473,0.29979247,0.2800674,49.153473,0.29979247,0.016964711,,,,,,,,,,,,,49.153473,2.0,0.0,,49.153473,6.0,,49.153473,0.29979247,0.04994322,49.153473,0.29979247,27.71975,49.153473,0.29979247,0.0016647743,49.153473,0.29979247,0.05709132,49.153473,0.29979247,6.0,49.153473,6.0,PollutedAerosol,,,,
49.153473,0.23983397,8.846645,49.153473,0.23983397,1.2801875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.153473,0.23983397,827.88153,49.153473,0.23983397,56.202984,,,,,,,,,,,,,,,,,49.153473,0.3297717,0.28464687,49.153473,0.3297717,0.017191682,,,,,,,,,,,,,49.153473,2.0,1.0,,49.153473,7.0,,49.153473,0.3297717,0.058100905,49.153473,0.3297717,27.755646,49.153473,0.3297717,0.0019366969,49.153473,0.3297717,0.056948338,49.153473,0.3297717,6.0,49.153473,7.0,Undetected,,,,
49.153473,0.2698132,8.373167,49.153473,0.2698132,1.2267737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.153473,0.2698132,779.7868,49.153473,0.2698132,50.651123,,,,,,,,,,,,,,,,,49.153473,0.35975096,0.29239562,49.153473,0.35975096,0.018030412,,,,,,,,,,,,,49.153473,2.0,2.0,,49.153473,8.0,,49.153473,0.35975096,0.066608354,49.153473,0.35975096,27.793077,49.153473,0.35975096,0.0022202788,49.153473,0.35975096,0.058086924,49.153473,0.35975096,6.0,,,,,,,
49.153473,0.29979247,7.8438797,49.153473,0.29979247,1.1892458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.153473,0.29979247,725.7278,49.153473,0.29979247,46.707684,,,,,,,,,,,,,,,,,49.153473,0.3897302,0.29912657,49.153473,0.3897302,0.018585967,,,,,,,,,,,,,49.153473,3.0,0.0,,49.153473,9.0,,49.153473,0.3897302,0.074301705,49.153473,0.3897302,27.826927,49.153473,0.3897302,0.0024767236,49.153473,0.3897302,0.058492634,49.153473,0.3897302,6.0,,,,,,,
