analog,analog_sterr,photon_counting,pc_sterr,overflow_info
24.657,0.130755,182.867,0.874595,0.0
53.3038,0.293356,194.718,0.857165,0.0
230.029,2.16778,118.713,1.3189,0.0
470.695,0.190918,1.23694,0.143544,0.0
473.457,1.42761e-05,0.0,0.0,0.0
473.457,0.0,0.0167154,0.0167468,0.0
473.457,8.99593e-06,19.9749,0.626468,0.0
473.457,1.68185e-05,24.4379,0.687304,0.0
473.457,0.0,6.66945,0.392354,0.0
473.457,1.10167e-05,15.9465,0.537608,0.0
473.457,8.99593e-06,45.3991,0.819228,0.0
473.457,8.99593e-06,100.911,1.05197,0.0
473.457,6.38841e-06,149.653,1.0489,0.0
473.457,0.0,138.989,1.10871,0.0
473.457,0.0,101.864,0.983279,0.0
473.457,0.0,96.7154,0.949785,0.0
473.457,6.38841e-06,107.463,0.966532,0.0
473.457,0.0,122.791,0.948076,0.0
473.457,6.38841e-06,134.442,0.947734,0.0
473.457,0.0,129.762,0.934063,0.0
473.457,0.0,130.364,0.935089,0.0
473.457,0.0,146.026,0.945342,0.0
473.457,0.0,164.246,0.92176,0.0
473.457,0.0,177.551,0.924836,0.0
473.457,0.0,189.553,0.905354,0.0
473.457,0.0,197.359,0.922101,0.0
473.457,0.0,200.618,0.911506,0.0
473.457,0.0,202.674,0.92381,0.0
473.457,0.0,203.627,0.891342,0.0
473.457,0.0,203.744,0.905013,0.0
473.457,0.0,203.778,0.90638,0.0
473.457,0.0,202.056,0.88143,0.0
473.61,0.0356357,203.443,0.873911,1.0
477.142,0.177028,202.29,0.901937,1.0
484.875,0.25699,204.079,0.895101,1.0
496.161,0.179375,201.438,0.906038,1.0
499.692,0.0548995,201.053,0.880747,1.0
499.998,0.00209468,202.089,0.898519,1.0
499.838,0.0327951,200.802,0.872544,1.0
496.159,0.21469,203.477,0.892709,1.0
483.023,0.542389,200.368,0.899886,1.0
456.734,0.875345,201.989,0.882798,1.0
416.871,1.01234,200.786,0.883823,1.0
374.967,1.03674,203.142,0.897836,1.0
334.893,1.06185,202.658,0.906722,0.0
295.885,1.08398,202.758,0.886899,0.0
258.564,1.08611,201.655,0.868443,0.0
223.456,1.08106,202.457,0.872886,0.0
190.397,1.05621,201.922,0.889291,0.0
159.935,1.00224,201.922,0.895785,0.0
132.443,0.932723,202.24,0.884165,0.0
108.144,0.848131,200.903,0.894076,0.0
87.3985,0.752726,200.301,0.862633,0.0
69.9223,0.656644,199.515,0.878354,0.0
55.4865,0.562747,197.743,0.876304,0.0
43.9357,0.4739,197.309,0.886899,0.0
34.6985,0.39442,195.052,0.881089,0.0
27.41,0.322258,195.203,0.889975,0.0
21.8503,0.261286,193.013,0.888949,0.0
17.6092,0.210035,191.041,0.87562,0.0
14.3772,0.167981,188.801,0.862633,0.0
11.9876,0.136623,187.447,0.857848,0.0
10.2231,0.111102,186.26,0.871861,0.0
8.90705,0.0887155,184.221,0.868785,0.0
7.94515,0.0706224,183.285,0.868101,0.0
7.19889,0.0572215,179.173,0.85238,0.0
6.62742,0.0478409,177.952,0.852722,0.0
6.22623,0.0420575,174.559,0.846228,0.0
5.91353,0.0351935,173.222,0.845544,0.0
5.65312,0.0299019,169.896,0.857506,0.0
5.46256,0.0270864,169.076,0.851696,0.0
5.37571,0.0242581,168.224,0.854772,0.0
5.31714,0.0229991,165.633,0.822646,0.0
5.25533,0.0217136,164.313,0.850671,0.0
5.23561,0.0213378,163.126,0.85819,0.0
5.20618,0.0202461,160.685,0.845544,0.0
5.18335,0.0198945,159.499,0.853063,0.0
5.20627,0.0193124,158.947,0.849987,0.0
5.21439,0.0192871,158.379,0.842127,0.0
5.22249,0.0191021,157.142,0.855798,0.0
5.26559,0.0189567,154.183,0.847595,0.0
5.30917,0.0185404,154.651,0.839734,0.0
5.3489,0.0184138,153.865,0.855114,0.0
