analog,analog_sterr,photon_counting,pc_sterr,overflow_info
28.044,0.0929388,157.318,0.841321,0.0
44.4614,0.134374,165.148,0.862745,0.0
98.6369,0.614529,89.9459,1.18887,0.0
267.681,1.33575,0.666389,0.123784,0.0
468.079,0.788902,27.3219,0.78453,1.0
500.0,0.0,146.939,1.33272,1.0
499.998,0.00203363,146.256,1.33374,1.0
500.0,0.0,37.1678,0.822958,1.0
500.0,0.0,22.474,0.607356,1.0
499.989,0.0110548,42.2491,0.801874,1.0
499.989,0.0110548,85.3644,1.02462,1.0
500.0,0.0,137.709,1.08311,1.0
499.989,0.0110548,165.864,1.05998,1.0
500.0,0.0,141.691,1.06474,1.0
500.0,0.0,120.7,1.01169,1.0
500.0,0.0,115.602,0.987209,1.0
500.0,0.0,116.918,0.995371,1.0
499.6,0.0411292,120.433,1.01339,1.0
489.054,0.2836,120.367,0.979728,1.0
455.4,0.433784,126.214,0.99333,1.0
415.422,0.43002,146.022,0.984489,0.0
378.549,0.404616,165.448,0.99027,0.0
345.849,0.380917,184.84,0.946401,0.0
316.649,0.357323,193.569,0.959324,0.0
290.899,0.332333,201.333,0.926678,0.0
268.18,0.310574,203.215,0.925998,0.0
247.874,0.290814,203.265,0.910695,0.0
229.705,0.271438,203.449,0.924637,0.0
213.445,0.254902,201.033,0.906954,0.0
198.814,0.240431,199.2,0.918516,0.0
185.555,0.226898,197.135,0.898792,0.0
173.477,0.217662,196.135,0.893351,0.0
162.33,0.210901,193.219,0.890631,0.0
151.885,0.205256,191.204,0.916476,0.0
142.087,0.200348,190.354,0.899132,0.0
132.854,0.195656,187.122,0.88417,0.0
124.085,0.191042,185.156,0.905594,0.0
115.817,0.185901,184.357,0.897772,0.0
108.033,0.181214,182.94,0.894372,0.0
100.646,0.179379,181.274,0.881449,0.0
93.6421,0.177545,179.025,0.88621,0.0
86.9615,0.17628,177.093,0.866146,0.0
80.5028,0.175131,174.261,0.88417,0.0
74.3367,0.172888,174.377,0.893011,0.0
68.5302,0.171216,170.679,0.898452,0.0
62.9439,0.168383,168.813,0.867166,0.0
57.5801,0.163068,168.663,0.860025,0.0
