analog,analog_sterr,photon_counting,pc_sterr,overflow_info
30.9487,0.187863,170.134,0.890691,0.0
74.6779,0.427818,194.257,0.889668,0.0
286.342,2.28746,114.908,1.36282,0.0
473.758,0.054872,1.31886,0.149756,0.0
473.457,0.0,0.0,0.0,0.0
473.457,0.0,0.166945,0.0525341,0.0
473.457,6.37642e-06,22.7212,0.625292,0.0
473.457,6.37642e-06,10.8681,0.488158,0.0
473.457,0.0,3.75626,0.304288,0.0
473.457,6.37642e-06,12.5209,0.484405,0.0
473.457,6.37642e-06,42.0701,0.794152,0.0
473.457,6.37642e-06,99.8164,1.03601,0.0
473.457,6.37642e-06,144.825,1.06433,0.0
473.457,0.0,131.369,1.04454,0.0
473.457,0.0,93.389,0.933674,0.0
473.457,0.0,87.2955,0.869883,0.0
473.457,0.0,86.0434,0.897855,0.0
473.457,0.0,94.6244,0.920711,0.0
473.457,0.0,109.866,0.938109,0.0
473.457,0.0,116.761,0.898879,0.0
473.457,0.0,121.486,0.90536,0.0
473.457,0.0,137.195,0.928557,0.0
473.457,0.0,157.696,0.937767,0.0
473.457,0.0,174.073,0.929921,0.0
473.457,0.0,189.883,0.885916,0.0
473.457,0.0,197.98,0.891715,0.0
473.457,0.0,203.74,0.882845,0.0
473.457,0.0,205.743,0.891715,0.0
473.457,0.0,205.109,0.880799,0.0
473.457,0.0,203.673,0.87807,0.0
473.457,0.0,201.486,0.89035,0.0
473.457,0.0,203.456,0.891715,0.0
473.457,0.0,203.172,0.895808,0.0
473.532,0.0234353,202.838,0.888986,1.0
475.633,0.139154,202.454,0.864766,1.0
487.275,0.252086,199.449,0.859307,1.0
499.656,0.0541787,201.252,0.90229,1.0
500.0,0.0,200.551,0.893762,1.0
500.0,0.0,202.538,0.873976,1.0
499.997,0.00289841,200.968,0.883528,1.0
499.235,0.0816284,202.554,0.893421,1.0
490.216,0.328824,202.621,0.876705,1.0
455.078,0.533265,201.536,0.885916,1.0
408.842,0.539305,202.003,0.867495,0.0
365.222,0.523963,203.623,0.883528,0.0
322.669,0.532549,201.903,0.891374,0.0
279.936,0.524035,201.803,0.893421,0.0
239.405,0.509093,202.571,0.883187,0.0
201.58,0.490233,203.94,0.864766,0.0
166.329,0.457222,203.189,0.893421,0.0
134.614,0.421137,202.22,0.896832,0.0
106.992,0.379709,200.935,0.894103,0.0
83.9872,0.333856,200.935,0.850097,0.0
65.2741,0.288784,199.649,0.879093,0.0
50.0103,0.244102,197.947,0.855896,0.0
38.2274,0.202497,198.214,0.878752,0.0
29.6425,0.161585,196.394,0.865789,0.0
23.404,0.125173,195.125,0.870906,0.0
18.8715,0.0994028,194.841,0.861354,0.0
15.5697,0.0800294,191.72,0.862037,0.0
13.1624,0.0647971,192.154,0.853508,0.0
11.3947,0.0518349,190.618,0.865107,0.0
10.1105,0.0433423,189.416,0.849756,0.0
9.16462,0.0385521,185.559,0.880799,0.0
8.45047,0.0332315,183.539,0.852826,0.0
7.93207,0.0300401,181.703,0.850779,0.0
7.4763,0.0281493,181.386,0.845662,0.0
7.04914,0.0257577,177.696,0.847709,0.0
6.72242,0.0244557,176.444,0.853167,0.0
6.54995,0.0243088,175.459,0.837816,0.0
6.53749,0.0240957,173.756,0.850779,0.0
6.57356,0.0241656,172.871,0.859649,0.0
6.62854,0.0237505,171.553,0.852485,0.0
6.68618,0.0240451,168.898,0.861695,0.0
6.65308,0.0226942,166.895,0.849415,0.0
6.58595,0.0227608,167.529,0.86306,0.0
6.56567,0.0223277,166.144,0.857602,0.0
6.54078,0.0215886,166.561,0.876364,0.0
6.52026,0.0223256,163.372,0.842933,0.0
6.51098,0.0227223,163.155,0.849415,0.0
6.53919,0.0221559,164.107,0.842592,0.0
6.63743,0.0216014,162.354,0.839863,0.0
6.70951,0.0212359,161.636,0.840886,0.0
6.7454,0.0211085,162.187,0.844639,0.0
6.77875,0.0205535,161.486,0.849756,0.0
6.79645,0.0210191,159.533,0.86306,0.0
6.81841,0.0205236,159.232,0.839181,0.0
6.84349,0.0199757,157.496,0.842592,0.0
6.87181,0.0205771,159.466,0.86613,0.0
6.88052,0.0200317,156.394,0.843615,0.0
6.77036,0.0208839,154.641,0.846003,0.0
6.64911,0.020027,155.843,0.84191,0.0
6.64217,0.0193498,153.155,0.856237,0.0
6.68128,0.0188833,154.841,0.858284,0.0
6.70512,0.0188387,153.205,0.838499,0.0
6.69946,0.018941,151.569,0.858625,0.0
6.70147,0.0191587,150.851,0.847368,0.0
