analog,analog_sterr,photon_counting,pc_sterr,overflow_info
30.1895,0.182007,175.756,0.880878,0.0
74.6319,0.474525,195.455,0.882927,0.0
298.061,2.34352,105.748,1.39663,0.0
473.981,0.037955,0.551378,0.0952947,0.0
473.457,0.0,0.0,0.0,0.0
473.457,0.0,0.0334169,0.0235675,0.0
473.457,6.38441e-06,20.5347,0.573134,0.0
473.457,8.99029e-06,7.83626,0.410553,0.0
473.457,0.0,2.1721,0.222354,0.0
473.457,0.0,8.25397,0.390401,0.0
473.457,0.0,35.5221,0.77602,0.0
473.457,0.0,92.8822,1.04927,0.0
473.457,0.0,132.615,1.0742,0.0
473.457,0.0,113.183,1.01887,0.0
473.457,0.0,106.316,0.966268,0.0
473.457,0.0,102.072,0.928355,0.0
473.457,0.0,101.22,0.93177,0.0
473.457,6.38441e-06,112.331,0.95363,0.0
473.457,0.0,132.314,0.930746,0.0
473.457,0.0,134.152,0.9164,0.0
473.457,0.0,132.982,0.940309,0.0
473.457,0.0,141.754,0.956362,0.0
473.457,0.0,159.967,0.924598,0.0
473.457,0.0,177.293,0.896248,0.0
473.457,0.0,190.894,0.89215,0.0
473.457,0.0,199.465,0.889759,0.0
473.457,0.0,202.924,0.897956,0.0
473.457,0.0,205.547,0.897956,0.0
473.457,0.0,203.459,0.880537,0.0
473.457,0.0,205.647,0.871656,0.0
473.457,0.0,202.456,0.881561,0.0
473.457,8.99029e-06,203.325,0.886343,0.0
474.023,0.0728151,203.659,0.898298,1.0
479.077,0.215395,202.857,0.90103,1.0
482.338,0.252715,202.105,0.912301,1.0
485.864,0.265382,202.707,0.873705,1.0
496.015,0.183207,201.487,0.891125,1.0
499.978,0.0139869,201.938,0.895224,1.0
499.498,0.0627494,202.957,0.88566,1.0
493.143,0.306413,202.089,0.889759,1.0
480.144,0.651083,200.485,0.889076,1.0
462.069,1.03198,203.659,0.884294,1.0
438.431,1.36564,202.857,0.895224,1.0
403.234,1.50838,202.289,0.887368,1.0
361.336,1.50979,202.84,0.864142,0.0
320.557,1.51028,203.108,0.890442,0.0
280.964,1.48497,203.308,0.896248,0.0
243.158,1.43581,202.64,0.8901,0.0
207.981,1.37078,203.024,0.888051,0.0
175.572,1.27509,202.456,0.87473,0.0
146.028,1.15326,203.225,0.892833,0.0
119.391,1.01756,199.95,0.875413,0.0
96.0328,0.87335,200.585,0.897273,0.0
76.5881,0.731645,201.203,0.888734,0.0
60.6925,0.602355,198.162,0.863459,0.0
47.9601,0.491166,197.694,0.877463,0.0
37.9122,0.392712,195.372,0.857994,0.0
29.9304,0.30514,194.971,0.860385,0.0
23.8501,0.234815,192.498,0.858335,0.0
19.3283,0.181065,192.581,0.863117,0.0
15.8663,0.13879,189.841,0.842282,0.0
13.2708,0.107197,189.24,0.833402,0.0
11.4698,0.084302,187.703,0.889759,0.0
10.1331,0.0670227,185.731,0.868582,0.0
9.07906,0.0549792,183.225,0.872681,0.0
8.31048,0.0456703,183.492,0.859018,0.0
7.76868,0.0381341,181.203,0.844331,0.0
7.39809,0.0337074,179.616,0.874389,0.0
7.11244,0.0310396,177.477,0.86585,0.0
6.91002,0.028881,175.221,0.837842,0.0
6.79999,0.0268242,174.135,0.850821,0.0
6.67146,0.0251284,171.93,0.856628,0.0
6.47017,0.0238349,169.975,0.84399,0.0
6.24635,0.0234956,168.237,0.846039,0.0
6.08902,0.0227523,167.652,0.838525,0.0
6.0035,0.0220312,167.101,0.856969,0.0
5.92769,0.0218063,164.712,0.844673,0.0
5.81669,0.021288,162.155,0.836476,0.0
5.71833,0.0211091,160.852,0.846722,0.0
5.64241,0.0203871,159.014,0.843648,0.0
5.57418,0.0198478,158.346,0.839208,0.0
5.55373,0.0194723,156.307,0.838867,0.0
5.54812,0.0182057,156.842,0.83955,0.0
5.54604,0.0187393,156.424,0.848772,0.0
5.60718,0.01871,154.319,0.860385,0.0
5.67707,0.018235,154.419,0.823496,0.0
5.74277,0.0179704,152.782,0.84399,0.0
5.83387,0.0180945,152.598,0.844673,0.0
5.94432,0.017877,152.715,0.830328,0.0
6.00112,0.0180567,152.882,0.862092,0.0
6.02071,0.0178604,150.977,0.840233,0.0
6.0621,0.0173403,151.495,0.8375,0.0
6.10763,0.0176836,150.71,0.864483,0.0
6.14908,0.0180794,150.927,0.856969,0.0
6.17124,0.0174621,149.808,0.845698,0.0
6.16913,0.0168217,148.187,0.851846,0.0
6.20676,0.0168219,147.636,0.850138,0.0
6.26905,0.01695,148.622,0.854578,0.0
6.28803,0.016895,147.619,0.826229,0.0
6.2906,0.0169008,146.232,0.849455,0.0
6.31748,0.0167432,146.633,0.837159,0.0
6.34053,0.0167538,144.912,0.853895,0.0
6.32956,0.0161872,144.144,0.852187,0.0
6.32586,0.0154336,142.239,0.846722,0.0
6.36549,0.0159807,144.227,0.835792,0.0
6.37666,0.0156082,142.824,0.855944,0.0
6.33744,0.0153224,141.287,0.850479,0.0
6.34229,0.0154655,141.036,0.841599,0.0
6.34871,0.0153583,138.713,0.836476,0.0
6.34298,0.0148557,139.649,0.846722,0.0
6.36842,0.0147552,139.666,0.861751,0.0
6.38053,0.014903,138.697,0.834426,0.0
6.39221,0.0147722,138.145,0.840574,0.0
6.43389,0.0149649,137.377,0.859702,0.0
6.49655,0.0152507,138.864,0.843307,0.0
6.58168,0.0149137,138.747,0.862776,0.0
6.65681,0.0149914,137.577,0.841257,0.0
6.67805,0.0148785,137.811,0.83306,0.0
6.63471,0.014592,137.026,0.848089,0.0
6.56988,0.0149521,134.971,0.83955,0.0
6.54,0.014592,134.82,0.857652,0.0
6.54588,0.0142421,133.333,0.842624,0.0
6.5362,0.0140714,134.369,0.82657,0.0
6.53376,0.0143932,134.102,0.844673,0.0
6.53169,0.0139801,132.682,0.829986,0.0
6.53913,0.0141472,133.383,0.842965,0.0
6.57232,0.0143058,132.548,0.866191,0.0
6.60269,0.01423,130.744,0.83306,0.0
6.61039,0.0140188,132.832,0.856286,0.0
6.61748,0.0135237,131.83,0.829644,0.0
6.63286,0.0134841,130.409,0.842965,0.0
6.63564,0.0135471,131.111,0.856969,0.0
6.61985,0.0137084,130.393,0.844673,0.0
6.62766,0.0136357,129.307,0.840916,0.0
6.64552,0.0138755,129.758,0.860385,0.0
6.62532,0.0136147,128.505,0.845015,0.0
6.59926,0.013405,128.906,0.838525,0.0
6.60423,0.0135397,129.457,0.855944,0.0
6.60859,0.0135696,127.335,0.837159,0.0
6.5907,0.013606,126.332,0.838183,0.0
6.56403,0.0135219,127.034,0.85492,0.0
6.55473,0.0131711,126.199,0.849113,0.0
6.55322,0.0128958,124.211,0.836476,0.0
6.5425,0.0129972,125.313,0.850821,0.0
6.54562,0.0134397,124.612,0.861409,0.0
6.54312,0.0132998,123.091,0.840233,0.0
6.52795,0.0130233,123.158,0.852187,0.0
6.51028,0.0131111,122.69,0.848089,0.0
6.50847,0.0132757,122.69,0.83955,0.0
6.50067,0.013005,121.587,0.836134,0.0
6.48265,0.0127956,122.406,0.845356,0.0
6.4494,0.0128317,120.15,0.818031,0.0
6.4085,0.012523,118.997,0.856286,0.0
6.39005,0.0125714,119.031,0.857311,0.0
6.3669,0.0122259,117.728,0.831694,0.0
6.32732,0.0123249,116.959,0.867216,0.0
6.31816,0.0123666,117.176,0.858677,0.0
6.30686,0.0126458,115.422,0.839891,0.0
6.27766,0.0125667,115.639,0.855261,0.0
6.24531,0.0125906,114.119,0.853212,0.0
6.21751,0.012302,113.133,0.844331,0.0
6.19272,0.0121717,111.646,0.853895,0.0
6.14979,0.0122206,112.247,0.846039,0.0
6.12617,0.0124053,112.665,0.853895,0.0
6.11371,0.0121799,110.376,0.843648,0.0
6.0726,0.012226,109.474,0.856286,0.0
6.03159,0.0123691,108.17,0.868241,0.0
5.99319,0.0120017,107.853,0.846381,0.0
5.94659,0.011797,104.979,0.873364,0.0
5.91411,0.0116194,106.048,0.84399,0.0
5.90269,0.0117679,104.11,0.860385,0.0
5.88112,0.011825,103.525,0.840233,0.0
5.83706,0.0114728,102.857,0.855944,0.0
5.78335,0.0111986,99.6324,0.85492,0.0
5.75152,0.0115142,98.7636,0.871656,0.0
5.7379,0.0116257,98.8137,0.861068,0.0
5.70977,0.0114694,97.6107,0.870631,0.0
5.68274,0.0114123,97.8613,0.866874,0.0
5.65764,0.011194,95.5556,0.88566,0.0
5.62806,0.0111233,95.5723,0.855603,0.0
5.60476,0.0110758,94.3693,0.869265,0.0
5.59232,0.0111143,93.6174,0.859702,0.0
5.5747,0.0111128,92.4311,0.867216,0.0
5.5458,0.0107684,92.0802,0.869607,0.0
5.53836,0.011148,91.4954,0.878829,0.0
5.53699,0.0111603,89.9916,0.840574,0.0
5.50488,0.0110592,89.34,0.856969,0.0
5.47486,0.0107609,88.8722,0.850821,0.0
5.46445,0.0108152,87.0343,0.858677,0.0
5.44212,0.0105934,86.6332,0.857994,0.0
5.43355,0.0108009,87.3016,0.882586,0.0
5.43511,0.0106842,86.533,0.840574,0.0
5.40602,0.0106827,84.7285,0.862434,0.0
5.38497,0.0107374,85.3968,0.849796,0.0
5.37987,0.0105504,83.9766,0.880195,0.0
5.34933,0.0104945,82.406,0.8638,0.0
5.3194,0.0102759,82.7068,0.859702,0.0
5.32192,0.0101665,82.3058,0.858677,0.0
5.30566,0.0103524,80.9858,0.871656,0.0
5.28123,0.0102532,81.3868,0.856286,0.0
5.2687,0.0101851,80.9858,0.881561,0.0
5.24337,0.010185,79.5322,0.868924,0.0
5.22886,0.0102057,77.6274,0.877804,0.0
5.23171,0.0101491,78.4294,0.875755,0.0
5.21488,0.0100805,77.4937,0.841599,0.0
5.18844,0.0100476,76.391,0.853895,0.0
5.1765,0.00975388,75.8229,0.876438,0.0
5.15307,0.0095658,74.3191,0.856286,0.0
5.12886,0.00946997,74.1353,0.827937,0.0
5.11337,0.00943055,74.0017,0.852529,0.0
5.08015,0.00950248,70.7435,0.864142,0.0
5.07002,0.0094912,72.2306,0.861751,0.0
5.06538,0.00949303,70.5597,0.85936,0.0
5.0326,0.00909674,69.4904,0.832377,0.0
5.01937,0.00913948,70.0084,0.85492,0.0
5.0136,0.00911707,68.6383,0.83306,0.0
4.98742,0.00907557,67.6023,0.848089,0.0
4.97259,0.00907876,66.0819,0.848772,0.0
4.95819,0.00901459,64.9791,0.82213,0.0
4.9448,0.00872234,66.5163,0.849455,0.0
4.93489,0.00867198,65.5639,0.843307,0.0
4.91462,0.0085512,64.7953,0.842282,0.0
4.88794,0.00838833,60.9691,0.832035,0.0
4.86265,0.00822533,61.6708,0.820422,0.0
4.84077,0.00823107,60.4845,0.822813,0.0
4.82213,0.00819869,59.4152,0.833402,0.0
4.81184,0.0082183,58.8137,0.834426,0.0
4.79462,0.00807237,58.2456,0.82418,0.0
4.77441,0.00795836,56.6917,0.795147,0.0
4.76592,0.00768526,58.0451,0.804711,0.0
4.76642,0.00797634,57.1763,0.810859,0.0
4.75237,0.00780057,57.3099,0.814957,0.0
4.72733,0.00760442,55.5556,0.814274,0.0
4.7123,0.00765243,54.2857,0.803344,0.0
4.71569,0.00769601,53.8012,0.812908,0.0
4.70669,0.0076435,51.9799,0.805052,0.0
4.67942,0.00747647,52.4979,0.786608,0.0
4.66224,0.00724331,50.9607,0.782168,0.0
4.64972,0.00730168,50.3592,0.79139,0.0
4.63266,0.00709021,49.8246,0.776361,0.0
4.62657,0.00704695,50.142,0.788999,0.0
4.61998,0.00691881,49.7243,0.766798,0.0
4.5972,0.00680291,47.736,0.780802,0.0
4.58426,0.00687373,47.7527,0.789341,0.0
4.58456,0.0068676,46.9841,0.763382,0.0
4.57365,0.00660754,46.4495,0.763041,0.0
4.56358,0.00667138,45.8312,0.747671,0.0
4.55408,0.00660083,45.4804,0.768847,0.0
4.53679,0.00640558,45.2799,0.755526,0.0
4.53404,0.00641444,45.6307,0.738107,0.0
4.52814,0.00652669,43.2247,0.748695,0.0
4.5152,0.00636897,43.9265,0.74972,0.0
4.50985,0.00635405,43.2749,0.740839,0.0
4.50472,0.00648812,42.2222,0.737765,0.0
4.49836,0.00630565,43.4252,0.755185,0.0
4.49294,0.00614121,42.1053,0.724445,0.0
4.47903,0.00602636,41.8713,0.737424,0.0
4.47583,0.00627646,41.6207,0.744596,0.0
4.47259,0.00614245,41.9048,0.752452,0.0
4.46202,0.00618284,41.2364,0.739815,0.0
4.46008,0.00621646,41.1529,0.75416,0.0
4.44747,0.00598844,39.3651,0.730251,0.0
4.43771,0.00597333,39.7327,0.726494,0.0
4.43705,0.00599033,38.4795,0.725811,0.0
4.43196,0.00595522,39.0643,0.727519,0.0
4.42411,0.00590043,38.8972,0.744255,0.0
4.41744,0.00585261,38.3459,0.704634,0.0
4.41253,0.00572792,38.0952,0.699169,0.0
4.40752,0.00580551,38.0451,0.719321,0.0
4.39787,0.0057702,36.4578,0.703268,0.0
4.39473,0.00562277,38.0451,0.706684,0.0
4.39417,0.00560584,36.9591,0.710099,0.0
4.38528,0.00557333,37.477,0.705659,0.0
4.3719,0.00560968,35.9733,0.711124,0.0
4.35752,0.00556857,34.2356,0.701902,0.0
4.34746,0.00544584,34.1688,0.685507,0.0
4.33591,0.00537189,33.584,0.674236,0.0
4.32697,0.00528779,33.985,0.693021,0.0
4.32578,0.00521951,33.6675,0.692338,0.0
4.31957,0.00511033,32.1972,0.676626,0.0
4.31118,0.00514531,32.9657,0.672869,0.0
4.31329,0.00521222,33.7845,0.688923,0.0
4.30406,0.00507372,30.6266,0.672528,0.0
4.28772,0.00502049,31.3784,0.679017,0.0
4.28466,0.0049728,30.8772,0.676626,0.0
4.28432,0.00497085,30.0084,0.649985,0.0
4.28311,0.00487573,30.7769,0.665355,0.0
4.27552,0.00475892,31.6959,0.661598,0.0
4.26544,0.00488759,31.1612,0.663989,0.0
4.25855,0.00500479,29.4904,0.673894,0.0
4.24752,0.00474427,28.9724,0.637689,0.0
4.23923,0.00460238,28.4545,0.636664,0.0
4.23275,0.00458629,27.5522,0.619586,0.0
4.23019,0.00464453,28.4043,0.626759,0.0
4.22771,0.00455247,27.9699,0.633932,0.0
