analog,analog_sterr,photon_counting,pc_sterr,overflow_info
38.6143,0.226846,165.917,0.922153,0.0
91.7584,0.550709,194.65,0.895611,0.0
333.052,2.20758,100.433,1.37064,0.0
474.606,0.0248693,0.166667,0.0527431,0.0
473.457,0.0,0.0,0.0,0.0
473.457,0.0,0.416667,0.0952778,0.0
473.457,6.36048e-06,22.3,0.580854,0.0
473.457,0.0,4.76667,0.315438,0.0
473.457,0.0,2.4,0.223222,0.0
473.457,0.0,12.65,0.483535,0.0
473.457,0.0,50.2833,0.868049,0.0
473.457,0.0,117.95,1.07051,0.0
473.457,0.0,152.9,1.00382,0.0
473.457,0.0,101.317,0.998035,0.0
473.457,0.0,70.2333,0.840146,0.0
473.457,0.0,62.0167,0.834361,0.0
473.457,0.0,59.5333,0.798292,0.0
473.457,0.0,64.5167,0.827215,0.0
473.457,0.0,72.3833,0.84457,0.0
473.457,0.0,96.35,0.89357,0.0
473.457,0.0,110.033,0.912625,0.0
473.457,0.0,128.017,0.913306,0.0
473.457,0.0,151.583,0.928278,0.0
473.457,0.0,176.083,0.903438,0.0
473.457,0.0,190.033,0.898333,0.0
473.457,6.36048e-06,199.183,0.899354,0.0
473.457,0.0,203.35,0.903438,0.0
473.457,0.0,205.017,0.883701,0.0
473.457,0.0,205.1,0.891188,0.0
473.457,0.0,203.533,0.878597,0.0
473.457,0.0,203.35,0.898333,0.0
473.457,0.0,202.083,0.928958,0.0
473.457,1.10335e-05,202.7,0.892208,0.0
474.223,0.0846205,201.217,0.902417,1.0
481.787,0.236672,202.533,0.892549,1.0
494.212,0.208015,202.95,0.886083,1.0
499.948,0.0203217,201.767,0.875875,1.0
500.0,0.0,202.45,0.912625,1.0
500.0,0.0,200.2,0.89459,1.0
499.146,0.0818069,201.567,0.904799,1.0
488.337,0.381249,201.233,0.887104,1.0
456.382,0.646532,201.133,0.911604,1.0
408.357,0.70915,203.767,0.871792,0.0
357.844,0.692499,201.433,0.891528,0.0
309.28,0.664079,202.75,0.890167,0.0
262.585,0.64447,203.733,0.890847,0.0
218.39,0.595931,202.9,0.888465,0.0
178.374,0.541462,203.4,0.907181,0.0
142.652,0.48533,202.95,0.892889,0.0
111.877,0.420174,200.667,0.871111,0.0
86.6725,0.354434,200.617,0.885063,0.0
66.3779,0.293297,200.567,0.871111,0.0
50.6045,0.23626,197.967,0.875195,0.0
38.8021,0.186085,197.217,0.875195,0.0
29.9975,0.146752,194.7,0.8575,0.0
23.6873,0.117888,193.583,0.872132,0.0
19.2273,0.0945675,192.55,0.867368,0.0
15.9395,0.0769697,192.1,0.85682,0.0
13.5412,0.0649903,191.283,0.827215,0.0
11.7017,0.0565395,190.5,0.858521,0.0
10.1566,0.0500439,186.883,0.855118,0.0
9.04173,0.0438785,186.817,0.850354,0.0
8.37531,0.0385839,185.017,0.855458,0.0
7.99237,0.0355248,182.567,0.867368,0.0
7.67132,0.0338414,181.367,0.850354,0.0
7.38127,0.0322593,180.583,0.839125,0.0
7.18429,0.0311133,179.733,0.873833,0.0
7.03948,0.029777,177.7,0.834701,0.0
6.90737,0.0293406,174.4,0.827896,0.0
6.82742,0.0284772,174.267,0.864986,0.0
6.78153,0.0279614,173.383,0.850354,0.0
6.72272,0.0282228,171.433,0.866347,0.0
6.61832,0.0275655,168.367,0.849333,0.0
6.53084,0.0260827,169.117,0.862264,0.0
6.48276,0.0253059,167.883,0.850695,0.0
6.43016,0.0244575,166.717,0.863285,0.0
6.38667,0.0236207,165.317,0.871111,0.0
6.37046,0.0237252,165.267,0.831299,0.0
6.3604,0.0225756,164.2,0.837424,0.0
6.34174,0.02195,161.733,0.829597,0.0
6.31401,0.0210922,160.3,0.8575,0.0
6.24971,0.0209715,160.15,0.837764,0.0
6.21462,0.0204572,159.55,0.842868,0.0
6.18283,0.0199738,158.367,0.848313,0.0
6.15516,0.0192281,157.8,0.84491,0.0
6.15372,0.0186864,156.1,0.854438,0.0
6.10403,0.0187062,155.55,0.841167,0.0
6.09044,0.0182914,154.183,0.868389,0.0
6.14349,0.0181408,154.733,0.848313,0.0
6.15757,0.0185248,154.183,0.834701,0.0
6.17405,0.0181535,153.35,0.819729,0.0
6.19204,0.0185417,152.583,0.845931,0.0
6.20481,0.01821,150.883,0.826875,0.0
6.22078,0.0181473,151.183,0.811563,0.0
6.23674,0.0174736,151.333,0.838104,0.0
6.28174,0.0179118,148.233,0.839125,0.0
6.30874,0.0180001,147.95,0.83266,0.0
6.34645,0.0175417,148.983,0.861583,0.0
6.37618,0.0172525,147.917,0.84491,0.0
6.40982,0.0170903,147.85,0.867708,0.0
6.47065,0.0173221,147.1,0.813604,0.0
6.51883,0.0170804,147.283,0.852056,0.0
6.53889,0.0170987,146.8,0.863965,0.0
6.54165,0.0170748,146.833,0.847972,0.0
6.53583,0.0164604,145.333,0.833,0.0
6.56836,0.0164209,144.567,0.843549,0.0
6.61714,0.0168423,143.4,0.843889,0.0
6.63771,0.0164958,144.583,0.866007,0.0
6.65647,0.0162715,143.433,0.848653,0.0
6.68992,0.0162101,143.033,0.828917,0.0
6.71746,0.0163215,142.883,0.843549,0.0
6.71889,0.0163089,142.267,0.854438,0.0
6.74029,0.0161188,142.5,0.866688,0.0
6.78839,0.0163903,143.033,0.85716,0.0
6.80226,0.0161528,141.317,0.853757,0.0
6.80189,0.0158867,142.133,0.822792,0.0
6.83323,0.0162019,138.733,0.838785,0.0
6.87853,0.015962,142.0,0.831639,0.0
6.91824,0.0162848,141.333,0.831299,0.0
6.91762,0.016555,139.15,0.852736,0.0
6.89652,0.0158978,140.267,0.871792,0.0
6.9293,0.0159051,139.45,0.835382,0.0
6.98097,0.015969,138.583,0.851715,0.0
6.97648,0.0158064,139.133,0.859201,0.0
6.96852,0.015934,138.117,0.85716,0.0
6.98022,0.0163074,137.683,0.835722,0.0
6.98784,0.0160655,137.117,0.858521,0.0
7.00189,0.0158487,135.567,0.854778,0.0
7.01301,0.0157846,138.367,0.848653,0.0
7.02252,0.0157158,136.467,0.862264,0.0
7.01299,0.0156757,135.367,0.850695,0.0
6.99605,0.0159723,135.55,0.848653,0.0
6.98381,0.0154005,134.233,0.84559,0.0
6.97463,0.0155002,135.1,0.829257,0.0
6.97551,0.0158896,132.65,0.826195,0.0
6.96573,0.0154761,133.25,0.842528,0.0
6.91533,0.0154867,131.833,0.853757,0.0
6.85987,0.0151403,131.95,0.847972,0.0
6.86276,0.0155754,131.4,0.846271,0.0
6.8633,0.0154966,130.7,0.861924,0.0
6.83039,0.015244,131.367,0.854778,0.0
6.79708,0.0149408,128.65,0.836743,0.0
6.75425,0.0144907,129.633,0.851715,0.0
6.7443,0.014595,128.333,0.848313,0.0
6.72321,0.0145458,127.7,0.85716,0.0
6.69655,0.0142438,127.617,0.837424,0.0
6.69033,0.0144347,127.133,0.868729,0.0
6.67424,0.0142574,125.433,0.835722,0.0
6.64174,0.0142865,125.95,0.873153,0.0
6.60121,0.0141111,123.5,0.847292,0.0
6.56391,0.0138155,122.35,0.83232,0.0
6.54638,0.0133451,122.25,0.843208,0.0
6.53106,0.0138865,122.083,0.863625,0.0
6.48015,0.0139919,122.35,0.848313,0.0
6.44127,0.0134944,119.517,0.837424,0.0
6.43785,0.0135353,119.933,0.84559,0.0
6.40016,0.0135422,117.75,0.850695,0.0
6.34279,0.0132604,118.25,0.84457,0.0
6.31299,0.0130382,116.383,0.84491,0.0
6.28632,0.0131069,115.067,0.848653,0.0
6.2579,0.0129047,114.917,0.841847,0.0
6.24262,0.0123785,114.033,0.867028,0.0
6.20802,0.0125301,114.333,0.852056,0.0
6.16251,0.0125296,113.35,0.852056,0.0
6.12773,0.0122294,111.55,0.849674,0.0
6.10609,0.012218,109.6,0.865667,0.0
6.09731,0.0123933,109.867,0.838445,0.0
6.05514,0.0119153,106.783,0.84525,0.0
6.00011,0.0117933,108.633,0.861243,0.0
5.97258,0.0115131,107.767,0.843889,0.0
5.93574,0.0113463,106.283,0.865326,0.0
5.89734,0.011481,105.717,0.862604,0.0
5.88501,0.0112771,104.15,0.849333,0.0
5.85643,0.0109602,104.983,0.848993,0.0
5.82466,0.0110587,102.167,0.837764,0.0
5.8056,0.0113851,101.467,0.846951,0.0
5.77192,0.0110841,100.917,0.845931,0.0
5.71865,0.0111747,97.4833,0.839465,0.0
5.67196,0.0108438,98.2833,0.8575,0.0
5.65959,0.0106991,97.1833,0.842868,0.0
5.63731,0.0104668,94.95,0.860563,0.0
5.59461,0.0102178,94.4,0.836743,0.0
5.57225,0.0102612,94.3333,0.826535,0.0
5.55711,0.0101764,94.3833,0.836743,0.0
5.52887,0.0100565,91.9,0.829938,0.0
5.50962,0.0100624,92.2167,0.854438,0.0
5.48446,0.00974873,90.9167,0.845931,0.0
5.44723,0.00952112,90.6667,0.847972,0.0
5.42847,0.00944609,87.45,0.839125,0.0
5.4218,0.0094653,88.4833,0.835042,0.0
5.39213,0.00948003,86.8333,0.845931,0.0
5.34672,0.009253,84.95,0.837764,0.0
5.31878,0.00932518,84.3333,0.843889,0.0
5.31308,0.00912878,85.7333,0.826875,0.0
5.29299,0.00907348,84.3167,0.849333,0.0
5.25961,0.00899106,82.4,0.823132,0.0
5.24058,0.00874332,80.7667,0.824153,0.0
5.20943,0.00871249,80.2667,0.822792,0.0
5.18227,0.00864856,79.2667,0.817688,0.0
5.16829,0.00851564,78.7833,0.852396,0.0
5.1425,0.00841829,77.1,0.834021,0.0
5.11472,0.00835403,75.6,0.814285,0.0
5.09167,0.00812687,74.45,0.805778,0.0
5.07619,0.00815017,75.1167,0.816326,0.0
5.05919,0.00796248,74.2167,0.803396,0.0
5.03758,0.00810987,71.5333,0.839465,0.0
5.01375,0.00773642,71.35,0.796931,0.0
4.9933,0.00769228,70.6333,0.8085,0.0
4.97338,0.00767489,69.1667,0.807139,0.0
4.95131,0.00761142,67.7833,0.801695,0.0
4.92021,0.0075321,67.8167,0.823472,0.0
4.89205,0.00745117,64.95,0.806118,0.0
4.8819,0.00741398,64.5667,0.802375,0.0
4.86631,0.00726062,64.25,0.780938,0.0
4.84156,0.00707331,63.25,0.798292,0.0
4.83218,0.00702567,61.95,0.789445,0.0
4.81703,0.0069814,61.65,0.793188,0.0
4.79054,0.00704838,59.4833,0.790465,0.0
4.76844,0.00666637,58.8167,0.787403,0.0
4.75423,0.00657544,57.7167,0.776514,0.0
4.74832,0.00674957,58.0167,0.764945,0.0
4.73628,0.00658368,57.1167,0.766986,0.0
4.71257,0.00645725,55.8667,0.775493,0.0
4.69176,0.00650898,54.0333,0.760181,0.0
4.6772,0.00645348,54.95,0.766986,0.0
4.66492,0.00615857,54.5,0.766646,0.0
4.6419,0.00618888,51.0667,0.775153,0.0
4.62994,0.00624002,52.0333,0.781618,0.0
4.62434,0.00604427,50.8333,0.739424,0.0
4.60378,0.00597184,50.6167,0.738403,0.0
4.58987,0.00591563,49.05,0.740445,0.0
4.57472,0.00592024,48.1667,0.720028,0.0
4.56115,0.00581523,48.2167,0.746229,0.0
4.55578,0.00567874,47.8167,0.729556,0.0
4.53729,0.00557879,46.3833,0.717986,0.0
4.53449,0.00566894,47.3,0.751333,0.0
4.52877,0.00560981,45.6167,0.74725,0.0
4.49888,0.00558249,43.6833,0.72207,0.0
4.48133,0.00539959,42.8333,0.701653,0.0
4.47528,0.00539531,43.1833,0.732958,0.0
4.45812,0.00527349,41.0167,0.706076,0.0
4.44388,0.00520618,40.7833,0.697229,0.0
4.44729,0.0051934,40.9,0.714583,0.0
4.44224,0.00518373,40.6167,0.708799,0.0
4.419,0.00498752,39.55,0.705736,0.0
4.40563,0.00503977,38.05,0.675792,0.0
4.40603,0.00503094,37.1667,0.666264,0.0
4.3986,0.00491938,39.3833,0.687701,0.0
4.38537,0.00485545,37.5333,0.675111,0.0
4.37613,0.00482994,37.5667,0.667625,0.0
4.36214,0.00473103,35.2833,0.658778,0.0
4.35207,0.0047457,36.1333,0.691785,0.0
4.3557,0.00467002,35.35,0.659458,0.0
4.35351,0.00471376,35.8333,0.672049,0.0
4.33699,0.00468313,34.2167,0.664222,0.0
4.32225,0.00452301,34.1667,0.650271,0.0
4.31592,0.00453716,33.2,0.654014,0.0
4.3174,0.00461219,33.6833,0.667965,0.0
4.31063,0.00449134,33.2,0.664903,0.0
4.29105,0.00437802,31.0667,0.640403,0.0
4.2867,0.00438036,32.9,0.656056,0.0
4.28846,0.00433979,30.8167,0.625771,0.0
4.27932,0.00431169,30.7333,0.634618,0.0
4.27448,0.00429164,30.7,0.636319,0.0
