a2622611.270237
Narit-cm 26/02/2026 11:05:01 26/02/2026 11:27:02 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 04000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 04000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 04000 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
25.3693	0.0558115	163.432	0.870907	0
33.1434	0.0724717	164.015	0.852543	0
60.571	0.35833	118.451	1.16812	0
159.653	0.907193	4.99792	0.306739	0
302.702	1.00928	43.1987	0.954563	1
398.225	0.893505	159	1.2358	1
445.91	0.833258	179.792	1.2698	1
466.844	0.690052	94.494	1.11473	1
463.485	0.718238	75.6518	0.935179	1
453.831	0.779692	93.5444	1.01203	1
452.147	0.787787	132.828	1.08583	1
452.442	0.784654	165.598	1.08039	1
454.24	0.769582	184.573	1.02632	1
455.541	0.751335	177.026	1.0304	1
450.034	0.768331	161.716	1.03244	1
438.434	0.793393	158.8	1.04434	1
423.448	0.796895	160.15	0.993671	1
404.172	0.770439	157.668	1.02904	1
381.036	0.728555	158.217	1.01577	0
355.568	0.679857	158.95	1.00149	0
329.297	0.629119	171.462	0.985509	0
304.323	0.580965	182.374	0.971226	0
281.672	0.536373	193.236	0.935519	0
260.83	0.491595	200.916	0.94062	0
241.677	0.450214	203.965	0.912395	0
224.414	0.415439	205.748	0.932459	0
208.724	0.384375	209.113	0.947422	0
194.404	0.355657	208.43	0.912735	0
181.413	0.330066	208.247	0.926338	0
169.576	0.307149	206.214	0.912055	0
158.797	0.286204	206.697	0.902873	0
148.966	0.267157	204.431	0.906614	0
139.95	0.251424	203.915	0.914775	0
131.699	0.237835	202.849	0.908314	0
124.128	0.226057	199.55	0.898452	0
117.137	0.217057	198.184	0.889611	0
110.616	0.208414	197.818	0.914775	0
104.55	0.198764	195.735	0.895732	0
98.9212	0.190196	193.936	0.877368	0
93.6893	0.182606	192.553	0.897772	0
88.794	0.17546	189.188	0.897092	0
84.1804	0.169571	186.772	0.896752	0
79.8542	0.16462	184.406	0.893011	0
75.7982	0.159948	184.207	0.88655	0
71.9562	0.155642	181.891	0.902193	0
68.3175	0.15174	179.175	0.891991	0
64.8721	0.147721	177.143	0.878048	0
61.5924	0.14217	177.209	0.893691	0
58.4958	0.135989	172.811	0.870227	0
55.534	0.130624	173.211	0.911035	0
52.7465	0.125067	169.796	0.88723	0
50.1528	0.119435	170.412	0.88825	0
47.7033	0.114921	167.23	0.88655	0
45.3613	0.11064	165.681	0.867166	0
43.1273	0.106211	164.248	0.874988	0
41.0125	0.102042	162.366	0.863426	0
39.0087	0.0978009	159.85	0.880429	0
37.0983	0.0936258	160.983	0.88553	0
35.3002	0.0892442	157.818	0.878729	0
33.6483	0.0849662	156.668	0.883489	0
32.0969	0.0808829	155.768	0.847783	0
30.6184	0.0769125	154.269	0.867506	0
29.2973	0.0735976	153.07	0.873968	0
28.1377	0.0706542	150.637	0.859345	0
27.0594	0.0661348	149.488	0.846082	0
26.0302	0.0626546	149.204	0.853224	0
25.1226	0.0611623	146.955	0.847102	0
24.3468	0.0584353	145.106	0.844042	0
23.6239	0.0558581	145.439	0.853904	0
22.9591	0.0545714	143.54	0.862405	0
22.3888	0.0533332	143.574	0.865466	0
21.8831	0.0521056	141.958	0.853904	0
21.4154	0.0509007	141.891	0.846082	0
21.0198	0.0506607	138.842	0.854244	0
20.7028	0.0502398	139.425	0.843022	0
20.4079	0.0491959	138.242	0.864106	0
20.1305	0.0490336	138.259	0.83656	0
19.9084	0.049146	135.827	0.849143	0
19.7261	0.0492503	137.893	0.870567	0
19.5674	0.0494345	137.11	0.882469	0
19.4156	0.0491668	137.593	0.863766	0
19.2867	0.048784	134.777	0.848803	0
19.2049	0.0489808	136.143	0.857644	0
19.123	0.0490265	134.694	0.853904	0
19.0005	0.0487799	134.161	0.844722	0
18.9122	0.0488861	134.377	0.843362	0
18.8909	0.0491234	136.143	0.851523	0
18.8319	0.0495421	134.094	0.868527	0
18.7553	0.0499352	133.961	0.857304	0
18.7019	0.0497825	135.31	0.839281	0
18.6502	0.0493493	134.594	0.851523	0
18.6367	0.0490445	133.878	0.849483	0
18.6291	0.0494823	133.844	0.865466	0
18.5836	0.0500437	131.462	0.827039	0
18.5396	0.0498736	132.845	0.871927	0
18.5355	0.0496822	134.327	0.8369	0
18.5249	0.0499404	133.195	0.844382	0
18.4903	0.0500643	132.045	0.831459	0
18.4658	0.0500718	133.178	0.853224	0
18.4393	0.049997	132.395	0.858665	0
18.4137	0.0500686	130.479	0.8352	0
18.4072	0.0503102	133.478	0.869547	0
18.3911	0.0504442	131.778	0.83656	0
18.3729	0.0497168	132.112	0.839961	0
18.3569	0.0496586	131.762	0.83418	0
18.3469	0.0503897	131.745	0.849143	0
18.3503	0.0507549	133.278	0.848463	0
18.3415	0.0502567	133.145	0.852203	0
18.3196	0.0505203	132.411	0.838601	0
18.2872	0.0511049	132.845	0.88417	0
18.2745	0.0505177	134.794	0.88519	0
18.2805	0.0500737	132.528	0.867166	0
18.2714	0.0508768	132.112	0.875328	0
18.231	0.050692	131.612	0.852203	0
18.2135	0.0504168	132.195	0.848803	0
18.2558	0.0507805	130.979	0.831459	0
18.2407	0.051274	132.028	0.868527	0
18.2082	0.0512592	131.329	0.842682	0
18.2274	0.0508461	132.178	0.853564	0
18.2213	0.0508323	130.845	0.855944	0
18.1975	0.0511531	131.695	0.867506	0
18.194	0.0508005	131.412	0.837581	0
18.1865	0.0505738	131.828	0.865806	0
18.1903	0.0508072	131.562	0.845062	0
18.1726	0.0508665	130.712	0.839961	0
18.1725	0.0505718	133.195	0.845062	0
18.197	0.0509109	130.312	0.871927	0
18.1763	0.0513454	130.646	0.843362	0
18.169	0.051192	130.212	0.8352	0
18.1659	0.0506543	131.978	0.857644	0
18.1631	0.0506974	130.396	0.840981	0
18.174	0.0513392	131.245	0.860705	0
18.1579	0.0515644	131.995	0.857985	0
18.1377	0.0512198	131.112	0.868527	0
18.1142	0.0509499	131.429	0.8369	0
18.1144	0.0508467	131.279	0.855944	0
18.1331	0.0511427	131.895	0.847443	0
18.1288	0.0511489	131.928	0.857985	0
18.1193	0.0509663	131.445	0.869547	0
18.1082	0.0513123	131.945	0.8318	0
18.1082	0.0511319	130.962	0.8352	0
18.1068	0.0507493	129.729	0.855944	0
18.0818	0.0510724	130.296	0.855944	0
18.0644	0.0509302	131.262	0.878048	0
18.0777	0.0509705	130.895	0.822278	0
18.1171	0.0510966	132.228	0.854924	0
18.1069	0.0510861	130.196	0.857304	0
18.0749	0.0510629	130.396	0.83554	0
18.0963	0.0513431	132.228	0.829759	0
18.0915	0.0513857	131.362	0.830099	0
18.0759	0.0515622	130.912	0.862745	0
18.1039	0.0514757	131.945	0.845742	0
18.0768	0.0511051	132.078	0.846422	0
18.0665	0.0512976	133.061	0.850503	0
18.0879	0.0512745	130.729	0.814116	0
18.0657	0.0509305	132.062	0.845402	0
18.0581	0.0510036	130.062	0.837921	0
18.0402	0.0510648	128.713	0.840981	0
18.0488	0.0511405	131.412	0.855264	0
18.0952	0.0509465	132.561	0.844722	0
18.0553	0.0510529	131.845	0.845742	0
18.0161	0.0514462	131.512	0.854924	0
18.0453	0.0512864	131.495	0.838601	0
18.0447	0.0511569	134.144	0.851183	0
18.0374	0.0513504	130.262	0.840301	0
18.0533	0.0519045	131.062	0.847443	0
18.0643	0.0519085	132.295	0.846082	0
18.0359	0.0513587	130.496	0.877028	0
18.0045	0.0513555	128.98	0.83452	0
18.0171	0.0516963	129.796	0.819217	0
18.0414	0.0513377	131.262	0.83622	0
18.0348	0.0512829	131.062	0.856284	0
18.0194	0.0515712	130.912	0.865126	0
18.0139	0.051332	131.828	0.847783	0
18.0168	0.0511627	131.828	0.858665	0
18.022	0.051632	130.646	0.861385	0
18.0196	0.0518389	131.728	0.840301	0
18.0149	0.0514352	129.863	0.840301	0
18.0183	0.0511982	130.596	0.856624	0
18.0165	0.0511803	130.512	0.837241	0
18.0101	0.0515257	131.362	0.842001	0
18.0097	0.0515546	129.946	0.844722	0
17.976	0.0509308	130.646	0.858665	0
17.9812	0.0510427	131.295	0.847783	0
18.0077	0.0513653	131.678	0.859345	0
17.9954	0.0514403	131.762	0.851183	0
17.9785	0.0511261	130.096	0.856964	0
17.9854	0.0507809	130.179	0.839961	0
17.9857	0.0510058	130.945	0.846082	0
17.9933	0.0513026	131.045	0.841661	0
17.9986	0.0514158	130.412	0.861045	0
17.9904	0.0514455	130.945	0.851523	0
17.9849	0.0518688	130.296	0.848803	0
17.9806	0.0518396	130.712	0.83316	0
17.9728	0.0518422	129.813	0.848123	0
17.9857	0.0512402	131.262	0.870227	0
