analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
22.7864,0.061677,129.346,0.860025,0.0,57,213.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7758,0.0612818,128.63,0.850843,0.0,58,217.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7546,0.0614169,131.062,0.83588,0.0,59,221.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7565,0.0618937,130.112,0.857985,0.0,60,225.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7622,0.0616949,129.363,0.828059,0.0,61,228.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7809,0.0616211,129.663,0.865126,0.0,62,232.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7924,0.0611805,130.346,0.861045,0.0,63,236.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.781,0.0612415,130.346,0.83316,0.0,64,240.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7824,0.0614783,129.579,0.821938,0.0,65,243.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7724,0.0610885,130.046,0.829419,0.0,66,247.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7807,0.0611683,129.246,0.844382,0.0,67,251.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7879,0.0618485,128.397,0.825678,0.0,68,255.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7656,0.0619515,129.03,0.839621,0.0,69,258.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.772,0.0612986,129.946,0.863426,0.0,70,262.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7831,0.0613798,129.013,0.83588,0.0,71,266.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7544,0.0619197,129.03,0.868186,0.0,72,270.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7616,0.0619526,131.112,0.868867,0.0,73,273.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.799,0.0620386,130.279,0.858665,0.0,74,277.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.778,0.0622068,131.262,0.859345,0.0,75,281.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7705,0.0619752,130.812,0.849823,0.0,76,285.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7821,0.0617147,129.813,0.824998,0.0,77,288.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7538,0.0616126,129.713,0.824658,0.0,78,292.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7564,0.0615675,129.663,0.849483,0.0,79,296.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7899,0.0613775,130.679,0.857985,0.0,80,300.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.8015,0.0616149,130.346,0.83622,0.0,81,303.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.803,0.0616323,130.012,0.8369,0.0,82,307.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7745,0.0613704,128.93,0.827379,0.0,83,311.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7679,0.0618239,130.229,0.859005,0.0,84,315.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7832,0.0619832,129.713,0.849483,0.0,85,318.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.764,0.0617059,130.562,0.867846,0.0,86,322.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7727,0.0620373,128.98,0.8335,0.0,87,326.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7994,0.0618502,129.396,0.83452,0.0,88,330.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7859,0.061515,128.047,0.831459,0.0,89,333.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7492,0.0620052,129.713,0.863086,0.0,90,337.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7755,0.0617648,130.995,0.842342,0.0,91,341.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7995,0.0614553,130.012,0.846422,0.0,92,345.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7779,0.0620834,129.313,0.855264,0.0,93,348.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7819,0.0617288,130.662,0.856964,0.0,94,352.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7709,0.0613975,130.379,0.869887,0.0,95,356.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7521,0.0619458,130.579,0.851863,0.0,96,360.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7723,0.0617605,131.345,0.852884,0.0,97,363.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7954,0.0612689,129.996,0.838601,0.0,98,367.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7714,0.0619753,129.096,0.822618,0.0,99,371.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7749,0.0616654,128.83,0.851863,0.0,100,375.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7958,0.0611258,130.796,0.830779,0.0,101,378.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7911,0.0613601,129.596,0.860705,0.0,102,382.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7799,0.0614875,129.429,0.818197,0.0,103,386.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7717,0.0615177,128.347,0.850843,0.0,104,390.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.777,0.0614571,130.312,0.838941,0.0,105,393.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7815,0.0615552,129.446,0.83622,0.0,106,397.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.777,0.0621645,129.313,0.867506,0.0,107,401.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7808,0.0620654,129.546,0.837921,0.0,108,405.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7902,0.0616261,130.262,0.841661,0.0,109,408.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7901,0.0613262,129.346,0.839961,0.0,110,412.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7614,0.0615685,130.762,0.856624,0.0,111,416.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7648,0.0619104,128.28,0.847783,0.0,112,420.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7872,0.0622879,128.696,0.827379,0.0,113,423.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7947,0.0618855,128.863,0.858665,0.0,114,427.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7829,0.0616815,129.513,0.838941,0.0,115,431.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7784,0.0617614,130.279,0.853564,0.0,116,435.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7757,0.0612279,130.146,0.855604,0.0,117,438.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7892,0.0610653,129.396,0.83214,0.0,118,442.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.8026,0.0617086,130.845,0.839961,0.0,119,446.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7788,0.0618574,131.778,0.864106,0.0,120,450.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7581,0.0619657,130.746,0.829419,0.0,121,453.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.76,0.0621351,129.313,0.863086,0.0,122,457.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7621,0.0618437,131.329,0.845062,0.0,123,461.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7702,0.0618243,130.246,0.850503,0.0,124,465.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7888,0.0621604,129.18,0.846422,0.0,125,468.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7848,0.0620512,130.362,0.845402,0.0,126,472.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7666,0.061778,130.262,0.866826,0.0,127,476.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7634,0.061327,129.629,0.83656,0.0,128,480.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7733,0.0613756,130.979,0.863766,0.0,129,483.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7742,0.0620001,131.012,0.842001,0.0,130,487.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7811,0.0620717,130.146,0.853904,0.0,131,491.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7895,0.0620606,130.129,0.847102,0.0,132,495.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7624,0.0622897,129.529,0.856284,0.0,133,498.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7539,0.0617424,129.313,0.831119,0.0,134,502.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7719,0.0614716,130.096,0.823978,0.0,135,506.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7759,0.0614235,130.596,0.856284,0.0,136,510.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7717,0.0617735,132.445,0.865126,0.0,137,513.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7666,0.062178,129.979,0.841321,0.0,138,517.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7671,0.0621533,129.046,0.849143,0.0,139,521.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7681,0.0621395,130.696,0.859345,0.0,140,525.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7645,0.0618579,129.929,0.849483,0.0,141,528.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7781,0.0615842,130.362,0.844382,0.0,142,532.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7763,0.0616445,130.895,0.840301,0.0,143,536.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.776,0.0618863,130.912,0.847443,0.0,144,540.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7867,0.0620047,132.145,0.837921,0.0,145,543.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7774,0.0617311,128.946,0.839621,0.0,146,547.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7731,0.0616149,130.029,0.840301,0.0,147,551.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7883,0.0618151,128.03,0.843362,0.0,148,555.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7829,0.0619545,129.546,0.829759,0.0,149,558.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7823,0.0617854,130.062,0.837241,0.0,150,562.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7982,0.0617251,129.463,0.851523,0.0,151,566.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.8021,0.0618931,129.429,0.852203,0.0,152,570.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7734,0.0618389,130.196,0.847783,0.0,153,573.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7626,0.0618509,129.046,0.853564,0.0,154,577.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7832,0.0615394,130.712,0.849823,0.0,155,581.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7851,0.0614969,129.996,0.844382,0.0,156,585.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7828,0.0618499,128.746,0.83554,0.0,157,588.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7828,0.062072,130.529,0.842342,0.0,158,592.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7622,0.0620379,130.546,0.8352,0.0,159,596.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7647,0.0617288,130.096,0.845742,0.0,160,600.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7767,0.0613376,130.979,0.873968,0.0,161,603.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7632,0.0615415,129.629,0.850843,0.0,162,607.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7645,0.0615279,131.628,0.844042,0.0,163,611.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7848,0.0612528,129.046,0.846082,0.0,164,615.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7862,0.0617542,130.329,0.83588,0.0,165,618.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7628,0.0619161,130.079,0.855604,0.0,166,622.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7519,0.0610541,129.213,0.838261,0.0,167,626.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7689,0.061347,130.112,0.853904,0.0,168,630.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7785,0.0620171,128.463,0.848463,0.0,169,633.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7776,0.0612006,130.129,0.848123,0.0,170,637.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7697,0.0610282,128.963,0.858665,0.0,171,641.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7556,0.0617272,129.529,0.823978,0.0,172,645.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7748,0.0619091,130.062,0.864106,0.0,173,648.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7901,0.0614985,128.43,0.865466,0.0,174,652.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7681,0.0614964,129.729,0.847443,0.0,175,656.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7725,0.0618263,130.329,0.850163,0.0,176,660.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7703,0.0618254,130.562,0.845402,0.0,177,663.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7547,0.0617475,129.296,0.8352,0.0,178,667.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.763,0.0618668,130.396,0.849143,0.0,179,671.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7501,0.0619969,129.879,0.865126,0.0,180,675.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7568,0.0621448,130.012,0.859685,0.0,181,678.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7909,0.0617206,130.412,0.850163,0.0,182,682.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7879,0.0616221,129.679,0.849483,0.0,183,686.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7872,0.0617795,129.08,0.845062,0.0,184,690.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.783,0.0617905,128.88,0.820917,0.0,185,693.75,12.31,background,12.31-12.33 Background [TR 258].dat
