a2622610.541386
Narit-cm 26/02/2026 10:52:12 26/02/2026 10:54:13 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 04000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 04000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 04000 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
14.0023	0.0165237	117.185	0.796433	0
14.0194	0.0162802	118.334	0.806635	0
14.0338	0.0165152	117.451	0.800173	0
14.0106	0.0161838	118.284	0.810715	0
14.0165	0.0159666	116.102	0.804254	0
14.0224	0.0163795	117.251	0.805274	0
13.985	0.0160181	116.885	0.806975	0
13.9853	0.0158513	115.668	0.815476	0
14.0208	0.0165622	117.651	0.802894	0
14.0318	0.0161497	116.501	0.793032	0
14.0267	0.0160244	117.068	0.803574	0
14.0304	0.0160777	114.802	0.789631	0
14.0129	0.0163785	116.302	0.795753	0
13.9936	0.0159253	116.801	0.776369	0
14.0149	0.0160816	115.552	0.808335	0
14.0076	0.016472	116.618	0.814116	0
14.0259	0.0159871	117.468	0.811396	0
14.049	0.016466	116.985	0.805955	0
14.0096	0.016272	117.118	0.810715	0
14.0086	0.0163335	115.552	0.790652	0
14.0421	0.0162702	116.751	0.78351	0
14.0323	0.0163588	116.501	0.766167	0
13.9992	0.0164726	116.135	0.787251	0
14.0091	0.0165156	116.368	0.787251	0
14.0259	0.0165481	115.502	0.802894	0
14.0009	0.0163777	116.085	0.768887	0
14.0179	0.0164277	117.284	0.788611	0
14.0395	0.016522	115.952	0.813436	0
14.0296	0.0164339	117.284	0.811056	0
14.0307	0.0160753	114.869	0.78079	0
14.012	0.0163004	115.952	0.785551	0
14.0108	0.0162438	115.402	0.795413	0
14.0339	0.0162603	116.485	0.813096	0
14.035	0.0158427	116.685	0.791332	0
14.0124	0.015773	117.268	0.800173	0
14.0144	0.0164903	116.935	0.813776	0
14.0376	0.0164517	116.901	0.798473	0
14.0343	0.0164742	116.418	0.804254	0
14.0067	0.0162669	114.985	0.78283	0
14.0184	0.0165202	118.151	0.772288	0
14.0369	0.0163287	115.735	0.793712	0
14.0111	0.0163074	117.451	0.791672	0
14.0038	0.0163906	115.735	0.793032	0
14.0145	0.0159614	115.835	0.796433	0
14.019	0.0158927	116.685	0.799493	0
14.0152	0.0162097	115.452	0.790312	0
14.0023	0.0162428	116.135	0.778069	0
14.0131	0.0163655	116.551	0.800854	0
14.0237	0.0161069	114.752	0.78419	0
14.0118	0.0162624	117.018	0.792012	0
14.0019	0.0164871	116.535	0.808335	0
14.0106	0.0163304	116.735	0.795413	0
14.027	0.0161562	115.718	0.796433	0
14.0168	0.0166311	116.018	0.804594	0
14.0182	0.0156934	117.035	0.794392	0
14.0385	0.0161321	114.935	0.796433	0
14.0196	0.015938	115.319	0.809695	0
14.0095	0.0165016	116.668	0.787591	0
14.0261	0.016342	116.285	0.799493	0
14.0226	0.0164766	117.101	0.810375	0
14.0197	0.0165811	115.602	0.787591	0
14.0199	0.0162869	115.802	0.797453	0
13.9994	0.0164501	116.052	0.790652	0
14.002	0.0160483	117.851	0.804934	0
14.0385	0.0163795	117.318	0.801874	0
14.0594	0.0162633	115.535	0.811056	0
14.0409	0.0164039	116.302	0.804934	0
14.0327	0.0159486	117.218	0.790992	0
14.0275	0.0161049	114.419	0.798473	0
14.0177	0.0160289	117.168	0.797113	0
14.0301	0.0165955	116.701	0.772628	0
14.045	0.0163138	115.885	0.795072	0
14.0418	0.0166249	116.501	0.78215	0
14.0058	0.0159662	115.918	0.801194	0
13.9902	0.015856	117.101	0.807655	0
14.0187	0.0162028	116.435	0.805274	0
14.0311	0.0162797	116.951	0.78317	0
14.0376	0.0157227	115.852	0.817857	0
14.021	0.0159129	115.402	0.797113	0
13.9883	0.0162339	117.068	0.803234	0
14.0317	0.0163473	115.768	0.796093	0
14.0482	0.0162326	116.268	0.791332	0
13.9999	0.0160308	116.268	0.791332	0
14.0054	0.0164052	115.702	0.78249	0
14.035	0.016295	116.935	0.812416	0
14.0334	0.0162921	116.252	0.785551	0
14.0252	0.01648	115.219	0.787931	0
14.0201	0.0160916	118.217	0.772628	0
14.0294	0.0162481	116.685	0.778069	0
14.0396	0.0159839	117.918	0.807315	0
14.0172	0.0163432	117.334	0.786911	0
13.9867	0.0162212	115.302	0.784871	0
14.0077	0.0163725	118.134	0.78283	0
14.0324	0.0167859	116.185	0.78147	0
14.0274	0.0165663	117.051	0.761066	0
14.0365	0.0164691	115.918	0.78249	0
14.0338	0.0164644	117.251	0.806295	0
14.0283	0.0164285	118.151	0.790312	0
14.031	0.0167812	117.168	0.786571	0
14.0216	0.0166079	115.785	0.794392	0
14.0121	0.0159653	116.551	0.799833	0
14.0154	0.0160774	116.918	0.806635	0
14.0051	0.0161925	116.202	0.802894	0
14.0039	0.0166165	116.551	0.800854	0
14.0289	0.0165113	117.751	0.798473	0
14.0168	0.0163027	115.635	0.785211	0
13.99	0.0165431	117.218	0.798813	0
13.9944	0.0166011	117.534	0.789631	0
14.0137	0.0163601	114.269	0.78351	0
14.0122	0.0162958	116.435	0.802894	0
13.9986	0.0163642	116.485	0.796773	0
14.0175	0.0164516	115.935	0.78147	0
14.045	0.0164514	115.169	0.78181	0
14.0136	0.0161272	116.518	0.806295	0
13.9942	0.0162418	116.951	0.787591	0
14.0207	0.0156867	115.452	0.78317	0
14.0304	0.0162715	115.985	0.813096	0
14.02	0.0165759	116.235	0.791672	0
13.9938	0.0164737	114.652	0.793712	0
