analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
13.6157,0.0171713,119.067,0.800173,0.0,59,221.25,10.33,background,10.33 Only Background [TR 258].dat
13.6226,0.0176001,118.234,0.787251,0.0,60,225.0,10.33,background,10.33 Only Background [TR 258].dat
13.6461,0.0175616,119.217,0.767187,0.0,61,228.75,10.33,background,10.33 Only Background [TR 258].dat
13.6181,0.0174864,119.284,0.792012,0.0,62,232.5,10.33,background,10.33 Only Background [TR 258].dat
13.5903,0.0171873,118.067,0.787591,0.0,63,236.25,10.33,background,10.33 Only Background [TR 258].dat
13.6303,0.0171188,118.767,0.78249,0.0,64,240.0,10.33,background,10.33 Only Background [TR 258].dat
13.6541,0.0173137,118.967,0.777049,0.0,65,243.75,10.33,background,10.33 Only Background [TR 258].dat
13.6182,0.0170845,118.584,0.791672,0.0,66,247.5,10.33,background,10.33 Only Background [TR 258].dat
13.6144,0.0169598,118.817,0.801534,0.0,67,251.25,10.33,background,10.33 Only Background [TR 258].dat
13.6288,0.01746,118.684,0.78419,0.0,68,255.0,10.33,background,10.33 Only Background [TR 258].dat
13.6084,0.0173616,117.368,0.798133,0.0,69,258.75,10.33,background,10.33 Only Background [TR 258].dat
13.5925,0.0174406,117.368,0.759366,0.0,70,262.5,10.33,background,10.33 Only Background [TR 258].dat
13.6068,0.0166691,118.967,0.799833,0.0,71,266.25,10.33,background,10.33 Only Background [TR 258].dat
13.6194,0.0173757,119.1,0.786911,0.0,72,270.0,10.33,background,10.33 Only Background [TR 258].dat
13.611,0.0165896,118.834,0.789291,0.0,73,273.75,10.33,background,10.33 Only Background [TR 258].dat
13.6178,0.0168845,119.5,0.794392,0.0,74,277.5,10.33,background,10.33 Only Background [TR 258].dat
13.6261,0.0174042,120.533,0.795413,0.0,75,281.25,10.33,background,10.33 Only Background [TR 258].dat
13.6071,0.0168888,117.451,0.802214,0.0,76,285.0,10.33,background,10.33 Only Background [TR 258].dat
13.6073,0.0172964,119.25,0.78045,0.0,77,288.75,10.33,background,10.33 Only Background [TR 258].dat
13.6129,0.0178304,119.067,0.787931,0.0,78,292.5,10.33,background,10.33 Only Background [TR 258].dat
13.6105,0.0173215,119.683,0.790312,0.0,79,296.25,10.33,background,10.33 Only Background [TR 258].dat
13.6176,0.0175475,116.918,0.787591,0.0,80,300.0,10.33,background,10.33 Only Background [TR 258].dat
13.6009,0.0173381,118.834,0.786911,0.0,81,303.75,10.33,background,10.33 Only Background [TR 258].dat
13.6169,0.0173799,118.767,0.778409,0.0,82,307.5,10.33,background,10.33 Only Background [TR 258].dat
13.6416,0.0173918,118.434,0.776029,0.0,83,311.25,10.33,background,10.33 Only Background [TR 258].dat
13.6058,0.0171286,117.234,0.807315,0.0,84,315.0,10.33,background,10.33 Only Background [TR 258].dat
13.5847,0.0174771,118.184,0.775009,0.0,85,318.75,10.33,background,10.33 Only Background [TR 258].dat
13.6174,0.0172407,119.55,0.799493,0.0,86,322.5,10.33,background,10.33 Only Background [TR 258].dat
13.6228,0.0176473,117.734,0.790652,0.0,87,326.25,10.33,background,10.33 Only Background [TR 258].dat
13.5934,0.017527,117.301,0.779429,0.0,88,330.0,10.33,background,10.33 Only Background [TR 258].dat
13.5925,0.0171665,120.217,0.78419,0.0,89,333.75,10.33,background,10.33 Only Background [TR 258].dat
13.6158,0.0169708,117.768,0.764467,0.0,90,337.5,10.33,background,10.33 Only Background [TR 258].dat
13.6239,0.0168412,118.451,0.798813,0.0,91,341.25,10.33,background,10.33 Only Background [TR 258].dat
13.6097,0.0177991,118.167,0.785891,0.0,92,345.0,10.33,background,10.33 Only Background [TR 258].dat
13.603,0.0177353,119.767,0.808335,0.0,93,348.75,10.33,background,10.33 Only Background [TR 258].dat
13.6198,0.0174686,119.184,0.792692,0.0,94,352.5,10.33,background,10.33 Only Background [TR 258].dat
13.623,0.0173214,119.284,0.769228,0.0,95,356.25,10.33,background,10.33 Only Background [TR 258].dat
13.6002,0.016947,117.601,0.792352,0.0,96,360.0,10.33,background,10.33 Only Background [TR 258].dat
13.6067,0.0174197,119.367,0.803914,0.0,97,363.75,10.33,background,10.33 Only Background [TR 258].dat
13.6347,0.0174932,118.534,0.808335,0.0,98,367.5,10.33,background,10.33 Only Background [TR 258].dat
13.6071,0.0181848,119.284,0.775349,0.0,99,371.25,10.33,background,10.33 Only Background [TR 258].dat
13.6049,0.0178611,118.267,0.793032,0.0,100,375.0,10.33,background,10.33 Only Background [TR 258].dat
13.6341,0.0174268,117.718,0.795413,0.0,101,378.75,10.33,background,10.33 Only Background [TR 258].dat
13.6261,0.0172788,119.517,0.813436,0.0,102,382.5,10.33,background,10.33 Only Background [TR 258].dat
13.6104,0.0172003,118.601,0.78045,0.0,103,386.25,10.33,background,10.33 Only Background [TR 258].dat
13.6293,0.0170367,119.733,0.78249,0.0,104,390.0,10.33,background,10.33 Only Background [TR 258].dat
13.6458,0.0174629,117.934,0.778409,0.0,105,393.75,10.33,background,10.33 Only Background [TR 258].dat
13.6281,0.0174727,118.467,0.795413,0.0,106,397.5,10.33,background,10.33 Only Background [TR 258].dat
13.6366,0.0171977,117.384,0.792012,0.0,107,401.25,10.33,background,10.33 Only Background [TR 258].dat
