a2622611.350168
Narit-cm 26/02/2026 11:29:41 26/02/2026 11:35:01 0045 0013.384714 0052.542598 00.0 00.0
0002393 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 04000 1 0000 3.75 00000.o 0 0 01 000 16 002393 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002393 0.500 S2A0
1 1 1 04000 1 0000 3.75 00000.o 0 0 00 000 00 002393 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002393 3.1746 S2P0
1 5 0 04000 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
25.6581	0.0504022	162.491	0.890317	0
33.5442	0.0803832	166.686	0.881772	0
69.7337	0.443624	95.3113	1.23004	0
183.969	1.00208	2.95863	0.237532	0
327.572	1.04654	56.1137	1.03899	1
413.49	0.925374	162.14	1.24132	1
451.094	0.787309	143.234	1.33018	1
460.906	0.688247	67.664	0.931329	1
449.602	0.76462	65.1066	0.912873	1
439.676	0.807894	102.883	1.03967	1
439.918	0.803623	149.837	1.09435	1
443.026	0.785824	181.162	1.07624	1
447.888	0.754141	180.911	1.05881	1
448.011	0.740561	162.424	1.06428	1
438.452	0.76112	150.606	1.06189	1
423.093	0.76414	142.549	1.03625	1
401.948	0.744485	134.793	1.02532	1
374.073	0.697886	133.339	1.02122	1
343.674	0.638732	138.053	1.00208	0
313.478	0.582491	154.033	0.997291	0
285.168	0.528457	171.985	0.980886	0
259.747	0.474285	186.477	0.965165	0
236.774	0.427626	196.406	0.962089	0
216.284	0.385024	202.641	0.920734	0
198.167	0.345292	206.469	0.929962	0
181.884	0.310381	206.903	0.909798	0
167.459	0.279698	208.625	0.905354	0
154.758	0.251249	207.104	0.923468	0
143.462	0.226587	206.218	0.902279	0
133.364	0.204337	205.75	0.909114	0
124.219	0.184651	202.825	0.917317	0
116.015	0.167408	201.571	0.897152	0
108.62	0.151504	199.783	0.907747	0
101.715	0.13902	198.295	0.875962	0
95.2878	0.127809	195.036	0.903304	0
89.3058	0.115994	191.977	0.897494	0
83.5881	0.105584	190.857	0.905696	0
78.1273	0.0967834	188.968	0.890658	0
72.9579	0.0897047	186.778	0.887241	0
68.0818	0.0828985	181.914	0.868785	0
63.4274	0.0762992	180.928	0.881772	0
59.0256	0.0701279	179.507	0.866734	0
54.9047	0.0653366	177.785	0.884165	0
51.0057	0.0623602	174.191	0.874595	0
47.3577	0.0584381	170.832	0.877329	0
43.9686	0.0550248	169.177	0.871861	0
40.8184	0.0530227	169.645	0.882456	0
37.9183	0.0509272	166.72	0.879722	0
35.2826	0.0491425	162.156	0.877329	0
32.9003	0.0480822	162.507	0.861608	0
30.7765	0.0470944	159.85	0.868443	0
28.9442	0.046266	159.014	0.857165	0
27.3939	0.0463618	156.172	0.876646	0
26.0772	0.0473111	152.913	0.875279	0
24.992	0.0481837	153.08	0.837	0
24.1147	0.0491607	150.873	0.85443	0
23.4159	0.0500906	149.118	0.855456	0
22.8791	0.0508059	148.533	0.855114	0
22.4732	0.0512885	147.33	0.856823	0
22.1372	0.0520681	145.458	0.834608	0
21.8623	0.0530487	144.672	0.888949	0
21.6796	0.053511	143.184	0.842127	0
21.5273	0.0540628	143.101	0.842468	0
21.3705	0.0547698	141.747	0.85819	0
21.2936	0.0549892	141.814	0.857506	0
21.2439	0.0549098	140.961	0.870494	0
21.143	0.0551315	140.627	0.839392	0
21.0448	0.0558846	138.738	0.862291	0
21.0178	0.0561837	140.627	0.843152	0
20.9914	0.0556942	139.574	0.840418	0
20.9535	0.0559874	138.42	0.856139	0
20.9095	0.056453	140.226	0.859557	0
