a2622610.520036
Narit-cm 26/02/2026 10:49:08 26/02/2026 10:52:00 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 04000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 04000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 04000 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
27.0873	0.0844283	148.155	0.855604	0
37.2893	0.0593922	155.185	0.839281	0
46.6076	0.127983	156.518	0.864446	0
97.506	0.559454	58.3257	1.07223	0
216.958	0.847023	15.7101	0.541724	0
336.143	0.600283	96.6431	1.17799	0
404.86	0.381429	184.573	1.11677	0
450.856	0.336797	185.323	1.08889	1
481.86	0.231924	141.391	1.10147	1
487.826	0.181199	104.74	1.01475	1
482.891	0.192485	107.622	0.995711	1
478.072	0.198038	127.297	0.994011	1
473.742	0.203198	147.722	1.00931	1
470.442	0.198354	167.164	1.02122	1
468.979	0.194982	179.042	1.03482	1
468.274	0.193184	189.671	1.03856	1
466.233	0.191972	186.822	1.00387	1
459.689	0.197013	181.258	1.00591	1
448.185	0.200254	177.393	1.02258	0
434.12	0.200569	178.092	1.01952	1
418.635	0.197805	179.708	1.00625	0
402.071	0.193253	184.207	0.977347	0
385.249	0.186844	187.505	0.983469	0
368.167	0.180702	190.187	0.928718	0
350.437	0.177863	191.703	0.949462	0
332.516	0.169725	193.503	0.950142	0
315.121	0.163298	196.118	0.931779	0
298.796	0.155231	199.95	0.927358	0
283.669	0.147585	201	0.912735	0
269.555	0.139746	202.632	0.93858	0
256.544	0.130022	202.132	0.920897	0
244.771	0.124415	201.433	0.925998	0
233.915	0.1182	204.332	0.914435	0
