analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
83.5822,0.0873094,178.292,0.883149,0.0,57,213.75,12.35,signal,12.35-12.37 signal [TR 220].dat
81.8494,0.0854569,178.859,0.874648,0.0,58,217.5,12.35,signal,12.35-12.37 signal [TR 220].dat
80.2047,0.0831985,176.81,0.879749,0.0,59,221.25,12.35,signal,12.35-12.37 signal [TR 220].dat
78.6327,0.0809969,176.077,0.904914,0.0,60,225.0,12.35,signal,12.35-12.37 signal [TR 220].dat
77.1013,0.0792953,175.743,0.894372,0.0,61,228.75,12.35,signal,12.35-12.37 signal [TR 220].dat
75.6129,0.0774177,175.743,0.88621,0.0,62,232.5,12.35,signal,12.35-12.37 signal [TR 220].dat
74.2122,0.0754031,174.744,0.889611,0.0,63,236.25,12.35,signal,12.35-12.37 signal [TR 220].dat
72.8776,0.073576,173.211,0.901853,0.0,64,240.0,12.35,signal,12.35-12.37 signal [TR 220].dat
71.5643,0.0714895,174.427,0.879749,0.0,65,243.75,12.35,signal,12.35-12.37 signal [TR 220].dat
70.307,0.0697408,173.778,0.860705,0.0,66,247.5,12.35,signal,12.35-12.37 signal [TR 220].dat
69.0924,0.0681282,172.228,0.882469,0.0,67,251.25,12.35,signal,12.35-12.37 signal [TR 220].dat
67.8903,0.0661287,171.912,0.88723,0.0,68,255.0,12.35,signal,12.35-12.37 signal [TR 220].dat
66.7555,0.0644596,171.345,0.891991,0.0,69,258.75,12.35,signal,12.35-12.37 signal [TR 220].dat
65.6461,0.0630988,169.213,0.862405,0.0,70,262.5,12.35,signal,12.35-12.37 signal [TR 220].dat
64.5493,0.0620338,170.262,0.900833,0.0,71,266.25,12.35,signal,12.35-12.37 signal [TR 220].dat
63.552,0.0606129,168.297,0.891651,0.0,72,270.0,12.35,signal,12.35-12.37 signal [TR 220].dat
62.6109,0.0591822,169.413,0.864446,0.0,73,273.75,12.35,signal,12.35-12.37 signal [TR 220].dat
61.6844,0.0583584,168.646,0.872607,0.0,74,277.5,12.35,signal,12.35-12.37 signal [TR 220].dat
