day,time_tag,bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,SNR_analog,SNR_Photon,photon_per_bin,analog_bg_corr,Photon_per_bin_bg_corr,afterpulse_raw,afterpulse_counts_per_bin,photon_APcorr_counts,photon_deadtime_counts,photon_deadtime_corr,k_scale,b_offset,r2_overlap,analog_scaled_for_glue,weight_w,merged_counts_per_bin,range2_corrected_counts,range2_norm,ratio_mean_overlap,ratio_std_overlap
05-01-2026,22.05,0,0.0,24.5487,0.132414,180.05,0.892397,0.0,185.39353844759617,201.7599790227892,4.50125,,,,,,,,,,,,,,,,,
05-01-2026,22.05,1,3.75,55.1661,0.318479,195.609,0.881822,0.0,173.21738638968347,221.82367870159737,4.890225,,,,,,,,,,,,,,,,,
05-01-2026,22.05,2,7.5,240.263,2.24614,117.98,1.3635,0.0,106.96706349559689,86.52731939860654,2.9495,,,,,,,,,,,,,,,,,
05-01-2026,22.05,3,11.25,471.68,0.145641,1.53589,0.167495,0.0,3238.6484575085315,9.169766261679452,0.03839725,,,,,,,,,,,,,,,,,
05-01-2026,22.05,4,15.0,473.457,6.37642e-06,0.0,0.0,0.0,74251225.60935447,,0.0,,,,,,,,,,,,,,,,,
05-01-2026,22.05,5,18.75,473.457,0.0,0.0,0.0,0.0,inf,,0.0,,,,,,,,,,,,,,,,,
05-01-2026,22.05,6,22.5,473.457,6.37642e-06,18.3639,0.577875,0.0,74251225.60935447,31.77832576249189,0.45909750000000005,,,,,,,,,,,,,,,,,
05-01-2026,22.05,7,26.25,473.457,8.97903e-06,17.7796,0.577875,0.0,52729192.35151236,30.767207441055586,0.44448999999999994,,,,,,,,,,,,,,,,,
05-01-2026,22.05,8,30.0,473.457,0.0,7.09516,0.370126,0.0,inf,19.169580088942684,0.17737899999999998,,,,,,,,,,,,,,,,,
05-01-2026,22.05,9,33.75,473.457,8.97903e-06,24.5743,0.646783,0.0,52729192.35151236,37.99465972358581,0.6143575000000001,,,,,,,,,,,,,,,,,
05-01-2026,22.05,10,37.5,473.457,6.37642e-06,63.4725,0.914229,0.0,74251225.60935447,69.42735354052431,1.5868125,,,,,,,,,,,,,,,,,
05-01-2026,22.05,11,41.25,473.457,0.0,123.339,1.01384,0.0,inf,121.6552907756648,3.083475,,,,,,,,,,,,,,,,,
05-01-2026,22.05,12,45.0,473.457,6.37642e-06,152.738,1.03533,0.0,74251225.60935447,147.52590961335997,3.81845,,,,,,,,,,,,,,,,,
05-01-2026,22.05,13,48.75,473.457,6.37642e-06,106.311,1.05512,0.0,74251225.60935447,100.75725983774358,2.657775,,,,,,,,,,,,,,,,,
05-01-2026,22.05,14,52.5,473.457,0.0,75.8765,0.945613,0.0,inf,80.24054237833023,1.8969125,,,,,,,,,,,,,,,,,
05-01-2026,22.05,15,56.25,473.457,0.0,77.6795,0.981773,0.0,inf,79.12165032038975,1.9419875000000002,,,,,,,,,,,,,,,,,
05-01-2026,22.05,16,60.0,473.457,6.37642e-06,98.4641,0.946296,0.0,74251225.60935447,104.05211477169934,2.4616025,,,,,,,,,,,,,,,,,
05-01-2026,22.05,17,63.75,473.457,0.0,89.6661,0.955506,0.0,inf,93.84148294202234,2.2416525000000003,,,,,,,,,,,,,,,,,
05-01-2026,22.05,18,67.5,473.457,0.0,85.9933,0.93538,0.0,inf,91.93408026684342,2.1498325,,,,,,,,,,,,,,,,,
05-01-2026,22.05,19,71.25,473.457,0.0,95.1085,0.923781,0.0,inf,102.95567888926055,2.3777125000000003,,,,,,,,,,,,,,,,,
05-01-2026,22.05,20,75.0,473.457,0.0,117.229,0.96881,0.0,inf,121.00308626046387,2.930725,,,,,,,,,,,,,,,,,
05-01-2026,22.05,21,78.75,473.457,6.37642e-06,143.606,0.959259,0.0,74251225.60935447,149.70513698594436,3.5901499999999995,,,,,,,,,,,,,,,,,
05-01-2026,22.05,22,82.5,473.457,0.0,166.761,0.942543,0.0,inf,176.9266760243299,4.1690249999999995,,,,,,,,,,,,,,,,,
05-01-2026,22.05,23,86.25,473.457,0.0,183.239,0.917982,0.0,inf,199.6106677472979,4.5809750000000005,,,,,,,,,,,,,,,,,
05-01-2026,22.05,24,90.0,473.457,0.0,195.543,0.887962,0.0,inf,220.2155047175442,4.888575,,,,,,,,,,,,,,,,,
05-01-2026,22.05,25,93.75,473.457,0.0,197.679,0.907748,0.0,inf,217.7685877578359,4.941975,,,,,,,,,,,,,,,,,
05-01-2026,22.05,26,97.5,473.457,0.0,202.437,0.89922,0.0,inf,225.12510842730367,5.060925,,,,,,,,,,,,,,,,,
05-01-2026,22.05,27,101.25,473.457,0.0,204.524,0.899902,0.0,inf,227.27363646263706,5.1131,,,,,,,,,,,,,,,,,
05-01-2026,22.05,28,105.0,473.457,0.0,203.873,0.876364,0.0,inf,232.63506944602926,5.096825,,,,,,,,,,,,,,,,,
05-01-2026,22.05,29,108.75,473.457,0.0,205.376,0.884551,0.0,inf,232.18107265720124,5.1344,,,,,,,,,,,,,,,,,
05-01-2026,22.05,30,112.5,473.457,0.0,205.309,0.898537,0.0,inf,228.49253842635304,5.132725000000001,,,,,,,,,,,,,,,,,
05-01-2026,22.05,31,116.25,473.457,0.0,202.454,0.897514,0.0,inf,225.57196879380155,5.061350000000001,,,,,,,,,,,,,,,,,
05-01-2026,22.05,32,120.0,473.763,0.052367,202.504,0.895126,1.0,9046.976149101534,226.22960343013162,5.0626,,,,,,,,,,,,,,,,,
05-01-2026,22.05,33,123.75,477.292,0.183092,202.571,0.904337,1.0,2606.842461713237,223.9994603781555,5.064274999999999,,,,,,,,,,,,,,,,,
05-01-2026,22.05,34,127.5,485.951,0.253901,200.935,0.889327,1.0,1913.9388974442797,225.94051456888187,5.023375,,,,,,,,,,,,,,,,,
05-01-2026,22.05,35,131.25,499.251,0.0781707,201.853,0.883869,1.0,6386.6768495101105,228.37434054141508,5.0463249999999995,,,,,,,,,,,,,,,,,
05-01-2026,22.05,36,135.0,500.0,0.0,202.22,0.895126,1.0,inf,225.9123296608522,5.0555,,,,,,,,,,,,,,,,,
05-01-2026,22.05,37,138.75,500.0,0.0,202.17,0.890691,1.0,inf,226.98107424460332,5.05425,,,,,,,,,,,,,,,,,
05-01-2026,22.05,38,142.5,499.489,0.067406,201.469,0.882504,1.0,7410.156365902146,228.29244966595053,5.036725,,,,,,,,,,,,,,,,,
05-01-2026,22.05,39,146.25,493.002,0.322709,201.653,0.869883,1.0,1527.6983288349566,231.81623275773867,5.041325,,,,,,,,,,,,,,,,,
05-01-2026,22.05,40,150.0,471.862,0.654946,202.104,0.880799,1.0,720.4593966525484,229.45530137976996,5.052600000000001,,,,,,,,,,,,,,,,,
05-01-2026,22.05,41,153.75,428.593,0.764452,201.302,0.885916,0.0,560.65390632767,227.22470301924787,5.0325500000000005,,,,,,,,,,,,,,,,,
05-01-2026,22.05,42,157.5,380.352,0.746699,203.74,0.889327,0.0,509.37794211589943,229.09458500641497,5.0935,,,,,,,,,,,,,,,,,
05-01-2026,22.05,43,161.25,333.924,0.702998,203.189,0.885575,0.0,474.9999288760423,229.44301724868023,5.079725,,,,,,,,,,,,,,,,,
05-01-2026,22.05,44,165.0,290.226,0.67925,203.673,0.903654,0.0,427.2741994847258,225.38825700987326,5.091825,,,,,,,,,,,,,,,,,
