bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,photon_counting_shifted,pc_sterr_shifted,SNR_analog,SNR_Photon,photon_deadtime_corr_hz,photon_deadtime_corr,analog_bg_corr,photon_bg_corr,afterpulse_profile,photon_APcorr,analog_scaled_for_glue,weight_w,merged_sig,overlap_func,merged_counts_ovcorr,range2_corrected_counts,range2_corrected_counts_overlap,nrb,range2_norm
0,0.0,57.2961,0.0785964,153.003,0.850163,0.0,153.003,0.850163,728.9914041864514,179.96901770601636,287701931.29955494,287.70193129955493,44.091982817182824,82.72966075930424,38.0,249.70193129955493,452.65833053726107,0.0,452.65833053726107,0.2,2263.291652686305,0.0,0.0,0.0,0.0
1,3.75,56.8515,0.0735063,153.486,0.821257,0.0,153.486,0.821257,773.423502475298,186.8915576975295,289414474.1253436,289.41447412534365,43.647382817182816,84.44220358509295,36.06328740122878,253.35118672411488,450.30810036641395,0.0,450.30810036641395,0.2,2251.54050183207,6332.457661402696,31662.28830701348,253298.30645610785,1.2817300594135548e-07
2,7.5,53.1395,0.0734972,153.319,0.8352,0.0,153.319,0.8352,723.0139379459354,183.5715996168582,288821274.1125046,288.8212741125046,39.93538281718281,83.84900357225393,34.23847134592593,254.5828027665787,430.6858457686079,0.0,430.6858457686079,0.2,2153.4292288430393,24226.078824484197,121130.39412242096,969043.1529793679,4.903513787439276e-07
3,11.25,49.6914,0.0616823,156.618,0.815476,0.0,156.618,0.815476,805.6022554282184,192.05715434911633,300755304.49491864,300.7553044949186,36.487282817182816,95.78303395466793,32.51885340007681,268.2364510948418,412.4586108336147,0.0,412.4586108336147,0.2,2062.2930541680735,52201.79293362937,261008.9646681468,2088071.7173451746,1.0565977813974675e-06
4,15.0,48.6735,0.0574123,156.218,0.823298,0.0,156.218,0.823298,847.7887142650616,189.74660451015305,299283725.2936417,299.2837252936417,35.46938281718282,94.31145475339099,30.898139760816136,268.38558553282553,407.0778207056226,0.0,407.0778207056226,0.2,2035.389103528113,91592.50965876509,457962.5482938255,3663700.3863506033,1.8538911608097682e-06
5,18.75,46.7207,0.0550488,156.735,0.819217,0.0,156.735,0.819217,848.714231736205,191.3229339723175,301187049.9657085,301.18704996570847,33.51658281718282,96.21477942545778,29.370416759027677,271.81663320668076,396.7549923708717,0.0,396.7549923708717,0.2,1983.7749618543585,139484.17700538458,697420.8850269229,5579367.080215383,2.823249234970183e-06
6,22.5,44.8489,0.052859,156.418,0.809355,0.0,156.418,0.809355,848.4628918443406,193.26253621711115,300018651.1869743,300.0186511869743,31.64478281718282,95.0463806467236,27.930127845898994,272.0885233410753,386.8603436219026,0.0,386.8603436219026,0.2,1934.3017181095129,195848.0489585882,979240.2447929409,7833921.958343527,3.964090166093836e-06
7,26.25,43.6271,0.0542916,157.751,0.8352,0.0,157.751,0.8352,803.5699813599157,188.8781130268199,304961352.41064095,304.9613524106409,30.422982817182817,99.98908187039024,26.572051973526886,278.38930043711406,380.4017038946398,0.0,380.4017038946398,0.2,1902.008519473199,262120.54908990025,1310602.745449501,10484821.963596009,5.305488088870878e-06
8,30.0,42.1163,0.0586977,155.102,0.826018,0.0,155.102,0.826018,717.5119297689689,187.77072654591063,295214271.0258181,295.2142710258181,28.91218281718282,90.24200048556742,25.29128328511626,269.92298774070184,372.41536169464916,0.0,372.41536169464916,0.2,1862.0768084732458,335173.8255251842,1675869.1276259213,13406953.021007368,6.784133274553975e-06
9,33.75,40.7153,0.0630151,156.901,0.837921,0.0,156.901,0.837921,646.1197395544876,187.2503493766119,301800632.27310365,301.80063227310364,27.511182817182817,96.82836173285295,24.083212035431963,277.71742023767166,365.0094407109406,0.0,365.0094407109406,0.2,1825.047203554703,415768.5660598058,2078842.830299029,16630742.642392231,8.41542253217498e-06
10,37.5,39.4585,0.0689199,155.968,0.826358,0.0,155.968,0.826358,572.5269479497213,188.74144136076615,298367487.8608386,298.3674878608386,26.25438281718282,93.3952173205879,22.943506666970173,275.4239811938684,358.3657851132783,0.0,358.3657851132783,0.2,1791.8289255663915,503951.88531554764,2519759.426577738,20158075.412621904,1.0200309491907292e-05
11,41.25,38.0926,0.0862835,156.035,0.824318,0.0,156.035,0.824318,441.48185921989716,189.28981291200725,298612776.34384364,298.6127763438436,24.888482817182815,93.64050580359293,21.868096971831555,276.74467937201206,351.14540861674186,0.0,351.14540861674186,0.2,1755.7270430837093,597495.8593494248,2987479.2967471243,23899834.37397699,1.2093699543719544e-05
12,45.0,36.7465,0.0732383,154.586,0.8369,0.0,154.586,0.8369,501.7388442932181,184.7126299438404,293350526.57203245,293.35052657203244,23.542382817182816,88.37825603178175,20.853158273520616,272.49736829851184,344.02969824117434,0.0,344.02969824117434,0.2,1720.1484912058716,696660.1389383781,3483300.69469189,27866405.557535123,1.4100848185927713e-05
13,48.75,35.5134,0.0749613,156.485,0.815136,1.0,156.485,0.815136,473.75645833249956,191.9741000274801,300265237.33109426,300.2652373310943,22.309282817182815,95.2929667908436,19.895096566880543,280.3701407642137,337.5113248186111,0.0,337.5113248186111,0.2,1687.5566240930555,802116.7578892305,4010583.7894461523,32084670.31556922,1.6235357813955578e-05
14,52.5,34.4109,0.075346,153.869,0.828059,0.0,153.869,0.828059,456.70506728957076,185.81888488622187,290779253.77927613,290.77925377927613,21.206782817182816,85.80698323902544,18.99053455811675,271.7887192211594,331.68332490102466,0.0,331.68332490102466,0.2,1658.4166245051233,914202.1642584492,4571010.821292246,36568086.570337966,1.8504038352329495e-05
15,56.25,33.4178,0.0715272,154.236,0.814116,0.0,154.236,0.814116,467.20408459998436,189.4521173886768,292092703.0532509,292.0927030532509,20.213682817182818,87.1204325130002,18.13629855037899,273.9564045028719,326.4336317326299,0.0,326.4336317326299,0.2,1632.1681586631496,1032856.4129040244,5164282.064520122,41314256.51616097,2.0905676472914673e-05
16,60.0,32.5344,0.0694852,155.852,0.807655,0.0,155.852,0.807655,468.2205707114608,192.96853235601836,297943263.9190195,297.9432639190195,19.330282817182816,92.97099337876881,17.329406123675696,280.6138577953438,321.7638311637447,0.0,321.7638311637447,0.2,1608.8191558187236,1158349.792189481,5791748.960947405,46333991.68757924,2.3445742985604576e-05
17,63.75,31.7555,0.068919,154.252,0.826018,0.0,154.252,0.826018,460.76553635427103,186.7416932802917,292150092.2519429,292.15009225194285,18.55138281718282,87.17782171169216,16.56705456099788,275.583037690945,317.64643512219544,0.0,317.64643512219544,0.2,1588.232175610977,1290934.9652387975,6454674.826193986,51637398.6095519,2.612935195413598e-05
18,67.5,31.0762,0.0675376,152.62,0.802214,0.0,152.62,0.802214,460.13183767264456,190.2484873113658,286350704.00020415,286.35070400020413,17.872082817182818,81.37843345995344,15.846609975445318,270.50409402475884,314.05554138612604,0.0,314.05554138612604,0.2,1570.27770693063,1430915.5604405368,7154577.802202683,57236622.41762147,2.8962649011899925e-05
19,71.25,30.3955,0.0644277,154.252,0.819897,0.0,154.252,0.819897,471.7768909956431,188.13582681727095,292150092.2519429,292.15009225194285,17.191382817182816,87.17782171169216,15.16559709588684,276.984495156056,310.4572470152407,0.0,310.4572470152407,0.2,1552.2862350762034,1576055.6180508079,7880278.090254039,63042224.72203231,3.190037689909897e-05
20,75.0,29.6959,0.0628665,152.353,0.818877,0.0,152.353,0.818877,472.3644548368368,186.051140769615,285412235.6204616,285.41223562046156,16.49178281718282,80.43996508021087,14.521689671259445,270.89054594920214,306.7590440743395,0.0,306.7590440743395,0.2,1533.7952203716975,1725519.6229181597,8627598.114590798,69020784.91672638,3.492562425300522e-05
21,78.75,29.1367,0.0630667,152.536,0.819557,0.0,152.536,0.819557,461.99817019124197,186.12006242396808,286055145.46700037,286.0551454670004,15.93258281718282,81.0828749267497,13.912701456027971,272.14244401097244,303.8030190821269,0.0,303.8030190821269,0.2,1519.0150954106346,1884053.4105265026,9420267.052632513,75362136.4210601,3.813444982871838e-05
22,82.5,28.6662,0.0604982,152.753,0.816837,0.0,152.753,0.816837,473.83558519096437,187.00548579459547,286819255.1438029,286.8192551438029,15.462082817182818,81.84698460355219,13.336577741597804,273.48267740220507,301.3158771671841,0.0,301.3158771671841,0.2,1506.5793858359204,2050831.188969147,10254155.944845734,82033247.55876587,4.1510139068222914e-05
23,86.25,28.1535,0.0584112,153.07,0.8352,0.0,153.07,0.8352,481.9880433889391,183.27346743295018,287938920.1547463,287.9389201547463,14.94938281718282,82.96664961449562,12.791387400606144,275.1475327541402,298.6056589742167,0.0,298.6056589742167,0.2,1493.0282948710833,2221346.1599628837,11106730.799814418,88853846.39851534,4.4961471482726435e-05
24,90.0,27.6497,0.0575106,151.653,0.83418,0.0,151.653,0.83418,480.77571786766265,181.7988923253974,282965415.91025686,282.96541591025687,14.445582817182817,77.99314537000618,12.275315413021143,270.69010049723573,295.942487674008,0.0,295.942487674008,0.2,1479.71243837004,2397134.150159465,11985670.750797324,95885366.0063786,4.851953318903944e-05
25,93.75,27.2078,0.056044,151.504,0.819557,0.0,151.504,0.819557,485.47212904146744,184.86084555436656,282447115.3645385,282.4471153645385,14.003682817182817,77.4748448242878,11.786655844860713,270.6604595196778,293.60653015602026,0.0,293.60653015602026,0.2,1468.0326507801012,2580526.143949397,12902630.719746983,103221045.75797588,5.2231504806774224e-05
26,97.5,26.771,0.0556607,149.588,0.812416,0.0,149.588,0.812416,480.96772049219646,184.12734362691035,275859922.1422492,275.8599221422492,13.566882817182819,70.88765160199853,11.32380525211114,264.5361168901381,291.2975320934336,0.0,291.2975320934336,0.2,1456.4876604671679,2769147.164463203,13845735.822316015,110765886.5785281,5.604931528031876e-05
