day,time_tag,raw_bin_index,bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,analog_bg_pretrigger,photon_bg_pretrigger,SNR_analog,SNR_Photon,photon_per_bin,photon_per_bin_bg_pretrigger,analog_bg_corr,Photon_per_bin_bg_corr,afterpulse_raw,afterpulse_counts_per_bin,photon_APcorr_counts,photon_deadtime_counts,photon_deadtime_corr,k_scale,b_offset,r2_overlap,analog_scaled_for_glue,weight_w,merged_counts_per_bin,range2_corrected_counts,range2_norm,ratio_mean_overlap,ratio_std_overlap
24-03-2026,05.05,1024,0,0.0,3.4663,0.000871317,0.484342,0.0894322,0.0,27.11376761238761,41.32126513886115,3978.230655433097,5.415745111939548,0.01210855,1.0330316284715289,-23.647467612387608,-1.0209230784715289,0.0,0.0,-1.0209230784715289,-0.9075186537678656,-0.8167894502968176,-0.05652692161562117,-2.3609022097269716,0.0005939070120953849,-1.0241836615935969,0.0,-1.0241836615935969,-0.0,,1.0000043705444734,0.002129057856942826
24-03-2026,05.05,1025,1,3.75,3.46722,0.000856537,0.400835,0.0815812,0.0,27.11376761238761,41.32126513886115,4047.951226858852,4.913325619137742,0.010020875,1.0330316284715289,-23.646547612387607,-1.023010753471529,0.0,0.0,-1.023010753471529,-0.9091679145483172,-0.8181251829754218,-0.05652692161562117,-2.3609022097269716,0.0005939070120953849,-1.0242356663614833,0.0,-1.0242356663614833,-14.403314058208359,,1.0000043705444734,0.002129057856942826
24-03-2026,05.05,1026,2,7.5,3.4673,0.000881603,0.400835,0.0815812,0.0,27.11376761238761,41.32126513886115,3932.949411469788,4.913325619137742,0.010020875,1.0330316284715289,-23.64646761238761,-1.023010753471529,0.0,0.0,-1.023010753471529,-0.9091679145483172,-0.8181251829754218,-0.05652692161562117,-2.3609022097269716,0.0005939070120953849,-1.0242401885152124,0.0,-1.0242401885152124,-57.61351060398069,,1.0000043705444734,0.002129057856942826
24-03-2026,05.05,1027,3,11.25,3.46729,0.000870796,0.467641,0.0877254,0.0,27.11376761238761,41.32126513886115,3981.747734256933,5.3307365939625235,0.011691025,1.0330316284715289,-23.646477612387606,-1.0213406034715289,0.0,0.0,-1.0213406034715289,-0.9078485579600887,-0.8170566778094427,-0.05652692161562117,-2.3609022097269716,0.0005939070120953849,-1.0242396232459965,0.0,-1.0242396232459965,-129.63032731707142,,1.0000043705444734,0.002129057856942826
24-03-2026,05.05,1028,4,15.0,3.46838,0.000873009,0.534447,0.0938696,0.0,27.11376761238761,41.32126513886115,3972.9029139447584,5.6935046063901416,0.013361175,1.0330316284715289,-23.64538761238761,-1.0196704534715288,0.0,0.0,-1.0196704534715288,-0.9065287218031771,-0.8159874734503056,-0.05652692161562117,-2.3609022097269716,0.0005939070120953849,-1.0243012375905574,0.0,-1.0243012375905574,-230.4677784578754,,1.0000043705444734,0.002129057856942826
24-03-2026,05.05,1029,5,18.75,3.46835,0.000886942,0.484342,0.0894322,0.0,27.11376761238761,41.32126513886115,3910.458632018779,5.415745111939548,0.01210855,1.0330316284715289,-23.645417612387607,-1.0209230784715289,0.0,0.0,-1.0209230784715289,-0.9075186537678656,-0.8167894502968176,-0.05652692161562117,-2.3609022097269716,0.0005939070120953849,-1.024299541782909,0.0,-1.024299541782909,-360.10530765805396,,1.0000043705444734,0.002129057856942826
24-03-2026,05.05,1030,6,22.5,3.4664,0.000896773,0.183716,0.0552977,0.0,27.11376761238761,41.32126513886115,3865.4152165598207,3.3223081610989245,0.0045929000000000005,1.0330316284715289,-23.647367612387608,-1.0284387284715288,0.0,0.0,-1.0284387284715288,-0.9134525047349114,-0.8215929962648687,-0.05652692161562117,-2.3609022097269716,0.0005939070120953849,-1.0241893142857585,0.0,-1.0241893142857585,-518.4958403571652,,1.0000043705444734,0.002129057856942826
24-03-2026,05.05,1031,7,26.25,3.46641,0.0008553,0.334029,0.074413,0.0,27.11376761238761,41.32126513886115,4052.8586460890915,4.4888527542230525,0.008350725000000002,1.0330316284715289,-23.64735761238761,-1.024680903471529,0.0,0.0,-1.024680903471529,-0.9104867918291959,-0.8191929896338618,-0.05652692161562117,-2.3609022097269716,0.0005939070120953849,-1.0241898795549746,0.0,-1.0241898795549746,-705.7308388808498,,1.0000043705444734,0.002129057856942826
24-03-2026,05.05,1032,8,30.0,3.46597,0.00083681,0.283925,0.0686102,0.0,27.11376761238761,41.32126513886115,4141.884059702919,4.138233090706629,0.007098124999999999,1.0330316284715289,-23.64779761238761,-1.025933503471529,0.0,0.0,-1.025933503471529,-0.9114756255350392,-0.8199933786587374,-0.05652692161562117,-2.3609022097269716,0.0005939070120953849,-1.0241650077094637,0.0,-1.0241650077094637,-921.7485069385174,,1.0000043705444734,0.002129057856942826
24-03-2026,05.05,1033,9,33.75,3.46657,0.000855821,0.434238,0.0846533,0.0,27.11376761238761,41.32126513886115,4050.5783335533947,5.129605106947987,0.01085595,1.0330316284715289,-23.647197612387608,-1.0221756784715288,0.0,0.0,-1.0221756784715288,-0.9085082961839506,-0.8175910177487048,-0.05652692161562117,-2.3609022097269716,0.0005939070120953849,-1.0241989238624332,0.0,-1.0241989238624332,-1166.6265867120528,,1.0000043705444734,0.002129057856942826
