range_m,00.05,00.35,01.05,01.35,02.05,02.35,03.05,03.35,04.05,04.35,05.05,05.35,06.05,06.35,07.05,07.35,08.05,08.35,09.05,09.35,10.05,10.35,11.05,11.35,12.05,12.35,13.05,13.35,14.05,14.35,15.05,15.35,16.05,16.35,17.05,18.05,18.35,19.05,19.35,20.05,20.35,21.05,21.35,22.05,22.35,23.05,23.35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.75,3.4358567751576254e-05,6.322329558833154e-05,5.597366798358811e-05,6.750423556949693e-05,0.0001235681428390893,5.3605337786082063e-05,0.0001320616216813393,5.062587552761243e-05,0.00010851880035803003,4.820220045964843e-05,9.54808993132782e-05,8.320062454540521e-05,5.216212859610014e-05,4.070304435318549e-06,4.475625276749644e-06,3.4203506189512325e-06,2.280764954783379e-06,1.8327727886288824e-06,1.0679867322801072e-06,1.5136230713851196e-06,1.808284138139276e-06,2.6807057629608034e-06,2.4718964813019688e-06,1.8855720813836314e-06,2.101682833506557e-06,1.6064426361645023e-06,2.3127504294570825e-06,2.245167163668708e-06,2.5595414538105776e-06,1.8426300454072856e-06,2.4975879965300013e-06,1.605662069725368e-06,1.0689759463927699e-06,1.2547508547743743e-06,2.200175038404688e-06,4.923278187462596e-06,6.31428578579793e-05,8.907443891752175e-05,5.1932814081648884e-05,6.404208125662905e-05,0.0024927204721110954,0.00012138641866886002,4.93748483906091e-05,0.00013660557195560116,3.732155686902751e-05,9.985188086004307e-05,6.0039130678757866e-05
7.5,0.00018358851616855925,0.0004459396082155007,0.00037637293310922176,0.0005232102917973265,0.0013508985279218385,0.00035575190086363983,0.001509242496135006,0.0003272645747908659,0.0011265613949862998,0.000295345945626867,0.0008712404334924093,0.0007204128745867543,0.00033564430443321357,3.445882239066694e-05,4.2289413010232914e-05,3.6134611875565565e-05,1.9892911394746085e-05,1.580888639823167e-05,8.164172276777864e-06,1.4129687656672903e-05,1.6357346633185225e-05,2.7292771136604176e-05,2.636645316129361e-05,1.844460994509262e-05,2.3899330884828996e-05,1.6076556568876093e-05,2.3780326708551332e-05,2.3729893938292726e-05,2.8944789573582026e-05,1.666997133232421e-05,2.7165161740627485e-05,1.4872516641885056e-05,7.71272580426627e-06,9.034716027986714e-06,2.2830950590611204e-05,3.2541309899506514e-05,0.0006578409769046977,0.0008428767258588108,0.0003316111689807566,0.0004756813480787471,0.010034367063631151,0.0013013966814216947,0.0002918751149569324,0.0015889447443137525,0.00020302076132493811,0.0010184503573016077,0.0004368837754651228
11.25,0.0005022089605072646,0.0014510087157449264,0.00122764192970483,0.0016415518045056802,0.004313889541556243,0.0011404263145525502,0.004961561508978832,0.001011208834209028,0.00363306857806871,0.000884126595774381,0.0027606219261441505,0.002278162414367869,0.0010465435714136551,0.00011099477549101366,0.00013669220499967554,0.00011592419415044288,8.137475788736972e-05,5.323923874219016e-05,3.7289847918088236e-05,7.984635865463683e-05,9.842891402109433e-05,0.00017312127648171644,0.00017257500636561955,0.00011817754883809588,0.00016273364188740922,0.0001051600376743759,0.00015776733084882854,0.00015664513414618352,0.00019144413521212663,0.00010330351660197512,0.00017472229383504753,8.854183301842527e-05,4.006210141528592e-05,3.6983539093559806e-05,8.739090181514136e-05,0.00010567277030654091,0.002325317925721306,0.00298601720505334,0.0010149681312305754,0.001612541595246422,0.022991489292736113,0.0044309098011920504,0.0008945999074001539,0.0053607061364467174,0.0005713874126304408,0.0034509678641329424,0.001460029059420015
15.0,0.0008923701083759076,0.0025795554249808087,0.002183576196521549,0.0029153235079166636,0.007659868580535556,0.002027761522870143,0.008809052279343147,0.001797161398684357,0.006450329810537251,0.0015708832573492417,0.004900731131303995,0.004045277871985828,0.0018606778451812113,0.0001971301851541435,0.0002426610336846656,0.00020561592840390318,0.00015152293031454222,9.446354272734234e-05,7.043255060624871e-05,0.00016955539002440698,0.00026635611448698975,0.000498019926888976,0.0005203870389501853,0.00036779084811503957,0.0005233751755444989,0.0003365907131797377,0.0005088261995606866,0.0004866781178331554,0.0005769613831141926,0.0003117790001522606,0.0005010294355631146,0.0002205529780446229,8.301294818921772e-05,6.744110573733034e-05,0.00015565794916937278,0.00018555004199042902,0.004134236241488083,0.005312544232057482,0.0018047872720280578,0.0028697337337517375,0.009951019647234143,0.007815475941035183,0.0015913354009538735,0.009519448929576652,0.0010152553437139315,0.006129786478806868,0.0025980235030356458
18.75,0.0013943282943373555,0.004030555351532514,0.003411837807064921,0.0045551929811197866,0.011968544657086806,0.0031683773794845983,0.013764144186473669,0.0028080646854443075,0.010078640328964454,0.00245450508960819,0.007657392392662492,0.006320746674977856,0.002907309133095643,0.0003080159143033492,0.00037915786513229,0.00032127488813109875,0.00023660589355808514,0.0001475992855114724,0.00011004850124391797,0.00026027692110471294,0.0004186096194196998,0.0007913262921261261,0.0008414149013900679,0.000606938527200356,0.0008836085943336973,0.0005664641272189173,0.0008584091862023843,0.0007993440187070283,0.0009344353575605758,0.0005047005216219262,0.000796293720768572,0.00033748623838793495,0.00012963530246066073,0.00010535598003706526,0.00024321554557714498,0.00029116998624159797,0.00645974412732513,0.008300850362589816,0.0028199801125438403,0.00448395895898709,0.029904359688333715,0.012230257955282934,0.0024864615639904274,0.014874138952463518,0.001586336474553018,0.009577791373135731,0.0040594117234931965
22.5,0.0020078327438457924,0.00580399970620682,0.004913046442173486,0.0065594778928124925,0.017234704306205,0.004562463426457821,0.019820367628522084,0.004043613147039804,0.014513242073708816,0.0035344873290357936,0.01102664504543399,0.009101875211968112,0.004186525151657725,0.0004435429165968228,0.0005459873257904976,0.0004626358389087822,0.00034071248672364263,0.00021254297113652027,0.00015846984179124189,0.00037478930857686414,0.0005798266782868828,0.0011368933529555404,0.0012114709012869976,0.0008739630271961245,0.0012723963758405241,0.00081570667859376,0.0012361243943828108,0.0011436174305008136,0.0013415623734759272,0.0007266835220995148,0.0011465338075202969,0.00047019353196482,0.0001866744669995974,0.000151712611253374,0.00035023038563108873,0.00041785507410373375,0.009302031543348188,0.011953224522129335,0.00406077136206313,0.006456900900941411,0.02424431781400085,0.017590151120686588,0.0035805046521462155,0.021418760091547466,0.002284324523356346,0.013792019577315453,0.005845552881830203
26.25,0.002732883456901217,0.007899888489003727,0.006687202101847244,0.008928178242994782,0.023458347527890135,0.006210019663789811,0.02697772260548839,0.005503806783470844,0.019754135044770332,0.0048108299756320526,0.015008489089618484,0.012388663482956598,0.00569832590086746,0.0006037111920345644,0.0007431494156592884,0.0006296987807369535,0.0004637475513738469,0.0002892945996024859,0.00021569506243807922,0.0005101298922296206,0.000782085424276442,0.0015465098138158152,0.001648987107907735,0.0011895341626886188,0.0017318728448940468,0.001110269689349078,0.0016824820049566734,0.0015502044576263477,0.0018211809509177332,0.0009890510137371567,0.0015607101235389834,0.0006399299598521964,0.00025408469119389646,0.00020649772087264794,0.0004767024693312042,0.0005668736120799842,0.012661098489557255,0.016269666710676037,0.005527161020585927,0.008788559559614696,0.0006730522160214962,0.023877124908031917,0.004873464665421237,0.029153312346828494,0.0031092194901239153,0.01877247109134603,0.007956446978046665
30.0,0.0035694804335036304,0.010318221699923235,0.008734304786086196,0.011661294031666655,0.030639474322142222,0.008111046091480572,0.03523620911737259,0.007188645594737428,0.025801319242149005,0.006283533029396967,0.01960292452521598,0.016181111487943312,0.007442711380724845,0.000788520740616574,0.0009706441347386624,0.0008224637136156127,0.0006057110875086979,0.00037785417090936934,0.00028172416318442996,0.0006662921041366473,0.0010608994694133835,0.0020256339099772643,0.0021540221475585737,0.0015537847589447685,0.0022620380014942653,0.0014501481656804284,0.002197527516678104,0.0020338513420197226,0.0023895402833272197,0.0012919001037555334,0.0020386413364638627,0.0008366446108848924,0.00033186571911039534,0.0002697113088948871,0.0006226317966774911,0.0007430239382253183,0.016536944965952333,0.02125017692822993,0.007219149088112231,0.01147893493500695,0.03736748575820696,0.03124742489787791,0.006365341603815494,0.038077795718306606,0.004061021374855726,0.024519145915227473,0.010392094012142583
33.75,0.004517623673653033,0.013058999338965345,0.011054354494890343,0.014758825258828108,0.038778084688961253,0.010265542709530097,0.04459582716417469,0.009098129580839557,0.03265479466584483,0.007952596490330536,0.024809951352226477,0.02047921922692825,0.009419681591229882,0.0009979715623428512,0.0012284714830286198,0.00104093063754476,0.0007666030951281958,0.0004782216850571705,0.0003565571440302942,0.0008432759442979443,0.0013561826587822246,0.002563996702239925,0.002726245807051415,0.001966464823894685,0.002862827072142562,0.001835343772189292,0.0027813083240826567,0.0025843102849289674,0.0030256985662773066,0.0016352296900550406,0.002580160724886976,0.0010662642973722418,0.00042001755074909413,0.0003413533753200915,0.0007880183676699496,0.0009380915321902132,0.02092957097253342,0.026894755174791,0.009136735564642043,0.014528027027118173,0.01869484249122576,0.03950752040582326,0.008056135467328985,0.0481922102059818,0.005139730177551778,0.03103204404895977,0.013152493984117958
37.5,0.005577313177349422,0.016122221406130056,0.013647351228259684,0.018220771924479146,0.047874178628347225,0.012673509517938393,0.055056576745894675,0.01123225874177723,0.04031456131585782,0.00981802035843276,0.030629569570649967,0.025282986699911424,0.011629236532382571,0.0012320636572133968,0.00151663146052916,0.001285099552524395,0.0009464235742323406,0.0005903971420458896,0.0004401940049756719,0.0010410814127135115,0.0016752515446172111,0.003165428027456697,0.003365735564261006,0.002427734350487265,0.0035343544100525457,0.002265856508875669,0.0034337139803489584,0.003198501372579166,0.003736374732342403,0.0020188020864877047,0.003185383610971576,0.0013311287525219796,0.0005185401861099927,0.00042142392014826106,0.0009728621823085799,0.0011568282127934985,0.02583897650930052,0.033203401450359264,0.011279920450175361,0.01793583583594836,0.0007304715562474487,0.04872882634292228,0.00994584625596171,0.05949655580985407,0.006345345898212072,0.038311165492542924,0.016237646893972786
41.25,0.006748548944592802,0.01950788790141737,0.016513294986194214,0.022047134028619766,0.057927756140300136,0.015334946516705453,0.06661845786253255,0.013591033077550451,0.048780619192187964,0.011879804633703639,0.03706177918048647,0.030592413906892824,0.01407137620418291,0.0014907970252282098,0.0018351240672402837,0.0015549704585545178,0.001145172524821132,0.0007143805418755264,0.000532634746020563,0.0012597085093833489,0.0020272101390611096,0.0038301679132226036,0.004072448122727929,0.002937558564089591,0.00427656883616358,0.0027415632877078244,0.00415479391622224,0.003870946629348479,0.00452356830661853,0.0024427505246501224,0.003854400987035385,0.0016169470868956483,0.0006274336251930912,0.0005099229433793959,0.0011771632405933818,0.001401602371097411,0.03126516157625363,0.04017611575493471,0.013648703744712188,0.021702361361497516,0.026412495971442216,0.05900516657184429,0.012034473969713669,0.07199083252992344,0.007677868536836607,0.046356510245976944,0.019647552741707073
45.0,0.00803133097538317,0.02321599882482728,0.019652185768693944,0.02623791157124997,0.06893881722482,0.018249853705831286,0.07928147051408833,0.016174452588159215,0.058052968294835264,0.014137949316143174,0.04410658018173596,0.03640750084787245,0.0167461006066309,0.0017741716663872912,0.0021839493031619904,0.0018505433556351288,0.0013628499468945705,0.0008501718845460811,0.0006338793671649675,0.0014991572343074566,0.002412498819494437,0.004558123245384403,0.004846549832006792,0.003495937464701662,0.005089480818919886,0.0032627534719098746,0.0049445481317025005,0.0046067464018692645,0.005383420133496433,0.0029070162258967363,0.004587055720108226,0.0019175677414257017,0.0007466978679983896,0.000606850445013496,0.001400921542524355,0.0016665527380115479,0.03720812617339275,0.04781289808851734,0.01624308544825252,0.025827603603765643,0.013366418691713589,0.07019586323612181,0.014322018608584862,0.08567504036618986,0.009137298093425384,0.05516807830926181,0.023382211527320812
