day,timestamp,pbls_km,pbls_m,min_pbls_m,max_pbls_m
29-01-2026,2026-01-29 00:05:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
29-01-2026,2026-01-29 00:35:00,2.0985472,2098.5472,1798.5472,2398.5472
29-01-2026,2026-01-29 01:05:00,1.9786303,1978.6303,1678.6303,2278.6303
29-01-2026,2026-01-29 01:35:00,1.828734,1828.7340000000002,1528.7340000000002,2128.7340000000004
29-01-2026,2026-01-29 02:05:00,1.9186717,1918.6716999999999,1618.6716999999999,2218.6717
29-01-2026,2026-01-29 02:35:00,2.0985472,2098.5472,1798.5472,2398.5472
29-01-2026,2026-01-29 03:05:00,1.9186717,1918.6716999999999,1618.6716999999999,2218.6717
29-01-2026,2026-01-29 03:35:00,1.9786303,1978.6303,1678.6303,2278.6303
29-01-2026,2026-01-29 04:05:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
29-01-2026,2026-01-29 04:35:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
29-01-2026,2026-01-29 05:05:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
29-01-2026,2026-01-29 05:35:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
29-01-2026,2026-01-29 06:05:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
29-01-2026,2026-01-29 06:35:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
29-01-2026,2026-01-29 07:05:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
29-01-2026,2026-01-29 07:35:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
29-01-2026,2026-01-29 08:05:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
29-01-2026,2026-01-29 08:35:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
29-01-2026,2026-01-29 09:05:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
29-01-2026,2026-01-29 09:35:00,1.9786303,1978.6303,1678.6303,2278.6303
29-01-2026,2026-01-29 10:05:00,2.188485,2188.485,1888.4850000000001,2488.485
29-01-2026,2026-01-29 10:35:00,2.2784226,2278.4226,1978.4225999999999,2578.4226
29-01-2026,2026-01-29 11:05:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
29-01-2026,2026-01-29 11:35:00,2.2784226,2278.4226,1978.4225999999999,2578.4226
29-01-2026,2026-01-29 12:05:00,,,,
29-01-2026,2026-01-29 12:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
29-01-2026,2026-01-29 13:05:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
29-01-2026,2026-01-29 13:35:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
29-01-2026,2026-01-29 14:05:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
29-01-2026,2026-01-29 14:35:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
29-01-2026,2026-01-29 15:05:00,2.188485,2188.485,1888.4850000000001,2488.485
29-01-2026,2026-01-29 15:35:00,2.308402,2308.402,2008.402,2608.402
29-01-2026,2026-01-29 16:05:00,2.2484434,2248.4434,1948.4434,2548.4434
29-01-2026,2026-01-29 16:35:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
29-01-2026,2026-01-29 17:05:00,1.9786303,1978.6303,1678.6303,2278.6303
29-01-2026,2026-01-29 17:35:00,1.7987548,1798.7548,1498.7548,2098.7547999999997
29-01-2026,2026-01-29 18:05:00,2.0985472,2098.5472,1798.5472,2398.5472
29-01-2026,2026-01-29 18:35:00,2.3383813,2338.3813,2038.3813,2638.3813
29-01-2026,2026-01-29 19:05:00,2.2784226,2278.4226,1978.4225999999999,2578.4226
29-01-2026,2026-01-29 19:35:00,1.9186717,1918.6716999999999,1618.6716999999999,2218.6717
29-01-2026,2026-01-29 20:05:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
29-01-2026,2026-01-29 20:35:00,1.9786303,1978.6303,1678.6303,2278.6303
29-01-2026,2026-01-29 21:05:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
29-01-2026,2026-01-29 21:35:00,1.9186717,1918.6716999999999,1618.6716999999999,2218.6717
29-01-2026,2026-01-29 22:05:00,1.8886925,1888.6925,1588.6925,2188.6925
29-01-2026,2026-01-29 22:35:00,1.5289415,1528.9415,1228.9415,1828.9415
29-01-2026,2026-01-29 23:05:00,2.2784226,2278.4226,1978.4225999999999,2578.4226
29-01-2026,2026-01-29 23:35:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
