day,timestamp,pbls_km,pbls_m,min_pbls_m,max_pbls_m
13-02-2026,2026-02-13 00:05:00,2.7281115,2728.1115,2428.1115,3028.1115
13-02-2026,2026-02-13 00:35:00,2.78807,2788.0699999999997,2488.0699999999997,3088.0699999999997
13-02-2026,2026-02-13 01:05:00,2.78807,2788.0699999999997,2488.0699999999997,3088.0699999999997
13-02-2026,2026-02-13 01:35:00,2.8180492,2818.0492,2518.0492,3118.0492
13-02-2026,2026-02-13 02:05:00,2.7580907,2758.0906999999997,2458.0906999999997,3058.0906999999997
13-02-2026,2026-02-13 02:35:00,2.7580907,2758.0906999999997,2458.0906999999997,3058.0906999999997
13-02-2026,2026-02-13 03:05:00,2.8180492,2818.0492,2518.0492,3118.0492
13-02-2026,2026-02-13 03:35:00,2.8180492,2818.0492,2518.0492,3118.0492
13-02-2026,2026-02-13 04:05:00,2.8480284,2848.0284,2548.0284,3148.0284
13-02-2026,2026-02-13 04:35:00,2.8480284,2848.0284,2548.0284,3148.0284
13-02-2026,2026-02-13 05:05:00,2.8480284,2848.0284,2548.0284,3148.0284
13-02-2026,2026-02-13 05:35:00,2.6681528,2668.1528000000003,2368.1528000000003,2968.1528000000003
13-02-2026,2026-02-13 06:05:00,2.5782151,2578.2151,2278.2151,2878.2151
13-02-2026,2026-02-13 06:35:00,2.5182567,2518.2567,2218.2567,2818.2567
13-02-2026,2026-02-13 07:05:00,2.5182567,2518.2567,2218.2567,2818.2567
13-02-2026,2026-02-13 07:35:00,2.4882774,2488.2774,2188.2774,2788.2774
13-02-2026,2026-02-13 08:05:00,2.4882774,2488.2774,2188.2774,2788.2774
13-02-2026,2026-02-13 08:35:00,2.5182567,2518.2567,2218.2567,2818.2567
13-02-2026,2026-02-13 09:05:00,2.548236,2548.2360000000003,2248.2360000000003,2848.2360000000003
13-02-2026,2026-02-13 09:35:00,2.548236,2548.2360000000003,2248.2360000000003,2848.2360000000003
13-02-2026,2026-02-13 10:05:00,2.548236,2548.2360000000003,2248.2360000000003,2848.2360000000003
13-02-2026,2026-02-13 10:35:00,2.5782151,2578.2151,2278.2151,2878.2151
13-02-2026,2026-02-13 11:05:00,2.6081944,2608.1944,2308.1944,2908.1944
13-02-2026,2026-02-13 11:35:00,2.428319,2428.319,2128.319,2728.319
13-02-2026,2026-02-13 12:05:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
13-02-2026,2026-02-13 12:35:00,1.5289415,1528.9415,1228.9415,1828.9415
13-02-2026,2026-02-13 13:05:00,1.2891076,1289.1075999999998,989.1075999999998,1589.1075999999998
13-02-2026,2026-02-13 13:35:00,2.308402,2308.402,2008.402,2608.402
13-02-2026,2026-02-13 14:05:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
13-02-2026,2026-02-13 14:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
13-02-2026,2026-02-13 15:05:00,2.2484434,2248.4434,1948.4434,2548.4434
13-02-2026,2026-02-13 15:35:00,2.188485,2188.485,1888.4850000000001,2488.485
13-02-2026,2026-02-13 16:05:00,2.3383813,2338.3813,2038.3813,2638.3813
13-02-2026,2026-02-13 16:35:00,2.5782151,2578.2151,2278.2151,2878.2151
13-02-2026,2026-02-13 17:05:00,2.5182567,2518.2567,2218.2567,2818.2567
13-02-2026,2026-02-13 17:35:00,2.2484434,2248.4434,1948.4434,2548.4434
13-02-2026,2026-02-13 18:05:00,2.6381736,2638.1736,2338.1736,2938.1736
13-02-2026,2026-02-13 18:35:00,2.6381736,2638.1736,2338.1736,2938.1736
13-02-2026,2026-02-13 19:05:00,2.8180492,2818.0492,2518.0492,3118.0492
13-02-2026,2026-02-13 19:35:00,2.8180492,2818.0492,2518.0492,3118.0492
13-02-2026,2026-02-13 20:05:00,2.8780077,2878.0077,2578.0077,3178.0077
13-02-2026,2026-02-13 20:35:00,2.8180492,2818.0492,2518.0492,3118.0492
13-02-2026,2026-02-13 21:05:00,2.8180492,2818.0492,2518.0492,3118.0492
13-02-2026,2026-02-13 21:35:00,2.8180492,2818.0492,2518.0492,3118.0492
13-02-2026,2026-02-13 22:05:00,2.4882774,2488.2774,2188.2774,2788.2774
13-02-2026,2026-02-13 22:35:00,2.5182567,2518.2567,2218.2567,2818.2567
13-02-2026,2026-02-13 23:05:00,2.2484434,2248.4434,1948.4434,2548.4434
13-02-2026,2026-02-13 23:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
