day,timestamp,pbls_km,pbls_m,min_pbls_m,max_pbls_m
05-02-2026,2026-02-05 00:05:00,,,,
05-02-2026,2026-02-05 00:35:00,,,,
05-02-2026,2026-02-05 01:05:00,,,,
05-02-2026,2026-02-05 01:35:00,,,,
05-02-2026,2026-02-05 02:05:00,,,,
05-02-2026,2026-02-05 02:35:00,,,,
05-02-2026,2026-02-05 03:05:00,,,,
05-02-2026,2026-02-05 03:35:00,,,,
05-02-2026,2026-02-05 04:05:00,,,,
05-02-2026,2026-02-05 04:35:00,,,,
05-02-2026,2026-02-05 05:05:00,,,,
05-02-2026,2026-02-05 05:35:00,,,,
05-02-2026,2026-02-05 06:05:00,,,,
05-02-2026,2026-02-05 06:35:00,,,,
05-02-2026,2026-02-05 07:05:00,,,,
05-02-2026,2026-02-05 07:35:00,,,,
05-02-2026,2026-02-05 08:05:00,,,,
05-02-2026,2026-02-05 08:35:00,,,,
05-02-2026,2026-02-05 09:05:00,,,,
05-02-2026,2026-02-05 09:35:00,,,,
05-02-2026,2026-02-05 10:05:00,,,,
05-02-2026,2026-02-05 10:35:00,,,,
05-02-2026,2026-02-05 11:05:00,,,,
05-02-2026,2026-02-05 11:35:00,,,,
05-02-2026,2026-02-05 12:05:00,,,,
05-02-2026,2026-02-05 12:35:00,,,,
05-02-2026,2026-02-05 13:05:00,,,,
05-02-2026,2026-02-05 13:35:00,,,,
05-02-2026,2026-02-05 14:05:00,,,,
05-02-2026,2026-02-05 14:35:00,,,,
05-02-2026,2026-02-05 15:05:00,,,,
05-02-2026,2026-02-05 15:35:00,,,,
05-02-2026,2026-02-05 16:05:00,,,,
05-02-2026,2026-02-05 16:35:00,,,,
05-02-2026,2026-02-05 17:05:00,,,,
05-02-2026,2026-02-05 17:35:00,,,,
05-02-2026,2026-02-05 18:05:00,,,,
05-02-2026,2026-02-05 18:35:00,,,,
05-02-2026,2026-02-05 19:05:00,,,,
05-02-2026,2026-02-05 19:35:00,,,,
05-02-2026,2026-02-05 20:05:00,,,,
05-02-2026,2026-02-05 20:35:00,,,,
05-02-2026,2026-02-05 21:05:00,,,,
05-02-2026,2026-02-05 21:35:00,,,,
05-02-2026,2026-02-05 22:05:00,,,,
05-02-2026,2026-02-05 22:35:00,,,,
05-02-2026,2026-02-05 23:05:00,,,,
05-02-2026,2026-02-05 23:35:00,,,,
