day,timestamp,pbls_km,pbls_m,min_pbls_m,max_pbls_m
10-02-2026,2026-02-10 00:05:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
10-02-2026,2026-02-10 00:35:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
10-02-2026,2026-02-10 01:05:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
10-02-2026,2026-02-10 01:35:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
10-02-2026,2026-02-10 02:05:00,1.828734,1828.7340000000002,1528.7340000000002,2128.7340000000004
10-02-2026,2026-02-10 02:35:00,2.428319,2428.319,2128.319,2728.319
10-02-2026,2026-02-10 03:05:00,2.4882774,2488.2774,2188.2774,2788.2774
10-02-2026,2026-02-10 03:35:00,2.8480284,2848.0284,2548.0284,3148.0284
10-02-2026,2026-02-10 04:05:00,1.828734,1828.7340000000002,1528.7340000000002,2128.7340000000004
10-02-2026,2026-02-10 04:35:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
10-02-2026,2026-02-10 05:05:00,1.708817,1708.817,1408.817,2008.817
10-02-2026,2026-02-10 05:35:00,1.828734,1828.7340000000002,1528.7340000000002,2128.7340000000004
10-02-2026,2026-02-10 06:05:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
10-02-2026,2026-02-10 06:35:00,1.6488585,1648.8585,1348.8585,1948.8585
10-02-2026,2026-02-10 07:05:00,1.6488585,1648.8585,1348.8585,1948.8585
10-02-2026,2026-02-10 07:35:00,1.6788378,1678.8378,1378.8378,1978.8378
10-02-2026,2026-02-10 08:05:00,1.7387962,1738.7962,1438.7962,2038.7962
10-02-2026,2026-02-10 08:35:00,1.5889001,1588.9001,1288.9001,1888.9001
10-02-2026,2026-02-10 09:05:00,1.5889001,1588.9001,1288.9001,1888.9001
10-02-2026,2026-02-10 09:35:00,1.6188793,1618.8792999999998,1318.8792999999998,1918.8792999999998
10-02-2026,2026-02-10 10:05:00,1.6788378,1678.8378,1378.8378,1978.8378
10-02-2026,2026-02-10 10:35:00,1.708817,1708.817,1408.817,2008.817
10-02-2026,2026-02-10 11:05:00,1.5289415,1528.9415,1228.9415,1828.9415
10-02-2026,2026-02-10 11:35:00,1.5889001,1588.9001,1288.9001,1888.9001
10-02-2026,2026-02-10 12:05:00,1.4989623,1498.9623000000001,1198.9623000000001,1798.9623000000001
10-02-2026,2026-02-10 12:35:00,1.4989623,1498.9623000000001,1198.9623000000001,1798.9623000000001
10-02-2026,2026-02-10 13:05:00,1.5589207,1558.9207000000001,1258.9207000000001,1858.9207000000001
10-02-2026,2026-02-10 13:35:00,1.4090246,1409.0246,1109.0246,1709.0246
10-02-2026,2026-02-10 14:05:00,1.6488585,1648.8585,1348.8585,1948.8585
10-02-2026,2026-02-10 14:35:00,3.7474058,3747.4058,3447.4058,4047.4058
10-02-2026,2026-02-10 15:05:00,1.3790454,1379.0454000000002,1079.0454000000002,1679.0454000000002
10-02-2026,2026-02-10 15:35:00,1.7687756,1768.7756,1468.7756,2068.7756
10-02-2026,2026-02-10 16:05:00,1.7387962,1738.7962,1438.7962,2038.7962
10-02-2026,2026-02-10 16:35:00,1.948651,1948.6509999999998,1648.6509999999998,2248.651
10-02-2026,2026-02-10 17:05:00,1.5889001,1588.9001,1288.9001,1888.9001
10-02-2026,2026-02-10 17:35:00,1.4989623,1498.9623000000001,1198.9623000000001,1798.9623000000001
10-02-2026,2026-02-10 18:05:00,1.6488585,1648.8585,1348.8585,1948.8585
10-02-2026,2026-02-10 18:35:00,1.5889001,1588.9001,1288.9001,1888.9001
10-02-2026,2026-02-10 19:05:00,1.5889001,1588.9001,1288.9001,1888.9001
10-02-2026,2026-02-10 19:35:00,1.6788378,1678.8378,1378.8378,1978.8378
10-02-2026,2026-02-10 20:05:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
10-02-2026,2026-02-10 20:35:00,1.8587133,1858.7133000000001,1558.7133000000001,2158.7133000000003
10-02-2026,2026-02-10 21:05:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
10-02-2026,2026-02-10 21:35:00,1.4390038,1439.0038,1139.0038,1739.0038
10-02-2026,2026-02-10 22:05:00,1.4989623,1498.9623000000001,1198.9623000000001,1798.9623000000001
10-02-2026,2026-02-10 22:35:00,1.3790454,1379.0454000000002,1079.0454000000002,1679.0454000000002
10-02-2026,2026-02-10 23:05:00,1.4090246,1409.0246,1109.0246,1709.0246
10-02-2026,2026-02-10 23:35:00,1.5289415,1528.9415,1228.9415,1828.9415
