day,time_tag,raw_bin_index,bin_index,range_m,analog,analog_sterr,photon_counting,pc_sterr,overflow_info,analog_bg_pretrigger,photon_bg_pretrigger,SNR_analog,SNR_Photon,photon_per_bin,photon_per_bin_bg_pretrigger,analog_bg_corr,Photon_per_bin_bg_corr,afterpulse_raw,afterpulse_counts_per_bin,photon_APcorr_counts,photon_deadtime_counts,photon_deadtime_corr,k_scale,b_offset,r2_overlap,analog_scaled_for_glue,weight_w,merged_counts_per_bin,range2_corrected_counts,range2_norm,ratio_mean_overlap,ratio_std_overlap
24-03-2026,21.35,1024,0,0.0,5.68668,0.000690446,0.250836,0.0646355,0.0,7.84944036963037,43.6236151058941,8236.241501869805,3.880777591261768,0.0062709,1.0905903776473527,-2.1627603696303703,-1.0843194776473526,0.0,0.0,-1.0843194776473526,-0.9572699375556333,-0.8568705517953239,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0805625330824982,0.0,-1.0805625330824982,-0.0,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1025,1,3.75,5.68686,0.000675118,0.384615,0.0796829,0.0,7.84944036963037,43.6236151058941,8423.505224271905,4.826819807010036,0.009615375,1.0905903776473527,-2.16258036963037,-1.0809750026473526,0.0,0.0,-1.0809750026473526,-0.9546623478468454,-0.8547806544900755,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0802960729931366,0.0,-1.0802960729931366,-15.191663526465984,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1026,2,7.5,5.68729,0.000696317,0.334448,0.0745531,0.0,7.84944036963037,43.6236151058941,8167.6736314063855,4.486037468596209,0.008361200000000001,1.0905903776473527,-2.1621503696303703,-1.0822291776473527,0.0,0.0,-1.0822291776473527,-0.955640412471025,-0.8555646810629343,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0796595294463303,0.0,-1.0796595294463303,-60.730848531356074,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1027,3,11.25,5.68776,0.000710928,0.41806,0.0831027,0.0,7.84944036963037,43.6236151058941,8000.472621700088,5.030642807032743,0.010451499999999999,1.0905903776473527,-2.1616803696303704,-1.0801388776473526,0.0,0.0,-1.0801388776473526,-0.9540101509173979,-0.8542577533681175,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0789637725463321,0.0,-1.0789637725463321,-136.55635246289515,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1028,4,15.0,5.68863,0.000725539,0.535117,0.0940463,0.0,7.84944036963037,43.6236151058941,7840.557158195494,5.689931448658799,0.013377924999999999,1.0905903776473527,-2.1608103696303704,-1.0772124526473528,0.0,0.0,-1.0772124526473528,-0.9517265426205115,-0.852426273322825,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0776758821144212,0.0,-1.0776758821144212,-242.4770734757448,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1029,5,18.75,5.6884,0.000754827,0.451505,0.0865226,0.0,7.84944036963037,43.6236151058941,7536.0314350175595,5.218347576240196,0.011287625,1.0905903776473527,-2.1610403696303706,-1.0793027526473526,0.0,0.0,-1.0793027526473526,-0.9533578360716005,-0.8537346829247671,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0780163588952716,0.0,-1.0780163588952716,-378.9901261741189,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1030,6,22.5,5.68681,0.000695534,0.334448,0.0745531,0.0,7.84944036963037,43.6236151058941,8176.178303289272,4.486037468596209,0.008361200000000001,1.0905903776473527,-2.16263036963037,-1.0822291776473527,0.0,0.0,-1.0822291776473527,-0.955640412471025,-0.8555646810629343,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0803700896846258,0.0,-1.0803700896846258,-546.9373579028418,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1031,7,26.25,5.68711,0.000736172,0.535117,0.0940463,0.0,7.84944036963037,43.6236151058941,7725.246273968583,5.689931448658799,0.013377924999999999,1.0905903776473527,-2.1623303696303706,-1.0772124526473528,0.0,0.0,-1.0772124526473528,-0.9517265426205115,-0.852426273322825,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0799259895356919,0.0,-1.0799259895356919,-744.1365021644376,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1032,8,30.0,5.68775,0.00069012,0.367893,0.0779729,0.0,7.84944036963037,43.6236151058941,8241.682605923608,4.71821620075693,0.009197325000000001,1.0905903776473527,-2.16169036963037,-1.0813930526473527,0.0,0.0,-1.0813930526473527,-0.9549883923544009,-0.855042033766424,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0789785758846295,0.0,-1.0789785758846295,-971.0807182961665,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1033,9,33.75,5.68746,0.000723844,0.451505,0.0865226,0.0,7.84944036963037,43.6236151058941,7857.300744359281,5.218347576240196,0.011287625,1.0905903776473527,-2.1619803696303705,-1.0793027526473526,0.0,0.0,-1.0793027526473526,-0.9533578360716005,-0.8537346829247671,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0794078726952674,0.0,-1.0794078726952674,-1229.513029991953,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1034,10,37.5,5.68681,0.000670291,0.367893,0.0779729,0.0,7.84944036963037,43.6236151058941,8484.091237984696,4.71821620075693,0.009197325000000001,1.0905903776473527,-2.16263036963037,-1.0813930526473527,0.0,0.0,-1.0813930526473527,-0.9549883923544009,-0.855042033766424,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0803700896846258,0.0,-1.0803700896846258,-1519.270438619005,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1035,11,41.25,5.68691,0.00068575,0.451505,0.0865226,0.0,7.84944036963037,43.6236151058941,8292.978490703608,5.218347576240196,0.011287625,1.0905903776473527,-2.16253036963037,-1.0793027526473526,0.0,0.0,-1.0793027526473526,-0.9533578360716005,-0.8537346829247671,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0802220563016478,0.0,-1.0802220563016478,-1838.0653426757726,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1036,12,45.0,5.68778,0.000713537,0.334448,0.0745531,0.0,7.84944036963037,43.6236151058941,7971.247461589238,4.486037468596209,0.008361200000000001,1.0905903776473527,-2.1616603696303702,-1.0822291776473527,0.0,0.0,-1.0822291776473527,-0.955640412471025,-0.8555646810629343,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0789341658697365,0.0,-1.0789341658697365,-2184.8416858862165,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1037,13,48.75,5.68864,0.000709689,0.351171,0.076263,0.0,7.84944036963037,43.6236151058941,8015.680107765515,4.604736241689942,0.008779275,1.0905903776473527,-2.16080036963037,-1.0818111026473527,0.0,0.0,-1.0818111026473527,-0.9553144073966185,-0.8553033707457749,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0776610787761225,0.0,-1.0776610787761225,-2561.1289075288787,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1038,14,52.5,5.68753,0.000710928,0.501672,0.0909684,0.0,7.84944036963037,43.6236151058941,8000.14910089348,5.514794148297651,0.0125418,1.0905903776473527,-2.1619103696303705,-1.0780485776473527,0.0,0.0,-1.0780485776473527,-0.9523791523953651,-0.8529497674271075,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0793042493271825,0.0,-1.0793042493271825,-2974.8323372080467,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1039,15,56.25,5.68767,0.00072841,0.568562,0.0967822,0.0,7.84944036963037,43.6236151058941,7808.335964635302,5.8746546369063735,0.01421405,1.0905903776473527,-2.1617703696303705,-1.0763763276473526,0.0665557,0.0016638924999999999,-1.0780402201473527,-0.9523726298084308,-0.8529445356728466,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0790970025910132,0.0,-1.0790970025910132,-3414.3303597606277,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1040,16,60.0,5.68715,0.000688163,0.41806,0.0831027,0.0,7.84944036963037,43.6236151058941,8264.248441139673,5.030642807032743,0.010451499999999999,1.0905903776473527,-2.1622903696303704,-1.0801388776473526,0.0,0.0,-1.0801388776473526,-0.9540101509173979,-0.8542577533681175,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0798667761825,0.0,-1.0798667761825,-3887.520394257,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1041,17,63.75,5.68746,0.000721169,0.468227,0.0909684,0.0,7.84944036963037,43.6236151058941,7886.445479492324,5.147139006512151,0.011705675,1.0905903776473527,-2.1619803696303705,-1.0788847026473527,0.0,0.0,-1.0788847026473527,-0.9530316441738931,-0.8534730920042591,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0794078726952674,0.0,-1.0794078726952674,-4386.78105762561,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1042,18,67.5,5.68826,0.000731475,0.635452,0.102254,0.0,7.84944036963037,43.6236151058941,7776.424348063843,6.214446378625776,0.0158863,1.0905903776473527,-2.1611803696303706,-1.0747040776473527,0.0,0.0,-1.0747040776473527,-0.9497680049978364,-0.8508547730230384,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0782236056314414,0.0,-1.0782236056314414,-4912.656303158255,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1043,19,71.25,5.68737,0.000705123,0.434783,0.0848127,0.0,7.84944036963037,43.6236151058941,8065.784267425683,5.126390269381825,0.010869575,1.0905903776473527,-2.1620703696303707,-1.0797208026473526,0.0,0.0,-1.0797208026473526,-0.9536839984839882,-0.8539962314968961,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0795411027399484,0.0,-1.0795411027399484,-5480.357879378269,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1044,20,75.0,5.68627,0.000692077,0.334448,0.0745531,0.0,7.84944036963037,43.6236151058941,8216.23894451051,4.486037468596209,0.008361200000000001,1.0905903776473527,-2.16317036963037,-1.0822291776473527,0.0,0.0,-1.0822291776473527,-0.955640412471025,-0.8555646810629343,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0811694699527084,0.0,-1.0811694699527084,-6081.578268483984,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1045,21,78.75,5.68703,0.000701013,0.334448,0.0745531,0.0,7.84944036963037,43.6236151058941,8112.588496932297,4.486037468596209,0.008361200000000001,1.0905903776473527,-2.1624103696303703,-1.0822291776473527,0.0,0.0,-1.0822291776473527,-0.955640412471025,-0.8555646810629343,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0800444162420737,0.0,-1.0800444162420737,-6697.962950101235,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1046,22,82.5,5.68701,0.00069723,0.434783,0.0848127,0.0,7.84944036963037,43.6236151058941,8156.576739382987,5.126390269381825,0.010869575,1.0905903776473527,-2.1624303696303704,-1.0797208026473526,0.0,0.0,-1.0797208026473526,-0.9536839984839882,-0.8539962314968961,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0800740229186698,0.0,-1.0800740229186698,-7351.253818490197,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1047,23,86.25,5.68755,0.000700231,0.518395,0.0926784,0.0,7.84944036963037,43.6236151058941,8122.391039528384,5.593482407982875,0.012959875000000003,1.0905903776473527,-2.1618903696303704,-1.0776305026473527,0.0,0.0,-1.0776305026473527,-0.9520528525030167,-0.8526880337448116,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0792746426505868,0.0,-1.0792746426505868,-8028.7915213428805,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1048,24,90.0,5.68791,0.000703231,0.468227,0.0878905,0.0,7.84944036963037,43.6236151058941,8088.252650978127,5.327390332288473,0.011705675,1.0905903776473527,-2.1615303696303707,-1.0788847026473527,0.0,0.0,-1.0788847026473527,-0.9530316441738931,-0.8534730920042591,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0787417224718654,0.0,-1.0787417224718654,-8737.807952022109,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1049,25,93.75,5.68762,0.00074139,0.535117,0.0940463,0.0,7.84944036963037,43.6236151058941,7671.56287513994,5.689931448658799,0.013377924999999999,1.0905903776473527,-2.1618203696303704,-1.0772124526473528,0.0,0.0,-1.0772124526473528,-0.9517265426205115,-0.852426273322825,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.079171019282502,0.0,-1.079171019282502,-9484.901536662615,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1050,26,97.5,5.6883,0.000727627,0.434783,0.0848127,0.0,7.84944036963037,43.6236151058941,7817.604349481258,5.126390269381825,0.010869575,1.0905903776473527,-2.1611403696303704,-1.0797208026473526,0.0,0.0,-1.0797208026473526,-0.9536839984839882,-0.8539962314968961,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0781643922782496,0.0,-1.0781643922782496,-10249.30025409511,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1051,27,101.25,5.68737,0.00068301,0.351171,0.076263,0.0,7.84944036963037,43.6236151058941,8326.920542891026,4.604736241689942,0.008779275,1.0905903776473527,-2.1620703696303707,-1.0818111026473527,0.0,0.0,-1.0818111026473527,-0.9553144073966185,-0.8553033707457749,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0795411027399484,4.283621299649987e-05,-1.079541199978148,-11066.984082900983,,1.0000031023071043,0.0017948332631880668
24-03-2026,21.35,1052,28,105.0,5.68694,0.000672052,0.367893,0.0779729,0.0,7.84944036963037,43.6236151058941,8462.05353157196,4.71821620075693,0.009197325000000001,1.0905903776473527,-2.1625003696303704,-1.0813930526473527,0.0,0.0,-1.0813930526473527,-0.9549883923544009,-0.855042033766424,1.4803338297830737,2.121044807795484,0.14557467094198084,-1.0801776462867543,0.0006852326227130834,-1.0801784791228424,-11908.967732329336,,1.0000031023071043,0.0017948332631880668
