analog,analog_sterr,photon_counting,pc_sterr,overflow_info
32.5068,0.186314,170.28,0.887414,0.0
72.2066,0.364441,195.295,0.882275,0.0
267.278,2.21196,119.364,1.32358,0.0
473.423,0.0817854,1.67434,0.167204,0.0
473.457,0.0,0.0,0.0,0.0
473.457,0.0,0.0669736,0.0411157,0.0
473.457,0.0,20.1591,0.592066,0.0
473.457,6.40446e-06,13.4617,0.511205,0.0
473.457,0.0,2.67895,0.234017,0.0
473.457,0.0,11.6869,0.464608,0.0
473.457,6.40446e-06,36.3499,0.738712,0.0
473.457,0.0,80.6362,0.976841,0.0
473.457,0.0,144.094,1.03372,0.0
473.457,0.0,129.242,1.04365,0.0
473.457,0.0,85.9607,0.877478,0.0
473.457,0.0,77.0699,0.885359,0.0
473.457,0.0,78.0243,0.891869,0.0
473.457,0.0,81.4232,0.855892,0.0
473.457,0.0,98.1833,0.924761,0.0
473.457,0.0,112.398,0.934697,0.0
473.457,0.0,118.342,0.914482,0.0
473.457,0.0,132.273,0.952514,0.0
473.457,0.0,153.018,0.932984,0.0
473.457,0.0,173.445,0.916195,0.0
473.457,0.0,188.598,0.921335,0.0
473.457,0.0,194.96,0.898721,0.0
473.457,0.0,199.414,0.882618,0.0
473.457,0.0,203.466,0.872339,0.0
473.457,0.0,206.329,0.876793,0.0
473.457,0.0,203.968,0.886386,0.0
473.457,0.0,203.382,0.911741,0.0
473.457,0.0,203.315,0.891183,0.0
473.457,0.0,200.084,0.867199,0.0
473.457,6.40446e-06,200.653,0.891526,0.0
473.485,0.0155524,201.155,0.890155,1.0
475.145,0.124391,199.715,0.898036,1.0
490.562,0.246511,201.925,0.896665,1.0
499.883,0.0299197,200.72,0.90763,1.0
500.0,0.0,201.574,0.904546,1.0
500.0,0.0,200.251,0.883303,1.0
499.995,0.00492307,201.49,0.864115,1.0
499.098,0.0910366,202.026,0.874737,1.0
488.074,0.366236,201.54,0.909343,1.0
449.695,0.559954,203.265,0.876793,1.0
403.509,0.55404,202.277,0.893924,0.0
359.755,0.557028,203.767,0.88947,0.0
316.382,0.571068,202.009,0.879191,0.0
274.262,0.572165,202.612,0.866856,0.0
234.273,0.565704,203.047,0.862745,0.0
196.561,0.543804,203.014,0.868227,0.0
161.99,0.509156,201.892,0.880904,0.0
131.312,0.466111,201.741,0.886386,0.0
104.772,0.414596,199.766,0.868912,0.0
82.3953,0.359386,199.263,0.860689,0.0
64.2037,0.302633,199.146,0.885359,0.0
49.8726,0.248082,198.677,0.869255,0.0
38.7204,0.2021,196.333,0.874052,0.0
30.2715,0.163763,195.965,0.879534,0.0
23.9577,0.12977,192.315,0.836362,0.0
19.2858,0.102756,193.37,0.848012,0.0
15.8081,0.0818757,190.49,0.861374,0.0
13.1289,0.0661943,190.373,0.844585,0.0
11.2465,0.0529223,188.196,0.839103,0.0
9.94551,0.0436077,186.304,0.853494,0.0
8.97858,0.0384216,186.455,0.879534,0.0
8.31954,0.0333184,182.938,0.851095,0.0
7.79679,0.0303144,181.783,0.85041,0.0
7.33108,0.0276989,179.171,0.867542,0.0
6.95924,0.025467,176.961,0.84904,0.0
6.69376,0.0243681,174.249,0.871311,0.0
6.51314,0.0235135,172.44,0.865829,0.0
6.3631,0.0231716,171.737,0.846641,0.0
6.24997,0.0223731,169.828,0.853494,0.0
6.19859,0.0225284,168.891,0.838761,0.0
6.19829,0.0223561,169.075,0.845271,0.0
6.24573,0.0220399,168.221,0.84904,0.0
6.3663,0.0224825,165.643,0.851781,0.0
6.45909,0.0226825,165.542,0.83602,0.0
6.51317,0.0226384,165.492,0.826083,0.0
6.64278,0.0218688,163.951,0.851781,0.0
6.7702,0.0216342,164.018,0.849382,0.0
6.79635,0.021505,163.684,0.823342,0.0
6.83207,0.0213088,161.423,0.861374,0.0
6.88463,0.0214106,161.976,0.864801,0.0
6.87566,0.0212481,160.218,0.867542,0.0
6.92961,0.0211862,160.804,0.836362,0.0
6.99775,0.0211096,158.761,0.838418,0.0
6.99597,0.021146,159.129,0.850753,0.0
7.01152,0.0206809,158.878,0.85692,0.0
7.03938,0.0202843,158.125,0.854522,0.0
7.07147,0.0201801,156.283,0.853494,0.0
7.11793,0.0199917,156.919,0.841844,0.0
7.12944,0.0196652,155.362,0.835334,0.0
7.1278,0.0191944,155.948,0.845613,0.0
7.14968,0.0190284,156.467,0.846641,0.0
7.13698,0.0194495,153.303,0.856235,0.0
7.09661,0.0188323,154.039,0.8439,0.0
7.0869,0.0184388,153.135,0.833621,0.0
7.07901,0.0188627,151.327,0.84253,0.0
7.06341,0.0183327,153.286,0.826769,0.0
7.06643,0.0181576,150.506,0.852123,0.0
7.05869,0.0181833,150.356,0.858291,0.0
7.05104,0.0181127,150.573,0.841502,0.0
7.04543,0.0175376,148.983,0.85692,0.0
7.03338,0.0174374,148.598,0.863773,0.0
7.0085,0.0171666,147.526,0.837048,0.0
6.96056,0.0169068,146.304,0.832251,0.0
6.92939,0.0168443,144.529,0.863088,0.0
6.94239,0.0174362,147.242,0.836705,0.0
6.95092,0.0167004,144.445,0.851095,0.0
6.94403,0.0168022,143.876,0.850753,0.0
6.93227,0.016379,142.604,0.854864,0.0
6.896,0.0159846,142.754,0.847327,0.0
6.89247,0.0158756,141.499,0.860689,0.0
6.93167,0.0161241,142.637,0.852809,0.0
6.96811,0.0159858,141.08,0.833279,0.0
6.99056,0.0156721,139.623,0.825398,0.0
7.00384,0.0159443,140.427,0.827111,0.0
7.014,0.0156069,142.57,0.844928,0.0
7.01263,0.0158801,139.724,0.849725,0.0
7.00514,0.015402,137.815,0.861717,0.0
7.02567,0.0155476,138.669,0.85555,0.0
7.06562,0.0153468,139.439,0.845956,0.0
7.0909,0.0159087,140.594,0.843558,0.0
7.10994,0.0152732,137.915,0.851095,0.0
7.11989,0.0150401,139.422,0.860689,0.0
7.13697,0.0150542,137.195,0.818888,0.0
7.12472,0.0146358,138.987,0.865143,0.0
7.12343,0.0149029,138.736,0.837733,0.0
7.16815,0.0149497,137.279,0.852466,0.0
7.18748,0.0146782,138.568,0.836362,0.0
7.18608,0.0148497,136.961,0.852809,0.0
7.19974,0.0145968,137.145,0.843215,0.0
7.20879,0.0148405,136.174,0.847669,0.0
7.21144,0.0146117,137.798,0.862402,0.0
7.2045,0.0143757,136.861,0.829852,0.0
7.19991,0.0141694,135.437,0.84253,0.0
7.21834,0.0146431,136.459,0.820601,0.0
7.22543,0.0147415,133.981,0.852123,0.0
7.21626,0.014844,134.316,0.839446,0.0
7.21507,0.0144327,135.052,0.851095,0.0
7.21457,0.0143592,134.299,0.860346,0.0
7.22002,0.0143179,135.002,0.844585,0.0
7.223,0.0141529,133.16,0.823,0.0
7.20061,0.0139362,131.637,0.840131,0.0
7.1952,0.0141988,134.081,0.835334,0.0
7.21729,0.0139895,132.323,0.821629,0.0
7.20341,0.0140871,132.122,0.846984,0.0
7.18714,0.0137776,132.373,0.833964,0.0
7.19293,0.0136917,131.503,0.835677,0.0
7.17444,0.0136983,131.888,0.851438,0.0
7.14628,0.013718,131.553,0.857948,0.0
7.13954,0.0141817,131.57,0.832936,0.0
7.12637,0.0135507,129.343,0.836705,0.0
7.09297,0.0130817,130.733,0.828482,0.0
7.07978,0.0133329,129.946,0.832251,0.0
7.06696,0.0131573,129.142,0.856578,0.0
7.03983,0.0133767,127.417,0.845613,0.0
7.02707,0.0129869,127.903,0.841502,0.0
