day,timestamp,pbls_km,pbls_m,min_pbls_m,max_pbls_m
21-01-2026,2026-01-21 00:05:00,2.2484434,2248.4434,1948.4434,2548.4434
21-01-2026,2026-01-21 00:35:00,2.2484434,2248.4434,1948.4434,2548.4434
21-01-2026,2026-01-21 01:05:00,2.2484434,2248.4434,1948.4434,2548.4434
21-01-2026,2026-01-21 01:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
21-01-2026,2026-01-21 02:05:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
21-01-2026,2026-01-21 02:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
21-01-2026,2026-01-21 03:05:00,2.188485,2188.485,1888.4850000000001,2488.485
21-01-2026,2026-01-21 03:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
21-01-2026,2026-01-21 04:05:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
21-01-2026,2026-01-21 04:35:00,2.2184641,2218.4640999999997,1918.4640999999997,2518.4640999999997
21-01-2026,2026-01-21 05:05:00,2.188485,2188.485,1888.4850000000001,2488.485
21-01-2026,2026-01-21 05:35:00,2.188485,2188.485,1888.4850000000001,2488.485
21-01-2026,2026-01-21 06:05:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
21-01-2026,2026-01-21 06:35:00,2.0985472,2098.5472,1798.5472,2398.5472
21-01-2026,2026-01-21 07:05:00,2.0985472,2098.5472,1798.5472,2398.5472
21-01-2026,2026-01-21 07:35:00,2.0985472,2098.5472,1798.5472,2398.5472
21-01-2026,2026-01-21 08:05:00,2.0086095,2008.6095,1708.6095,2308.6095
21-01-2026,2026-01-21 08:35:00,1.9786303,1978.6303,1678.6303,2278.6303
21-01-2026,2026-01-21 09:05:00,2.068568,2068.5679999999998,1768.5679999999998,2368.5679999999998
21-01-2026,2026-01-21 09:35:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
21-01-2026,2026-01-21 10:05:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
21-01-2026,2026-01-21 10:35:00,1.9786303,1978.6303,1678.6303,2278.6303
21-01-2026,2026-01-21 11:05:00,2.0086095,2008.6095,1708.6095,2308.6095
21-01-2026,2026-01-21 11:35:00,1.7687756,1768.7756,1468.7756,2068.7756
21-01-2026,2026-01-21 12:05:00,1.5889001,1588.9001,1288.9001,1888.9001
21-01-2026,2026-01-21 12:35:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
21-01-2026,2026-01-21 13:05:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
21-01-2026,2026-01-21 13:35:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
21-01-2026,2026-01-21 14:05:00,2.188485,2188.485,1888.4850000000001,2488.485
21-01-2026,2026-01-21 14:35:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
21-01-2026,2026-01-21 15:05:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
21-01-2026,2026-01-21 15:35:00,2.188485,2188.485,1888.4850000000001,2488.485
21-01-2026,2026-01-21 16:05:00,2.1285264,2128.5264,1828.5264000000002,2428.5264
21-01-2026,2026-01-21 16:35:00,2.188485,2188.485,1888.4850000000001,2488.485
21-01-2026,2026-01-21 17:05:00,2.188485,2188.485,1888.4850000000001,2488.485
21-01-2026,2026-01-21 17:35:00,2.308402,2308.402,2008.402,2608.402
21-01-2026,2026-01-21 18:05:00,2.3383813,2338.3813,2038.3813,2638.3813
21-01-2026,2026-01-21 18:35:00,2.3683605,2368.3605000000002,2068.3605000000002,2668.3605000000002
21-01-2026,2026-01-21 19:05:00,2.4582982,2458.2982,2158.2982,2758.2982
21-01-2026,2026-01-21 19:35:00,1.9786303,1978.6303,1678.6303,2278.6303
21-01-2026,2026-01-21 20:05:00,2.548236,2548.2360000000003,2248.2360000000003,2848.2360000000003
21-01-2026,2026-01-21 20:35:00,2.2484434,2248.4434,1948.4434,2548.4434
21-01-2026,2026-01-21 21:05:00,2.0385888,2038.5887999999998,1738.5887999999998,2338.5887999999995
21-01-2026,2026-01-21 21:35:00,2.548236,2548.2360000000003,2248.2360000000003,2848.2360000000003
21-01-2026,2026-01-21 22:05:00,2.5782151,2578.2151,2278.2151,2878.2151
21-01-2026,2026-01-21 22:35:00,2.1585057,2158.5057,1858.5057000000002,2458.5057
21-01-2026,2026-01-21 23:05:00,1.5889001,1588.9001,1288.9001,1888.9001
21-01-2026,2026-01-21 23:35:00,2.5782151,2578.2151,2278.2151,2878.2151
