a2610604.350157
Narit-cm 06/01/2026 04:05:02 06/01/2026 04:35:01 0045 0013.384714 0052.542598 00.0 00.0
0002386 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 01600 1 0000 3.75 00000.o 0 0 01 000 16 002386 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002386 0.500 S2A0
1 1 1 01600 1 0000 3.75 00000.o 0 0 00 000 00 002386 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002386 3.1746 S2P0
1 5 0 01600 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
25.4174	0.140726	180.017	0.853045	0
58.242	0.336342	195.323	0.891492	0
249.018	2.26037	114.166	1.36762	0
472.107	0.122545	1.12322	0.137311	0
473.457	6.41655E-6	0	0	0
473.457	0	0.0167645	0.0168206	0
473.457	0	20.1844	0.599706	0
473.457	0	15.8256	0.571557	0
473.457	0	3.47024	0.280114	0
473.457	9.03555E-6	13.3277	0.487797	0
473.457	6.41655E-6	50.5951	0.830045	0
473.457	6.41655E-6	114.317	1.02709	0
473.457	6.41655E-6	163.99	1.02262	0
473.457	0	147.393	1.07686	0
473.457	0	110.277	1.01816	0
473.457	0	102.112	1.01507	0
473.457	0	109.774	1.05352	0
473.457	0	108.785	1.10673	0
473.457	0	115.105	1.16714	0
473.457	0	120.721	1.11291	0
473.457	0	124.443	1.18156	0
473.457	0	129.573	1.2104	0
473.457	6.41655E-6	141.777	1.21829	0
473.457	0	144.577	1.20216	0
473.457	0	152.54	1.11565	0
473.457	6.41655E-6	147.645	1.17813	0
473.457	0	154.635	1.27802	0
473.457	0	166.521	1.16405	0
473.457	0	180.838	0.971819	0
473.457	0	191.668	0.950192	0
473.457	0	201.894	0.904536	0
473.457	0	201.174	0.887716	0
473.457	0	197.217	0.92376	0
473.526	0.0256843	196.764	0.913461	1
478.623	0.203085	198.223	0.910029	1
493.978	0.216699	199.732	0.905909	1
498.803	0.110152	200.235	0.90282	1
499.864	0.0370813	201.794	0.892178	1
500	0	199.832	0.892865	1
499.987	0.00886047	200.704	0.894581	1
495.621	0.191226	202.163	0.893208	1
466.186	0.509948	201.207	0.871925	1
420.092	0.705287	200.805	0.872268	1
371.722	0.767525	203.705	0.871925	1
329.293	0.819845	202.515	0.888745	1
288.908	0.858151	200.788	0.872268	1
246.944	0.860171	201.492	0.884283	0
204.176	0.812371	201.391	0.885656	0
162.487	0.764399	201.811	0.870552	0
125.657	0.740747	202.414	0.897671	0
96.1775	0.701521	201.811	0.890462	0
72.9316	0.643234	199.816	0.865059	0
55.0872	0.572456	197.77	0.859567	0
42.0568	0.488845	195.859	0.844463	0
32.2276	0.413238	192.741	0.865403	0
24.8219	0.346495	193.697	0.853731	0
19.4164	0.283412	193.043	0.845149	0
15.3365	0.231721	191.718	0.871582	0
12.3303	0.189234	190.914	0.854418	0
10.1355	0.152961	188.03	0.845493	0
8.50505	0.125154	187.008	0.858194	0
7.29579	0.101748	186.018	0.876044	0
6.40741	0.0823891	186.488	0.857851	0
5.75364	0.0675952	182.632	0.854074	0
5.27658	0.0551013	179.195	0.853388	0
4.93175	0.0461949	176.63	0.851328	0
4.65492	0.0389604	174.837	0.84103	0
4.4522	0.0330006	172.992	0.850642	0
4.31581	0.0295257	171.668	0.850985	0
4.23837	0.026744	171.316	0.854761	0
4.22304	0.0241212	168.298	0.853388	0
4.19846	0.0230553	165.499	0.846866	0
4.20275	0.021678	165.163	0.840343	0
4.29053	0.0207239	162.716	0.845149	0
4.32899	0.020756	162.649	0.831761	0
4.32069	0.0202034	160.62	0.845836	0
4.33126	0.0197767	159.095	0.849955	0
4.37027	0.019448	157.837	0.850985	0
4.44857	0.0188889	157.703	0.853731	0
4.50611	0.0191804	157.1	0.848582	0
4.55079	0.0185639	155.155	0.855448	0
4.60473	0.0187718	153.009	0.853388	0
4.65728	0.0187632	152.741	0.852015	0
4.70624	0.0183538	152.909	0.860253	0
4.75495	0.0181258	151.4	0.835881	0
4.814	0.0176428	149.204	0.837254	0
4.87935	0.0178865	150.126	0.867462	0
4.93817	0.0179013	150.88	0.836224	0
5.00789	0.0173718	148.265	0.850298	0
5.05535	0.0172144	148.349	0.824553	0
5.09456	0.0169094	149.07	0.835881	0
5.15011	0.0168476	147.225	0.833478	0
5.19554	0.0169851	145.817	0.835194	0
5.25621	0.0170131	146.169	0.843776	0
5.31196	0.016782	144.593	0.853731	0
5.35038	0.0171542	145.029	0.820433	0
5.41649	0.0167378	144.107	0.844119	0
5.48887	0.0166515	144.51	0.855104	0
5.5262	0.016357	143.889	0.858537	0
5.57714	0.0161139	141.861	0.854761	0
5.63447	0.0160963	142.096	0.84103	0
5.70172	0.0159941	143.873	0.827642	0
5.76923	0.0159566	142.883	0.842746	0
5.80647	0.0161944	141.593	0.846179	0
5.83856	0.0162297	139.698	0.84	0
5.88531	0.0163082	139.464	0.827985	0
5.90741	0.0162825	140.05	0.873985	0
5.9173	0.0157896	139.799	0.846179	0
5.94473	0.0154363	138.307	0.846179	0
5.9713	0.0153345	137.402	0.82215	0
6.02715	0.0158313	138.256	0.862313	0
6.06452	0.0156001	138.005	0.836224	0
6.0903	0.0154342	138.726	0.852015	0
6.14012	0.0156965	138.039	0.855791	0
6.16458	0.0150448	137.1	0.830045	0
6.20987	0.0150703	137.385	0.834164	0
6.27501	0.0152113	136.111	0.852701	0
6.28532	0.0153668	135.541	0.854418	0
6.31754	0.0152546	137.402	0.859224	0
6.38855	0.0149157	136.077	0.845836	0
6.42152	0.0153434	136.295	0.842746	0
6.43169	0.0152549	134.568	0.869522	0
6.49335	0.0152271	135.088	0.840687	0
6.56817	0.0154501	135.909	0.848239	0
6.59807	0.0150764	135.641	0.845836	0
6.65216	0.0153139	137.402	0.847895	0
6.74651	0.0150065	137.536	0.850985	0
6.79293	0.0152461	136.714	0.821463	0
6.82229	0.0151172	136.563	0.850642	0
6.85514	0.0150231	134.887	0.871582	0
6.83632	0.0154818	134.82	0.848239	0
6.78923	0.0148013	135.423	0.835537	0
6.75083	0.0148186	134.434	0.846179	0
6.68082	0.0146575	132.691	0.838284	0
6.63519	0.0142136	132.674	0.846522	0
6.64108	0.0138383	132.104	0.854761	0
6.61867	0.0139517	130.629	0.846179	0
6.57194	0.0136655	131.215	0.854074	0
6.55924	0.0134954	127.98	0.847552	0
6.54467	0.0132235	129.941	0.870209	0
6.51007	0.0133205	127.628	0.848925	0
6.47718	0.0133078	127.309	0.842746	0
6.46223	0.0132062	127.192	0.862313	0
6.44784	0.0129328	126.94	0.844119	0
6.42692	0.012611	125.884	0.852358	0
6.40809	0.0124762	125.817	0.830045	0
6.40297	0.0124173	125.281	0.827642	0
6.39638	0.0124969	124.51	0.875358	0
6.35946	0.012088	122.666	0.839657	0
6.33028	0.0122638	122.096	0.84206	0
6.3267	0.0123432	121.056	0.850642	0
6.30577	0.012169	119.832	0.850985	0
6.28485	0.0120572	118.508	0.830732	0
6.27321	0.0120528	121.224	0.834508	0
6.23527	0.0119254	119.732	0.846522	0
6.19666	0.0115065	119.044	0.845149	0
6.19483	0.0116469	116.63	0.839314	0
6.17219	0.0114965	115.842	0.859224	0
6.13352	0.0115021	114.971	0.832105	0
6.11904	0.0113542	116.446	0.848239	0
